From date,To date,MPDB_kW,AIT_400_001B_P.PV,FIT_200_001B_P.PV,FIT_200_002B_P.PV,FIT_200_004B_P.PV,FIT_400_001B_P.PV,FIT_400_002B_P.PV,LT_200_002B_P.PV,P_200_001B_P.RPM_MV,P_200_002B_P.RPM_MV,P_400_001B_P.RPM_MV,P_400_002B_P.RPM_MV,PDIT_200_001B_P.PV,PDIT_400_001B_P.PV,PDIT_400_002B_P.PV,PIT_400_003B_P.PV,PT_200_005B_P.PV,PT_200_006B_P.PV,PT_200B_Tags.Q_Filtrate_PV,Q_400_002B,PT_400_002B_P.PV,Q_400_001B_P.PV,RO_300B_Tags.RO.Recovery
2023-01-15 23:00:00,2023-01-15 23:15:00,70.40,358.83,1873.08,0.57,58.96,801.10,700.02,4.24,67.00,0.00,33.55,48.90,12.59,36.32,50.43,905.26,0.04,0.20,1501.11,1505.52,44.32,805.50,46.50
2023-01-15 23:15:00,2023-01-15 23:30:00,70.40,357.91,1577.00,0.57,58.80,805.23,699.96,6.89,67.00,0.00,33.55,48.88,12.55,36.32,50.43,904.25,0.00,0.63,1505.19,1505.59,44.53,805.64,46.49
2023-01-15 23:30:00,2023-01-15 23:45:00,70.40,357.57,1605.91,0.58,58.70,805.25,700.04,7.81,67.00,0.00,33.56,48.86,12.55,36.32,50.42,903.45,0.00,0.49,1505.29,1505.49,44.55,805.45,46.50
2023-01-15 23:45:00,2023-01-16 00:00:00,70.40,357.18,1507.59,0.57,58.84,804.98,700.09,7.81,67.00,0.00,33.54,48.86,12.58,36.32,50.42,903.44,0.00,0.54,1505.07,1505.48,44.55,805.40,46.50
2023-01-16 00:00:00,2023-01-16 00:15:00,70.40,357.29,1624.46,0.57,58.80,804.52,700.06,7.81,67.00,0.00,33.55,48.87,12.60,36.32,50.42,903.60,0.00,0.41,1504.61,1505.16,44.44,805.10,46.51
2023-01-16 00:15:00,2023-01-16 00:30:00,70.40,357.13,1519.56,0.58,58.88,803.80,699.70,7.81,67.00,0.00,33.56,48.86,12.62,36.32,50.43,903.28,0.00,0.51,1503.50,1505.08,44.52,805.38,46.49
2023-01-16 00:30:00,2023-01-16 00:45:00,70.40,357.37,1606.12,0.57,58.78,802.42,699.62,7.81,67.00,0.00,33.55,48.86,12.59,36.32,50.41,903.65,0.00,0.36,1501.98,1504.91,44.47,805.29,46.49
2023-01-16 00:45:00,2023-01-16 01:00:00,70.40,357.35,1560.12,0.58,59.00,799.34,699.99,7.81,67.00,0.00,33.55,48.88,12.64,36.32,50.41,904.16,0.00,0.47,1499.37,1505.15,44.46,805.15,46.51
2023-01-16 01:00:00,2023-01-16 01:15:00,70.40,356.87,1611.12,0.57,58.82,803.51,699.91,7.81,67.00,0.00,33.54,48.85,12.60,36.32,50.41,903.09,0.00,0.34,1503.42,1504.90,44.39,804.98,46.51
2023-01-16 01:15:00,2023-01-16 01:30:00,70.40,356.34,1513.73,0.57,58.94,801.84,700.07,7.81,67.00,0.00,33.55,48.86,12.64,36.33,50.44,902.94,0.00,0.41,1501.94,1505.42,44.36,805.36,46.50
2023-01-16 01:30:00,2023-01-16 01:45:00,70.40,356.23,1655.21,0.57,58.88,803.32,700.07,7.81,67.00,0.00,33.56,48.85,12.63,36.33,50.42,902.76,0.00,0.35,1503.55,1505.49,44.28,805.41,46.50
2023-01-16 01:45:00,2023-01-16 02:00:00,70.40,356.29,1485.52,110.54,58.65,800.89,699.77,7.37,67.00,4.66,33.56,48.84,12.60,36.34,50.43,902.74,1.24,0.19,1500.62,1505.36,44.15,805.59,46.49
2023-01-16 02:00:00,2023-01-16 02:15:00,70.40,356.40,1802.79,31.25,58.73,800.37,700.31,3.00,67.00,0.95,33.56,48.86,12.56,36.34,50.43,903.16,0.27,0.15,1500.68,1505.59,44.20,805.28,46.51
2023-01-16 02:15:00,2023-01-16 02:30:00,70.40,355.54,1725.18,0.57,59.00,803.59,700.17,5.66,67.00,0.00,33.56,48.84,12.60,36.34,50.43,902.27,0.00,0.40,1503.76,1505.67,44.50,805.50,46.50
2023-01-16 02:30:00,2023-01-16 02:45:00,70.40,353.68,1504.36,0.57,58.91,804.25,699.89,7.70,67.00,0.00,33.56,48.78,12.61,36.35,50.44,900.10,0.00,0.51,1504.11,1505.22,44.58,805.32,46.50
2023-01-16 02:45:00,2023-01-16 03:00:00,70.40,352.94,1595.28,0.57,58.99,803.93,700.28,7.81,67.00,0.00,33.56,48.78,12.63,36.37,50.45,899.76,0.00,0.53,1504.17,1505.44,44.56,805.16,46.52
2023-01-16 03:00:00,2023-01-16 03:15:00,70.40,352.60,1519.43,0.57,58.86,800.34,699.83,7.81,67.00,0.00,33.56,48.78,12.62,36.36,50.44,899.69,0.00,0.35,1500.14,1504.94,44.40,805.12,46.50
2023-01-16 03:15:00,2023-01-16 03:30:00,70.40,351.28,1659.25,0.57,58.98,805.19,700.20,7.81,67.00,0.00,33.58,48.76,12.69,36.38,50.48,898.59,0.00,0.49,1505.43,1505.59,44.49,805.39,46.51
2023-01-16 03:30:00,2023-01-16 03:45:00,70.40,350.86,1491.03,0.57,58.91,803.42,699.63,7.81,67.00,0.00,33.57,48.74,12.65,36.38,50.48,897.85,0.00,0.37,1503.07,1504.85,44.48,805.21,46.49
2023-01-16 03:45:00,2023-01-16 04:00:00,70.40,351.17,1612.48,0.57,58.82,804.18,699.91,7.81,67.00,0.00,33.57,48.74,12.64,36.37,50.48,897.85,1.01,0.34,1504.10,1505.71,44.49,805.79,46.48
2023-01-16 04:00:00,2023-01-16 04:15:00,70.40,351.86,1682.69,165.58,58.85,802.61,699.90,3.52,67.00,6.46,33.58,48.77,12.63,36.37,50.46,899.07,0.62,0.11,1502.58,1505.15,44.21,805.25,46.50
2023-01-16 04:15:00,2023-01-16 04:30:00,70.40,351.73,1771.97,0.57,59.07,801.16,699.90,5.01,67.00,0.00,33.56,48.78,12.63,36.39,50.46,899.39,0.01,0.30,1501.08,1505.23,44.47,805.34,46.50
2023-01-16 04:30:00,2023-01-16 04:45:00,70.40,349.81,1529.80,0.57,58.93,806.80,700.32,7.42,67.00,0.00,33.58,48.73,12.73,36.40,50.50,897.19,0.00,0.62,1507.12,1505.58,44.60,805.26,46.52
2023-01-16 04:45:00,2023-01-16 05:00:00,70.40,351.48,1640.96,0.58,59.01,804.34,699.67,7.81,67.00,0.00,33.56,48.74,12.72,36.37,50.45,898.42,0.00,0.51,1504.01,1504.50,44.63,804.84,46.50
2023-01-16 05:00:00,2023-01-16 05:15:00,70.40,354.25,1481.75,0.57,59.04,803.67,699.39,7.81,67.00,0.00,33.56,48.80,12.79,36.35,50.44,901.49,0.00,0.51,1503.06,1504.78,44.53,805.40,46.48
2023-01-16 05:15:00,2023-01-16 05:30:00,70.40,356.33,1657.11,0.57,58.97,801.33,699.02,7.81,67.00,0.00,33.55,48.85,12.84,36.35,50.43,903.72,0.00,0.49,1500.35,1504.33,44.44,805.31,46.47
2023-01-16 05:30:00,2023-01-16 05:45:00,70.40,356.62,1485.52,0.58,58.96,801.33,699.27,7.81,67.00,0.00,33.54,48.90,12.86,36.36,50.43,905.25,0.00,0.46,1500.63,1504.81,44.44,805.54,46.47
2023-01-16 05:45:00,2023-01-16 06:00:00,70.40,356.65,1639.69,56.22,58.90,801.04,699.86,7.68,67.00,2.38,33.55,48.91,12.89,36.36,50.43,905.82,1.24,0.35,1500.91,1505.22,44.23,805.37,46.49
2023-01-16 06:00:00,2023-01-16 06:15:00,70.40,357.54,1632.79,91.19,58.84,799.20,699.57,2.99,67.00,3.08,33.56,48.93,12.88,36.36,50.44,906.86,0.36,0.17,1498.74,1505.10,44.10,805.52,46.48
2023-01-16 06:15:00,2023-01-16 06:30:00,70.40,357.22,1760.89,0.57,59.10,801.48,700.67,5.46,67.00,0.00,33.56,48.94,12.96,36.37,50.43,906.89,0.00,0.50,1502.13,1505.74,44.34,805.08,46.53
2023-01-16 06:30:00,2023-01-16 06:45:00,70.40,356.55,1516.76,0.57,59.08,803.20,700.22,7.64,67.00,0.00,33.54,48.91,13.01,36.38,50.45,906.21,0.00,0.59,1503.44,1505.35,44.44,805.13,46.52
2023-01-16 06:45:00,2023-01-16 07:00:00,70.40,356.87,1548.01,0.57,59.03,802.36,699.85,7.81,67.00,0.00,33.56,48.92,13.10,36.37,50.46,906.70,0.00,0.64,1502.23,1505.18,44.37,805.32,46.50
2023-01-16 07:00:00,2023-01-16 07:15:00,70.40,356.42,1603.36,0.57,58.87,801.05,700.86,7.81,67.00,0.00,33.55,48.92,13.10,36.37,50.45,906.22,0.00,0.51,1501.88,1506.31,44.29,805.45,46.53
2023-01-16 07:15:00,2023-01-16 07:30:00,70.40,355.37,1516.01,0.57,58.97,801.48,700.34,7.81,67.00,0.00,33.56,48.91,13.09,36.38,50.45,905.62,0.00,0.59,1501.81,1505.70,44.41,805.37,46.51
2023-01-16 07:30:00,2023-01-16 07:45:00,70.40,355.68,1644.50,0.58,59.10,801.20,699.82,7.81,67.00,0.00,33.57,48.91,13.13,36.38,50.46,906.01,0.00,0.54,1501.03,1504.93,44.27,805.11,46.50
2023-01-16 07:45:00,2023-01-16 08:00:00,70.40,356.43,1483.93,0.57,58.94,801.18,699.59,7.81,67.00,0.00,33.57,48.92,13.17,36.38,50.47,906.70,0.00,0.47,1500.81,1505.16,44.16,805.57,46.48
2023-01-16 08:00:00,2023-01-16 08:15:00,70.40,358.60,1600.25,146.57,59.03,799.73,698.03,6.31,67.00,5.36,33.57,49.02,13.12,36.38,50.46,910.84,1.49,0.37,1497.76,1503.39,44.16,805.36,46.43
2023-01-16 08:15:00,2023-01-16 08:30:00,70.40,360.80,1746.28,0.58,59.12,795.80,700.16,3.51,67.00,0.00,33.55,49.16,13.09,36.40,50.44,915.78,0.21,0.20,1495.95,1505.18,43.94,805.02,46.52
2023-01-16 08:30:00,2023-01-16 08:45:00,70.40,360.19,1650.29,0.57,59.30,801.53,700.83,6.26,67.00,0.00,33.56,49.10,13.14,36.39,50.47,914.20,0.00,0.66,1502.38,1506.28,44.39,805.44,46.53
2023-01-16 08:45:00,2023-01-16 09:00:00,70.40,382.35,1240.20,0.57,58.96,807.73,289.02,7.80,64.08,0.00,33.16,21.27,9.05,31.76,47.37,504.51,0.00,1.14,1096.71,1079.19,48.15,790.18,18.81
2023-01-16 09:00:00,2023-01-16 09:15:00,70.40,20.56,805.76,0.58,12.40,173.43,0.38,7.70,12.71,0.00,6.70,0.00,1.84,6.51,9.13,15.14,0.00,1.94,173.85,162.49,13.01,162.11,0.00
2023-01-16 09:15:00,2023-01-16 09:30:00,70.40,0.00,238.58,0.57,0.07,0.44,0.44,7.49,0.00,0.00,0.00,0.00,1.73,0.50,0.23,3.92,0.00,1.89,0.84,0.44,2.07,0.00,0.00
2023-01-16 09:30:00,2023-01-16 09:45:00,70.40,0.00,0.59,0.57,0.05,0.48,0.41,7.32,0.00,0.00,0.00,0.00,1.84,0.50,0.23,3.43,0.00,1.89,0.89,0.42,1.60,0.00,0.00
2023-01-16 09:45:00,2023-01-16 10:00:00,70.40,0.00,0.63,0.57,0.08,0.48,0.41,7.17,0.00,0.00,0.00,0.00,1.83,0.50,0.23,2.95,0.00,1.89,0.88,0.41,1.10,0.00,0.00
2023-01-16 10:00:00,2023-01-16 10:15:00,70.40,0.00,16.99,0.57,0.04,0.48,0.41,7.04,0.66,0.00,0.00,0.00,1.84,0.50,0.23,2.93,0.00,1.88,0.88,0.41,1.09,0.00,0.00
2023-01-16 10:15:00,2023-01-16 10:30:00,70.40,0.00,770.53,0.57,55.43,754.35,0.41,7.67,58.41,0.00,20.72,0.00,0.17,18.85,27.73,50.05,0.00,1.39,754.79,492.61,49.23,492.21,0.00
2023-01-16 10:30:00,2023-01-16 10:45:00,70.40,0.00,1003.62,0.57,56.31,804.91,0.44,7.80,58.99,0.00,32.74,1.91,0.15,29.64,44.30,67.51,0.00,1.30,805.31,809.44,49.98,809.01,0.00
2023-01-16 10:45:00,2023-01-16 11:00:00,70.40,257.99,1440.51,0.57,56.75,802.86,526.60,7.80,62.60,0.00,33.28,42.65,0.74,33.85,48.71,750.06,0.00,0.77,1329.46,1338.71,49.77,812.12,30.16
2023-01-16 11:00:00,2023-01-16 11:15:00,70.40,395.37,1683.72,0.58,56.58,805.03,700.23,7.80,64.14,0.00,33.47,48.83,1.00,36.02,50.17,907.87,0.00,0.48,1505.26,1506.05,50.06,805.82,46.49
2023-01-16 11:15:00,2023-01-16 11:30:00,70.40,389.46,1653.67,0.57,56.76,806.25,699.82,7.80,64.16,0.00,33.49,48.81,1.01,36.07,50.22,907.69,0.00,0.52,1506.08,1505.25,50.00,805.43,46.49
2023-01-16 11:30:00,2023-01-16 11:45:00,70.40,388.77,1626.07,0.55,56.88,804.59,699.43,7.80,64.19,0.00,33.47,48.83,1.00,36.04,50.21,909.20,0.00,0.48,1504.02,1505.05,50.03,805.61,46.47
2023-01-16 11:45:00,2023-01-16 12:00:00,70.40,389.67,1604.97,0.57,56.75,803.62,699.55,7.80,64.15,0.00,33.48,48.90,1.00,36.04,50.20,911.87,0.00,0.51,1503.16,1504.83,50.01,805.28,46.49
2023-01-16 12:00:00,2023-01-16 12:15:00,70.40,388.60,1580.46,0.57,56.75,806.63,700.44,7.80,64.24,0.00,33.50,48.91,1.02,36.09,50.26,911.63,0.00,0.45,1507.08,1506.20,49.98,805.76,46.50
2023-01-16 12:15:00,2023-01-16 12:30:00,70.40,387.60,1498.30,0.57,56.69,803.33,699.06,7.80,64.18,0.00,33.52,48.91,1.02,36.08,50.23,912.75,0.00,0.46,1502.40,1504.16,49.98,805.12,46.47
2023-01-16 12:30:00,2023-01-16 12:45:00,70.40,387.26,1563.48,0.57,56.70,805.33,700.28,7.80,64.32,0.00,33.50,48.91,1.02,36.10,50.26,912.44,0.00,0.28,1505.58,1505.56,50.00,805.29,46.51
2023-01-16 12:45:00,2023-01-16 13:00:00,70.40,386.83,1648.36,0.57,56.65,807.29,700.18,7.80,64.25,0.00,33.51,48.94,1.03,36.11,50.27,913.17,0.00,0.43,1507.46,1505.79,50.03,805.62,46.50
2023-01-16 13:00:00,2023-01-16 13:15:00,70.40,384.98,1526.39,0.57,56.74,804.30,699.44,7.80,64.26,0.00,33.51,48.93,1.04,36.09,50.23,913.39,0.00,0.33,1503.76,1504.41,49.95,804.97,46.49
2023-01-16 13:15:00,2023-01-16 13:30:00,70.40,385.40,1575.49,0.58,56.75,806.29,700.19,7.80,64.24,0.00,33.50,48.95,1.04,36.11,50.26,913.96,0.00,0.40,1506.48,1505.41,50.04,805.20,46.51
2023-01-16 13:30:00,2023-01-16 13:45:00,70.40,385.03,1548.94,0.60,56.79,804.51,699.76,7.80,64.31,0.00,33.52,48.95,1.05,36.11,50.25,914.47,0.00,0.23,1504.27,1504.71,50.00,804.94,46.50
2023-01-16 13:45:00,2023-01-16 14:00:00,70.40,385.13,1603.90,0.58,56.81,803.16,699.75,7.80,64.22,0.00,33.51,48.98,1.06,36.11,50.25,915.40,0.00,0.37,1502.93,1504.62,50.01,804.86,46.51
2023-01-16 14:00:00,2023-01-16 14:15:00,70.40,383.65,1497.96,0.57,56.70,806.77,700.23,7.80,64.40,0.00,33.52,48.98,1.07,36.13,50.30,914.84,0.00,0.16,1507.03,1505.87,49.95,805.63,46.50
2023-01-16 14:15:00,2023-01-16 14:30:00,70.40,383.65,1683.51,0.58,56.88,803.19,699.30,7.80,64.28,0.00,33.54,48.98,1.06,36.14,50.30,915.74,0.00,0.27,1502.52,1504.39,50.02,805.10,46.48
2023-01-16 14:30:00,2023-01-16 14:45:00,70.40,383.53,1475.80,0.58,56.80,804.41,699.85,7.80,64.33,0.00,33.54,49.00,1.07,36.14,50.31,915.92,0.00,0.22,1504.29,1505.52,50.00,805.67,46.49
2023-01-16 14:45:00,2023-01-16 15:00:00,70.40,382.46,1654.01,0.57,56.86,805.95,700.07,7.80,64.33,0.00,33.53,48.99,1.07,36.15,50.30,916.00,0.00,0.24,1506.03,1505.60,49.99,805.53,46.50
2023-01-16 15:00:00,2023-01-16 15:15:00,70.40,382.21,1457.92,0.57,56.85,805.05,700.17,7.81,64.37,0.00,33.53,49.00,1.07,36.16,50.32,915.87,0.00,0.14,1505.23,1506.16,49.98,805.98,46.49
2023-01-16 15:15:00,2023-01-16 15:30:00,70.40,381.84,1657.63,141.96,56.88,802.96,699.79,5.54,64.47,5.14,33.53,49.01,1.07,36.15,50.30,916.82,1.54,-0.06,1502.73,1505.50,49.97,805.71,46.48
2023-01-16 15:30:00,2023-01-16 15:45:00,70.40,380.82,1711.05,0.57,57.05,804.20,699.31,3.81,64.46,0.00,33.53,49.01,1.08,36.18,50.35,916.78,0.10,-0.08,1503.51,1505.22,50.00,805.90,46.46
2023-01-16 15:45:00,2023-01-16 16:00:00,70.40,379.97,1615.27,0.57,56.94,806.56,700.24,6.45,64.20,0.00,33.52,49.00,1.08,36.18,50.32,916.16,0.00,0.45,1506.78,1505.33,49.98,805.09,46.52
2023-01-16 16:00:00,2023-01-16 16:15:00,70.40,379.92,1493.60,0.57,56.81,803.02,698.89,7.80,64.23,0.00,33.54,49.01,1.07,36.18,50.32,916.88,0.00,0.24,1501.89,1504.59,50.01,805.69,46.45
2023-01-16 16:15:00,2023-01-16 16:30:00,70.40,379.47,1651.43,0.57,56.79,803.67,700.11,7.81,64.22,0.00,33.53,49.07,1.07,36.21,50.33,918.49,0.00,0.33,1503.76,1505.25,50.01,805.14,46.51
2023-01-16 16:30:00,2023-01-16 16:45:00,70.40,379.51,1503.28,0.57,56.81,806.34,700.00,7.80,64.29,0.00,33.51,49.03,1.08,36.18,50.31,917.43,0.71,0.17,1506.36,1504.85,50.02,804.86,46.52
2023-01-16 16:45:00,2023-01-16 17:00:00,70.40,379.78,1614.04,140.66,57.13,803.81,699.81,4.14,64.33,5.63,33.54,49.03,1.08,36.19,50.32,917.98,0.96,0.05,1503.66,1505.09,50.02,805.27,46.50
2023-01-16 17:00:00,2023-01-16 17:15:00,70.40,378.87,1812.42,0.57,56.94,807.08,699.88,4.53,64.40,0.00,33.56,49.03,1.09,36.19,50.34,917.52,0.03,0.02,1506.93,1505.57,49.95,805.69,46.49
2023-01-16 17:15:00,2023-01-16 17:30:00,70.40,379.41,1497.67,0.57,56.78,802.96,699.88,7.09,64.11,0.00,33.53,49.06,1.08,36.19,50.33,919.07,0.00,0.49,1502.87,1505.16,49.91,805.30,46.50
2023-01-16 17:30:00,2023-01-16 17:45:00,70.40,379.35,1635.44,0.57,56.82,803.98,699.82,7.81,64.13,0.00,33.54,49.07,1.09,36.20,50.34,919.61,0.00,0.46,1503.77,1505.54,49.98,805.72,46.48
2023-01-16 17:45:00,2023-01-16 18:00:00,70.40,378.93,1470.69,0.57,56.94,803.05,699.83,7.81,64.19,0.00,33.54,49.07,1.08,36.20,50.35,919.49,0.00,0.31,1502.87,1505.29,50.02,805.46,46.49
2023-01-16 18:00:00,2023-01-16 18:15:00,70.40,378.81,1675.10,0.57,56.79,807.55,700.59,7.81,64.22,0.00,33.55,49.09,1.09,36.22,50.36,919.62,0.00,0.38,1508.13,1506.15,49.94,805.56,46.51
2023-01-16 18:15:00,2023-01-16 18:30:00,70.40,378.43,1506.05,12.81,56.90,803.75,699.90,7.79,64.29,0.49,33.54,49.09,1.08,36.23,50.36,920.20,1.13,0.20,1503.61,1505.03,50.02,805.13,46.50
2023-01-16 18:30:00,2023-01-16 18:45:00,70.40,377.69,1685.37,131.57,57.04,807.15,700.10,3.11,64.33,4.69,33.54,49.08,1.08,36.22,50.35,919.54,0.43,0.16,1507.21,1505.37,50.02,805.27,46.51
2023-01-16 18:45:00,2023-01-16 19:00:00,70.40,377.91,1768.65,0.57,57.07,805.74,699.80,5.25,64.33,0.00,33.54,49.08,1.08,36.22,50.36,919.84,0.00,0.30,1505.57,1505.32,49.99,805.52,46.49
2023-01-16 19:00:00,2023-01-16 19:15:00,70.40,377.79,1474.48,0.57,56.84,802.32,699.76,7.50,64.22,0.00,33.54,49.09,1.08,36.21,50.34,920.49,0.00,0.52,1502.10,1505.01,49.99,805.25,46.50
2023-01-16 19:15:00,2023-01-16 19:30:00,70.40,377.07,1654.60,0.57,56.73,806.09,699.50,7.81,64.26,0.00,33.54,49.10,1.08,36.22,50.37,920.31,0.00,0.45,1505.58,1504.95,49.99,805.45,46.48
2023-01-16 19:30:00,2023-01-16 19:45:00,70.40,377.07,1438.31,0.57,56.81,804.49,700.15,7.81,64.23,0.00,33.52,49.10,1.09,36.21,50.34,920.92,0.00,0.43,1504.66,1506.02,49.96,805.87,46.49
2023-01-16 19:45:00,2023-01-16 20:00:00,70.40,377.54,1641.04,0.57,56.73,804.45,699.69,7.81,64.36,0.00,33.54,49.11,1.08,36.22,50.34,921.15,0.00,0.20,1504.13,1504.79,50.03,805.12,46.50
2023-01-16 20:00:00,2023-01-16 20:15:00,70.40,376.29,1528.01,0.57,56.82,809.05,700.50,7.81,64.26,0.00,33.54,49.12,1.10,36.23,50.38,921.36,0.00,0.44,1509.56,1506.52,49.98,806.02,46.50
2023-01-16 20:15:00,2023-01-16 20:30:00,70.40,376.26,1631.79,0.58,56.81,801.08,698.87,7.81,64.21,0.00,33.53,49.13,1.08,36.22,50.34,922.76,0.00,0.36,1499.98,1503.46,49.98,804.59,46.48
2023-01-16 20:30:00,2023-01-16 20:45:00,70.40,375.83,1470.65,0.57,56.75,804.50,700.11,7.81,64.28,0.00,33.54,49.15,1.10,36.24,50.37,923.26,0.00,0.32,1504.61,1505.46,49.92,805.34,46.50
2023-01-16 20:45:00,2023-01-16 21:00:00,70.40,374.97,1651.97,0.57,56.76,804.94,699.48,7.81,64.32,0.00,33.54,49.17,1.09,36.25,50.36,924.07,0.75,0.28,1504.44,1504.70,49.94,805.22,46.49
2023-01-16 21:00:00,2023-01-16 21:15:00,70.40,374.19,1590.82,142.79,57.04,806.83,699.83,4.07,64.50,5.58,33.52,49.20,1.09,36.28,50.38,925.32,0.74,0.05,1506.64,1505.32,50.04,805.49,46.49
2023-01-16 21:15:00,2023-01-16 21:30:00,70.40,373.91,1817.71,0.57,57.14,802.97,698.98,4.64,64.30,0.00,33.53,49.25,1.09,36.29,50.38,928.13,0.01,0.24,1502.02,1504.57,50.04,805.59,46.46
2023-01-16 21:30:00,2023-01-16 21:45:00,70.40,371.20,1499.99,0.57,56.91,805.92,700.27,7.13,64.13,0.00,33.55,49.26,1.09,36.33,50.41,928.20,0.00,0.51,1506.17,1505.70,50.02,805.44,46.51
2023-01-16 21:45:00,2023-01-16 22:00:00,70.40,370.50,1617.75,0.60,56.87,807.55,700.20,7.81,64.22,0.00,33.53,49.25,1.10,36.32,50.39,927.91,0.00,0.36,1507.71,1505.05,50.02,804.84,46.52
2023-01-16 22:00:00,2023-01-16 22:15:00,70.40,370.42,1530.66,0.57,56.78,804.69,699.75,7.81,64.14,0.00,33.53,49.26,1.09,36.33,50.41,928.65,0.00,0.45,1504.39,1505.24,50.01,805.49,46.49
2023-01-16 22:15:00,2023-01-16 22:30:00,70.40,370.20,1600.25,0.57,56.74,805.10,700.30,7.81,64.22,0.00,33.54,49.25,1.09,36.33,50.40,927.72,0.00,0.31,1505.42,1505.79,50.05,805.48,46.51
2023-01-16 22:30:00,2023-01-16 22:45:00,70.40,370.79,1519.98,0.55,56.85,803.24,700.14,7.81,64.16,0.00,33.54,49.23,1.10,36.30,50.38,926.65,0.00,0.40,1503.38,1505.20,49.95,805.06,46.51
2023-01-16 22:45:00,2023-01-16 23:00:00,70.40,369.97,1579.47,0.57,56.87,806.08,700.37,7.81,64.27,0.00,33.54,49.21,1.10,36.31,50.39,925.54,0.00,0.25,1506.45,1505.80,49.99,805.42,46.51
2023-01-16 23:00:00,2023-01-16 23:15:00,70.40,369.19,1570.27,0.57,56.84,805.32,699.93,7.81,64.19,0.00,33.53,49.20,1.10,36.32,50.39,925.34,0.00,0.40,1505.25,1505.31,49.97,805.37,46.50
2023-01-16 23:15:00,2023-01-16 23:30:00,70.40,368.78,1586.76,0.57,56.80,804.25,699.72,7.81,64.29,0.00,33.54,49.20,1.10,36.31,50.40,925.61,0.00,0.26,1503.93,1505.02,49.97,805.29,46.49
2023-01-16 23:30:00,2023-01-16 23:45:00,70.40,368.23,1527.01,0.57,56.87,805.15,700.14,7.81,64.28,0.00,33.54,49.21,1.10,36.34,50.42,925.68,0.00,0.34,1505.32,1505.34,49.99,805.20,46.51
2023-01-16 23:45:00,2023-01-17 00:00:00,70.40,368.22,1572.99,0.57,56.91,795.98,694.94,7.81,64.27,0.00,33.52,49.04,1.07,36.25,50.31,922.56,0.00,0.10,1490.87,1484.19,50.06,789.24,46.85
2023-01-17 00:00:00,2023-01-17 00:15:00,70.40,383.77,1517.90,0.57,56.74,782.23,676.35,7.81,63.87,0.00,33.49,48.66,1.04,36.02,50.14,916.23,0.00,0.33,1458.59,1463.72,49.91,787.37,46.21
2023-01-17 00:15:00,2023-01-17 00:30:00,70.40,367.23,1591.60,145.08,56.86,804.41,699.63,6.36,64.51,5.61,33.53,49.21,1.10,36.34,50.42,926.39,1.44,-0.05,1504.05,1504.91,50.05,805.28,46.49
2023-01-17 00:30:00,2023-01-17 00:45:00,70.40,367.52,1767.50,0.57,57.09,802.30,699.04,3.37,64.47,0.00,33.53,49.24,1.10,36.33,50.40,928.16,0.18,-0.01,1501.35,1504.42,49.98,805.37,46.47
2023-01-17 00:45:00,2023-01-17 01:00:00,70.40,366.56,1633.18,0.55,57.01,808.73,699.42,6.03,64.30,0.00,33.55,49.28,1.10,36.37,50.46,929.01,0.00,0.43,1508.16,1505.53,49.99,806.12,46.46
2023-01-17 01:00:00,2023-01-17 01:15:00,70.40,365.58,1512.23,8.11,56.86,806.22,699.72,7.75,64.40,0.42,33.55,49.28,1.11,36.38,50.47,929.21,1.17,0.21,1505.93,1505.24,49.98,805.52,46.49
2023-01-17 01:15:00,2023-01-17 01:30:00,70.40,366.80,1729.42,137.04,57.00,801.93,700.15,3.16,64.34,5.44,33.54,49.33,1.09,36.37,50.42,931.36,0.46,0.22,1502.11,1505.49,50.01,805.34,46.51
2023-01-17 01:30:00,2023-01-17 01:45:00,70.40,364.72,1752.84,0.57,57.03,807.24,700.11,5.12,64.31,0.00,33.53,49.30,1.11,36.39,50.45,929.87,0.00,0.36,1507.36,1505.26,50.03,805.16,46.51
2023-01-17 01:45:00,2023-01-17 02:00:00,70.40,365.20,1476.34,0.57,56.89,804.39,699.77,7.47,64.13,0.00,33.54,49.32,1.10,36.39,50.43,931.04,0.00,0.57,1504.15,1505.06,49.97,805.28,46.49
2023-01-17 02:00:00,2023-01-17 02:15:00,70.40,364.51,1676.37,0.58,56.79,807.10,700.30,7.81,64.20,0.00,33.55,49.32,1.11,36.40,50.45,930.76,0.00,0.52,1507.45,1505.93,49.99,805.64,46.50
2023-01-17 02:15:00,2023-01-17 02:30:00,70.40,364.75,1462.22,0.57,56.87,802.02,699.38,7.81,64.14,0.00,33.53,49.32,1.11,36.38,50.40,931.54,0.00,0.49,1501.39,1504.06,50.01,804.68,46.50
2023-01-17 02:30:00,2023-01-17 02:45:00,70.40,363.99,1668.56,0.57,56.93,804.20,700.32,7.81,64.19,0.00,33.52,49.32,1.11,36.39,50.42,931.32,0.00,0.46,1504.56,1505.32,50.00,805.00,46.52
2023-01-17 02:45:00,2023-01-17 03:00:00,70.40,363.54,1461.04,0.57,56.79,806.19,700.38,7.81,64.22,0.00,33.52,49.32,1.12,36.40,50.43,931.04,0.00,0.45,1507.21,1505.50,49.95,805.12,46.52
2023-01-17 03:00:00,2023-01-17 03:15:00,70.40,363.79,1684.26,0.57,56.88,805.59,700.42,7.81,64.22,0.00,33.54,49.34,1.11,36.40,50.44,931.71,0.00,0.43,1505.98,1505.81,50.00,805.39,46.51
