From date,To date,FIT_900_002_P.PV,PIT_900_003_P.PV,Added by Frits for calc Power,Added by Frits for calc Power,AIT_100_003_P.PV,AIT_900_006_P.PV,PIT_100_001_P.PV,PT_100_002_P.PV,TIT_100_002_P.PV,AIT_100_001_P.PV,AIT_100_002_P.PV,FIT_100_001_P.PV,P_100_001_1_P.HOURS,P_100_001_2_P.HOURS,CV_900_004_P.CV,FIT_1000_001_P.PV,FIT_900_004_P.PV,FIT_900_005_P.PV,FIT_900_006_P.PV,PIT_900_002_1_P.PV,PIT_900_002_2_P.PV,PDIT_700_001_P.PV,Q_Brine_Pumps,PSCA_kW,PowerDesal_pf,PowerDesal_kVA
2023-01-09 21:15:00,2023-01-09 21:30:00,0.00,127.16,0.00,0.00,450.54,4732.90,4.00,5.59,58.02,48.89,7.44,0.00,31114.59,6869.06,0,1.27,,0.08,,0.88,0.47,0.19,1.18,-0.67,0.88,92.70
2023-01-09 21:30:00,2023-01-09 21:45:00,0.00,127.46,0.00,0.00,450.50,4700.81,3.86,5.44,58.01,48.88,7.44,0.00,31114.59,6869.06,0,49.16,,0.09,,0.88,0.46,0.18,1.08,-1.83,0.89,84.45
2023-01-09 21:45:00,2023-01-09 22:00:00,0.00,127.93,0.00,0.00,450.50,4649.00,3.75,5.31,58.03,48.87,7.43,0.00,31114.59,6869.06,0,1.41,,0.10,,0.87,0.46,0.18,1.12,-2.57,0.89,76.25
2023-01-09 22:00:00,2023-01-09 22:15:00,0.00,127.55,0.00,0.00,450.44,4584.43,3.60,5.18,58.12,48.87,7.43,0.00,31114.59,6869.06,0,34.06,,0.10,,0.87,0.45,0.18,1.08,-0.17,0.92,53.74
2023-01-09 22:15:00,2023-01-09 22:30:00,0.00,127.98,0.00,0.00,450.51,4510.59,3.48,5.07,58.17,48.88,7.43,0.00,31114.59,6869.06,0,23.44,,0.07,,0.87,0.45,0.18,1.07,0.00,0.90,95.09
2023-01-09 22:30:00,2023-01-09 22:45:00,0.00,128.72,0.00,0.00,450.45,4437.20,3.40,4.96,58.19,48.88,7.43,0.00,31114.59,6869.06,0,0.89,,0.10,,0.86,0.45,0.18,1.07,0.00,0.94,73.80
2023-01-09 22:45:00,2023-01-09 23:00:00,0.00,129.13,0.00,0.00,450.45,4376.84,4.21,5.80,58.17,48.87,7.44,0.00,31114.59,6869.06,0,58.96,,0.10,,0.86,0.44,0.18,1.27,0.00,0.93,50.55
2023-01-09 23:00:00,2023-01-09 23:15:00,0.00,129.40,0.00,0.00,450.34,4330.25,4.52,6.11,58.07,48.88,7.44,0.00,31114.59,6869.06,0,1.24,,0.10,,0.85,0.44,0.18,1.07,-0.90,0.92,81.84
2023-01-09 23:15:00,2023-01-09 23:30:00,0.00,129.86,0.00,0.00,450.39,4265.78,4.23,5.82,58.06,48.88,7.76,0.00,31114.59,6869.06,0,1.02,,0.09,,0.85,0.44,0.18,1.00,0.00,0.91,81.26
2023-01-09 23:30:00,2023-01-09 23:45:00,0.00,130.28,0.00,0.00,450.46,4195.90,4.01,5.59,58.04,48.88,7.51,0.00,31114.59,6869.06,0,36.33,,0.08,,0.85,0.44,0.18,1.04,0.00,0.90,75.85
2023-01-09 23:45:00,2023-01-10 00:00:00,0.00,130.52,0.00,0.00,450.45,4131.11,3.80,5.39,58.04,48.88,7.47,0.00,31114.59,6869.06,0,1.33,,0.10,,0.84,0.43,0.19,1.29,0.00,0.92,77.17
2023-01-10 00:00:00,2023-01-10 00:15:00,0.00,130.89,0.00,0.00,450.45,4105.33,3.64,5.22,58.03,48.87,7.45,0.00,31114.59,6869.06,0,1.46,,0.10,,0.84,0.43,0.18,1.20,0.00,0.91,81.16
2023-01-10 00:15:00,2023-01-10 00:30:00,0.00,131.30,0.00,0.00,450.48,4094.14,3.48,5.05,58.04,48.87,7.44,0.00,31114.59,6869.06,0,83.88,,0.09,,0.83,0.42,0.18,1.07,-0.17,0.90,71.24
2023-01-10 00:30:00,2023-01-10 00:45:00,0.00,131.46,0.00,0.00,450.46,4086.85,3.30,4.87,58.04,48.87,7.43,0.00,31114.59,6869.06,0,1.43,,0.10,,0.83,0.42,0.18,1.20,0.00,0.90,85.79
2023-01-10 00:45:00,2023-01-10 01:00:00,0.00,131.72,0.00,0.00,450.42,4081.85,3.11,4.69,58.01,48.86,7.43,0.00,31114.59,6869.06,0,1.14,,0.10,,0.82,0.42,0.18,1.07,0.00,0.91,82.65
2023-01-10 01:00:00,2023-01-10 01:15:00,0.00,131.70,0.00,0.00,450.40,4077.98,2.98,4.54,57.96,48.85,7.42,0.00,31114.59,6869.06,0,1.62,,0.12,,0.82,0.41,0.18,1.07,0.00,0.91,65.99
2023-01-10 01:15:00,2023-01-10 01:30:00,0.00,131.78,0.00,0.00,450.34,4075.38,2.77,4.35,57.89,48.86,7.42,0.00,31114.59,6869.06,0,75.23,,0.08,,0.82,0.41,0.18,1.13,0.00,0.90,73.83
2023-01-10 01:30:00,2023-01-10 01:45:00,0.00,132.17,0.00,0.00,450.52,4073.28,2.62,4.18,57.88,48.86,7.43,0.00,31114.59,6869.06,0,1.69,,0.08,,0.81,0.40,0.18,1.13,0.00,0.90,68.00
2023-01-10 01:45:00,2023-01-10 02:00:00,0.00,132.16,0.00,0.00,450.51,4070.77,3.21,4.77,57.93,48.87,7.43,0.00,31114.59,6869.06,0,1.62,,0.09,,0.81,0.40,0.18,1.13,0.00,0.91,77.00
2023-01-10 02:00:00,2023-01-10 02:15:00,0.00,132.10,0.00,0.00,450.59,4069.90,3.65,5.24,57.95,48.89,7.43,0.00,31114.59,6869.06,0,38.53,,0.11,,0.82,0.41,0.18,1.00,0.00,0.94,53.90
2023-01-10 02:15:00,2023-01-10 02:30:00,0.00,132.09,0.00,0.00,450.50,4069.58,3.33,4.90,57.94,48.86,7.44,0.00,31114.59,6869.06,0,20.91,,0.09,,0.82,0.41,0.18,1.18,0.00,0.93,49.80
2023-01-10 02:30:00,2023-01-10 02:45:00,0.00,132.17,0.00,0.00,450.50,4068.63,3.08,4.66,57.82,48.85,7.44,0.00,31114.59,6869.06,0,1.19,,0.10,,0.82,0.41,0.19,1.09,0.00,0.92,76.72
2023-01-10 02:45:00,2023-01-10 03:00:00,0.00,132.18,0.00,0.00,450.37,4068.23,2.87,4.44,57.72,48.85,7.43,0.00,31114.59,6869.06,0,1.15,,0.08,,0.82,0.41,0.18,1.13,0.00,0.91,73.48
2023-01-10 03:00:00,2023-01-10 03:15:00,0.00,131.92,0.00,0.00,450.20,4068.11,2.67,4.23,57.68,48.85,7.43,0.00,31114.59,6869.06,0,78.81,,0.08,,0.82,0.41,0.18,1.24,0.00,0.93,46.98
2023-01-10 03:15:00,2023-01-10 03:30:00,0.00,131.82,0.00,0.00,450.34,4067.08,2.49,4.06,57.66,48.85,7.47,0.00,31114.59,6869.06,0,1.36,,0.11,,0.82,0.41,0.18,1.22,0.00,0.94,60.23
2023-01-10 03:30:00,2023-01-10 03:45:00,0.00,131.81,0.00,0.00,450.45,4066.26,2.33,3.89,57.68,48.85,7.45,0.00,31114.59,6869.06,0,1.27,,0.10,,0.82,0.41,0.18,1.13,0.00,0.93,64.43
2023-01-10 03:45:00,2023-01-10 04:00:00,0.00,132.07,0.00,0.00,450.63,4064.33,2.14,3.72,57.70,48.84,7.44,0.00,31114.59,6869.06,0,73.83,,0.10,,0.82,0.41,0.19,1.13,0.00,0.91,63.76
2023-01-10 04:00:00,2023-01-10 04:15:00,0.00,131.67,0.00,0.00,450.69,4063.34,2.00,3.56,57.72,48.84,7.43,0.00,31114.59,6869.06,0,1.73,,0.09,,0.82,0.42,0.18,1.13,0.00,0.93,70.14
2023-01-10 04:15:00,2023-01-10 04:30:00,0.00,131.55,0.00,0.00,450.72,4063.09,1.86,3.44,57.72,48.83,7.43,0.00,31114.59,6869.06,0,1.44,,0.07,,0.82,0.41,0.18,1.07,0.00,0.95,49.99
2023-01-10 04:30:00,2023-01-10 04:45:00,0.00,131.38,0.00,0.00,450.72,4061.83,1.76,3.33,57.73,48.84,7.48,0.00,31114.59,6869.06,0,1.26,,0.10,,0.83,0.41,0.18,1.20,0.00,0.96,30.14
2023-01-10 04:45:00,2023-01-10 05:00:00,0.00,131.56,0.00,0.00,450.66,4062.11,1.65,3.22,57.76,48.84,7.47,0.00,31114.59,6869.06,0,26.42,,0.11,,0.83,0.42,0.18,1.13,0.00,0.92,72.74
2023-01-10 05:00:00,2023-01-10 05:15:00,0.00,130.95,0.00,0.00,450.60,4060.18,1.53,3.11,57.83,48.84,7.44,0.00,31114.59,6869.06,0,1.32,,0.08,,0.82,0.41,0.18,1.13,0.00,0.93,55.51
2023-01-10 05:15:00,2023-01-10 05:30:00,0.00,130.96,0.00,0.00,450.72,4038.26,1.97,3.51,57.89,48.83,7.44,0.00,31114.59,6869.06,0,1.46,,0.10,,0.82,0.41,0.18,1.07,0.00,0.97,31.18
2023-01-10 05:30:00,2023-01-10 05:45:00,0.00,130.75,0.00,0.00,450.78,3951.85,2.69,4.30,57.87,48.83,7.44,0.00,31114.59,6869.06,0,85.67,,0.09,,0.82,0.40,0.18,1.07,0.00,0.96,46.77
2023-01-10 05:45:00,2023-01-10 06:00:00,0.00,130.40,0.00,0.00,450.84,3855.01,2.39,3.97,57.87,48.83,7.44,0.00,31114.59,6869.06,0,1.44,,0.08,,0.82,0.41,0.18,1.07,0.00,0.97,36.71
2023-01-10 06:00:00,2023-01-10 06:15:00,0.00,129.19,0.00,0.00,450.79,3816.74,2.17,3.75,57.89,48.82,7.43,0.00,31114.59,6869.06,0,78.34,,0.08,,0.82,0.40,0.18,1.13,0.00,0.89,79.14
2023-01-10 06:15:00,2023-01-10 06:30:00,0.00,128.82,0.00,0.00,450.78,3797.27,2.02,3.59,57.91,48.82,7.43,0.00,31114.59,6869.06,0,1.31,,0.07,,0.82,0.41,0.18,1.24,0.00,0.97,19.23
2023-01-10 06:30:00,2023-01-10 06:45:00,0.00,128.55,0.00,0.00,450.82,3786.38,1.91,3.47,57.90,48.81,7.50,0.00,31114.59,6869.06,0,1.73,,0.08,,0.82,0.41,0.18,1.09,0.00,0.96,12.30
2023-01-10 06:45:00,2023-01-10 07:00:00,0.00,127.92,0.00,0.00,450.83,3779.12,1.77,3.34,57.88,48.80,7.47,0.00,31114.59,6869.06,0,1.34,,0.09,,0.81,0.40,0.18,1.27,0.00,0.95,18.30
2023-01-10 07:00:00,2023-01-10 07:15:00,0.00,127.33,0.00,0.00,450.77,3754.25,1.66,3.21,57.12,48.69,7.44,0.00,31114.59,6869.06,0,81.10,,0.09,,0.79,0.37,0.18,1.20,0.00,0.96,46.33
2023-01-10 07:15:00,2023-01-10 07:30:00,0.00,126.60,0.00,0.00,449.92,3751.75,1.54,3.11,55.45,48.75,7.45,0.00,31114.59,6869.06,0,1.48,,0.09,,0.79,0.37,0.18,1.27,0.00,1.00,8.53
2023-01-10 07:30:00,2023-01-10 07:45:00,0.00,125.59,0.00,0.00,447.07,3766.78,1.51,3.06,55.18,48.76,7.46,0.00,31114.59,6869.06,0,1.03,,0.07,,0.80,0.38,0.18,1.27,-0.60,0.96,8.17
2023-01-10 07:45:00,2023-01-10 08:00:00,0.00,125.39,0.00,0.00,447.08,3774.48,1.45,3.00,54.70,48.76,7.46,0.00,31114.59,6869.06,0,83.20,,0.07,,0.81,0.39,0.18,1.13,0.00,0.95,37.13
2023-01-10 08:00:00,2023-01-10 08:15:00,0.00,124.96,0.00,0.00,449.11,3779.01,1.44,2.98,54.07,48.80,7.46,0.00,31114.59,6869.06,0,1.13,,0.06,,0.82,0.40,0.18,1.13,-0.17,0.94,52.61
2023-01-10 08:15:00,2023-01-10 08:30:00,0.00,124.18,0.00,0.00,450.16,3771.18,1.41,2.96,54.12,48.81,7.46,0.00,31114.59,6869.06,0,1.27,,0.09,,0.81,0.40,0.17,1.33,0.00,0.96,40.97
2023-01-10 08:30:00,2023-01-10 08:45:00,0.00,124.35,0.00,0.00,450.57,3758.81,1.38,2.93,54.09,48.80,7.47,0.00,31114.59,6869.06,0,60.05,,0.11,,0.82,0.41,0.18,1.20,0.00,0.94,38.98
2023-01-10 08:45:00,2023-01-10 09:00:00,0.00,124.23,0.00,0.00,450.96,3743.10,1.34,2.89,54.11,48.83,7.48,0.00,31114.59,6869.06,0,1.17,,0.09,,0.82,0.41,0.17,1.07,0.00,0.94,45.97
2023-01-10 09:00:00,2023-01-10 09:15:00,0.00,123.22,0.00,0.00,451.24,3738.62,1.31,2.88,54.28,48.84,7.49,0.00,31114.59,6869.06,0,1.12,,0.08,,0.82,0.41,0.18,1.20,0.00,0.97,18.22
2023-01-10 09:15:00,2023-01-10 09:30:00,0.00,122.41,0.00,0.00,451.40,3742.19,1.29,2.85,54.44,48.83,7.49,0.00,31114.59,6869.06,0,1.04,,0.10,,0.82,0.41,0.18,1.27,0.00,0.97,16.72
2023-01-10 09:30:00,2023-01-10 09:45:00,0.00,121.54,0.00,0.00,451.50,3746.82,2.26,3.82,54.73,48.88,7.48,0.00,31114.59,6869.06,0,72.31,,0.12,,0.83,0.42,0.18,1.13,0.00,0.94,59.03
2023-01-10 09:45:00,2023-01-10 10:00:00,0.00,121.39,0.00,0.00,451.59,3743.69,2.30,3.92,55.48,48.89,7.48,0.00,31114.59,6869.06,0,1.19,,0.12,,0.83,0.42,0.17,1.07,-0.17,0.93,61.64
2023-01-10 10:00:00,2023-01-10 10:15:00,0.00,120.79,0.00,0.00,451.70,3731.64,2.06,3.66,56.13,48.91,7.48,0.00,31114.59,6869.06,0,1.14,,0.08,,0.84,0.43,0.18,1.07,0.00,0.98,20.73
2023-01-10 10:15:00,2023-01-10 10:30:00,0.00,120.57,0.00,0.00,451.76,3704.13,1.91,3.52,57.43,49.03,7.46,0.00,31114.59,6869.06,0,1.68,,0.07,,0.83,0.42,0.18,1.07,0.00,0.96,33.60
2023-01-10 10:30:00,2023-01-10 10:45:00,0.00,120.54,0.00,0.00,452.23,3649.68,1.72,3.35,58.78,49.04,7.45,0.00,31114.59,6869.06,0,1.70,,0.08,,0.83,0.41,0.18,1.24,0.00,0.93,61.20
2023-01-10 10:45:00,2023-01-10 11:00:00,0.00,120.37,0.00,0.00,452.45,3617.69,1.59,3.21,60.14,49.02,7.43,0.00,31114.59,6869.06,0,1.54,,0.08,,0.82,0.41,0.17,1.23,0.00,0.97,33.85
2023-01-10 11:00:00,2023-01-10 11:15:00,0.00,120.13,0.00,0.00,452.19,3566.60,1.44,3.07,61.35,49.11,7.42,0.00,31114.59,6869.06,0,1.60,,0.10,,0.83,0.41,0.17,1.13,0.00,0.97,23.45
2023-01-10 11:15:00,2023-01-10 11:30:00,0.00,120.46,0.00,0.00,452.17,3431.74,1.34,2.95,62.73,49.15,7.40,0.00,31114.59,6869.06,0,1.43,,0.09,,0.82,0.41,0.16,1.13,0.00,0.93,45.83
2023-01-10 11:30:00,2023-01-10 11:45:00,0.00,120.76,0.00,0.00,452.25,3335.60,1.28,2.87,64.10,49.10,7.39,0.00,31114.59,6869.06,0,1.71,,0.11,,0.82,0.40,0.16,1.13,-0.17,0.94,37.64
2023-01-10 11:45:00,2023-01-10 12:00:00,0.00,121.19,0.00,0.00,451.93,3329.72,1.27,2.82,64.66,49.03,7.38,0.00,31114.59,6869.06,0,1.64,,0.10,,0.82,0.40,0.17,1.13,0.00,0.98,17.90
2023-01-10 12:00:00,2023-01-10 12:15:00,0.00,120.94,0.00,0.00,451.60,3333.23,1.25,2.81,65.14,49.19,7.37,0.00,31114.59,6869.06,0,1.30,,0.12,,0.82,0.40,0.17,1.20,0.20,0.94,25.10
2023-01-10 12:15:00,2023-01-10 12:30:00,0.00,121.55,0.00,0.00,451.31,3311.78,1.25,2.81,65.88,49.15,7.43,0.00,31114.59,6869.06,0,1.54,,0.09,,0.82,0.40,0.17,1.20,0.00,0.95,36.98
2023-01-10 12:30:00,2023-01-10 12:45:00,0.00,121.68,0.00,0.00,451.23,3297.61,1.25,2.80,66.39,49.18,7.48,0.00,31114.59,6869.06,0,1.40,,0.10,,0.82,0.40,0.17,1.13,-0.33,0.98,19.18
2023-01-10 12:45:00,2023-01-10 13:00:00,0.00,121.48,0.00,0.00,451.19,3284.62,1.26,2.80,66.95,49.21,7.52,0.00,31114.59,6869.06,0,1.48,,0.11,,0.82,0.40,0.17,1.17,0.00,0.95,18.31
2023-01-10 13:00:00,2023-01-10 13:15:00,0.00,121.90,0.00,0.00,451.03,3272.01,1.25,2.80,67.05,49.17,7.44,0.00,31114.59,6869.06,0,61.96,,0.11,,0.82,0.40,0.18,1.29,0.00,0.94,52.17
2023-01-10 13:15:00,2023-01-10 13:30:00,0.00,121.78,0.00,0.00,450.80,3262.84,1.24,2.79,66.93,49.15,7.42,0.00,31114.59,6869.06,0,1.61,,0.07,,0.82,0.40,0.18,1.07,0.00,0.98,21.51
2023-01-10 13:30:00,2023-01-10 13:45:00,0.00,121.87,0.00,0.00,451.01,3251.35,1.24,2.79,66.67,49.10,7.41,0.00,31114.59,6869.06,0,307.31,,0.10,,0.82,0.40,0.18,1.00,0.60,0.93,64.90
2023-01-10 13:45:00,2023-01-10 14:00:00,0.00,122.30,0.00,0.00,451.18,3237.15,1.23,2.78,66.34,49.22,7.40,0.00,31114.59,6869.06,0,36.29,,0.11,,0.82,0.40,0.18,1.20,0.00,0.97,19.30
2023-01-10 14:00:00,2023-01-10 14:15:00,0.00,122.99,0.00,0.00,451.24,3233.85,1.22,2.77,66.40,49.23,7.39,0.00,31114.59,6869.06,0,27.66,,0.08,,0.82,0.40,0.18,1.20,-0.17,0.98,8.47
2023-01-10 14:15:00,2023-01-10 14:30:00,0.00,123.16,0.00,0.00,451.22,3244.39,1.21,2.77,66.32,49.20,7.39,0.00,31114.59,6869.06,0,1.78,,0.09,,0.81,0.39,0.18,1.13,0.00,0.95,25.20
2023-01-10 14:30:00,2023-01-10 14:45:00,0.00,123.11,0.00,0.00,451.32,3260.91,1.21,2.76,65.49,49.13,7.40,0.00,31114.59,6869.06,0,1.20,,0.10,,0.79,0.38,0.18,1.20,0.00,0.93,24.82
2023-01-10 14:45:00,2023-01-10 15:00:00,0.00,123.10,0.00,0.00,451.01,3284.30,1.21,2.76,66.13,49.16,7.50,0.00,31114.59,6869.06,0,1.52,,0.10,,0.79,0.37,0.18,1.13,0.00,0.98,9.11
2023-01-10 15:00:00,2023-01-10 15:15:00,0.00,122.45,0.00,0.00,450.50,3300.10,1.23,2.77,63.70,49.17,7.42,0.00,31114.59,6869.06,0,1.35,,0.10,,0.79,0.37,0.18,1.20,0.47,0.95,41.50
2023-01-10 15:15:00,2023-01-10 15:30:00,0.00,123.18,0.00,0.00,448.55,3251.77,1.22,2.77,63.43,49.16,7.42,0.00,31114.59,6869.06,0,1.35,,0.10,,0.79,0.38,0.18,1.10,0.00,0.98,12.18
2023-01-10 15:30:00,2023-01-10 15:45:00,0.00,123.38,0.00,0.00,447.17,3756.34,1.21,2.76,62.99,49.16,7.42,0.00,31114.59,6869.06,0,47.80,,0.08,,0.80,0.38,0.18,1.23,0.00,0.99,13.88
2023-01-10 15:45:00,2023-01-10 16:00:00,0.00,123.56,0.00,0.00,447.88,4649.15,1.20,2.75,62.57,49.17,7.41,0.00,31114.59,6869.06,0,1.47,,0.11,,0.81,0.39,0.18,1.17,0.00,0.92,34.65
2023-01-10 16:00:00,2023-01-10 16:15:00,0.00,124.03,0.00,0.00,448.73,4810.53,1.20,2.75,62.14,49.13,7.39,0.00,31114.59,6869.06,0,1.33,,0.12,,0.81,0.40,0.18,1.20,-0.13,0.94,22.14
2023-01-10 16:15:00,2023-01-10 16:30:00,0.00,123.89,0.00,0.00,449.21,4900.41,1.20,2.75,61.61,49.12,7.40,0.00,31114.59,6869.06,0,1.33,,0.10,,0.81,0.39,0.18,1.36,0.00,0.99,11.37
2023-01-10 16:30:00,2023-01-10 16:45:00,0.00,124.06,0.00,0.00,449.53,4918.29,1.19,2.74,60.87,49.10,7.44,0.00,31114.59,6869.06,0,1.28,,0.11,,0.80,0.39,0.18,1.24,0.00,0.97,11.89
2023-01-10 16:45:00,2023-01-10 17:00:00,0.00,123.61,0.00,0.00,449.74,4914.99,1.19,2.73,60.10,49.08,7.45,0.00,31114.59,6869.06,0,1.00,,0.10,,0.80,0.38,0.18,1.36,0.00,0.92,45.53
2023-01-10 17:00:00,2023-01-10 17:15:00,0.00,122.84,0.00,0.00,449.62,4900.61,1.19,2.72,59.37,49.07,7.45,0.00,31114.59,6869.06,0,1.27,,0.14,,0.80,0.38,0.18,1.07,0.00,0.95,29.91
2023-01-10 17:15:00,2023-01-10 17:30:00,0.00,121.74,0.00,0.00,449.01,4891.92,1.19,2.72,58.76,49.09,7.46,0.00,31114.59,6869.06,0,0.97,,0.11,,0.80,0.39,0.19,1.20,0.00,0.94,65.13
2023-01-10 17:30:00,2023-01-10 17:45:00,0.00,121.42,0.00,0.00,448.26,4887.78,1.16,2.71,58.24,49.11,7.46,0.00,31114.59,6869.06,0,1.30,,0.13,,0.80,0.39,0.18,1.07,0.00,0.95,36.02
2023-01-10 17:45:00,2023-01-10 18:00:00,0.00,121.52,0.00,0.00,448.44,4891.81,1.16,2.70,57.82,49.11,7.46,0.00,31114.59,6869.06,0,1.32,,0.10,,0.81,0.39,0.18,1.20,0.00,0.93,60.37
2023-01-10 18:00:00,2023-01-10 18:15:00,0.00,121.73,0.00,0.00,448.95,4892.20,1.16,2.71,57.49,49.11,7.45,0.00,31114.59,6869.06,0,1.12,,0.11,,0.81,0.40,0.19,1.13,0.00,0.98,15.90
2023-01-10 18:15:00,2023-01-10 18:30:00,0.00,121.78,0.00,0.00,449.45,4889.79,1.53,3.05,57.25,49.12,7.44,0.00,31114.59,6869.06,0,1.09,,0.11,,0.81,0.40,0.18,1.13,1.08,0.95,35.58
2023-01-10 18:30:00,2023-01-10 18:45:00,0.00,121.62,0.00,0.00,449.76,4887.50,28.95,30.59,57.80,49.01,7.47,3811.53,31114.59,6869.31,0,3857.64,,0.11,,0.81,0.40,0.18,1.13,49.19,0.97,127.30
2023-01-10 18:45:00,2023-01-10 19:00:00,0.00,121.68,0.00,0.00,450.02,4890.82,28.92,30.57,59.68,49.09,7.53,3843.06,31114.59,6869.56,0,15305.97,,0.11,,0.82,0.41,0.18,146.38,48.71,0.97,148.23
2023-01-10 19:00:00,2023-01-10 19:15:00,0.00,122.30,0.00,0.00,450.27,4892.17,28.07,29.74,56.99,48.94,7.45,3787.40,31114.59,6869.81,0,17999.90,,0.11,,0.82,0.41,0.17,1.10,48.87,0.98,154.93
2023-01-10 19:15:00,2023-01-10 19:30:00,0.00,122.30,0.00,0.00,450.50,4893.36,28.28,29.93,56.25,48.81,7.44,3795.78,31114.59,6870.06,0,17999.90,,0.10,,0.82,0.41,0.18,1.03,49.15,0.97,149.82
2023-01-10 19:30:00,2023-01-10 19:45:00,0.00,123.07,0.00,0.00,450.73,4897.54,28.30,29.95,55.94,48.82,7.46,3796.45,31114.59,6870.31,0,17999.88,,0.13,,0.82,0.41,0.18,1.00,49.08,0.97,161.19
2023-01-10 19:45:00,2023-01-10 20:00:00,0.00,123.74,0.00,0.00,450.98,4900.74,28.49,30.15,56.43,48.83,7.56,3808.51,31114.59,6870.55,0,17999.76,,0.10,,0.82,0.41,0.18,1.13,49.03,0.97,160.01
2023-01-10 20:00:00,2023-01-10 20:15:00,0.00,124.22,0.00,0.00,451.17,4908.01,25.78,27.42,56.84,48.81,7.68,4081.54,31114.59,6870.80,0,17906.45,,0.11,,0.82,0.41,0.18,1.10,49.03,0.98,153.98
2023-01-10 20:15:00,2023-01-10 20:30:00,0.00,124.01,0.00,0.00,451.36,4919.59,20.39,22.00,56.83,48.79,7.71,4615.10,31114.59,6871.05,0,17933.40,,0.12,,0.82,0.41,0.18,1.20,49.29,0.97,178.16
2023-01-10 20:30:00,2023-01-10 20:45:00,0.00,124.36,0.00,0.00,451.56,4924.79,18.94,20.54,56.80,48.80,7.73,4770.09,31114.59,6871.30,0,17999.90,,0.10,,0.82,0.41,0.18,1.23,49.12,0.98,217.29
2023-01-10 20:45:00,2023-01-10 21:00:00,0.00,125.24,0.00,0.00,451.85,4922.98,19.13,20.72,56.91,48.80,7.76,4776.59,31114.59,6871.55,0,17999.90,,0.11,,0.82,0.41,0.18,1.30,49.05,0.98,233.86
2023-01-10 21:00:00,2023-01-10 21:15:00,0.00,125.36,0.00,0.00,452.19,4926.23,19.36,20.95,56.92,48.77,7.77,4774.51,31114.59,6871.80,0,17999.90,,0.11,,0.82,0.41,0.18,1.20,48.97,0.97,234.77
2023-01-10 21:15:00,2023-01-10 21:30:00,0.00,125.73,0.00,0.00,452.32,4935.58,26.91,28.55,57.01,48.79,7.78,3843.38,31114.59,6872.05,0,17999.90,,0.11,,0.82,0.41,0.18,712.20,48.92,0.98,242.45
2023-01-10 21:30:00,2023-01-10 21:45:00,0.00,126.85,0.00,0.00,452.31,4947.78,27.99,29.64,57.01,48.80,7.78,3864.07,31114.59,6872.30,0,16863.11,,0.11,,0.82,0.41,0.17,2366.53,49.10,0.97,347.97
2023-01-10 21:45:00,2023-01-10 22:00:00,0.00,127.18,0.00,0.00,452.39,4960.38,26.44,28.09,59.09,48.80,7.85,4161.23,31114.59,6872.55,0,17213.61,,0.11,,0.81,0.40,0.18,2393.99,49.23,0.98,1037.71
2023-01-10 22:00:00,2023-01-10 22:15:00,0.00,127.66,0.00,0.00,458.50,4962.44,24.58,26.22,56.96,48.79,7.77,4478.28,31114.59,6872.80,0,17742.39,,10.68,,3.41,3.00,0.18,2412.21,49.37,0.98,1616.62
2023-01-10 22:15:00,2023-01-10 22:30:00,0.00,128.12,0.00,0.00,510.03,6457.29,20.90,22.51,56.95,48.79,7.78,4783.37,31114.59,6873.04,0,17999.90,,49.57,,7.84,7.41,0.18,2418.19,49.17,0.98,1625.63
2023-01-10 22:30:00,2023-01-10 22:45:00,0.00,128.50,0.00,0.00,537.47,6509.82,21.49,23.10,56.97,48.82,7.78,4744.04,31114.59,6873.29,0,17999.90,,50.46,,8.98,8.55,0.18,2413.14,49.28,0.98,1634.40
2023-01-10 22:45:00,2023-01-10 23:00:00,0.00,128.92,0.00,0.00,544.39,6637.00,25.46,27.10,59.08,48.86,7.85,4396.63,31114.59,6873.54,0,7823.59,,49.22,,9.00,8.57,0.18,2418.91,49.00,0.98,1617.80
2023-01-10 23:00:00,2023-01-10 23:15:00,0.00,129.38,0.00,0.00,538.45,6746.21,20.48,22.06,56.73,48.84,7.78,4815.34,31114.59,6873.79,0,5028.95,,47.38,,9.01,8.58,0.18,2418.60,48.95,0.98,1613.87
2023-01-10 23:15:00,2023-01-10 23:30:00,0.00,129.75,0.00,0.00,535.41,6864.11,21.10,22.72,56.60,48.86,7.78,4821.84,31114.59,6874.04,0,4894.60,,38.77,,9.01,8.58,0.17,2412.28,49.08,0.98,1630.99
2023-01-10 23:30:00,2023-01-10 23:45:00,0.00,130.40,0.00,0.00,533.76,6956.40,20.28,21.87,56.66,48.86,7.78,4886.21,31114.59,6874.29,0,4979.68,,35.69,,9.01,8.58,0.18,2421.53,49.40,0.98,1635.84
2023-01-10 23:45:00,2023-01-11 00:00:00,0.00,130.94,0.00,0.00,532.32,7036.06,20.63,22.24,56.62,48.85,7.78,4861.90,31114.59,6874.54,0,4714.51,,33.74,,9.01,8.58,0.17,2416.01,49.35,0.98,1635.82
2023-01-11 00:00:00,2023-01-11 00:15:00,1282.33,137.19,33.78,0.00,531.21,7098.88,25.18,26.82,56.69,48.86,7.78,4471.27,31114.59,6874.79,0,3895.42,,33.08,,8.36,8.39,0.18,2421.11,49.21,0.98,1748.31
