From date,To date,MPDA_kW,AIT_400_001A_P.PV,FIT_200_001A_P.PV,FIT_200_002A_P.PV,FIT_200_004A_P.PV,FIT_400_001A_P.PV,FIT_400_002A_P.PV,LT_200_002A_P.PV,P_200_001A_P.RPM_MV,P_200_002A_P.RPM_MV,P_400_001A_P.RPM_MV,P_400_002A_P.RPM_MV,PDIT_200_001A_P.PV,PDIT_400_001A_P.PV,PDIT_400_002A_P.PV,PIT_400_003A_P.PV,PT_200_005A_P.PV,PT_200_006A_P.PV,PT_200A_Tags.Q_Filtrate_PV,Q_400_002A,PT_400_002A_P.PV,Q_400_001A_P.PV,RO_300A_Tags.RO.Recovery
2023-06-15 14:00:46,2023-06-15 14:15:46,0,468.75,1584.27,0.47,48.17,805.74,699.48,7.35,67.00,0.00,33.85,49.34,7.47,38.45,48.27,921.26,0.00,-0.16,1505.21,1505.48,45.82,806.00,46.46
2023-06-15 14:15:46,2023-06-15 14:30:46,0,469.01,1419.19,0.47,48.17,801.60,700.03,7.36,67.00,0.00,33.85,49.40,7.45,38.44,48.24,923.50,0.00,-0.29,1501.64,1505.31,45.75,805.28,46.50
2023-06-15 14:30:46,2023-06-15 14:45:46,0,466.48,1565.39,0.46,48.17,804.73,700.07,7.36,67.00,0.00,33.86,49.39,7.46,38.49,48.29,923.23,0.00,-0.24,1504.80,1505.57,45.72,805.50,46.50
2023-06-15 14:45:46,2023-06-15 15:00:46,0,464.93,1438.80,67.96,48.17,806.52,700.24,7.14,67.00,3.14,33.88,49.40,7.47,38.51,48.32,923.03,1.15,-0.48,1506.76,1505.32,45.40,805.07,46.52
2023-06-15 15:00:46,2023-06-15 15:15:46,0,463.49,1813.44,58.39,48.17,810.13,700.04,2.99,67.00,3.02,33.88,49.39,7.47,38.50,48.34,921.43,0.09,-0.55,1510.17,1504.83,44.65,804.79,46.52
2023-06-15 15:15:46,2023-06-15 15:30:46,0,469.18,1583.54,0.46,48.17,798.70,699.67,3.88,67.00,0.00,33.85,49.42,7.37,38.44,48.26,923.68,0.00,-0.40,1498.36,1504.94,44.94,805.27,46.49
2023-06-15 15:30:46,2023-06-15 15:45:46,0,469.78,1676.10,0.47,48.17,805.61,700.57,6.64,67.00,0.00,33.88,49.37,7.40,38.43,48.28,920.93,0.00,-0.22,1506.19,1506.32,44.92,805.76,46.51
2023-06-15 15:45:46,2023-06-15 16:00:46,0,470.67,1437.32,0.47,48.17,810.75,699.78,7.43,67.00,0.00,33.88,49.25,7.40,38.37,48.29,916.47,0.00,-0.15,1510.54,1504.58,45.73,804.81,46.51
2023-06-15 16:00:46,2023-06-15 16:15:46,0,477.69,1525.29,0.46,48.17,793.11,690.34,7.49,67.00,0.00,33.85,49.05,7.26,38.23,48.16,915.11,0.00,-0.23,1483.47,1484.74,46.17,794.40,46.50
2023-06-15 16:15:46,2023-06-15 16:30:46,0,469.63,1448.26,0.46,48.17,803.66,700.19,7.55,67.00,0.00,33.85,49.40,7.39,38.40,48.28,922.94,0.00,-0.22,1503.86,1504.55,45.77,804.36,46.54
2023-06-15 16:30:46,2023-06-15 16:45:46,0,467.26,1566.15,0.47,48.17,806.56,700.15,7.62,67.00,0.00,33.89,49.35,7.36,38.45,48.35,920.79,0.00,-0.33,1506.72,1505.45,45.66,805.30,46.51
2023-06-15 16:45:46,2023-06-15 17:00:46,0,467.30,1444.02,0.47,48.17,808.35,700.13,7.68,67.00,0.00,33.90,49.32,7.35,38.43,48.33,919.77,0.00,-0.31,1508.42,1505.02,45.61,804.89,46.52
2023-06-15 17:00:46,2023-06-15 17:15:46,0,468.60,1536.28,126.53,48.17,802.55,699.69,5.92,67.00,5.89,33.91,49.35,7.21,38.44,48.33,920.80,1.31,-0.59,1502.23,1504.95,45.07,805.25,46.49
2023-06-15 17:15:46,2023-06-15 17:30:46,0,468.54,1802.58,0.47,48.17,803.97,700.07,3.24,67.00,0.00,33.87,49.38,7.12,38.43,48.32,922.07,0.02,-0.57,1504.05,1506.13,45.52,806.08,46.48
2023-06-15 17:30:46,2023-06-15 17:45:46,0,467.84,1576.86,0.47,48.17,801.52,699.89,5.35,67.00,0.00,33.91,49.43,7.13,38.46,48.34,923.02,0.00,-0.40,1501.44,1505.12,44.28,805.22,46.50
2023-06-15 17:45:46,2023-06-15 18:00:46,0,462.93,1618.45,0.46,48.17,812.44,699.97,7.47,67.00,0.00,33.93,49.27,7.20,38.51,48.44,918.01,0.00,-0.15,1512.39,1504.49,45.95,804.50,46.53
2023-06-15 18:00:46,2023-06-15 18:15:46,0,465.53,1400.39,0.47,48.17,803.58,699.88,7.57,67.00,0.00,33.92,49.37,7.15,38.49,48.38,922.26,0.00,-0.24,1503.44,1504.55,46.10,804.66,46.52
2023-06-15 18:15:46,2023-06-15 18:30:46,0,463.05,1581.10,0.49,48.17,804.83,700.12,7.68,67.00,0.00,33.90,49.38,7.16,38.49,48.36,922.69,0.00,-0.24,1505.00,1505.44,46.04,805.31,46.51
2023-06-15 18:30:46,2023-06-15 18:45:46,0,465.81,1407.11,132.64,48.17,797.85,699.61,5.64,67.00,6.17,33.88,49.42,7.10,38.46,48.32,924.21,1.35,-0.61,1497.48,1504.47,45.27,804.85,46.50
2023-06-15 18:45:46,2023-06-15 19:00:46,0,461.80,1891.19,0.47,48.17,809.95,700.58,2.99,67.00,0.00,33.92,49.37,7.13,38.52,48.44,921.67,0.01,-0.54,1510.56,1506.30,45.73,805.72,46.51
2023-06-15 19:00:46,2023-06-15 19:15:46,0,461.34,1563.43,0.46,48.17,804.74,699.83,4.64,67.00,0.00,33.91,49.41,7.09,38.55,48.44,923.14,0.00,-0.18,1504.61,1504.63,45.01,804.80,46.51
2023-06-15 19:15:46,2023-06-15 19:30:46,0,459.62,1523.60,0.47,48.17,809.24,700.26,7.13,67.00,0.00,33.93,49.38,7.12,38.56,48.48,922.12,0.00,-0.22,1509.48,1505.57,45.56,805.30,46.51
2023-06-15 19:30:46,2023-06-15 19:45:46,0,458.16,1453.82,0.47,48.17,805.97,699.71,7.35,67.00,0.00,33.95,49.41,7.09,38.63,48.51,923.91,0.00,-0.18,1505.69,1504.51,46.16,804.80,46.51
2023-06-15 19:45:46,2023-06-15 20:00:46,0,457.38,1548.67,0.46,48.17,806.06,699.98,7.35,67.00,0.00,33.95,49.43,7.08,38.62,48.51,924.64,0.00,-0.29,1506.05,1505.41,46.13,805.44,46.50
2023-06-15 20:00:46,2023-06-15 20:15:46,0,458.08,1442.86,0.47,48.17,803.37,699.75,7.42,67.00,0.00,33.92,49.44,7.03,38.60,48.46,926.01,0.00,-0.26,1503.11,1504.90,46.22,805.16,46.50
2023-06-15 20:15:46,2023-06-15 20:30:46,0,458.68,1564.42,0.47,48.17,802.37,700.40,7.76,67.00,0.00,33.92,49.46,7.03,38.61,48.46,926.29,0.00,-0.38,1502.77,1505.51,46.07,805.10,46.52
2023-06-15 20:30:46,2023-06-15 20:45:46,0,457.81,1431.74,0.46,48.17,804.25,699.96,7.81,67.00,0.00,33.94,49.43,7.00,38.62,48.48,925.31,0.00,-0.38,1504.18,1505.16,46.08,805.20,46.50
2023-06-15 20:45:46,2023-06-15 21:00:46,0,456.44,1569.86,0.47,48.17,805.98,700.07,7.81,67.00,0.00,33.95,49.43,6.98,38.63,48.52,925.31,0.00,-0.47,1506.06,1505.28,46.01,805.21,46.51
2023-06-15 21:00:46,2023-06-15 21:15:46,0,453.48,1424.03,0.47,48.17,810.15,699.99,7.81,67.00,0.00,33.96,49.42,6.97,38.66,48.53,924.57,0.00,-0.48,1510.14,1505.07,45.97,805.08,46.51
2023-06-15 21:15:46,2023-06-15 21:30:46,0,455.84,1581.42,0.47,48.17,805.05,699.91,7.81,67.00,0.00,33.90,49.44,6.92,38.57,48.44,925.59,0.00,-0.53,1504.94,1504.55,46.04,804.65,46.52
2023-06-15 21:30:46,2023-06-15 21:45:46,0,455.26,1411.90,0.47,48.17,804.92,700.12,7.81,67.00,0.00,33.93,49.45,6.89,38.63,48.46,926.00,0.00,-0.57,1505.04,1505.65,46.02,805.53,46.50
2023-06-15 21:45:46,2023-06-15 22:00:46,0,455.15,1587.21,0.47,48.17,804.03,700.02,7.81,67.00,0.00,33.94,49.46,6.87,38.62,48.48,926.37,0.59,-0.69,1504.05,1504.92,45.95,804.90,46.52
2023-06-15 22:00:46,2023-06-15 22:15:46,0,455.51,1484.19,132.92,48.17,798.48,699.81,4.60,67.00,6.17,33.94,49.55,6.84,38.65,48.50,929.57,0.73,-1.03,1498.33,1505.01,45.02,805.20,46.50
2023-06-15 22:15:46,2023-06-15 22:30:46,0,450.34,1861.80,0.47,48.17,809.94,699.87,3.32,67.00,0.00,33.96,49.46,6.84,38.69,48.54,926.12,0.00,-0.88,1509.81,1504.61,45.39,804.73,46.52
2023-06-15 22:30:46,2023-06-15 22:45:46,0,450.61,1526.77,0.47,48.17,805.60,700.34,6.27,67.00,0.00,33.96,49.55,6.83,38.71,48.55,929.22,0.02,-0.53,1505.93,1505.35,44.83,805.01,46.52
2023-06-15 22:45:46,2023-06-15 23:00:46,0,448.78,1521.76,127.38,48.17,806.68,699.11,5.26,67.00,6.14,33.96,49.50,6.81,38.74,48.57,927.75,1.29,-0.91,1505.78,1504.42,45.17,805.30,46.47
2023-06-15 23:00:46,2023-06-15 23:15:46,0,448.22,1820.12,0.47,48.17,809.44,700.51,3.38,67.00,0.00,33.96,49.49,6.79,38.74,48.58,927.72,0.00,-0.85,1509.95,1505.81,45.83,805.30,46.52
2023-06-15 23:15:46,2023-06-15 23:30:46,0,450.83,1579.10,0.47,48.17,799.34,699.50,5.69,67.00,0.00,33.95,49.61,6.67,38.73,48.55,931.66,0.20,-0.62,1498.82,1504.95,44.46,805.43,46.48
2023-06-15 23:30:46,2023-06-15 23:45:46,0,446.58,1566.41,126.41,48.17,808.59,699.79,5.11,67.00,6.10,33.96,49.50,6.72,38.75,48.60,927.37,1.14,-0.71,1508.36,1505.23,45.00,805.44,46.49
2023-06-15 23:45:46,2023-06-16 00:00:46,0,446.89,1790.92,0.46,48.17,810.18,700.27,3.38,67.00,0.00,33.96,49.47,6.72,38.74,48.59,926.77,0.00,-0.76,1510.45,1505.79,45.62,805.52,46.51
2023-06-16 00:00:46,2023-06-16 00:15:46,0,450.10,1615.37,0.46,48.17,799.99,700.21,5.92,67.00,0.00,33.95,49.59,6.66,38.73,48.56,931.38,0.00,-0.52,1500.20,1505.39,44.81,805.19,46.51
2023-06-16 00:15:46,2023-06-16 00:30:46,0,445.46,1566.00,0.47,48.17,813.39,699.60,7.50,67.00,0.00,33.97,49.42,6.68,38.75,48.61,925.53,0.00,-0.28,1512.98,1505.22,46.38,805.63,46.48
2023-06-16 00:30:46,2023-06-16 00:45:46,0,448.28,1443.58,0.49,48.17,802.69,700.04,7.64,67.00,0.00,33.95,49.49,6.63,38.71,48.55,928.80,0.00,-0.44,1502.74,1505.44,46.45,805.38,46.50
2023-06-16 00:45:46,2023-06-16 01:00:46,0,448.54,1524.75,0.49,48.17,801.74,699.85,7.76,67.00,0.00,33.96,49.51,6.61,38.72,48.55,929.39,0.26,-0.44,1501.59,1505.04,46.44,805.18,46.50
2023-06-16 01:00:46,2023-06-16 01:15:46,0,450.57,1468.11,130.38,48.17,800.27,700.00,5.07,67.00,6.83,33.96,49.59,6.58,38.73,48.56,931.64,0.97,-0.88,1500.28,1506.43,45.28,806.43,46.47
2023-06-16 01:15:46,2023-06-16 01:30:46,0,445.33,1904.46,0.47,48.17,813.05,700.37,3.36,67.00,0.00,33.96,49.46,6.62,38.73,48.59,926.18,0.00,-0.74,1513.45,1505.86,45.84,805.50,46.51
2023-06-16 01:30:46,2023-06-16 01:45:46,0,449.54,1561.39,0.46,48.17,800.73,699.86,5.92,67.00,0.00,33.94,49.55,6.53,38.70,48.53,930.30,0.00,-0.34,1500.60,1504.85,45.16,804.99,46.51
2023-06-16 01:45:46,2023-06-16 02:00:46,0,445.34,1470.73,0.47,48.17,811.40,700.21,7.50,67.00,0.00,33.97,49.44,6.57,38.74,48.59,925.85,0.00,-0.31,1511.58,1505.52,46.55,805.32,46.51
2023-06-16 02:00:46,2023-06-16 02:15:46,0,447.81,1500.29,0.47,48.17,804.92,699.71,7.62,67.00,0.00,33.96,49.49,6.54,38.72,48.57,928.51,0.00,-0.43,1504.69,1505.07,46.57,805.37,46.49
2023-06-16 02:15:46,2023-06-16 02:30:46,0,447.74,1467.90,0.47,48.17,802.97,699.75,7.74,67.00,0.00,33.95,49.51,6.51,38.72,48.56,929.40,0.00,-0.39,1502.80,1504.35,46.64,804.60,46.52
2023-06-16 02:30:46,2023-06-16 02:45:46,0,447.96,1514.59,0.47,48.17,803.06,700.13,7.80,67.00,0.00,33.96,49.51,6.50,38.72,48.57,929.60,0.00,-0.54,1503.16,1505.60,46.51,805.46,46.50
2023-06-16 02:45:46,2023-06-16 03:00:46,0,448.38,1455.17,125.51,48.17,800.15,699.55,6.19,67.00,6.17,33.96,49.52,6.45,38.74,48.57,930.13,1.22,-0.71,1499.71,1505.00,46.06,805.45,46.48
2023-06-16 03:00:46,2023-06-16 03:15:46,0,445.40,1826.05,0.47,48.17,812.81,700.22,3.24,67.00,0.00,33.96,49.48,6.51,38.74,48.60,927.37,0.01,-0.88,1513.06,1505.75,45.79,805.53,46.50
2023-06-16 03:15:46,2023-06-16 03:30:46,0,447.20,1598.11,0.47,48.17,798.44,699.56,4.94,67.00,0.00,33.95,49.56,6.43,38.74,48.54,930.84,0.00,-0.38,1498.04,1504.55,45.27,804.99,46.50
2023-06-16 03:30:46,2023-06-16 03:45:46,0,444.93,1512.71,0.47,48.17,812.44,700.59,7.44,67.00,0.00,33.96,49.48,6.48,38.74,48.61,927.66,0.00,-0.35,1513.04,1506.52,46.53,805.93,46.50
2023-06-16 03:45:46,2023-06-16 04:00:46,0,447.01,1422.12,0.47,48.17,808.17,699.97,7.54,67.00,0.00,33.96,49.43,6.43,38.71,48.59,926.16,0.00,-0.39,1508.16,1505.69,46.71,805.72,46.49
2023-06-16 04:00:46,2023-06-16 04:15:46,0,452.82,1537.35,0.46,48.17,800.46,699.78,7.64,67.00,0.00,33.95,49.47,6.39,38.65,48.51,927.71,0.00,-0.47,1500.26,1505.36,46.79,805.58,46.49
2023-06-16 04:15:46,2023-06-16 04:30:46,0,454.51,1429.13,0.47,48.17,802.94,700.47,7.73,67.00,0.00,33.94,49.44,6.40,38.61,48.51,926.30,0.00,-0.45,1503.38,1505.68,46.74,805.22,46.52
2023-06-16 04:30:46,2023-06-16 04:45:46,0,453.54,1556.09,0.47,48.17,807.18,700.06,7.80,67.00,0.00,33.95,49.40,6.40,38.62,48.52,924.10,0.00,-0.56,1507.20,1505.06,46.58,805.01,46.51
2023-06-16 04:45:46,2023-06-16 05:00:46,0,453.65,1425.91,120.04,48.17,808.45,699.63,7.24,67.00,5.59,33.95,49.38,6.37,38.59,48.51,923.30,1.23,-0.70,1508.07,1504.41,46.26,804.79,46.50
2023-06-16 05:00:46,2023-06-16 05:15:46,0,457.30,1761.64,10.91,48.17,801.40,700.16,3.03,67.00,0.46,33.93,49.46,6.26,38.56,48.48,925.98,0.07,-0.95,1501.56,1505.43,45.59,805.27,46.51
2023-06-16 05:15:46,2023-06-16 05:30:46,0,458.91,1724.43,0.47,48.17,801.16,699.76,4.30,67.00,0.00,33.94,49.40,6.26,38.52,48.45,923.53,0.00,-0.47,1500.90,1504.36,45.58,804.61,46.52
2023-06-16 05:30:46,2023-06-16 05:45:46,0,457.83,1480.77,0.47,48.17,814.27,700.69,7.32,67.00,0.00,33.96,49.31,6.33,38.53,48.52,919.32,0.00,-0.39,1514.98,1506.06,46.18,805.38,46.52
2023-06-16 05:45:46,2023-06-16 06:00:46,0,459.47,1486.24,0.47,48.17,808.61,699.64,7.52,67.00,0.00,33.96,49.30,6.28,38.52,48.51,920.02,0.00,-0.35,1508.27,1505.58,46.85,805.95,46.47
2023-06-16 06:00:46,2023-06-16 06:15:46,0,459.68,1470.17,0.46,48.17,804.57,699.82,7.60,67.00,0.00,33.95,49.36,6.30,38.53,48.50,922.33,0.00,-0.50,1504.41,1505.57,46.73,805.76,46.48
2023-06-16 06:15:46,2023-06-16 06:30:46,0,457.70,1509.72,0.47,48.17,803.55,699.91,7.68,67.00,0.00,33.94,49.36,6.30,38.55,48.48,922.68,0.93,-0.52,1503.48,1505.13,46.70,805.22,46.50
2023-06-16 06:30:46,2023-06-16 06:45:46,0,454.72,1571.89,131.66,48.17,804.58,700.06,3.96,67.00,6.35,33.94,49.44,6.29,38.58,48.49,925.53,0.43,-0.89,1504.57,1505.38,45.67,805.32,46.50
2023-06-16 06:45:46,2023-06-16 07:00:46,0,449.39,1820.79,0.46,48.17,807.90,699.46,3.45,67.00,0.00,33.96,49.39,6.27,38.63,48.55,923.89,0.00,-0.59,1507.34,1504.82,46.07,805.36,46.48
2023-06-16 07:00:46,2023-06-16 07:15:46,0,450.91,1522.24,0.47,48.17,800.48,700.40,6.65,67.00,0.00,33.94,49.51,6.24,38.61,48.49,928.02,0.00,-0.35,1500.88,1505.17,45.85,804.78,46.53
2023-06-16 07:15:46,2023-06-16 07:30:46,0,446.50,1489.24,0.47,48.17,812.44,700.07,7.41,67.00,0.00,33.96,49.38,6.29,38.64,48.54,924.02,0.00,-0.30,1512.49,1505.15,46.83,805.09,46.51
2023-06-16 07:30:46,2023-06-16 07:45:46,0,446.92,1454.89,0.46,48.17,806.31,699.73,7.41,67.00,0.00,33.95,49.44,6.25,38.66,48.54,926.40,0.00,-0.43,1506.03,1505.15,46.83,805.41,46.49
2023-06-16 07:45:46,2023-06-16 08:00:46,0,447.31,1536.42,0.46,48.17,802.76,699.77,7.40,67.00,0.00,33.95,49.47,6.23,38.69,48.54,927.94,0.00,-0.34,1502.52,1505.07,47.01,805.29,46.49
2023-06-16 08:00:46,2023-06-16 08:15:46,0,446.52,1455.53,0.47,48.17,802.36,700.04,7.39,67.00,0.00,33.96,49.50,6.23,38.69,48.54,929.07,0.00,-0.48,1502.41,1505.97,46.85,805.94,46.48
2023-06-16 08:15:46,2023-06-16 08:30:46,0,443.96,1535.26,0.47,48.17,806.52,700.04,7.38,67.00,0.00,33.96,49.49,6.22,38.70,48.55,928.47,0.00,-0.40,1506.57,1505.23,46.89,805.19,46.51
2023-06-16 08:30:46,2023-06-16 08:45:46,0,444.00,1475.18,0.47,48.17,803.50,699.93,7.37,67.00,0.00,33.96,49.49,6.20,38.71,48.56,928.57,0.00,-0.54,1503.45,1505.06,46.80,805.13,46.50
2023-06-16 08:45:46,2023-06-16 09:00:46,0,443.21,1514.37,0.47,48.17,807.56,700.35,7.35,67.00,0.00,33.96,49.48,6.19,38.70,48.56,928.18,0.00,-0.45,1507.89,1505.63,46.85,805.28,46.52
2023-06-16 09:00:46,2023-06-16 09:15:46,0,443.95,1498.00,0.47,48.17,804.25,699.76,7.35,67.00,0.00,33.96,49.48,6.17,38.72,48.56,928.64,0.00,-0.58,1504.01,1505.15,46.79,805.39,46.49
2023-06-16 09:15:46,2023-06-16 09:30:46,0,443.34,1494.54,0.46,48.17,804.03,698.82,7.35,67.00,0.00,33.94,49.44,6.15,38.68,48.52,927.69,0.00,-0.50,1502.82,1499.44,46.93,800.61,46.61
2023-06-16 09:30:46,2023-06-16 09:45:46,0,461.07,1421.81,0.47,48.17,772.84,671.18,7.35,67.00,0.00,33.85,48.76,5.91,38.23,48.13,916.59,0.09,-0.56,1444.01,1448.00,47.86,776.80,46.36
2023-06-16 09:45:46,2023-06-16 10:00:46,0,445.50,1484.76,128.34,48.17,797.84,699.92,5.07,67.00,6.12,33.92,49.57,6.14,38.69,48.49,931.78,1.25,-0.92,1497.74,1505.15,45.74,805.22,46.50
2023-06-16 10:00:46,2023-06-16 10:15:46,0,438.85,1804.70,0.47,48.17,813.50,700.62,3.35,67.00,0.00,33.98,49.48,6.19,38.74,48.58,927.27,0.00,-0.92,1514.14,1506.19,46.07,805.59,46.51
2023-06-16 10:15:46,2023-06-16 10:30:46,0,442.37,1611.58,0.47,48.17,801.51,699.96,5.86,67.00,0.00,33.95,49.58,6.08,38.73,48.54,931.89,0.00,-0.54,1501.44,1505.42,45.33,805.46,46.50
2023-06-16 10:30:46,2023-06-16 10:45:46,0,437.85,1575.79,0.46,48.17,812.31,699.91,7.49,67.00,0.00,33.96,49.45,6.13,38.75,48.59,927.41,0.00,-0.27,1512.20,1505.34,46.96,805.42,46.50
2023-06-16 10:45:46,2023-06-16 11:00:46,0,439.62,1450.05,0.47,48.17,806.33,699.71,7.62,67.00,0.00,33.96,49.52,6.09,38.77,48.58,930.07,0.00,-0.40,1506.09,1504.59,46.99,804.89,46.50
2023-06-16 11:00:46,2023-06-16 11:15:46,0,440.00,1544.26,121.21,48.17,805.43,699.88,7.07,67.00,5.75,33.96,49.52,6.07,38.77,48.57,930.12,1.27,-0.53,1505.30,1504.77,46.83,804.89,46.51
2023-06-16 11:15:46,2023-06-16 11:30:46,0,442.53,1713.44,10.47,48.17,799.20,700.17,3.13,67.00,0.52,33.94,49.57,6.07,38.73,48.53,932.23,0.07,-0.82,1499.36,1505.47,46.17,805.31,46.51
2023-06-16 11:30:46,2023-06-16 11:45:46,0,441.33,1758.67,0.49,48.17,801.73,699.89,4.46,67.00,0.00,33.96,49.54,6.02,38.75,48.56,930.71,0.00,-0.34,1501.58,1504.87,45.84,804.99,46.51
2023-06-16 11:45:46,2023-06-16 12:00:46,0,438.68,1441.00,128.52,48.17,810.03,700.08,6.36,67.00,6.02,33.95,49.46,6.07,38.71,48.57,927.19,1.22,-0.42,1510.07,1505.01,46.05,804.95,46.52
2023-06-16 12:00:46,2023-06-16 12:15:46,0,442.81,1821.77,0.47,48.17,806.72,700.37,3.17,67.00,0.00,33.96,49.49,6.05,38.71,48.54,928.26,0.04,-0.50,1507.07,1505.31,46.29,804.94,46.53
2023-06-16 12:15:46,2023-06-16 12:30:46,0,445.64,1683.25,0.47,48.17,803.21,699.63,4.83,67.00,0.00,33.94,49.46,6.02,38.64,48.51,926.88,0.00,-0.15,1502.88,1504.67,45.87,805.04,46.50
2023-06-16 12:30:46,2023-06-16 12:45:46,0,443.89,1473.33,0.47,48.17,810.60,700.36,7.45,67.00,0.00,33.95,49.40,6.08,38.64,48.54,924.77,0.00,0.05,1510.96,1505.74,47.34,805.38,46.51
2023-06-16 12:45:46,2023-06-16 13:00:46,0,447.15,1531.79,0.47,48.17,801.43,699.95,7.58,67.00,0.00,33.95,49.41,6.03,38.64,48.51,926.32,0.00,-0.04,1501.38,1504.71,47.57,804.76,46.52
2023-06-16 13:00:46,2023-06-16 13:15:46,0,448.02,1440.61,0.47,48.17,803.67,699.98,7.70,67.00,0.00,33.95,49.42,6.05,38.61,48.51,926.34,0.35,-0.04,1503.65,1505.90,47.44,805.92,46.48
2023-06-16 13:15:46,2023-06-16 13:30:46,0,449.87,1597.29,128.50,48.17,800.29,699.98,4.96,67.00,6.17,33.93,49.49,6.04,38.59,48.45,928.48,0.93,-0.38,1500.27,1505.74,46.41,805.76,46.49
2023-06-16 13:30:46,2023-06-16 13:45:46,0,444.64,1825.41,0.47,48.17,811.99,699.98,3.37,67.00,0.00,33.96,49.36,6.07,38.62,48.54,922.98,0.00,-0.22,1511.96,1505.60,46.85,805.62,46.49
2023-06-16 13:45:46,2023-06-16 14:00:46,0,449.39,1562.42,0.47,48.17,800.50,699.94,6.09,67.00,0.00,33.92,49.51,6.01,38.60,48.47,928.71,0.00,-0.15,1500.43,1505.47,45.98,805.53,46.49
2023-06-16 14:00:46,2023-06-16 14:15:46,0,445.02,1599.96,0.46,48.17,812.73,700.06,7.41,67.00,0.00,33.96,49.37,6.06,38.63,48.54,923.76,0.00,0.13,1512.77,1505.67,47.63,805.61,46.50
2023-06-16 14:15:46,2023-06-16 14:30:46,0,446.46,1404.31,0.47,48.17,807.90,699.96,7.40,67.00,0.00,33.94,49.38,6.05,38.63,48.52,924.53,0.00,0.05,1507.86,1505.43,47.56,805.47,46.50
2023-06-16 14:30:46,2023-06-16 14:45:46,0,448.00,1536.68,0.47,48.17,801.08,699.92,7.39,67.00,0.00,33.95,49.43,6.04,38.62,48.47,927.21,0.00,0.08,1500.98,1504.82,47.70,804.90,46.51
2023-06-16 14:45:46,2023-06-16 15:00:46,0,446.04,1396.88,0.47,48.17,805.86,699.99,7.39,67.00,0.00,33.95,49.43,6.07,38.66,48.52,926.54,0.00,-0.01,1505.87,1505.38,47.52,805.39,46.50
2023-06-16 15:00:46,2023-06-16 15:15:46,0,445.12,1515.29,0.47,48.17,808.80,700.24,7.38,67.00,0.00,33.96,49.41,6.07,38.64,48.52,925.61,0.00,0.02,1509.05,1505.69,47.46,805.45,46.51
2023-06-16 15:15:46,2023-06-16 15:30:46,0,447.42,1397.16,0.47,48.17,800.44,699.48,7.37,67.00,0.00,33.95,49.45,6.04,38.63,48.48,927.81,0.00,-0.06,1499.85,1504.17,47.60,804.68,46.50
2023-06-16 15:30:46,2023-06-16 15:45:46,0,445.54,1534.81,0.47,48.17,806.09,700.09,7.36,67.00,0.00,33.96,49.42,6.07,38.66,48.55,926.10,0.00,-0.05,1506.16,1505.50,47.47,805.41,46.50
2023-06-16 15:45:46,2023-06-16 16:00:46,0,445.67,1403.89,0.47,48.17,804.33,699.85,7.51,67.00,0.00,33.96,49.44,6.06,38.65,48.53,926.96,0.00,-0.09,1504.17,1505.11,47.39,805.26,46.50
2023-06-16 16:00:46,2023-06-16 16:15:46,0,444.75,1537.65,0.47,48.17,805.91,699.87,7.60,67.00,0.00,33.96,49.43,6.07,38.67,48.54,926.53,0.00,-0.06,1505.79,1505.05,47.43,805.18,46.50
2023-06-16 16:15:46,2023-06-16 16:30:46,0,444.34,1402.42,0.47,48.17,804.81,699.82,7.70,67.00,0.00,33.96,49.45,6.05,38.67,48.54,927.30,0.00,-0.14,1504.63,1505.00,47.36,805.17,46.50
2023-06-16 16:30:46,2023-06-16 16:45:46,0,443.82,1542.39,0.47,48.17,804.41,700.12,7.79,67.00,0.00,33.98,49.45,6.05,38.70,48.56,927.29,0.16,-0.11,1504.52,1505.57,47.39,805.45,46.50
2023-06-16 16:45:46,2023-06-16 17:00:46,0,444.36,1411.24,127.80,48.17,802.55,699.90,5.30,67.00,6.17,33.97,49.50,6.06,38.71,48.57,928.95,1.14,-0.44,1502.48,1505.58,46.49,805.68,46.49
2023-06-16 17:00:46,2023-06-16 17:15:46,0,440.42,1861.09,0.47,48.17,812.00,700.16,3.20,67.00,0.00,33.98,49.43,6.10,38.73,48.60,925.96,0.00,-0.34,1512.16,1505.35,46.94,805.18,46.51
2023-06-16 17:15:46,2023-06-16 17:30:46,0,444.87,1571.06,0.44,48.17,800.92,700.05,5.56,67.00,0.00,33.97,49.54,6.06,38.71,48.56,929.81,0.00,-0.07,1500.99,1505.66,45.73,805.60,46.49
2023-06-16 17:30:46,2023-06-16 17:45:46,0,442.65,1471.85,0.47,48.17,809.27,699.56,7.39,67.00,0.00,33.97,49.39,6.08,38.67,48.56,924.67,0.00,0.08,1508.84,1504.90,47.42,805.34,46.49
2023-06-16 17:45:46,2023-06-16 18:00:46,0,445.80,1514.22,0.47,48.17,805.44,700.47,7.36,67.00,0.00,33.96,49.44,6.10,38.67,48.56,927.03,0.00,-0.04,1505.94,1505.80,47.31,805.33,46.52
2023-06-16 18:00:46,2023-06-16 18:15:46,0,443.48,1438.76,0.47,23.46,808.00,699.62,7.58,67.00,0.00,33.97,49.41,6.12,38.69,48.59,925.83,0.00,-0.03,1507.60,1505.07,47.09,805.45,46.48
