From date,To date,FIT_900_002_P.PV,PIT_900_003_P.PV,Added by Frits for calc Power,Added by Frits for calc Power,AIT_100_003_P.PV,AIT_900_006_P.PV,PIT_100_001_P.PV,PT_100_002_P.PV,TIT_100_002_P.PV,AIT_100_001_P.PV,AIT_100_002_P.PV,FIT_100_001_P.PV,P_100_001_1_P.HOURS,P_100_001_2_P.HOURS,CV_900_004_P.CV,FIT_1000_001_P.PV,FIT_900_004_P.PV,FIT_900_005_P.PV,FIT_900_006_P.PV,PIT_900_002_1_P.PV,PIT_900_002_2_P.PV,PDIT_700_001_P.PV,Q_Brine_Pumps,PSCA_kW,PowerDesal_pf,PowerDesal_kVA
2023-06-07 17:30:46,2023-06-07 17:45:46,1402.51,130.35,47.68,0.00,554.48,7641.15,32.77,34.43,61.95,50.67,7.64,3917.82,31114.61,8969.19,0.00,2433.73,,28.54,,9.06,8.91,0.20,1585.17,47.50,0.97,1227.09
2023-06-07 17:45:46,2023-06-07 18:00:46,1398.41,130.31,47.64,0.00,554.12,7641.29,33.55,35.11,61.87,50.68,7.64,3754.11,31114.61,8969.44,0.00,2438.09,,28.95,,9.07,8.92,0.19,1576.50,47.73,0.98,1257.61
2023-06-07 18:00:46,2023-06-07 18:15:46,1401.79,130.15,47.65,0.00,554.67,7648.08,32.81,34.34,61.82,50.67,7.64,3936.14,31114.61,8969.69,0.00,2597.19,,31.03,,9.07,8.92,0.19,1583.37,47.91,0.98,1255.90
2023-06-07 18:15:46,2023-06-07 18:30:46,1391.80,130.06,47.56,0.00,555.50,7650.77,33.05,34.68,61.62,50.66,7.63,3871.33,31114.61,8969.94,0.00,2548.93,,33.43,,9.05,8.90,0.19,1583.70,48.56,0.98,1252.64
2023-06-07 18:30:46,2023-06-07 18:45:46,1391.94,130.19,47.59,0.00,555.87,7656.39,33.47,34.99,61.54,50.67,7.63,3801.26,31114.61,8970.19,0.00,2580.41,,34.03,,9.09,8.93,0.19,1577.33,47.53,0.97,1289.93
2023-06-07 18:45:46,2023-06-07 19:00:46,1390.45,130.06,47.56,0.00,555.87,7663.57,32.00,33.56,61.49,50.70,7.63,4125.02,31114.61,8970.44,0.00,2732.70,,35.20,,9.07,8.91,0.20,1572.43,47.70,0.98,1319.79
2023-06-07 19:00:46,2023-06-07 19:15:46,1388.12,129.99,47.54,0.00,556.05,7675.72,32.66,34.26,61.40,50.70,7.63,3976.50,31114.61,8970.68,0.00,2515.29,,35.28,,9.08,8.92,0.19,1568.43,47.97,0.98,1315.54
2023-06-07 19:15:46,2023-06-07 19:30:46,1395.41,130.12,47.59,0.00,555.24,7688.33,33.13,34.65,61.33,50.69,7.62,3892.70,31114.61,8970.93,0.00,2627.32,,36.42,,9.07,8.91,0.19,1576.87,47.93,0.97,1316.04
2023-06-07 19:30:46,2023-06-07 19:45:46,1387.17,130.22,47.57,0.00,554.42,7700.66,33.78,35.38,61.28,50.70,7.62,3741.57,31114.61,8971.18,0.00,2539.80,,36.47,,9.07,8.91,0.19,1582.41,48.57,0.97,1280.96
2023-06-07 19:45:46,2023-06-07 20:00:46,1389.16,130.06,47.56,0.00,553.28,7706.41,32.23,33.83,61.26,50.71,7.62,4091.39,31114.61,8971.43,0.00,2613.58,,36.51,,9.09,8.94,0.19,1586.20,47.84,0.97,1308.88
2023-06-07 20:00:46,2023-06-07 20:15:46,1391.95,129.96,47.56,0.00,552.03,7711.23,34.05,35.53,61.27,50.72,7.62,3715.53,31114.61,8971.68,0.00,2428.51,,37.07,,9.07,8.92,0.19,1590.82,48.17,0.97,1241.27
2023-06-07 20:15:46,2023-06-07 20:30:46,1384.28,129.94,47.52,0.00,551.35,7712.54,32.78,34.42,61.13,50.69,7.62,3980.58,31114.61,8971.95,0.00,2587.12,,37.66,,9.06,8.90,0.19,1574.23,48.70,0.97,1260.77
2023-06-07 20:30:46,2023-06-07 20:45:46,1387.12,130.02,47.55,0.00,550.93,7716.33,32.70,34.23,61.04,50.69,7.62,4052.08,31114.61,8972.18,0.00,2711.93,,36.52,,9.10,8.94,0.19,1580.12,48.77,0.98,1277.76
2023-06-07 20:45:46,2023-06-07 21:00:46,1390.99,129.97,47.55,0.00,551.43,7723.27,33.15,34.71,61.07,50.71,7.63,3967.85,31114.61,8972.44,0.00,2473.97,,35.91,,9.06,8.91,0.19,1573.29,48.83,0.98,1309.54
2023-06-07 21:00:46,2023-06-07 21:15:46,1390.69,129.91,47.54,0.00,551.73,7728.55,34.13,35.68,61.15,50.72,7.63,3763.07,31114.61,8972.69,0.00,2454.41,,35.43,,9.08,8.93,0.19,1575.40,49.11,0.98,1284.34
2023-06-07 21:15:46,2023-06-07 21:30:46,1392.85,130.12,47.58,0.00,550.99,7734.73,33.77,35.37,61.21,50.72,7.63,3846.81,31114.61,8972.94,0.00,2444.27,,34.10,,9.08,8.93,0.19,1576.68,49.12,0.98,1252.04
2023-06-07 21:30:46,2023-06-07 21:45:46,1396.56,130.39,47.65,0.00,549.47,7731.85,33.65,35.17,61.23,50.72,7.63,3903.83,31114.61,8973.19,0.00,2578.85,,30.82,,9.08,8.93,0.19,1575.61,48.75,0.97,1341.16
2023-06-07 21:45:46,2023-06-07 22:00:46,1398.41,130.74,47.70,0.00,548.90,7731.94,32.59,34.17,61.14,50.71,7.62,4143.30,31114.61,8973.44,0.00,2414.22,,30.03,,9.07,8.92,0.19,1565.20,48.96,0.98,1281.95
2023-06-07 22:00:46,2023-06-07 22:15:46,1396.80,130.91,47.75,0.00,549.31,7723.03,34.42,35.95,61.08,50.71,7.62,3753.49,31114.61,8973.69,0.00,2527.45,,29.05,,9.06,8.91,0.19,1575.06,48.99,0.98,1285.65
2023-06-07 22:15:46,2023-06-07 22:30:46,1399.38,131.21,47.79,0.00,550.13,7721.50,33.93,35.61,61.01,50.70,7.62,3866.45,31114.61,8973.94,0.00,2593.15,,28.07,,9.09,8.94,0.19,1583.95,48.27,0.98,1234.35
2023-06-07 22:30:46,2023-06-07 22:45:46,1404.59,131.47,47.87,0.00,549.85,7719.38,33.39,34.93,60.90,50.69,7.61,4021.73,31114.61,8974.19,0.00,2463.40,,27.80,,9.06,8.92,0.19,1570.23,48.70,0.98,1308.22
2023-06-07 22:45:46,2023-06-07 23:00:46,1400.47,132.22,47.96,0.00,549.16,7722.07,33.21,34.81,60.82,50.69,7.60,4065.52,31114.61,8974.44,0.00,2620.48,,27.75,,9.07,8.92,0.19,1566.04,49.40,0.98,1338.58
2023-06-07 23:00:46,2023-06-07 23:15:46,1400.77,132.85,48.09,0.00,548.53,7720.06,33.78,35.29,60.72,50.67,7.60,3953.09,31114.61,8974.69,0.00,2541.07,,27.42,,9.08,8.93,0.19,1568.30,48.97,0.98,1309.50
2023-06-07 23:15:46,2023-06-07 23:30:46,1406.49,134.08,48.32,0.00,548.71,7717.58,34.28,35.84,60.64,50.67,7.59,3851.75,31114.61,8974.93,0.00,2484.88,,27.03,,9.06,8.91,0.19,1578.86,48.94,0.98,1293.55
2023-06-07 23:30:46,2023-06-07 23:45:46,1395.97,135.08,48.43,0.00,547.94,7712.73,33.51,35.10,60.59,50.66,7.59,4033.71,31114.61,8975.18,0.00,2696.85,,27.97,,9.05,8.90,0.19,1582.39,49.16,0.98,1296.22
2023-06-07 23:45:46,2023-06-08 00:00:46,1401.39,136.38,48.65,0.00,546.08,7711.75,34.84,36.39,60.53,50.65,7.60,3740.07,31114.61,8975.43,0.00,2414.20,,28.49,,9.09,8.94,0.19,1573.55,48.74,0.98,1253.43
2023-06-08 00:00:46,2023-06-08 00:15:46,1390.20,138.77,48.98,0.00,544.50,7707.89,34.22,35.77,60.43,50.64,7.60,3899.05,31114.61,8975.68,0.00,2547.81,,28.60,,9.09,8.94,0.19,1579.79,48.83,0.98,1245.48
2023-06-08 00:15:46,2023-06-08 00:30:46,1361.97,140.05,49.00,0.00,543.28,7711.15,33.51,35.10,60.34,50.64,7.60,4044.39,31114.61,8975.93,0.00,2566.56,,29.75,,9.16,9.00,0.19,1585.55,48.80,0.98,1306.02
2023-06-08 00:30:46,2023-06-08 00:45:46,1352.71,140.44,49.00,0.00,542.06,7715.38,34.38,35.92,60.26,50.63,7.60,3863.73,31114.61,8976.18,0.00,2597.64,,31.09,,9.17,9.00,0.19,1588.19,49.40,0.98,1272.98
2023-06-08 00:45:46,2023-06-08 01:00:46,1348.83,140.64,49.00,0.00,540.86,7723.04,34.53,36.17,60.18,50.62,7.60,3790.38,31114.61,8976.43,0.00,2579.02,,32.57,,9.18,9.00,0.19,1584.81,49.21,0.98,1233.89
2023-06-08 01:00:46,2023-06-08 01:15:46,1346.19,140.67,49.00,0.00,539.60,7726.54,33.99,35.53,60.06,50.61,7.59,3930.65,31114.61,8976.68,0.00,2486.23,,33.86,,9.18,9.00,0.19,1585.60,49.00,0.98,1250.84
2023-06-08 01:15:46,2023-06-08 01:30:46,1342.97,140.81,49.00,0.00,538.59,7731.32,33.11,34.70,59.97,50.61,7.59,4104.99,31114.61,8976.93,0.00,2729.40,,34.44,,9.18,9.00,0.19,1583.15,48.90,0.98,1339.95
2023-06-08 01:30:46,2023-06-08 01:45:46,1340.39,140.94,49.00,0.00,537.83,7733.48,34.56,36.10,59.92,50.61,7.60,3785.56,31114.61,8977.18,0.00,2620.06,,34.42,,9.18,9.00,0.19,1577.88,48.60,0.98,1257.71
2023-06-08 01:45:46,2023-06-08 02:00:46,1341.46,140.94,49.00,0.00,536.60,7735.17,34.04,35.58,59.86,50.60,7.60,3891.55,31114.61,8977.42,0.00,2361.57,,35.28,,9.18,9.00,0.19,1586.01,48.80,0.98,1211.74
2023-06-08 02:00:46,2023-06-08 02:15:46,1341.92,140.88,49.00,0.00,535.69,7737.03,33.86,35.52,59.85,50.61,7.61,3881.91,31114.61,8977.67,0.00,2698.06,,37.05,,9.18,9.00,0.19,1587.22,48.84,0.98,1250.45
2023-06-08 02:15:46,2023-06-08 02:30:46,1339.18,141.04,49.00,0.00,534.65,7735.09,34.31,35.88,59.91,50.61,7.62,3777.68,31114.61,8977.92,0.00,2486.87,,36.03,,9.18,9.00,0.19,1586.59,49.20,0.98,1259.00
2023-06-08 02:30:46,2023-06-08 02:45:46,1338.81,141.04,49.00,0.00,533.44,7744.04,32.79,34.36,59.91,50.61,7.61,4097.27,31114.61,8978.17,0.00,2519.67,,35.88,,9.18,9.00,0.19,1587.17,48.70,0.98,1334.32
2023-06-08 02:45:46,2023-06-08 03:00:46,1339.84,141.04,49.00,0.00,532.50,7749.78,34.36,35.91,59.99,50.61,7.61,3731.98,31114.61,8978.42,0.00,2560.28,,35.77,,9.18,9.00,0.19,1579.36,48.73,0.98,1283.02
2023-06-08 03:00:46,2023-06-08 03:15:46,1338.51,141.09,49.00,0.00,531.94,7753.18,33.49,35.09,60.09,50.62,7.61,3875.69,31114.61,8978.67,0.00,2548.91,,35.53,,9.18,9.00,0.19,1579.32,48.67,0.98,1326.70
2023-06-08 03:15:46,2023-06-08 03:30:46,1338.97,141.09,49.00,0.00,532.11,7754.27,32.57,34.10,60.16,50.62,7.61,4065.92,31114.61,8978.90,0.00,2740.99,,35.09,,9.18,9.01,0.19,1581.89,48.60,0.98,1307.89
2023-06-08 03:30:46,2023-06-08 03:45:46,1336.51,141.12,49.00,0.00,532.48,7755.94,33.46,35.09,60.38,50.65,7.62,3827.78,31114.61,8979.15,0.00,2535.98,,34.58,,9.18,9.00,0.19,1574.70,48.60,0.98,1277.43
2023-06-08 03:45:46,2023-06-08 04:00:46,1336.36,141.13,49.00,0.00,533.14,7744.58,33.18,34.73,60.46,50.64,7.62,3877.74,31114.61,8979.40,0.00,2656.09,,31.42,,9.18,9.00,0.19,1586.35,48.30,0.98,1287.60
2023-06-08 04:00:46,2023-06-08 04:15:46,1340.00,141.09,49.00,0.00,533.98,7720.26,32.74,34.27,60.55,50.66,7.63,3943.08,31114.61,8979.65,0.00,2521.75,,30.40,,9.18,9.00,0.19,1588.04,49.23,0.98,1266.30
2023-06-08 04:15:46,2023-06-08 04:30:46,1339.29,141.02,49.00,0.00,534.24,7679.53,32.74,34.36,60.64,50.66,7.64,3891.62,31114.61,8979.90,0.00,2724.06,,29.13,,9.18,9.01,0.19,1586.56,48.97,0.98,1288.03
2023-06-08 04:30:46,2023-06-08 04:45:46,1338.80,141.02,49.00,0.00,535.14,7653.28,32.65,34.22,60.71,50.68,7.64,3892.08,31114.61,8980.15,0.00,2665.37,,28.45,,9.18,9.01,0.19,1589.20,48.73,0.98,1277.27
2023-06-08 04:45:46,2023-06-08 05:00:46,1340.79,140.94,49.00,0.00,536.31,7625.42,32.18,33.73,60.78,50.68,7.64,3962.28,31114.61,8980.40,0.00,2581.23,,27.44,,9.18,9.00,0.19,1586.68,48.83,0.98,1260.00
2023-06-08 05:00:46,2023-06-08 05:15:46,1347.17,140.71,49.00,0.00,537.39,7608.36,32.38,33.99,60.90,50.70,7.65,3876.93,31114.61,8980.65,0.00,2755.67,,26.52,,9.18,9.00,0.19,1592.91,48.83,0.98,1274.80
2023-06-08 05:15:46,2023-06-08 05:30:46,1352.12,140.43,49.00,0.00,538.55,7598.81,32.27,33.84,60.92,50.69,7.65,3866.33,31114.61,8980.90,0.00,2621.39,,27.50,,9.17,9.00,0.19,1579.85,48.77,0.98,1275.60
2023-06-08 05:30:46,2023-06-08 05:45:46,1354.37,140.30,49.00,0.00,539.51,7604.27,31.74,33.26,60.90,50.68,7.64,3966.07,31114.61,8981.14,0.00,2562.18,,27.17,,9.17,9.00,0.19,1583.70,48.63,0.98,1264.23
2023-06-08 05:45:46,2023-06-08 06:00:46,1371.75,139.64,49.00,0.00,540.41,7597.18,32.23,33.87,60.89,50.69,7.64,3802.97,31114.61,8981.39,0.00,2617.58,,26.73,,9.16,8.99,0.19,1576.36,48.40,0.98,1283.20
2023-06-08 06:00:46,2023-06-08 06:15:46,1429.57,133.40,48.35,0.00,541.27,7588.87,31.91,33.50,60.94,50.69,7.64,3860.45,31114.61,8981.64,0.00,2635.13,,28.21,,8.80,8.66,0.19,1580.69,48.34,0.98,1275.55
2023-06-08 06:15:46,2023-06-08 06:30:46,1263.17,130.10,46.77,0.00,543.12,7580.99,31.34,32.92,60.98,50.70,7.65,3972.36,31114.61,8981.89,0.00,2620.23,,28.45,,9.21,9.00,0.19,1586.84,49.06,0.98,1228.83
2023-06-08 06:30:46,2023-06-08 06:45:46,1294.21,129.72,46.92,0.00,542.47,7579.11,31.73,33.34,61.03,50.70,7.64,3848.54,31114.61,8982.14,0.00,2598.22,,27.38,,9.22,9.02,0.18,1578.23,48.47,0.97,1228.56
2023-06-08 06:45:46,2023-06-08 07:00:46,1322.08,129.19,47.03,0.00,542.46,7586.08,31.54,33.09,61.06,50.70,7.64,3884.65,31114.61,8982.39,0.00,2596.17,,27.82,,9.20,9.01,0.19,1579.26,48.30,0.98,1217.10
2023-06-08 07:00:46,2023-06-08 07:15:46,1353.05,128.39,47.06,0.00,542.58,7591.72,31.04,32.60,61.09,50.69,7.64,3976.89,31114.61,8982.64,0.00,2501.68,,29.05,,9.17,9.00,0.19,1575.08,48.07,0.98,1189.18
2023-06-08 07:15:46,2023-06-08 07:30:46,1380.82,128.30,47.21,0.00,542.87,7592.61,31.84,33.43,61.13,50.70,7.64,3786.64,31114.61,8982.89,0.00,2472.24,,33.77,,9.14,8.98,0.19,1574.47,48.33,0.98,1226.67
2023-06-08 07:30:46,2023-06-08 07:45:46,1399.80,128.45,47.35,0.00,543.17,7590.68,31.52,33.06,61.15,50.68,7.64,3853.42,31114.61,8983.14,0.00,2480.86,,34.82,,9.08,8.94,0.19,1570.07,48.33,0.97,1220.75
2023-06-08 07:45:46,2023-06-08 08:00:46,1388.74,128.88,47.35,0.00,543.81,7595.60,30.24,31.85,61.19,50.68,7.65,4116.47,31114.61,8983.39,0.00,2633.71,,36.25,,9.05,8.89,0.19,1569.79,48.30,0.98,1301.71
2023-06-08 08:00:46,2023-06-08 08:15:46,1387.51,129.23,47.39,0.00,544.46,7602.35,31.13,32.71,61.24,50.68,7.66,3931.75,31114.61,8983.63,0.00,2696.00,,35.26,,9.10,8.94,0.19,1573.07,47.57,0.98,1241.90
2023-06-08 08:15:46,2023-06-08 08:30:46,1396.33,129.47,47.47,0.00,544.40,7607.44,32.20,33.75,61.24,50.68,7.65,3683.71,31114.61,8983.88,0.00,2424.87,,35.89,,9.08,8.93,0.19,1574.01,47.17,0.97,1267.26
2023-06-08 08:30:46,2023-06-08 08:45:46,1384.07,129.62,47.46,0.00,544.42,7608.17,30.73,32.32,61.23,50.66,7.67,4018.33,31114.61,8984.13,0.00,2573.59,,37.31,,9.05,8.89,0.19,1571.64,47.60,0.98,1192.66
2023-06-08 08:45:46,2023-06-08 09:00:46,1387.98,129.82,47.51,0.00,544.52,7613.74,31.29,32.87,61.30,50.68,7.67,3909.40,31114.61,8984.38,0.00,2564.73,,36.61,,9.10,8.94,0.19,1579.91,48.06,0.98,1213.08
2023-06-08 09:00:46,2023-06-08 09:15:46,1391.85,129.83,47.53,0.00,544.03,7620.69,31.83,33.29,61.39,50.68,7.67,3812.75,31114.61,8984.63,0.00,2507.13,,36.67,,9.07,8.91,0.19,1571.11,47.34,0.98,1235.27
2023-06-08 09:15:46,2023-06-08 09:30:46,1385.28,129.75,47.49,0.00,544.03,7630.32,31.04,32.69,61.50,50.68,7.67,3975.10,31114.61,8984.88,0.00,2503.56,,36.29,,9.06,8.91,0.19,1572.05,47.27,0.98,1185.12
2023-06-08 09:30:46,2023-06-08 09:45:46,1391.94,129.73,47.51,0.00,543.87,7632.50,31.69,33.22,61.63,50.69,7.66,3855.32,31114.61,8985.13,0.00,2448.76,,36.01,,9.10,8.94,0.19,1574.57,46.94,0.98,1228.22
2023-06-08 09:45:46,2023-06-08 10:00:46,1393.74,129.78,47.53,0.00,544.27,7635.07,31.89,33.44,61.71,50.69,7.66,3818.64,31114.61,8985.38,0.00,2425.55,,35.48,,9.07,8.91,0.18,1563.89,47.57,0.98,1243.53
2023-06-08 10:00:46,2023-06-08 10:15:46,1385.78,129.97,47.53,0.00,545.27,7631.25,30.99,32.64,61.88,50.68,7.66,4020.34,31114.61,8985.63,0.00,2502.20,,35.20,,9.08,8.92,0.19,1566.20,47.17,0.98,1322.12
2023-06-08 10:15:46,2023-06-08 10:30:46,1391.55,129.46,47.47,0.00,546.24,7629.23,32.40,33.93,61.69,50.62,7.64,3753.89,31114.61,8985.88,0.00,2413.07,,34.12,,9.08,8.93,0.18,1566.40,46.93,0.98,1253.76
2023-06-08 10:30:46,2023-06-08 10:45:46,1398.40,129.56,47.51,0.00,546.93,7624.68,31.25,32.90,61.34,50.54,7.61,4005.51,31114.61,8986.12,0.00,2535.64,,30.56,,9.09,8.93,0.18,1562.23,47.30,0.98,1294.86
2023-06-08 10:45:46,2023-06-08 11:00:46,1400.03,128.82,47.40,0.00,546.95,7628.73,31.90,33.48,60.97,50.51,7.60,3922.38,31114.61,8986.37,0.00,2463.47,,30.47,,9.06,8.90,0.19,1566.57,46.93,0.98,1226.63
2023-06-08 11:00:46,2023-06-08 11:15:46,1396.20,130.20,47.62,0.00,546.67,7628.62,32.44,34.05,60.85,50.52,7.60,3814.63,31114.61,8986.62,0.00,2586.78,,29.34,,9.08,8.93,0.20,1580.51,46.94,0.98,1213.85
2023-06-08 11:15:46,2023-06-08 11:30:46,1403.16,130.39,47.67,0.00,543.84,7625.50,31.83,33.39,60.85,50.50,7.60,3991.58,31114.61,8986.87,0.00,2558.67,,27.97,,9.08,8.93,0.20,1562.34,47.86,0.97,1252.81
2023-06-08 11:30:46,2023-06-08 11:45:46,1399.00,130.06,47.61,0.00,539.60,7624.91,31.40,32.97,60.85,50.40,7.60,4095.99,31114.61,8987.12,0.00,2622.96,,27.66,,9.06,8.91,0.20,1562.73,46.97,0.98,1278.31
2023-06-08 11:45:46,2023-06-08 12:00:46,1397.49,130.12,47.62,0.00,536.52,7621.90,32.86,34.47,60.85,50.20,7.60,3803.84,31114.61,8987.37,0.00,2525.18,,27.45,,9.08,8.92,0.20,1566.21,46.96,0.98,1252.19
2023-06-08 12:00:46,2023-06-08 12:15:46,1400.54,129.62,47.55,0.00,535.44,7618.03,33.18,34.69,60.85,50.35,7.60,3760.48,31114.61,8987.62,0.00,2262.87,,27.60,,9.07,8.92,0.20,1564.36,47.60,0.98,1222.15
2023-06-08 12:15:46,2023-06-08 12:30:46,1402.40,129.77,47.59,0.00,536.40,7614.69,32.38,34.00,61.11,50.52,7.61,3954.97,31114.61,8987.87,0.00,2650.32,,26.43,,9.07,8.92,0.19,1573.82,47.20,0.98,1219.04
2023-06-08 12:30:46,2023-06-08 12:45:46,1297.61,129.77,46.96,0.00,537.60,7615.51,33.13,34.72,61.58,50.60,7.65,3809.03,31114.61,8988.12,0.00,2523.22,,26.13,,9.11,8.91,0.19,1499.06,47.20,0.98,1189.03
2023-06-08 12:45:46,2023-06-08 13:00:46,1272.37,129.38,46.73,0.00,541.17,7615.55,32.98,34.52,61.73,50.62,7.66,3884.77,31114.61,8988.36,0.00,2430.97,,24.66,,9.18,8.97,0.19,1471.63,47.19,0.98,1199.92
2023-06-08 13:00:46,2023-06-08 13:15:46,1401.97,130.46,47.70,0.00,554.46,7615.04,33.53,35.08,61.79,50.62,7.68,3794.14,31114.61,8988.61,0.00,2612.55,,26.27,,9.08,8.93,0.19,1552.00,47.31,0.98,1304.16
2023-06-08 13:15:46,2023-06-08 13:30:46,1400.46,130.23,47.65,0.00,563.26,7611.41,31.65,33.26,61.79,50.60,7.69,4195.94,31114.61,8988.86,0.00,2769.45,,29.43,,9.04,8.88,0.19,1578.20,46.74,0.98,1326.60
2023-06-08 13:30:46,2023-06-08 13:45:46,1390.55,130.51,47.64,0.00,556.75,7610.46,33.82,35.35,61.77,50.60,7.70,3759.03,31114.61,8989.11,0.00,2531.41,,31.90,,9.08,8.92,0.19,1569.04,47.33,0.98,1291.76
2023-06-08 13:45:46,2023-06-08 14:00:46,1395.73,130.30,47.65,0.00,551.02,7609.69,34.20,35.75,61.69,50.59,7.70,3675.92,31114.61,8989.36,0.00,2327.38,,33.24,,9.08,8.92,0.19,1560.85,47.34,0.98,1297.32
2023-06-08 14:00:46,2023-06-08 14:15:46,1387.16,130.52,47.64,0.00,549.21,7616.66,31.85,33.47,61.67,50.60,7.70,4180.41,31114.61,8989.61,0.00,2542.98,,35.12,,9.05,8.90,0.19,1561.74,46.86,0.98,1328.11
2023-06-08 14:15:46,2023-06-08 14:30:46,1387.40,130.49,47.62,0.00,549.66,7630.41,32.40,33.92,61.73,50.62,7.71,4111.92,31114.61,8989.86,0.00,2871.20,,36.65,,9.09,8.93,0.19,1570.51,46.80,0.98,1324.21
2023-06-08 14:30:46,2023-06-08 14:45:46,1391.36,130.61,47.65,0.00,549.89,7648.92,33.73,35.32,61.71,50.61,7.71,3803.55,31114.61,8990.11,0.00,2402.60,,35.51,,9.08,8.93,0.19,1565.67,47.43,0.98,1336.41
2023-06-08 14:45:46,2023-06-08 15:00:46,1389.49,130.55,47.66,0.00,549.34,7664.86,33.82,35.42,61.74,50.62,7.72,3798.38,31114.61,8990.36,0.00,2502.35,,37.40,,9.06,8.90,0.19,1565.84,46.90,0.97,1297.00
2023-06-08 15:00:46,2023-06-08 15:15:46,1385.16,130.40,47.59,0.00,549.54,7675.01,32.27,33.96,61.72,50.61,7.72,4084.70,31114.61,8990.61,0.00,2551.13,,37.04,,9.08,8.92,0.19,1570.08,47.27,0.98,1293.52
2023-06-08 15:15:46,2023-06-08 15:30:46,1391.77,130.42,47.63,0.00,549.67,7682.48,32.76,34.23,61.64,50.58,7.72,4040.77,31114.61,8990.85,0.00,2681.08,,37.05,,9.09,8.93,0.19,1567.64,46.93,0.98,1312.10
2023-06-08 15:30:46,2023-06-08 15:45:46,1386.32,130.68,47.66,0.00,549.51,7686.70,33.60,35.22,61.53,50.57,7.73,3840.39,31114.61,8991.10,0.00,2556.99,,37.73,,9.06,8.90,0.19,1568.29,47.41,0.98,1275.91
2023-06-08 15:45:46,2023-06-08 16:00:46,1382.53,130.55,47.59,0.00,549.23,7688.05,33.74,35.30,61.41,50.56,7.73,3812.63,31114.61,8991.35,0.00,2493.36,,37.66,,9.09,8.93,0.19,1572.73,46.87,0.97,1270.21
2023-06-08 16:00:46,2023-06-08 16:15:46,1394.18,130.34,47.62,0.00,548.76,7691.97,32.01,33.57,61.38,50.57,7.73,4188.37,31114.61,8991.60,0.00,2774.08,,36.43,,9.09,8.94,0.19,1577.87,46.89,0.98,1299.18
2023-06-08 16:15:46,2023-06-08 16:30:46,1390.69,130.42,47.62,0.00,547.73,7698.99,33.74,35.34,61.36,50.59,7.74,3793.98,31114.61,8991.85,0.00,2480.21,,35.87,,9.07,8.91,0.19,1571.00,47.33,0.98,1303.53
2023-06-08 16:30:46,2023-06-08 16:45:46,1388.64,130.25,47.57,0.00,546.34,7705.31,33.93,35.54,61.30,50.59,7.74,3744.00,31114.61,8992.10,0.00,2518.76,,35.02,,9.08,8.92,0.20,1572.41,47.73,0.98,1272.36
2023-06-08 16:45:46,2023-06-08 17:00:46,1389.29,130.07,47.54,0.00,544.90,7710.47,33.11,34.65,61.27,50.59,7.83,3934.58,31114.61,8992.35,0.00,2482.17,,30.77,,9.14,8.98,0.19,1574.85,46.90,0.97,1274.38
2023-06-08 17:00:46,2023-06-08 17:15:46,1395.44,130.32,47.61,0.00,543.85,7712.75,32.83,34.49,61.17,50.58,7.88,3960.81,31114.61,8992.60,0.00,2538.65,,29.34,,9.13,8.98,0.19,1570.93,46.97,0.98,1326.01
2023-06-08 17:15:46,2023-06-08 17:30:46,1399.86,130.33,47.66,0.00,543.01,7709.28,33.70,35.31,61.04,50.57,8.05,3764.29,31114.61,8992.85,0.00,2541.82,,29.20,,9.12,8.97,0.19,1565.53,47.49,0.97,1329.33
2023-06-08 17:30:46,2023-06-08 17:45:46,1397.08,130.34,47.65,0.00,542.47,7682.71,31.65,33.22,60.88,50.56,7.97,4204.08,31114.61,8993.10,0.00,2825.78,,28.78,,9.10,8.94,0.19,1575.98,48.23,0.98,1309.27
2023-06-08 17:45:46,2023-06-08 18:00:46,1397.04,130.46,47.66,0.00,542.17,7656.49,33.78,35.31,60.73,50.56,7.93,3745.80,31114.61,8993.35,0.00,2518.61,,27.99,,9.13,8.98,0.19,1571.00,47.77,0.98,1305.31
2023-06-08 18:00:46,2023-06-08 18:15:46,1404.11,130.43,47.68,0.00,541.27,7635.76,33.77,35.36,60.58,50.55,8.01,3727.69,31114.61,8993.59,0.00,2428.57,,26.66,,9.12,8.97,0.19,1568.59,47.97,0.97,1287.77
2023-06-08 18:15:46,2023-06-08 18:30:46,1402.01,130.50,47.69,0.00,540.37,7627.63,32.58,34.24,60.41,50.53,7.94,3973.79,31114.61,8993.84,0.00,2610.81,,26.60,,9.10,8.95,0.19,1576.07,47.76,0.97,1275.36
2023-06-08 18:30:46,2023-06-08 18:45:46,1401.37,130.63,47.70,0.00,538.65,7612.54,33.45,34.96,60.33,50.54,7.92,3791.06,31114.61,8994.09,0.00,2476.15,,26.63,,9.12,8.96,0.19,1573.12,47.93,0.98,1285.57
2023-06-08 18:45:46,2023-06-08 19:00:46,1402.57,130.59,47.72,0.00,536.26,7585.04,33.26,34.80,60.37,50.54,7.89,3831.48,31114.61,8994.34,0.00,2509.18,,26.63,,9.11,8.96,0.19,1577.35,48.81,0.98,1282.89
2023-06-08 19:00:46,2023-06-08 19:15:46,1399.55,130.69,47.70,0.00,534.24,7561.85,32.80,34.45,60.33,50.53,7.88,3919.84,31114.61,8994.59,0.00,2520.60,,27.84,,9.11,8.95,0.19,1566.46,47.86,0.98,1297.05
