From date,To date,MPDB_kW,AIT_400_001B_P.PV,FIT_200_001B_P.PV,FIT_200_002B_P.PV,FIT_200_004B_P.PV,FIT_400_001B_P.PV,FIT_400_002B_P.PV,LT_200_002B_P.PV,P_200_001B_P.RPM_MV,P_200_002B_P.RPM_MV,P_400_001B_P.RPM_MV,P_400_002B_P.RPM_MV,PDIT_200_001B_P.PV,PDIT_400_001B_P.PV,PDIT_400_002B_P.PV,PIT_400_003B_P.PV,PT_200_005B_P.PV,PT_200_006B_P.PV,PT_200B_Tags.Q_Filtrate_PV,Q_400_002B,PT_400_002B_P.PV,Q_400_001B_P.PV,RO_300B_Tags.RO.Recovery
2023-06-08 09:15:46,2023-06-08 09:30:46,0,437.61,1639.20,0.57,93.16,785.46,700.06,7.83,67.00,0.00,33.77,49.11,11.72,37.70,51.51,916.79,0.00,0.00,1485.52,1505.33,44.27,805.26,46.51
2023-06-08 09:30:46,2023-06-08 09:45:46,0,438.84,1508.57,0.57,92.95,785.02,699.73,7.83,67.00,0.00,33.77,49.09,11.75,37.69,51.51,916.25,0.00,-0.01,1484.74,1505.26,44.20,805.52,46.49
2023-06-08 09:45:46,2023-06-08 10:00:46,0,440.04,1601.28,152.97,93.07,785.26,700.06,6.54,67.00,6.07,33.77,49.10,11.67,37.67,51.47,916.39,1.45,-0.21,1485.34,1504.88,44.29,804.82,46.52
2023-06-08 10:00:46,2023-06-08 10:15:46,0,441.48,1794.44,0.57,92.98,781.78,699.67,4.32,67.00,0.00,33.77,49.10,11.76,37.67,51.50,916.62,0.25,-0.38,1481.46,1505.14,43.95,805.48,46.49
2023-06-08 10:15:46,2023-06-08 10:30:46,0,441.01,1650.45,153.35,92.82,782.36,700.07,6.77,67.00,5.99,33.78,49.10,11.74,37.67,51.50,916.56,1.35,-0.05,1482.40,1505.56,44.00,805.48,46.50
2023-06-08 10:30:46,2023-06-08 10:45:46,0,441.33,1724.72,1.54,93.07,782.74,699.90,3.98,67.00,0.00,33.77,49.12,11.72,37.68,51.50,917.23,0.29,-0.20,1482.66,1505.60,43.95,805.70,46.49
2023-06-08 10:45:46,2023-06-08 11:00:46,0,438.39,1714.93,0.57,93.17,787.27,700.18,7.48,67.00,0.00,33.78,49.11,11.82,37.72,51.54,916.71,0.00,0.24,1487.46,1505.64,44.30,805.47,46.50
2023-06-08 11:00:46,2023-06-08 11:15:46,0,432.48,1533.53,0.58,93.12,787.86,699.42,7.83,67.00,0.00,33.79,49.12,11.83,37.79,51.58,917.98,0.00,0.29,1487.28,1504.81,44.41,805.39,46.48
2023-06-08 11:15:46,2023-06-08 11:30:46,0,427.61,1575.60,0.57,93.19,786.91,700.27,7.83,67.00,0.00,33.80,49.17,11.86,37.85,51.60,920.22,0.00,0.33,1487.13,1505.52,44.38,805.25,46.51
2023-06-08 11:30:46,2023-06-08 11:45:46,0,426.89,1653.95,0.57,93.11,787.10,700.10,7.83,67.00,0.00,33.78,49.18,11.88,37.84,51.60,920.59,0.00,0.24,1487.16,1505.39,44.28,805.28,46.51
2023-06-08 11:45:46,2023-06-08 12:00:46,0,427.75,1519.03,0.57,93.26,789.00,700.08,7.83,67.00,0.00,33.79,49.17,11.83,37.82,51.58,919.66,0.00,0.20,1489.10,1505.38,44.30,805.29,46.51
2023-06-08 12:00:46,2023-06-08 12:15:46,0,430.32,1597.94,0.57,93.00,786.31,700.09,7.83,67.00,0.00,33.78,49.16,11.87,37.80,51.58,919.16,0.00,0.24,1486.38,1505.70,44.26,805.62,46.50
2023-06-08 12:15:46,2023-06-08 12:30:46,0,431.34,1633.73,0.58,93.18,785.27,699.71,7.83,67.00,0.00,33.78,49.16,11.82,37.80,51.58,919.47,0.80,0.04,1484.96,1505.11,44.13,805.41,46.49
2023-06-08 12:30:46,2023-06-08 12:45:46,0,467.81,1454.19,156.34,94.69,713.24,632.96,4.41,67.00,6.10,33.61,47.52,10.82,36.78,50.67,893.15,0.97,-0.36,1346.27,1351.47,46.87,718.51,46.82
2023-06-08 12:45:46,2023-06-08 13:00:46,0,485.73,1668.20,0.57,94.88,717.62,619.43,6.29,67.00,0.00,33.60,47.03,11.07,36.54,50.54,879.28,0.06,-0.21,1337.06,1334.66,46.97,715.23,46.42
2023-06-08 13:00:46,2023-06-08 13:15:46,0,449.69,1536.38,0.58,93.49,783.15,692.16,7.83,67.00,0.00,33.76,48.88,12.14,37.58,51.43,912.12,0.00,0.44,1475.27,1499.03,44.41,806.87,46.17
2023-06-08 13:15:46,2023-06-08 13:30:46,0,439.76,1658.35,0.57,93.41,787.46,700.21,7.83,67.00,0.00,33.78,49.09,11.99,37.69,51.51,915.56,0.00,0.33,1487.67,1505.53,44.35,805.32,46.51
2023-06-08 13:30:46,2023-06-08 13:45:46,0,439.78,1519.93,0.57,93.42,789.04,700.01,7.83,67.00,0.00,33.78,49.06,11.95,37.68,51.53,914.52,0.00,0.27,1489.01,1505.23,44.42,805.22,46.51
2023-06-08 13:45:46,2023-06-08 14:00:46,0,440.89,1578.41,153.25,93.28,784.89,699.87,7.03,67.00,6.08,33.78,49.07,11.92,37.65,51.49,915.33,1.39,0.14,1484.77,1505.12,44.19,805.25,46.50
2023-06-08 14:00:46,2023-06-08 14:15:46,0,442.13,1779.08,3.28,93.35,783.89,699.99,3.96,67.00,0.01,33.78,49.08,11.90,37.65,51.50,915.74,0.29,-0.04,1483.87,1505.35,44.13,805.36,46.50
2023-06-08 14:15:46,2023-06-08 14:30:46,0,440.71,1663.68,101.41,93.39,787.40,700.71,7.13,67.00,4.07,33.78,49.07,11.96,37.66,51.51,914.98,1.37,0.22,1488.12,1505.96,44.27,805.26,46.53
2023-06-08 14:30:46,2023-06-08 14:45:46,0,440.04,1672.74,52.48,93.55,785.85,700.10,3.69,67.00,1.95,33.78,49.06,11.94,37.65,51.50,914.76,0.46,0.20,1485.96,1505.57,44.22,805.48,46.50
2023-06-08 14:45:46,2023-06-08 15:00:46,0,440.45,1725.84,59.20,93.50,786.00,700.08,7.20,67.00,2.36,33.79,49.06,11.99,37.66,51.51,914.82,1.25,0.33,1486.10,1505.36,44.40,805.28,46.51
2023-06-08 15:00:46,2023-06-08 15:15:46,0,440.24,1673.57,95.97,93.78,788.03,699.81,3.61,67.00,3.73,33.78,49.06,11.95,37.67,51.51,914.82,0.62,0.35,1487.82,1505.22,44.53,805.41,46.49
2023-06-08 15:15:46,2023-06-08 15:30:46,0,438.83,1711.94,0.57,93.79,790.90,700.00,7.20,67.00,0.00,33.78,49.04,12.06,37.66,51.51,913.76,0.02,0.61,1490.88,1505.44,44.66,805.43,46.50
2023-06-08 15:30:46,2023-06-08 15:45:46,0,438.26,1599.07,0.57,93.61,789.93,699.66,7.83,67.00,0.00,33.78,49.02,12.09,37.66,51.51,913.45,0.00,0.66,1489.61,1504.67,44.57,805.01,46.50
2023-06-08 15:45:46,2023-06-08 16:00:46,0,437.17,1512.36,0.58,93.77,790.67,699.64,7.83,67.00,0.00,33.78,49.03,12.04,37.68,51.52,914.16,0.00,0.66,1490.32,1505.06,44.66,805.41,46.49
2023-06-08 16:00:46,2023-06-08 16:15:46,0,436.01,1648.85,0.57,93.65,790.15,700.69,7.83,67.00,0.00,33.78,49.05,12.10,37.71,51.54,914.82,0.00,0.66,1490.81,1506.24,44.64,805.55,46.52
2023-06-08 16:15:46,2023-06-08 16:30:46,0,434.47,1588.52,0.57,93.69,792.11,699.59,7.83,67.00,0.00,33.78,49.06,12.06,37.72,51.53,915.26,0.00,0.58,1491.66,1504.82,44.61,805.23,46.49
2023-06-08 16:30:46,2023-06-08 16:45:46,0,434.33,1516.07,0.57,93.66,789.03,699.83,7.83,67.00,0.00,33.79,49.07,12.09,37.72,51.55,915.82,0.00,0.60,1488.86,1505.27,44.54,805.44,46.49
2023-06-08 16:45:46,2023-06-08 17:00:46,0,434.70,1630.53,151.65,93.69,789.21,699.93,7.03,67.00,5.96,33.78,49.10,12.05,37.73,51.54,916.75,1.48,0.44,1489.12,1505.06,44.61,805.14,46.50
2023-06-08 17:00:46,2023-06-08 17:15:46,0,434.52,1733.28,3.44,93.80,786.69,699.94,3.97,67.00,0.00,33.78,49.11,12.08,37.74,51.54,917.40,0.48,0.28,1486.63,1505.14,44.45,805.19,46.50
2023-06-08 17:15:46,2023-06-08 17:30:46,0,433.10,1648.52,0.55,93.76,789.30,700.11,7.48,67.00,0.00,33.78,49.10,12.13,37.75,51.56,916.86,0.01,0.66,1489.40,1505.53,44.64,805.42,46.50
2023-06-08 17:30:46,2023-06-08 17:45:46,0,431.98,1639.94,0.57,93.63,788.87,699.53,7.83,67.00,0.00,33.79,49.10,12.16,37.74,51.56,916.70,0.00,0.65,1488.38,1505.06,44.45,805.53,46.48
2023-06-08 17:45:46,2023-06-08 18:00:46,0,430.05,1511.00,0.57,93.58,789.99,699.53,7.83,67.00,0.00,33.80,49.10,12.15,37.77,51.59,917.09,0.00,0.63,1489.54,1504.98,44.48,805.46,46.48
2023-06-08 18:00:46,2023-06-08 18:15:46,0,428.87,1613.71,0.57,93.66,789.28,699.82,7.83,67.00,0.00,33.79,49.12,12.16,37.80,51.59,918.28,0.00,0.66,1489.11,1505.18,44.57,805.36,46.49
2023-06-08 18:15:46,2023-06-08 18:30:46,0,427.72,1626.95,0.57,93.55,787.92,699.75,7.83,67.00,0.00,33.79,49.15,12.11,37.82,51.60,919.38,0.00,0.57,1487.69,1505.20,44.52,805.45,46.49
2023-06-08 18:30:46,2023-06-08 18:45:46,0,425.97,1513.12,0.58,93.63,786.23,699.76,7.83,67.00,0.00,33.80,49.18,12.14,37.85,51.61,920.79,0.00,0.56,1485.95,1504.82,44.39,805.06,46.50
2023-06-08 18:45:46,2023-06-08 19:00:46,0,423.93,1626.97,0.55,93.66,789.43,699.67,7.83,67.00,0.00,33.79,49.20,12.10,37.88,51.62,921.77,0.00,0.59,1489.13,1505.12,44.59,805.43,46.49
2023-06-08 19:00:46,2023-06-08 19:15:46,0,423.10,1603.48,153.44,93.61,785.45,699.73,6.54,67.00,6.16,33.79,49.24,12.11,37.90,51.61,923.19,1.49,0.31,1485.22,1504.73,44.28,805.00,46.50
2023-06-08 19:15:46,2023-06-08 19:30:46,0,423.38,1713.38,0.57,93.66,782.79,700.04,4.33,67.00,0.00,33.80,49.25,12.17,37.90,51.62,923.43,0.31,0.26,1482.83,1505.54,44.10,805.49,46.50
2023-06-08 19:30:46,2023-06-08 19:45:46,0,422.91,1721.98,0.57,93.53,786.17,700.20,7.61,67.00,0.00,33.80,49.24,12.16,37.90,51.63,922.99,0.00,0.57,1486.34,1505.40,44.26,805.20,46.51
2023-06-08 19:45:46,2023-06-08 20:00:46,0,421.81,1507.03,0.57,93.47,785.96,699.98,7.83,67.00,0.00,33.78,49.24,12.14,37.90,51.62,923.19,0.00,0.55,1485.93,1505.21,44.32,805.23,46.50
2023-06-08 20:00:46,2023-06-08 20:15:46,0,421.11,1622.79,0.57,93.60,784.08,699.32,7.83,67.00,0.00,33.79,49.29,12.16,37.93,51.63,924.86,0.00,0.62,1483.42,1504.98,44.37,805.65,46.47
2023-06-08 20:15:46,2023-06-08 20:30:46,0,419.27,1592.09,0.57,93.42,783.11,699.45,7.83,67.00,0.00,33.80,49.36,12.25,37.97,51.67,926.67,0.00,0.48,1482.51,1504.98,43.98,805.54,46.48
2023-06-08 20:30:46,2023-06-08 20:45:46,0,417.95,1545.75,0.57,93.60,785.98,699.42,7.83,67.00,0.00,33.79,49.37,12.21,37.98,51.66,927.26,0.00,0.56,1485.40,1504.70,44.26,805.28,46.48
2023-06-08 20:45:46,2023-06-08 21:00:46,0,419.62,1656.69,0.57,93.28,784.60,699.81,7.83,67.00,0.00,33.78,49.37,12.22,37.96,51.65,927.10,0.00,0.46,1484.39,1505.41,44.13,805.61,46.49
2023-06-08 21:00:46,2023-06-08 21:15:46,0,419.66,1501.94,0.57,93.46,785.05,699.91,7.83,67.00,0.00,33.80,49.37,12.20,37.98,51.66,927.02,0.00,0.47,1484.94,1504.99,44.20,805.08,46.51
2023-06-08 21:15:46,2023-06-08 21:30:46,0,417.75,1673.77,0.57,93.44,783.93,699.76,7.83,67.00,0.00,33.80,49.38,12.24,38.00,51.67,928.07,0.00,0.47,1483.69,1504.80,44.21,805.04,46.50
2023-06-08 21:30:46,2023-06-08 21:45:46,0,415.97,1545.59,0.57,93.58,784.04,699.43,7.83,67.00,0.00,33.79,49.39,12.26,38.02,51.67,928.34,0.00,0.40,1483.49,1504.67,44.08,805.24,46.48
2023-06-08 21:45:46,2023-06-08 22:00:46,0,415.29,1549.06,0.57,93.54,782.62,699.32,7.83,67.00,0.00,33.79,49.42,12.28,38.04,51.68,929.34,0.00,0.42,1481.91,1504.61,44.10,805.29,46.48
2023-06-08 22:00:46,2023-06-08 22:15:46,0,414.55,1662.14,0.58,93.46,782.30,700.28,7.83,67.00,0.00,33.80,49.43,12.33,38.03,51.68,930.06,0.00,0.36,1482.60,1505.48,43.95,805.21,46.51
2023-06-08 22:15:46,2023-06-08 22:30:46,0,414.37,1509.00,153.63,93.37,779.22,699.62,6.59,67.00,6.07,33.80,49.46,12.32,38.05,51.70,931.36,1.47,0.13,1478.82,1505.36,43.73,805.73,46.48
2023-06-08 22:30:46,2023-06-08 22:45:46,0,413.72,1838.69,0.57,93.55,776.17,699.97,4.28,67.00,0.00,33.79,49.50,12.37,38.08,51.71,932.93,0.28,0.12,1476.10,1505.41,43.62,805.44,46.50
2023-06-08 22:45:46,2023-06-08 23:00:46,0,411.77,1704.59,0.57,93.66,782.11,700.52,7.60,67.00,0.00,33.80,49.47,12.43,38.10,51.74,931.84,0.00,0.45,1482.64,1506.09,43.97,805.58,46.51
2023-06-08 23:00:46,2023-06-08 23:15:46,0,411.17,1538.30,0.57,93.53,782.50,700.38,7.83,67.00,0.00,33.79,49.45,12.38,38.09,51.74,931.04,0.00,0.47,1482.89,1506.12,44.09,805.73,46.50
2023-06-08 23:15:46,2023-06-08 23:30:46,0,412.25,1563.63,0.57,93.51,781.51,700.25,7.83,67.00,0.00,33.80,49.45,12.42,38.07,51.72,930.69,0.00,0.50,1481.74,1505.60,44.14,805.35,46.51
2023-06-08 23:30:46,2023-06-08 23:45:46,0,413.28,1656.26,0.57,93.59,782.37,699.56,7.83,67.00,0.00,33.80,49.43,12.43,38.06,51.72,930.39,0.00,0.43,1481.92,1504.97,43.97,805.42,46.48
2023-06-08 23:45:46,2023-06-09 00:00:46,0,412.11,1524.26,0.57,93.34,781.83,699.24,7.83,67.00,0.00,33.81,49.46,12.43,38.09,51.73,931.45,0.00,0.39,1481.07,1505.01,44.06,805.77,46.46
2023-06-09 00:00:46,2023-06-09 00:15:46,0,411.25,1579.27,0.57,93.49,782.10,700.21,7.83,67.00,0.00,33.79,49.47,12.44,38.10,51.72,931.84,0.00,0.44,1482.28,1505.45,44.11,805.24,46.51
2023-06-09 00:15:46,2023-06-09 00:30:46,0,411.25,1635.27,0.57,93.51,781.00,699.54,7.83,67.00,0.00,33.81,49.47,12.43,38.10,51.73,931.99,0.00,0.33,1480.51,1504.61,43.99,805.06,46.49
2023-06-09 00:30:46,2023-06-09 00:45:46,0,412.45,1508.94,0.57,93.54,780.47,699.93,7.83,67.00,0.00,33.79,49.47,12.44,38.07,51.71,931.57,0.00,0.35,1480.43,1505.16,43.99,805.22,46.50
2023-06-09 00:45:46,2023-06-09 01:00:46,0,413.83,1640.65,0.57,93.53,782.37,699.80,7.83,67.00,0.00,33.79,49.45,12.48,38.06,51.70,930.61,0.00,0.36,1482.17,1504.97,43.97,805.17,46.50
2023-06-09 01:00:46,2023-06-09 01:15:46,0,416.31,1579.78,157.22,93.29,776.46,699.72,5.75,67.00,6.02,33.79,49.46,12.51,38.02,51.67,931.08,1.60,-0.02,1476.15,1505.10,43.49,805.38,46.49
2023-06-09 01:15:46,2023-06-09 01:30:46,0,417.53,1778.39,0.57,93.62,778.20,700.30,4.96,67.00,0.00,33.78,49.46,12.51,38.01,51.66,930.74,0.16,0.05,1478.52,1505.56,43.70,805.25,46.51
2023-06-09 01:30:46,2023-06-09 01:45:46,0,416.23,1677.26,0.58,93.80,780.10,700.30,7.77,67.00,0.00,33.79,49.44,12.61,38.02,51.69,929.87,0.00,0.43,1480.42,1505.85,43.93,805.55,46.51
2023-06-09 01:45:46,2023-06-09 02:00:46,0,415.77,1538.64,0.57,93.52,782.16,699.95,7.83,67.00,0.00,33.78,49.41,12.55,38.01,51.68,929.34,0.00,0.40,1482.14,1505.74,44.01,805.80,46.48
2023-06-09 02:00:46,2023-06-09 02:15:46,0,415.74,1541.34,0.57,93.66,782.34,700.09,7.83,67.00,0.00,33.79,49.40,12.60,38.01,51.68,928.51,0.00,0.42,1482.43,1505.47,44.01,805.38,46.50
2023-06-09 02:15:46,2023-06-09 02:30:46,0,416.91,1652.97,0.58,93.47,783.10,700.01,7.83,67.00,0.00,33.78,49.40,12.55,38.00,51.66,928.48,0.00,0.37,1483.12,1505.28,44.05,805.26,46.50
2023-06-09 02:30:46,2023-06-09 02:45:46,0,417.98,1534.77,0.57,93.58,781.29,700.07,7.83,67.00,0.00,33.77,49.40,12.54,37.98,51.64,928.61,0.00,0.31,1481.41,1505.01,44.00,804.95,46.52
2023-06-09 02:45:46,2023-06-09 03:00:46,0,418.52,1547.14,0.58,93.35,781.86,699.80,7.83,67.00,0.00,33.77,49.39,12.59,37.97,51.65,928.05,0.00,0.35,1481.63,1505.04,43.95,805.23,46.50
2023-06-09 03:00:46,2023-06-09 03:15:46,0,418.96,1651.49,0.58,93.42,780.87,700.23,7.83,67.00,0.00,33.78,49.40,12.64,37.98,51.65,928.20,0.00,0.28,1481.12,1505.79,43.81,805.56,46.50
2023-06-09 03:15:46,2023-06-09 03:30:46,0,419.21,1527.21,0.57,93.41,779.76,699.76,7.83,67.00,0.00,33.78,49.39,12.63,37.96,51.64,928.04,0.00,0.23,1479.53,1505.33,43.77,805.57,46.49
2023-06-09 03:30:46,2023-06-09 03:45:46,0,419.53,1559.08,0.57,93.37,781.98,699.82,7.83,67.00,0.00,33.78,49.39,12.60,37.97,51.65,927.85,0.00,0.29,1481.79,1505.30,43.96,805.48,46.49
2023-06-09 03:45:46,2023-06-09 04:00:46,0,420.20,1648.24,0.57,93.26,781.87,699.94,7.83,67.00,0.00,33.78,49.38,12.59,37.95,51.64,927.74,0.00,0.21,1481.77,1505.19,43.85,805.25,46.50
2023-06-09 04:00:46,2023-06-09 04:15:46,0,421.29,1496.47,34.24,93.13,778.19,699.82,7.77,67.00,1.87,33.78,49.39,12.56,37.95,51.63,927.88,1.19,0.00,1478.05,1504.99,43.60,805.16,46.50
2023-06-09 04:15:46,2023-06-09 04:30:46,0,421.93,1704.47,120.39,93.39,776.71,700.47,3.60,67.00,4.83,33.78,49.43,12.58,37.96,51.63,929.08,0.50,-0.06,1477.17,1505.78,43.51,805.31,46.52
2023-06-09 04:30:46,2023-06-09 04:45:46,0,421.22,1737.96,0.57,93.49,779.24,700.76,7.09,67.00,0.00,33.78,49.41,12.64,37.96,51.66,928.20,0.03,0.12,1480.01,1506.34,43.61,805.58,46.52
2023-06-09 04:45:46,2023-06-09 05:00:46,0,421.37,1506.92,154.98,93.38,780.50,700.14,5.36,67.00,6.34,33.79,49.37,12.62,37.95,51.65,927.11,1.60,0.07,1480.65,1505.51,43.70,805.38,46.50
2023-06-09 05:00:46,2023-06-09 05:15:46,0,422.04,1851.47,0.57,93.45,780.93,700.29,5.31,67.00,0.00,33.77,49.37,12.62,37.95,51.64,926.99,0.15,0.02,1481.21,1505.58,43.68,805.29,46.51
2023-06-09 05:15:46,2023-06-09 05:30:46,0,421.92,1572.70,0.57,93.65,783.33,700.69,7.81,67.00,0.00,33.77,49.27,12.72,37.90,51.62,923.68,0.00,0.52,1484.02,1505.76,43.98,805.07,46.53
2023-06-09 05:30:46,2023-06-09 05:45:46,0,422.99,1617.70,0.57,93.63,783.42,700.45,7.83,67.00,0.00,33.78,49.24,12.72,37.88,51.60,922.81,0.00,0.44,1483.85,1505.68,43.91,805.22,46.52
2023-06-09 05:45:46,2023-06-09 06:00:46,0,423.37,1504.20,0.57,93.60,784.59,699.71,7.83,67.00,0.00,33.78,49.24,12.73,37.88,51.61,922.86,0.00,0.41,1484.30,1505.42,43.99,805.70,46.48
2023-06-09 06:00:46,2023-06-09 06:15:46,0,423.38,1612.08,0.57,93.45,784.47,700.41,7.83,67.00,0.00,33.78,49.24,12.77,37.88,51.61,922.58,0.00,0.44,1484.86,1505.62,43.88,805.21,46.52
2023-06-09 06:15:46,2023-06-09 06:30:46,0,424.32,1587.04,154.73,93.29,780.20,699.52,5.96,67.00,5.94,33.78,49.25,12.74,37.87,51.60,923.33,1.55,0.14,1479.72,1504.95,43.53,805.43,46.48
2023-06-09 06:30:46,2023-06-09 06:45:46,0,425.07,1733.84,0.57,93.38,779.22,700.36,4.79,67.00,0.00,33.77,49.30,12.74,37.88,51.59,924.50,0.20,0.12,1479.59,1505.64,43.38,805.28,46.52
2023-06-09 06:45:46,2023-06-09 07:00:46,0,424.29,1697.93,0.57,93.30,784.46,700.06,7.74,67.00,0.00,33.77,49.26,12.75,37.88,51.61,923.10,0.00,0.48,1484.50,1505.61,43.81,805.55,46.50
2023-06-09 07:00:46,2023-06-09 07:15:46,0,424.47,1534.38,0.57,93.49,782.48,699.79,7.83,67.00,0.00,33.81,49.24,12.71,37.87,51.58,922.70,0.00,0.47,1482.27,1504.64,43.88,804.86,46.51
2023-06-09 07:15:46,2023-06-09 07:30:46,0,424.90,1557.35,0.57,93.55,781.22,699.68,7.83,67.00,0.00,33.78,49.25,12.76,37.87,51.59,922.96,0.00,0.50,1480.87,1504.72,43.81,805.04,46.50
2023-06-09 07:30:46,2023-06-09 07:45:46,0,424.84,1657.30,0.57,93.39,783.58,699.76,7.83,67.00,0.00,33.78,49.25,12.75,37.87,51.59,922.85,0.00,0.43,1483.31,1505.29,43.81,805.53,46.49
2023-06-09 07:45:46,2023-06-09 08:00:46,0,424.89,1523.12,0.57,93.28,783.28,700.00,7.83,67.00,0.00,33.77,49.25,12.74,37.87,51.59,922.50,0.00,0.39,1483.31,1505.21,43.73,805.21,46.51
2023-06-09 08:00:46,2023-06-09 08:15:46,0,426.14,1582.40,0.57,93.58,780.85,699.72,7.83,67.00,0.00,33.78,49.26,12.75,37.85,51.59,922.82,0.00,0.44,1480.56,1505.02,43.76,805.30,46.49
2023-06-09 08:15:46,2023-06-09 08:30:46,0,427.58,1644.50,0.57,93.44,781.13,700.24,7.83,67.00,0.00,33.78,49.25,12.71,37.84,51.58,922.75,0.00,0.36,1481.37,1505.99,43.73,805.74,46.50
2023-06-09 08:30:46,2023-06-09 08:45:46,0,428.09,1506.67,0.57,93.47,779.66,700.26,7.83,67.00,0.00,33.76,49.23,12.77,37.83,51.58,922.04,0.00,0.33,1479.93,1505.74,43.75,805.48,46.51
2023-06-09 08:45:46,2023-06-09 09:00:46,0,428.40,1607.35,0.57,93.40,779.89,699.75,7.83,67.00,0.00,33.77,49.23,12.78,37.83,51.58,922.35,0.00,0.37,1479.66,1505.60,43.76,805.85,46.48
2023-06-09 09:00:46,2023-06-09 09:15:46,0,428.85,1619.48,0.57,93.39,778.80,699.84,7.83,67.00,0.00,33.77,49.24,12.74,37.83,51.57,922.67,0.00,0.28,1478.60,1505.11,43.85,805.27,46.50
2023-06-09 09:15:46,2023-06-09 09:30:46,0,428.23,1500.87,0.57,93.45,776.67,700.02,7.83,67.00,0.00,33.79,49.25,12.80,37.83,51.56,923.29,0.00,0.28,1476.70,1505.01,43.66,805.00,46.51
2023-06-09 09:30:46,2023-06-09 09:45:46,0,426.93,1628.88,0.57,93.45,776.27,700.05,7.83,67.00,0.00,33.78,49.27,12.83,37.86,51.60,924.24,0.00,0.30,1476.32,1505.38,43.62,805.33,46.50
2023-06-09 09:45:46,2023-06-09 10:00:46,0,426.96,1585.02,9.57,93.26,776.26,699.52,7.82,67.00,0.42,33.78,49.29,12.83,37.86,51.60,924.66,1.19,0.07,1475.81,1505.24,43.49,805.72,46.47
2023-06-09 10:00:46,2023-06-09 10:15:46,0,428.30,1618.44,144.27,93.66,773.56,700.24,3.68,67.00,5.62,33.77,49.31,12.82,37.86,51.58,925.50,0.59,-0.02,1473.79,1505.55,43.39,805.31,46.51
2023-06-09 10:15:46,2023-06-09 10:30:46,0,428.82,1795.26,0.57,93.50,778.51,700.83,6.98,67.00,0.00,33.78,49.29,12.82,37.85,51.57,924.29,0.02,0.23,1479.33,1506.06,43.67,805.22,46.53
2023-06-09 10:30:46,2023-06-09 10:45:46,0,429.79,1529.35,0.57,93.72,780.90,700.41,7.83,67.00,0.00,33.77,49.22,12.80,37.80,51.54,921.58,0.00,0.41,1481.32,1505.50,43.94,805.10,46.52
2023-06-09 10:45:46,2023-06-09 11:00:46,0,431.73,1551.45,0.57,93.62,780.99,699.76,7.83,67.00,0.00,33.78,49.20,12.79,37.78,51.54,920.81,0.00,0.44,1480.74,1505.33,44.07,805.57,46.49
2023-06-09 11:00:46,2023-06-09 11:15:46,0,432.29,1647.64,0.57,93.69,780.02,699.96,7.83,67.00,0.00,33.78,49.19,12.84,37.76,51.54,920.38,0.00,0.36,1479.99,1505.47,43.82,805.51,46.49
2023-06-09 11:15:46,2023-06-09 11:30:46,0,432.20,1519.84,0.57,93.56,779.05,700.13,7.83,67.00,0.00,33.76,49.19,12.83,37.77,51.55,920.62,0.00,0.30,1479.25,1505.73,43.80,805.62,46.50
2023-06-09 11:30:46,2023-06-09 11:45:46,0,432.29,1555.62,0.57,93.59,780.43,699.76,7.83,67.00,0.00,33.77,49.20,12.76,37.78,51.54,920.67,0.00,0.37,1480.14,1505.07,44.04,805.32,46.49
2023-06-09 11:45:46,2023-06-09 12:00:46,0,432.76,1621.61,148.10,93.42,779.41,699.65,7.08,67.00,5.98,33.77,49.22,12.81,37.76,51.53,920.97,1.35,0.14,1479.05,1504.80,43.66,805.14,46.49
2023-06-09 12:00:46,2023-06-09 12:15:46,0,432.91,1686.01,8.46,93.79,777.30,699.93,3.92,67.00,0.00,33.76,49.21,12.86,37.74,51.51,920.80,0.31,0.03,1477.25,1505.40,43.59,805.46,46.49
2023-06-09 12:15:46,2023-06-09 12:30:46,0,433.07,1719.31,0.57,93.41,779.62,699.58,7.46,67.00,0.00,33.76,49.21,12.85,37.75,51.52,920.69,0.00,0.42,1479.20,1505.20,43.65,805.62,46.48
2023-06-09 12:30:46,2023-06-09 12:45:46,0,433.25,1546.54,0.57,93.48,778.54,699.69,7.83,67.00,0.00,33.77,49.21,12.88,37.75,51.51,920.88,0.00,0.42,1478.24,1505.29,43.61,805.60,46.48
2023-06-09 12:45:46,2023-06-09 13:00:46,0,433.07,1526.24,0.57,93.43,778.83,700.38,7.83,67.00,0.00,33.77,49.21,12.86,37.75,51.52,920.71,0.00,0.46,1479.19,1505.67,43.72,805.29,46.52
2023-06-09 13:00:46,2023-06-09 13:15:46,0,432.85,1652.05,0.57,93.45,777.99,700.28,7.83,67.00,0.00,33.76,49.22,12.91,37.76,51.54,920.91,0.00,0.40,1478.29,1505.98,43.55,805.70,46.50
2023-06-09 13:15:46,2023-06-09 13:30:46,0,432.22,1535.23,0.60,93.37,779.94,700.55,7.83,67.00,0.00,33.78,49.19,12.91,37.76,51.53,919.90,0.00,0.33,1480.48,1505.70,43.59,805.16,46.53
2023-06-09 13:30:46,2023-06-09 13:45:46,0,429.75,1553.10,0.57,93.31,788.15,700.30,7.83,67.00,0.00,33.79,49.14,12.98,37.77,51.59,917.30,0.00,0.37,1488.46,1506.09,43.39,805.79,46.50
