,"SUM(900, 1000)",FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV
600,3761.45,3833.24,1362.81,2398.64
601,3872.14,3758.76,1395.23,2476.91
602,3934.2,4181.67,1392.81,2541.39
603,4201.51,4218.91,1384.83,2816.68
604,3814.79,3730.32,1389.71,2425.08
605,3984.54,4039.08,1387.6,2596.94
606,3950.08,3915.22,1387.15,2562.93
607,3785.75,3766.62,1393.72,2392.03
608,3939.05,3970.75,1388.21,2550.84
609,3833.74,3834.36,1392.3,2441.44
610,3907.2,3820.26,1399.01,2508.19
611,4067.5699999999997,4004.15,1400.07,2667.5
612,3871.21,3949.28,1395.15,2476.06
613,3846.33,3829.7,1404.26,2442.07
614,4063.71,3933.53,1383.79,2679.92
615,3707.5699999999997,3771.49,1369.57,2338.0
616,3760.27,3895.55,1384.4,2375.87
617,4034.54,4033.12,1379.95,2654.59
618,4055.24,3891.88,1375.52,2679.72
619,3702.8,3880.74,1396.48,2306.32
620,3940.39,3833.84,1403.23,2537.16
621,3925.04,3892.32,1392.96,2532.08
622,3783.3900000000003,3937.24,1362.64,2420.75
623,3957.42,3868.93,1363.33,2594.09
624,3832.9800000000005,3777.83,1389.41,2443.57
625,3806.67,3939.53,1397.72,2408.95
626,4073.07,3937.75,1381.77,2691.3
627,3816.3900000000003,3812.5,1389.43,2426.96
628,3814.99,3962.79,1390.82,2424.17
629,4158.36,3887.67,1386.01,2772.35
630,3863.56,3812.57,1388.48,2475.08
631,3852.4,3964.71,1391.27,2461.13
632,4081.5699999999997,3855.6,1386.68,2694.89
633,3834.39,3781.65,1393.73,2440.66
634,3920.2200000000003,4018.95,1394.55,2525.67
635,4004.83,3802.01,1388.04,2616.79
636,3887.14,3921.47,1398.92,2488.22
637,3890.3,3969.31,1401.13,2489.17
638,4120.89,3847.77,1393.47,2727.42
639,3994.36,3931.19,1397.96,2596.4
640,3849.44,3958.72,1402.4,2447.04
641,4076.9900000000002,3818.6,1394.46,2682.53
642,3914.3199999999997,3939.85,1401.89,2512.43
643,3807.18,3929.88,1402.29,2404.89
644,3916.17,3741.26,1400.82,2515.35
645,3876.6800000000003,3933.48,1400.66,2476.02
646,3836.24,3917.82,1402.51,2433.73
647,3836.5,3754.11,1398.41,2438.09
648,3998.98,3936.14,1401.79,2597.19
649,3940.7299999999996,3871.33,1391.8,2548.93
650,3972.35,3801.26,1391.94,2580.41
651,4123.15,4125.02,1390.45,2732.7
652,3903.41,3976.5,1388.12,2515.29
653,4022.7300000000005,3892.7,1395.41,2627.32
654,3926.9700000000003,3741.57,1387.17,2539.8
655,4002.74,4091.39,1389.16,2613.58
656,3820.46,3715.53,1391.95,2428.51
657,3971.3999999999996,3980.58,1384.28,2587.12
658,4099.049999999999,4052.08,1387.12,2711.93
659,3864.96,3967.85,1390.99,2473.97
660,3845.1,3763.07,1390.69,2454.41
661,3837.12,3846.81,1392.85,2444.27
662,3975.41,3903.83,1396.56,2578.85
663,3812.63,4143.3,1398.41,2414.22
664,3924.25,3753.49,1396.8,2527.45
665,3992.53,3866.45,1399.38,2593.15
666,3867.99,4021.73,1404.59,2463.4
667,4020.95,4065.52,1400.47,2620.48
668,3941.84,3953.09,1400.77,2541.07
669,3891.37,3851.75,1406.49,2484.88
670,4092.8199999999997,4033.71,1395.97,2696.85
671,3815.59,3740.07,1401.39,2414.2
672,3938.01,3899.05,1390.2,2547.81
673,3928.5299999999997,4044.39,1361.97,2566.56
674,3950.35,3863.73,1352.71,2597.64
675,3927.85,3790.38,1348.83,2579.02
676,3832.42,3930.65,1346.19,2486.23
677,4072.37,4104.99,1342.97,2729.4
678,3960.45,3785.56,1340.39,2620.06
679,3703.03,3891.55,1341.46,2361.57
680,4039.98,3881.91,1341.92,2698.06
681,3826.05,3777.68,1339.18,2486.87
682,3858.48,4097.27,1338.81,2519.67
683,3900.12,3731.98,1339.84,2560.28
684,3887.42,3875.69,1338.51,2548.91
685,4079.96,4065.92,1338.97,2740.99
686,3872.49,3827.78,1336.51,2535.98
687,3992.45,3877.74,1336.36,2656.09
688,3861.75,3943.08,1340.0,2521.75
689,4063.35,3891.62,1339.29,2724.06
690,4004.17,3892.08,1338.8,2665.37
691,3922.02,3962.28,1340.79,2581.23
692,4102.84,3876.93,1347.17,2755.67
693,3973.5099999999998,3866.33,1352.12,2621.39
694,3916.5499999999997,3966.07,1354.37,2562.18
695,3989.33,3802.97,1371.75,2617.58
696,4064.7,3860.45,1429.57,2635.13
697,3883.4,3972.36,1263.17,2620.23
698,3892.43,3848.54,1294.21,2598.22
699,3918.25,3884.65,1322.08,2596.17
700,3854.7299999999996,3976.89,1353.05,2501.68
701,3853.0599999999995,3786.64,1380.82,2472.24
702,3880.66,3853.42,1399.8,2480.86
703,4022.45,4116.47,1388.74,2633.71
704,4083.51,3931.75,1387.51,2696.0
705,3821.2,3683.71,1396.33,2424.87
706,3957.66,4018.33,1384.07,2573.59
707,3952.71,3909.4,1387.98,2564.73
708,3898.98,3812.75,1391.85,2507.13
709,3888.84,3975.1,1385.28,2503.56
710,3840.7000000000003,3855.32,1391.94,2448.76
711,3819.29,3818.64,1393.74,2425.55
712,3887.9799999999996,4020.34,1385.78,2502.2
713,3804.62,3753.89,1391.55,2413.07
714,3934.04,4005.51,1398.4,2535.64
715,3863.5,3922.38,1400.03,2463.47
716,3982.9800000000005,3814.63,1396.2,2586.78
717,3961.83,3991.58,1403.16,2558.67
718,4021.96,4095.99,1399.0,2622.96
719,3922.67,3803.84,1397.49,2525.18
720,3663.41,3760.48,1400.54,2262.87
721,4052.7200000000003,3954.97,1402.4,2650.32
722,3820.83,3809.03,1297.61,2523.22
723,3703.3399999999997,3884.77,1272.37,2430.97
724,4014.5200000000004,3794.14,1401.97,2612.55
725,4169.91,4195.94,1400.46,2769.45
726,3921.96,3759.03,1390.55,2531.41
727,3723.11,3675.92,1395.73,2327.38
728,3930.1400000000003,4180.41,1387.16,2542.98
729,4258.6,4111.92,1387.4,2871.2
730,3793.96,3803.55,1391.36,2402.6
731,3891.84,3798.38,1389.49,2502.35
732,3936.29,4084.7,1385.16,2551.13
733,4072.85,4040.77,1391.77,2681.08
734,3943.3099999999995,3840.39,1386.32,2556.99
735,3875.8900000000003,3812.63,1382.53,2493.36
736,4168.26,4188.37,1394.18,2774.08
737,3870.9,3793.98,1390.69,2480.21
738,3907.4000000000005,3744.0,1388.64,2518.76
739,3871.46,3934.58,1389.29,2482.17
740,3934.09,3960.81,1395.44,2538.65
741,3941.6800000000003,3764.29,1399.86,2541.82
742,4222.860000000001,4204.08,1397.08,2825.78
743,3915.65,3745.8,1397.04,2518.61
744,3832.6800000000003,3727.69,1404.11,2428.57
745,4012.8199999999997,3973.79,1402.01,2610.81
746,3877.52,3791.06,1401.37,2476.15
747,3911.75,3831.48,1402.57,2509.18
748,3920.1499999999996,3919.84,1399.55,2520.6
749,3999.62,3954.63,1401.61,2598.01
750,3949.38,3900.99,1402.2,2547.18
751,3809.84,3796.57,1394.34,2415.5
752,3786.54,3860.91,1394.15,2392.39
753,4193.92,4037.24,1394.48,2799.44
754,3790.0,3801.52,1389.95,2400.05
755,3976.55,4005.1,1394.34,2582.21
756,3987.7300000000005,3807.29,1388.95,2598.78
757,3911.58,4162.48,1389.5,2522.08
758,3979.87,3920.77,1385.96,2593.91
759,3771.7799999999997,3714.98,1388.62,2383.16
760,4049.17,4029.88,1389.91,2659.26
761,3869.99,3843.11,1387.51,2482.48
762,3912.12,3929.98,1393.21,2518.91
763,3902.93,3836.1,1392.69,2510.24
764,3809.58,3830.61,1387.31,2422.27
765,3902.01,3816.59,1393.57,2508.44
766,3901.34,3983.52,1398.55,2502.79
767,3797.1400000000003,3839.52,1398.03,2399.11
768,3866.9799999999996,3800.45,1400.05,2466.93
769,3951.02,4033.18,1400.19,2550.83
770,3844.44,3914.94,1399.04,2445.4
771,4076.5099999999998,3987.82,1396.58,2679.93
772,3749.4700000000003,3879.53,1380.95,2368.52
773,3834.6499999999996,3824.37,1367.05,2467.6
774,3796.01,3771.42,1352.42,2443.59
775,3858.0,3944.01,1347.08,2510.92
776,4220.83,3835.66,1350.79,2870.04
777,3870.26,3989.68,1349.01,2521.25
778,3814.3500000000004,3754.5,1347.7,2466.65
779,3885.5,3797.57,1347.57,2537.93
780,3936.98,3990.64,1349.88,2587.1
781,3854.4800000000005,3761.41,1348.64,2505.84
782,3856.88,3821.5,1349.87,2507.01
783,3909.33,3987.18,1348.28,2561.05
784,3936.63,3879.63,1350.54,2586.09
785,3928.3599999999997,3907.06,1351.47,2576.89
786,3900.84,4015.91,1356.63,2544.21
787,4188.68,3990.29,1388.65,2800.03
788,3978.87,4007.02,1387.07,2591.8
789,3815.45,3681.15,1321.79,2493.66
790,3946.07,3946.16,1333.98,2612.09
791,3871.2300000000005,3779.03,1347.47,2523.76
792,3920.9,3939.05,1359.04,2561.86
793,3925.37,3934.31,1373.47,2551.9
794,4206.530000000001,4071.43,1385.75,2820.78
795,3903.42,3996.74,1393.35,2510.07
796,3980.67,3779.82,1399.19,2581.48
797,4043.71,3939.09,1402.54,2641.17
798,4100.33,4150.1,1401.93,2698.4
799,3919.48,3786.35,1401.35,2518.13
800,3791.1099999999997,3793.28,1401.61,2389.5
801,3982.31,4043.57,1401.35,2580.96
802,3960.25,3904.89,1397.22,2563.03
803,3886.04,3775.07,1396.63,2489.41
804,3918.4,3976.75,1400.73,2517.67
805,3765.5,3773.46,1386.5,2379.0
806,3792.45,3769.76,1391.35,2401.1
807,3922.7699999999995,4011.48,1397.07,2525.7
808,3721.78,3792.96,1390.5,2331.28
809,3870.88,3900.69,1390.34,2480.54
810,3816.31,3923.39,1387.6,2428.71
811,3838.6800000000003,3790.73,1386.51,2452.17
812,4037.2799999999997,4014.64,1390.64,2646.64
813,3830.88,3883.58,1390.11,2440.77
814,3869.61,3821.35,1391.31,2478.3
815,4247.6,4084.11,1394.4,2853.2
816,3810.6,3968.41,1390.35,2420.25
817,3816.8900000000003,3768.59,1390.64,2426.25
818,4033.1000000000004,3951.1,1394.39,2638.71
819,3813.3100000000004,3834.03,1393.05,2420.26
820,4228.29,4050.23,1397.77,2830.52
821,3386.6899999999996,3680.23,532.74,2853.95
822,4752.445,3382.51,1393.4650000000001,3358.98
823,4976.355,3766.78,1393.4650000000001,3582.89
824,5494.505,4012.82,1393.4650000000001,4101.04
825,5055.225,3773.91,1393.4650000000001,3661.76
826,5276.265,3861.97,1393.4650000000001,3882.8
827,5151.1849999999995,3821.93,1393.4650000000001,3757.72
828,5126.675,3849.68,1393.4650000000001,3733.21
829,5166.795,3825.82,1393.4650000000001,3773.33
830,5223.055,3753.04,1393.4650000000001,3829.59
831,5192.305,3919.63,1393.4650000000001,3798.84
832,5223.355,3512.09,1393.4650000000001,3829.89
833,5059.055,3870.58,1393.4650000000001,3665.59
834,5263.345,3840.87,1393.4650000000001,3869.88
835,5283.245000000001,3829.61,1393.4650000000001,3889.78
836,5160.005,3830.14,1393.4650000000001,3766.54
837,5227.215,3827.72,1393.4650000000001,3833.75
838,5364.355,3878.27,1393.4650000000001,3970.89
839,5017.975,3741.57,1393.4650000000001,3624.51
840,5478.715,3963.33,1393.4650000000001,4085.25
841,5158.095,3791.96,1393.4650000000001,3764.63
842,5221.675,4043.88,1393.4650000000001,3828.21
843,5351.165,3966.2,1393.4650000000001,3957.7
844,5348.595,3880.21,1393.4650000000001,3955.13
845,5156.715,3802.49,1393.4650000000001,3763.25
846,5154.915,3978.27,1393.4650000000001,3761.45
847,4045.81,3880.78,561.02,3484.79
848,4210.15,3984.72,1363.45,2846.7
849,3736.96,3989.51,1374.19,2362.77
850,3938.3099999999995,3794.62,1383.32,2554.99
851,3776.63,3763.19,1391.3,2385.33
852,4028.62,4125.73,1393.62,2635.0
853,3891.9900000000002,3782.59,1395.38,2496.61
854,3701.92,3820.74,1400.8,2301.12
855,3926.98,3897.14,1401.81,2525.17
856,3780.15,3791.16,1398.12,2382.03
857,3827.89,3868.26,1405.06,2422.83
858,4180.900000000001,4027.42,1403.89,2777.01
859,4122.6,4064.86,1402.01,2720.59
860,3785.68,3872.85,1404.19,2381.49
861,3994.05,3840.06,1405.76,2588.29
862,3792.6,3859.74,1399.81,2392.79
863,3816.46,3875.3,1403.01,2413.45
864,4009.87,3891.42,1396.68,2613.19
865,3841.7699999999995,3908.73,1374.32,2467.45
866,3859.33,3907.11,1361.63,2497.7
867,4087.6400000000003,3956.48,1349.8,2737.84
868,3888.83,3867.09,1346.17,2542.66
869,3699.63,3754.76,1342.58,2357.05
870,3792.36,3711.95,1339.71,2452.65
871,4135.99,4220.53,1339.48,2796.51
872,3895.55,3768.14,1342.82,2552.73
873,3801.51,3884.33,1343.16,2458.35
874,3915.2700000000004,4017.7,1343.95,2571.32
875,4252.99,3981.68,1342.64,2910.35
876,3781.41,3895.68,1342.94,2438.47
877,3942.97,3900.78,1346.06,2596.91
878,3945.88,3879.75,1342.6,2603.28
879,3741.57,3868.75,1342.94,2398.63
880,4115.04,3910.63,1339.67,2775.37
881,3922.0699999999997,3897.17,1338.26,2583.81
882,3854.87,3910.95,1340.86,2514.01
883,3989.53,3924.14,1341.94,2647.59
884,3931.0999999999995,4026.64,1344.11,2586.99
885,3796.7700000000004,3832.12,1344.95,2451.82
886,3987.5,3899.31,1342.88,2644.62
887,4032.14,3901.71,1346.67,2685.47
888,3798.77,3963.84,1352.19,2446.58
889,3882.3900000000003,3820.82,1373.64,2508.75
890,4019.9,4095.02,1428.79,2591.11
891,4290.83,4306.77,1332.83,2958.0
892,3865.9,3752.5,1342.5,2523.4
893,3864.02,3888.45,1354.04,2509.98
894,3892.41,3892.67,1363.72,2528.69
895,3932.68,3755.07,1374.71,2557.97
896,4028.34,3938.68,1384.45,2643.89
897,4100.0,4188.65,1389.53,2710.47
898,4137.92,4035.49,1388.38,2749.54
899,3994.37,3775.1,1387.67,2606.7
900,4005.08,3887.01,1388.4,2616.68
901,3855.5899999999997,4004.91,1385.87,2469.72
902,3905.5199999999995,3745.03,1390.11,2515.41
903,3921.9300000000003,3874.45,1391.39,2530.54
904,3911.54,4007.64,1389.64,2521.9
905,3917.2,3734.24,1395.6,2521.6
906,3963.83,3789.32,1400.95,2562.88
907,4201.78,4356.21,1397.1,2804.68
908,4038.4700000000003,3955.13,1397.61,2640.86
909,4119.549999999999,3878.64,1402.31,2717.24
910,3876.02,3795.64,1400.29,2475.73
911,3808.76,3944.53,1399.82,2408.94
912,3974.66,3888.66,1402.32,2572.34
913,3817.05,3814.12,1400.78,2416.27
914,3848.58,3945.22,1399.04,2449.54
915,4009.7200000000003,4009.36,1403.01,2606.71
916,4189.8099999999995,4178.17,1397.88,2791.93
917,3894.13,3847.25,1396.56,2497.57
918,3666.0200000000004,3694.95,1392.18,2273.84
919,3826.53,3885.02,1225.19,2601.34
920,5163.545,3883.49,1393.4650000000001,3770.08
921,4281.69,4103.68,418.9,3862.79
922,3869.0,3890.76,1374.94,2494.06
923,3778.52,3711.29,1378.92,2399.6
924,3990.17,4013.11,1384.96,2605.21
925,3789.24,3786.24,1392.55,2396.69
926,3839.7799999999997,3942.31,1397.81,2441.97
927,4003.5600000000004,3924.49,1398.72,2604.84
928,3773.62,3813.93,1399.45,2374.17
929,3830.6800000000003,3851.24,1402.26,2428.42
930,4039.38,3994.8,1403.26,2636.12
931,3961.29,3847.33,1400.38,2560.91
932,3828.65,3881.79,1404.71,2423.94
933,3936.96,3897.32,1401.79,2535.17
934,3829.16,3782.25,1400.1,2429.06
935,3821.44,3918.95,1402.38,2419.06
936,4125.65,3880.47,1404.68,2720.97
937,3821.99,3778.9,1397.76,2424.23
938,3918.23,4146.38,1396.27,2521.96
939,4058.8500000000004,3818.83,1394.05,2664.8
940,3870.0299999999997,4059.26,1393.09,2476.94
941,3884.8900000000003,3758.21,1390.91,2493.98
942,3805.77,3795.16,1388.5,2417.27
943,4255.09,4135.89,1388.85,2866.24
944,3822.09,3749.19,1389.74,2432.35
945,3872.5499999999997,3728.86,1387.6,2484.95
946,3945.42,4138.71,1390.83,2554.59
947,3893.81,3816.57,1386.37,2507.44
948,3875.28,3787.66,1389.27,2486.01
949,3804.1099999999997,3913.89,1391.43,2412.68
950,3800.96,3863.46,1392.28,2408.68
951,4100.389999999999,3836.37,1391.02,2709.37
952,3829.0699999999997,4012.08,1395.51,2433.56
953,4134.3,4077.29,1399.04,2735.26
954,3815.74,3829.48,1397.66,2418.08
955,3871.57,3924.59,1401.5,2470.07
956,3812.6,3791.78,1398.88,2413.72
957,3798.5199999999995,3867.32,1400.84,2397.68
958,3893.6000000000004,3807.43,1405.07,2488.53
959,3888.62,3960.16,1401.36,2487.26
960,3802.56,3891.01,1381.6,2420.96
961,4067.1600000000003,3794.9,1359.15,2708.01
962,4094.08,4124.46,1349.13,2744.95
963,3813.24,3881.86,1345.53,2467.71
964,3748.27,3712.16,1343.1,2405.17
965,3822.9399999999996,3864.79,1340.45,2482.49
966,3784.1400000000003,3818.88,1338.49,2445.65
967,4223.44,4037.99,1338.49,2884.95
968,3846.92,3935.73,1338.01,2508.91
969,3808.5,3731.8,1337.25,2471.25
970,3856.31,3884.55,1334.81,2521.5
971,3748.75,3760.2,1333.49,2415.26
972,3851.26,3769.54,1333.71,2517.55
973,3954.8,3967.18,1331.92,2622.88
974,3771.6400000000003,3815.37,1332.32,2439.32
975,3883.1800000000003,3795.57,1330.26,2552.92
976,4178.24,4172.05,1329.64,2848.6
977,4075.96,3944.97,1327.97,2747.99
978,3735.1800000000003,3742.63,1330.13,2405.05
979,3879.05,3970.63,1330.63,2548.42
980,3857.0699999999997,3872.23,1332.1,2524.97
981,4038.3599999999997,3908.62,1332.49,2705.87
982,3832.91,3707.47,1333.66,2499.25
983,3990.5,3970.92,1333.38,2657.12
984,3866.67,3762.4,1335.52,2531.15
985,3968.63,3960.62,1337.87,2630.76
986,4207.74,4384.16,1340.35,2867.39
987,4018.79,3930.15,1343.2,2675.59
988,3948.62,3881.11,1351.0,2597.62
989,3852.89,3792.39,1357.27,2495.62
990,3802.59,3884.79,1367.88,2434.71
991,4186.83,4007.61,1404.2,2782.63
992,3865.24,3886.44,1352.24,2513.0
993,3727.41,3905.14,1281.26,2446.15
994,4011.01,3951.57,1293.2,2717.81
995,3760.7799999999997,3864.32,1308.66,2452.12
996,3815.1099999999997,3973.66,1320.18,2494.93
997,4107.41,3849.95,1334.99,2772.42
998,3945.48,3806.49,1346.58,2598.9
999,3787.6899999999996,3974.58,1355.97,2431.72
1000,3994.5600000000004,4129.21,1365.76,2628.8
1001,4188.36,4055.35,1373.57,2814.79
1002,3797.28,3710.35,1381.21,2416.07
1003,3891.25,3726.88,1389.71,2501.54
1004,3890.95,4000.11,1393.83,2497.12
1005,3870.65,3772.84,1389.81,2480.84
1006,3986.09,4070.8,1395.94,2590.15
1007,4232.1,4243.99,1399.69,2832.41
1008,3945.41,3732.65,1399.62,2545.79
1009,3917.21,3955.2,1402.19,2515.02
1010,3896.65,3986.47,1398.65,2498.0
1011,3935.38,3755.55,1400.64,2534.74
1012,3868.52,3878.23,1405.1,2463.42
1013,3803.17,3942.75,1401.22,2401.95
1014,3904.45,3778.51,1399.18,2505.27
1015,3884.1,3925.55,1399.73,2484.37
1016,3847.87,3926.05,1400.41,2447.46
1017,3903.89,3776.38,1398.96,2504.93
1018,3981.6900000000005,3958.79,1388.43,2593.26
1019,3888.76,4166.65,1391.66,2497.1
1020,4381.15,4198.89,1393.91,2987.24
1021,3906.4300000000003,3752.11,1388.67,2517.76
1022,3990.66,3950.28,1390.58,2600.08
1023,3805.02,3909.48,1388.52,2416.5
1024,3867.6099999999997,3782.62,1391.8,2475.81
1025,3960.99,4290.01,1390.6,2570.39
1026,4173.639999999999,4127.3,1382.71,2790.93
1027,3959.0200000000004,3751.43,1387.74,2571.28
1028,3871.42,4131.75,1391.46,2479.96
1029,4221.4400000000005,4149.01,1388.37,2833.07
1030,3983.2,3805.38,1392.22,2590.98
1031,3836.14,3728.2,1395.75,2440.39
1032,4006.18,3962.01,1398.44,2607.74
1033,3816.3900000000003,3810.13,1396.97,2419.42
1034,4067.9700000000003,3932.49,1402.38,2665.59
1035,3989.79,3931.83,1399.83,2589.96
1036,3756.4700000000003,3815.83,1402.86,2353.61
1037,3873.9300000000003,3842.58,1399.65,2474.28
1038,3909.35,3978.44,1399.81,2509.54
1039,4074.3900000000003,4015.69,1406.59,2667.8
1040,3830.94,3916.11,1397.06,2433.88
1041,3919.2400000000002,3796.12,1398.21,2521.03
1042,3919.2699999999995,4035.63,1398.86,2520.41
1043,3830.52,3906.6,1399.31,2431.21
1044,4088.4800000000005,3910.33,1392.91,2695.57
1045,4065.2400000000002,3962.45,1391.67,2673.57
1046,3844.65,3924.33,1392.88,2451.77
1047,3879.2200000000003,3794.57,1389.76,2489.46
1048,3746.39,3843.59,1387.92,2358.47
1049,3952.45,3820.11,1389.83,2562.62
1050,3991.47,4124.39,1386.6,2604.87
1051,4121.35,3997.29,1388.48,2732.87
1052,3778.87,3721.24,1391.52,2387.35
1053,3934.2200000000003,3973.39,1389.43,2544.79
1054,3845.09,3859.73,1390.32,2454.77
1055,3966.46,3794.47,1389.88,2576.58
1056,3906.35,4000.52,1387.88,2518.47
1057,3847.5299999999997,3827.51,1374.3,2473.23
1058,3855.8599999999997,3864.09,1358.36,2497.5
1059,3957.6400000000003,3957.91,1350.55,2607.09
1060,3910.16,3807.98,1350.5,2559.66
1061,3911.93,3980.23,1348.08,2563.85
1062,4238.610000000001,3975.04,1347.17,2891.44
1063,3722.2699999999995,3829.55,1344.53,2377.74
1064,3750.93,3768.09,1344.48,2406.45
1065,3886.92,3900.32,1344.28,2542.64
1066,3722.26,3753.99,1343.99,2378.27
1067,3978.6499999999996,3856.14,1343.57,2635.08
1068,3896.29,3878.67,1344.54,2551.75
1069,3853.83,3884.64,1344.97,2508.86
1070,3857.5,3806.41,1345.25,2512.25
1071,3901.64,3885.11,1345.31,2556.33
1072,3741.34,3843.16,1344.44,2396.9
1073,3781.5699999999997,3774.1,1345.2,2436.37
1074,3943.5200000000004,3837.97,1347.89,2595.63
1075,3844.08,3911.09,1355.54,2488.54
1076,3857.1,3853.99,1415.73,2441.37
1077,3859.7,3837.71,1255.52,2604.18
1078,3894.7,3873.41,1269.58,2625.12
1079,3896.2299999999996,3782.63,1285.05,2611.18
1080,4052.1099999999997,3860.66,1299.07,2753.04
1081,3904.1800000000003,3938.8,1315.61,2588.57
1082,3962.0,3850.55,1330.96,2631.04
1083,4078.3900000000003,3777.23,1342.91,2735.48
1084,3941.99,3905.87,1357.91,2584.08
1085,3888.63,3990.04,1372.61,2516.02
1086,4356.280000000001,4188.76,1384.21,2972.07
1087,3932.08,3912.43,1393.38,2538.7
1088,4146.33,3903.05,1401.94,2744.39
1089,3882.9400000000005,3780.7,1402.16,2480.78
1090,3746.5699999999997,3912.17,1400.33,2346.24
1091,4101.45,3907.4,1402.31,2699.14
1092,4056.59,3884.87,1398.14,2658.45
1093,4048.3100000000004,4197.99,1398.16,2650.15
1094,3874.77,3898.91,1401.62,2473.15
1095,3879.8499999999995,3730.25,1396.61,2483.24
1096,3895.63,3980.07,1394.57,2501.06
1097,3812.64,3911.55,1393.6,2419.04
1098,3934.89,3777.75,1389.83,2545.06
1099,3899.84,4041.9,1391.63,2508.21
1100,3876.25,4016.07,1386.49,2489.76
1101,4286.49,4003.2,1389.12,2897.37
1102,3948.3,4123.76,1389.88,2558.42
1103,3889.41,3667.3,1383.69,2505.72
1104,3911.1099999999997,4100.06,1388.7,2522.41
1105,4022.42,3842.39,1389.21,2633.21
1106,3750.54,3763.98,1392.37,2358.17
1107,3888.47,3900.71,1392.35,2496.12
1108,3692.05,3772.02,1392.14,2299.91
1109,3866.7799999999997,3910.77,1397.3,2469.48
1110,4088.8100000000004,4121.71,1396.7,2692.11
1111,4043.4700000000003,4029.03,1398.93,2644.54
1112,4091.41,3871.37,1400.59,2690.82
1113,3851.95,3961.15,1398.95,2453.0
1114,4278.56,4066.12,1402.43,2876.13
1115,3820.14,3792.67,1403.25,2416.89
1116,3778.6800000000003,3826.63,1398.99,2379.69
1117,3945.04,3898.31,1402.51,2542.53
1118,3714.87,3731.6,1399.53,2315.34
1119,3711.87,3684.95,1394.97,2316.9
1120,3923.33,4042.89,1401.5,2521.83
1121,4214.16,3983.31,1398.06,2816.1
1122,3782.58,3872.39,1389.75,2392.83
1123,3861.21,3813.33,1391.56,2469.65
1124,3933.0200000000004,3971.64,1391.22,2541.8
1125,3998.85,3974.84,1391.33,2607.52
1126,3872.84,3748.81,1387.67,2485.17
1127,3914.54,3933.21,1388.09,2526.45
1128,3830.49,3910.44,1391.43,2439.06
1129,4003.51,3797.5,1386.61,2616.9
1130,3814.75,3917.07,1389.1,2425.65
1131,3817.84,3858.05,1391.06,2426.78
1132,4003.67,3770.18,1388.28,2615.39
1133,3979.79,4123.97,1391.2,2588.59
1134,4106.53,4006.3,1391.3,2715.23
1135,3807.4799999999996,3735.46,1395.82,2411.66
1136,4042.6800000000003,3970.57,1400.17,2642.51
1137,3830.54,3833.77,1397.68,2432.86
1138,3989.6000000000004,3948.4,1404.64,2584.96
1139,3942.41,3755.15,1402.61,2539.8
1140,4131.16,4165.39,1400.02,2731.14
1141,4032.58,3812.31,1403.1,2629.48
1142,3825.46,3725.31,1400.87,2424.59
1143,4009.3999999999996,3950.51,1403.28,2606.12
1144,3818.43,3794.69,1402.04,2416.39
1145,3899.7,3864.95,1396.96,2502.74
1146,3989.1400000000003,3920.67,1401.09,2588.05
1147,3852.4300000000003,3863.64,1396.09,2456.34
1148,3837.4399999999996,3799.12,1389.57,2447.87
1149,3966.4400000000005,3956.55,1395.39,2571.05
1150,3783.7799999999997,3804.58,1388.62,2395.16
1151,3781.75,3788.59,1385.92,2395.83
1152,4007.3999999999996,3989.57,1390.99,2616.41
1153,3841.58,3855.57,1387.99,2453.59
1154,3849.92,3819.76,1387.46,2462.46
1155,4021.5499999999997,3936.29,1392.35,2629.2
1156,3788.26,3796.57,1385.26,2403.0
1157,3487.92,3744.75,419.83,3068.09
1158,5028.655000000001,3523.02,1393.4650000000001,3635.19
1159,5529.445,2975.58,1393.4650000000001,4135.98
1160,4736.3150000000005,3620.82,1393.4650000000001,3342.85
1161,5116.155000000001,3756.87,1393.4650000000001,3722.69
1162,4964.545,3585.15,1393.4650000000001,3571.08
1163,4616.235000000001,3063.66,1393.4650000000001,3222.77
1164,3902.545,2473.93,1393.4650000000001,2509.08
1165,3663.445,2392.21,1393.4650000000001,2269.98
1166,3495.735,2298.14,1393.4650000000001,2102.27
1167,3671.405,2303.11,1393.4650000000001,2277.94
1168,3693.2450000000003,2295.33,1393.4650000000001,2299.78
1169,3575.145,2293.77,1393.4650000000001,2181.68
1170,3644.545,2292.3,1393.4650000000001,2251.08
1171,3615.155,2320.27,1393.4650000000001,2221.69
1172,3663.5550000000003,2372.98,1393.4650000000001,2270.09
1173,3857.915,2289.83,1393.4650000000001,2464.45
1174,3720.205,2301.96,1393.4650000000001,2326.74
1175,5006.425,3793.9,1393.4650000000001,3612.96
1176,7100.805,4410.55,1393.4650000000001,5707.34
1177,19198.635,4420.33,1393.4650000000001,17805.17
1178,11228.435,4414.47,1393.4650000000001,9834.97
1179,7893.465,4371.81,1393.4650000000001,6500.0
1180,7893.465,4376.17,1393.4650000000001,6500.0
1181,7893.465,4374.66,1393.4650000000001,6500.0
1182,7893.465,4373.15,1393.4650000000001,6500.0
1183,7893.465,4371.29,1393.4650000000001,6500.0
1184,7893.465,4367.4,1393.4650000000001,6500.0
1185,7893.465,4366.99,1393.4650000000001,6500.0
1186,7893.465,4370.54,1393.4650000000001,6500.0
