,FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
993,807.54,699.16,805.55
994,805.16,699.68,805.51
995,806.23,700.55,805.02
996,801.95,698.99,805.13
997,808.32,700.83,805.44
998,803.64,699.69,805.39
999,805.63,699.86,805.49
1000,807.23,700.47,805.63
1001,802.19,699.3,805.35
1002,808.13,700.24,805.41
1003,761.28,668.02,761.84
1004,772.57,665.05,776.11
1005,806.89,699.75,805.7
1006,803.88,699.54,805.37
1007,807.93,701.14,805.41
1008,805.67,700.33,805.08
1009,802.72,699.47,805.05
1010,806.4,700.35,805.32
1011,805.99,699.6,805.71
1012,807.15,701.0,805.0
1013,802.88,699.72,805.19
1014,807.69,700.04,805.38
1015,805.79,700.06,805.5
1016,804.64,699.66,805.21
1017,806.42,700.5,805.3
1018,805.16,699.79,805.43
1019,802.05,699.57,805.5
1020,808.22,700.41,805.85
1021,803.94,699.1,805.43
1022,806.61,700.22,805.56
1023,805.65,700.19,805.19
1024,804.12,700.07,805.17
1025,803.82,700.05,805.33
1026,807.94,700.24,805.39
1027,803.96,699.7,805.29
1028,806.18,699.72,805.45
1029,807.57,700.48,805.41
1030,805.72,700.35,805.39
1031,804.17,699.78,805.16
1032,807.12,699.98,805.7
1033,802.96,699.74,805.66
1034,806.65,700.17,805.05
1035,805.17,700.32,805.4
1036,803.69,699.5,805.41
1037,805.8,700.08,805.66
1038,807.63,700.02,805.27
1039,804.51,700.11,805.14
1040,803.54,699.99,805.11
1041,804.64,699.74,805.47
1042,806.25,700.16,805.16
1043,803.78,699.72,805.46
1044,808.76,699.96,805.3
1045,802.38,698.74,805.8
1046,805.02,699.66,805.51
1047,803.76,699.54,805.61
1048,806.41,699.36,805.28
1049,806.79,699.98,805.47
1050,803.04,699.15,805.39
1051,755.43,663.98,761.07
1052,753.22,645.56,756.92
1053,804.66,699.09,805.66
1054,803.84,699.46,805.38
1055,806.16,700.44,805.36
1056,803.99,699.62,805.2
1057,803.09,699.28,805.76
1058,806.86,699.91,805.16
1059,804.49,699.68,805.4
1060,803.37,700.02,805.16
1061,807.85,700.4,805.49
1062,804.28,700.02,805.53
1063,803.76,700.14,805.23
1064,806.45,700.5,805.33
1065,805.56,700.28,805.58
1066,804.37,700.94,805.45
1067,802.81,699.94,805.16
1068,804.46,700.96,805.21
1069,808.89,700.7,805.74
1070,802.81,699.87,805.64
1071,803.78,700.51,805.54
1072,807.14,700.45,805.43
1073,804.34,700.26,805.91
1074,805.04,700.26,804.97
1075,803.49,700.58,805.68
1076,805.43,700.14,805.27
1077,803.93,700.73,805.17
1078,804.49,700.12,804.88
1079,806.59,700.6,805.12
1080,805.1,700.76,805.36
1081,803.4,700.08,804.76
1082,806.11,700.52,805.52
1083,807.52,700.44,805.51
1084,804.89,699.8,804.88
1085,806.78,700.13,805.15
1086,802.64,699.55,805.66
1087,807.21,700.4,805.78
1088,802.97,699.39,805.2
1089,806.02,699.86,805.31
1090,804.43,699.84,805.13
1091,806.16,699.82,805.26
1092,804.97,699.92,805.46
1093,805.76,699.96,805.29
1094,805.3,699.66,805.7
1095,804.15,699.53,805.64
1096,805.54,700.3,805.28
1097,806.71,699.63,805.46
1098,803.05,700.05,805.36
1099,803.74,699.29,805.42
1100,805.7,698.94,805.38
1101,804.08,699.72,805.59
1102,804.75,700.16,805.39
1103,806.19,699.94,805.38
1104,805.63,700.19,805.26
1105,801.11,698.98,805.32
1106,805.53,699.75,805.41
1107,805.25,700.16,805.6
1108,804.66,700.14,805.54
1109,800.57,699.04,805.34
1110,808.16,700.41,805.58
1111,805.68,699.74,805.31
1112,803.02,699.36,805.39
1113,806.19,700.39,805.44
1114,803.42,700.25,805.53
1115,806.14,699.7,805.51
1116,805.13,700.82,805.6
1117,806.29,699.79,805.46
1118,801.9,700.02,805.06
1119,808.0,701.22,805.34
1120,804.38,699.54,805.27
1121,806.09,700.32,805.39
1122,803.54,699.34,805.12
1123,806.55,700.36,805.18
1124,805.4,699.34,805.36
1125,806.41,699.96,805.69
1126,804.76,699.85,805.38
1127,800.39,699.14,805.34
1128,807.4,699.69,805.59
1129,803.74,698.57,805.32
1130,806.03,700.04,805.48
1131,804.3,700.56,805.79
1132,807.6,700.02,805.75
1133,805.41,699.75,805.53
1134,801.27,698.83,805.37
1135,805.27,699.23,805.42
1136,805.68,699.9,805.34
1137,805.01,699.95,805.49
1138,805.24,698.98,805.44
1139,803.21,699.51,805.2
1140,769.42,668.95,776.82
1141,807.91,698.27,805.47
1142,803.34,698.86,805.18
1143,801.84,699.8,805.48
1144,808.22,700.44,805.48
1145,805.15,700.24,805.17
1146,804.31,700.79,805.04
1147,805.53,699.78,805.38
1148,804.35,699.97,805.13
1149,803.56,700.76,805.38
1150,807.94,700.42,805.23
1151,801.76,700.14,805.18
1152,807.09,700.32,805.16
1153,803.17,700.12,805.2
1154,804.13,700.0,805.42
1155,806.47,700.45,805.04
1156,806.39,700.72,805.79
1157,803.89,699.46,805.27
1158,804.12,700.91,805.18
1159,809.19,700.58,805.24
1160,801.51,699.8,805.04
1161,807.62,700.51,805.29
1162,801.41,700.29,805.32
1163,807.05,701.3,805.09
1164,803.63,699.85,805.24
1165,806.92,700.25,805.32
1166,802.65,700.13,805.3
1167,806.94,700.7,805.52
1168,806.24,700.19,805.54
1169,805.48,699.65,805.51
1170,804.54,699.74,805.22
1171,805.91,699.99,805.26
1172,803.24,699.65,805.07
1173,805.22,700.24,805.43
1174,804.62,699.67,805.18
1175,804.33,700.36,805.29
1176,808.88,700.06,805.6
1177,802.04,699.13,805.35
1178,807.04,699.94,805.33
1179,805.64,700.12,805.21
1180,804.0,699.27,805.43
1181,804.53,700.04,805.51
1182,807.07,699.56,805.51
1183,802.98,700.14,805.35
1184,804.42,699.54,805.28
1185,807.88,700.01,805.31
1186,801.88,699.74,805.25
1187,808.3,700.27,805.43
1188,801.1,699.61,805.42
1189,809.19,700.59,805.37
1190,803.22,699.46,805.54
1191,804.55,700.18,805.24
1192,807.0,700.6,805.18
1193,803.84,699.79,805.39
1194,804.68,700.64,805.37
1195,807.81,700.16,805.26
1196,805.05,700.43,805.82
1197,803.57,699.66,805.28
1198,807.59,701.01,805.24
1199,802.23,699.62,805.39
1200,807.17,700.71,805.58
1201,805.01,699.18,805.07
1202,802.97,700.17,805.56
1203,807.93,699.14,805.32
1204,804.94,699.5,805.51
1205,805.47,699.52,805.46
1206,802.31,699.91,805.39
1207,804.17,700.4,805.67
1208,807.78,700.33,805.44
1209,803.94,699.72,805.51
1210,807.85,699.23,805.46
1211,805.52,699.96,805.18
1212,804.65,699.61,805.19
1213,802.65,700.3,805.12
1214,807.63,700.27,805.35
1215,803.99,700.39,805.39
1216,808.04,701.03,805.52
1217,802.85,699.58,805.05
1218,805.54,700.17,805.52
1219,805.27,699.17,804.89
1220,805.53,699.74,805.25
1221,805.75,699.98,805.46
1222,802.02,699.76,805.21
1223,806.62,699.88,805.53
1224,807.29,699.18,805.81
1225,803.3,699.65,805.45
1226,805.5,699.98,805.7
1227,805.98,699.67,805.31
1228,802.5,699.43,805.65
1229,807.99,699.1,805.56
1230,804.24,699.21,805.92
1231,807.58,699.55,805.4
1232,802.93,699.13,805.66
1233,804.92,698.72,805.33
1234,804.55,700.03,805.61
1235,804.35,699.46,805.32
1236,805.8,699.4,805.59
1237,809.13,700.08,805.01
1238,803.07,699.15,805.21
1239,802.22,699.62,805.06
1240,808.15,700.93,805.38
1241,805.08,700.06,805.38
1242,804.45,700.11,805.31
1243,804.32,700.08,806.04
1244,804.38,700.53,805.19
1245,805.48,700.76,805.58
1246,807.03,700.71,805.39
1247,802.64,700.46,805.17
1248,805.25,700.81,805.01
1249,806.19,700.77,804.92
1250,804.74,700.45,804.89
1251,806.62,701.09,805.29
1252,805.2,700.54,805.51
1253,806.3,700.33,804.89
1254,805.05,700.29,805.03
1255,803.62,700.5,805.29
1256,806.15,699.99,805.18
1257,803.62,700.55,805.36
1258,806.44,699.84,805.42
1259,803.9,699.86,805.14
1260,808.55,700.25,805.44
1261,804.04,699.71,805.79
1262,803.13,699.52,805.52
1263,807.7,700.89,805.56
1264,803.86,699.62,805.55
1265,806.38,699.64,805.53
1266,806.16,699.67,805.35
1267,806.91,700.13,805.29
1268,802.27,700.12,805.58
1269,804.3,700.32,805.16
1270,808.76,700.44,805.72
1271,805.78,699.81,805.51
1272,804.51,699.8,805.35
1273,801.72,698.84,805.48
1274,804.34,700.12,805.64
1275,811.52,699.53,805.49
1276,804.44,698.5,805.27
1277,803.78,698.54,805.44
1278,803.35,699.06,805.7
1279,806.39,699.74,805.32
1280,807.04,699.83,805.43
1281,806.69,699.57,805.45
1282,801.79,699.11,805.73
1283,809.55,699.82,805.45
1284,805.8,699.63,805.41
1285,801.21,700.02,805.41
1286,807.16,700.39,805.96
1287,805.45,700.06,805.11
1288,804.19,700.1,805.56
1289,806.93,700.49,805.73
1290,802.02,699.67,805.74
1291,808.1,700.58,805.27
1292,802.67,700.45,805.05
1293,808.26,700.69,805.01
1294,803.06,700.84,805.17
1295,808.33,701.26,805.24
1296,805.68,701.74,805.06
1297,804.76,701.48,805.08
1298,803.39,700.47,805.13
1299,804.1,700.39,805.28
1300,805.47,700.0,805.48
1301,808.15,700.18,805.65
1302,803.67,699.86,805.44
1303,804.6,700.32,805.49
1304,803.1,700.36,805.7
1305,804.49,700.15,805.2
1306,807.79,699.82,805.35
1307,802.11,699.87,805.34
1308,804.92,699.95,805.45
1309,805.44,700.53,805.35
1310,808.35,700.58,805.63
1311,807.53,700.08,805.23
1312,805.61,699.01,805.45
1313,803.99,699.0,805.54
1314,804.16,698.93,805.41
1315,803.07,699.25,805.82
1316,803.32,699.56,805.68
1317,806.12,699.19,805.62
1318,804.06,699.21,805.37
1319,808.0,700.52,805.42
1320,804.84,699.92,805.49
1321,804.85,699.92,805.48
1322,805.24,699.67,805.82
1323,802.34,699.57,805.15
1324,806.56,699.69,805.55
1325,808.38,700.34,805.5
1326,802.17,698.99,805.29
1327,804.19,700.18,805.69
1328,806.93,700.32,805.04
1329,806.3,699.99,805.37
1330,803.16,700.25,805.22
1331,803.85,699.8,805.38
1332,805.45,699.91,805.34
1333,805.39,699.72,805.42
1334,804.1,699.49,805.44
1335,808.78,700.33,805.62
1336,804.39,699.46,805.21
1337,803.36,699.82,805.22
1338,805.32,700.58,805.15
1339,807.32,700.35,805.67
1340,804.51,700.21,805.23
1341,807.78,700.59,805.56
1342,803.43,700.06,805.03
1343,804.71,700.02,805.49
1344,804.63,700.35,805.48
1345,803.37,699.88,805.3
1346,807.75,700.03,805.3
1347,802.74,700.3,805.17
1348,810.75,700.7,805.31
1349,807.69,700.28,805.42
1350,801.09,700.3,805.52
1351,803.28,700.94,805.5
1352,807.31,700.86,805.12
1353,805.23,700.76,804.9
1354,807.1,701.16,805.3
1355,808.29,700.56,805.07
1356,804.3,700.19,804.89
1357,798.83,699.23,805.42
1358,808.99,700.16,805.34
1359,803.1,699.9,805.28
1360,804.39,700.02,805.63
1361,808.62,700.12,805.48
1362,802.27,699.53,805.39
1363,804.44,700.13,805.71
1364,808.27,700.05,805.17
1365,800.54,699.36,804.97
1366,805.68,699.85,805.38
1367,805.67,700.08,805.06
1368,803.57,699.84,805.89
1369,810.29,700.18,805.46
1370,806.17,699.25,805.23
1371,802.67,699.71,805.68
1372,803.91,699.97,805.13
1373,804.46,699.94,805.3
1374,809.07,700.08,805.29
1375,809.29,699.97,805.63
1376,800.08,699.5,805.44
1377,803.52,699.99,805.76
1378,806.35,699.55,805.32
1379,804.69,699.68,805.2
1380,806.5,699.83,805.32
1381,805.41,700.1,805.39
1382,803.56,700.93,805.37
1383,804.02,700.07,805.22
1384,804.41,700.59,805.21
1385,809.02,700.44,805.38
1386,806.09,699.43,805.68
1387,806.31,700.38,805.13
1388,804.04,700.02,805.12
1389,804.05,699.68,805.46
1390,801.77,699.73,805.37
1391,807.6,700.42,805.41
1392,807.97,700.8,805.51
1393,805.97,700.43,805.16
1394,802.06,700.22,805.21
1395,803.51,700.95,805.23
1396,809.99,700.84,805.32
1397,805.75,699.97,805.33
1398,803.75,700.37,805.32
1399,805.31,700.44,805.43
1400,806.92,699.96,805.46
1401,803.53,700.53,805.28
1402,802.06,699.72,805.09
1403,805.71,700.52,805.47
1404,808.13,698.97,805.36
1405,804.2,700.82,805.47
1406,802.13,699.93,805.11
1407,808.32,700.14,805.41
1408,805.86,700.01,805.41
1409,804.93,699.96,805.5
1410,805.09,699.66,805.45
1411,805.81,699.6,805.46
1412,802.83,699.95,805.53
1413,804.57,699.29,805.57
1414,805.68,699.44,805.4
1415,805.05,699.42,805.91
1416,807.92,700.11,805.83
1417,804.56,699.21,805.29
1418,802.79,700.04,805.51
1419,811.41,700.01,805.48
1420,804.47,699.39,805.67
1421,802.16,699.52,805.61
1422,804.07,699.95,805.2
1423,803.79,699.57,805.42
1424,805.43,699.71,805.46
1425,807.05,699.31,805.6
1426,806.19,699.8,805.65
1427,804.89,699.62,805.43
1428,806.48,699.97,805.25
1429,804.02,699.55,805.35
1430,804.58,699.54,805.29
1431,805.81,700.07,805.52
1432,803.15,699.71,805.34
1433,806.38,699.77,805.53
1434,806.7,699.58,805.35
1435,803.1,699.61,805.12
1436,809.86,700.93,805.29
1437,805.35,700.08,805.27
1438,801.3,699.8,805.71
1439,806.63,700.24,805.02
1440,804.73,699.89,805.71
1441,803.05,700.16,805.72
1442,807.62,699.57,805.32
1443,808.05,700.27,805.58
1444,803.15,699.48,805.22
1445,803.16,699.54,805.47
1446,804.53,700.35,805.76
1447,808.49,700.25,805.38
1448,807.32,699.83,805.32
1449,801.86,699.86,805.24
1450,804.68,700.35,805.51
1451,809.51,699.73,805.36
1452,800.93,699.78,805.28
1453,803.56,700.3,805.32
1454,806.89,700.4,805.06
1455,806.21,700.62,805.5
1456,805.52,700.1,805.5
1457,803.72,700.46,805.41
1458,802.0,699.69,805.17
1459,800.72,700.12,805.04
1460,805.32,700.23,805.78
1461,800.52,699.65,805.67
1462,803.49,700.19,805.36
1463,806.99,700.46,805.54
1464,804.74,700.03,805.68
1465,804.57,699.74,805.73
1466,803.14,700.17,805.39
1467,802.42,699.62,805.28
1468,803.05,700.02,805.4
1469,800.04,700.13,805.5
1470,802.47,699.75,805.46
1471,805.37,699.7,805.1
1472,800.66,700.07,805.19
1473,801.37,700.56,805.37
1474,801.31,699.81,805.57
1475,801.6,700.01,805.24
1476,799.33,700.31,805.41
1477,803.31,700.73,805.3
1478,801.83,700.23,805.56
1479,801.51,700.23,805.57
1480,800.81,700.79,805.04
1481,800.39,699.97,805.12
1482,799.2,700.06,805.51
1483,800.48,700.03,805.47
1484,802.32,700.62,805.28
1485,803.83,700.11,805.3
1486,803.77,700.24,805.56
1487,802.08,699.88,805.08
1488,802.84,700.01,805.16
1489,803.15,699.5,805.27
1490,801.85,700.27,805.7
1491,803.06,699.9,805.05
1492,801.78,699.77,805.22
1493,800.89,700.59,804.93
1494,802.93,700.88,805.09
1495,801.39,699.85,805.2
1496,799.64,699.91,805.23
1497,799.94,700.59,805.61
1498,796.46,700.27,805.27
1499,793.86,699.3,805.11
1500,794.56,700.11,805.74
1501,790.99,699.52,805.13
1502,788.04,699.67,805.34
1503,785.56,699.14,805.57
1504,781.47,699.79,805.28
1505,780.14,699.21,805.05
1506,777.79,699.44,805.41
1507,776.86,699.21,805.5
1508,777.4,699.64,805.46
1509,777.13,699.57,805.73
1510,776.44,699.01,805.31
1511,773.84,700.51,805.22
1512,773.19,700.01,805.46
1513,779.3,700.24,805.2
1514,778.35,699.53,805.55
1515,778.34,700.23,805.38
1516,779.03,700.32,805.39
1517,778.05,699.82,805.62
1518,774.06,699.76,805.38
1519,776.81,699.99,805.22
1520,780.21,700.65,805.45
1521,775.25,699.49,805.32
1522,776.97,699.82,805.49
1523,780.79,700.54,805.38
1524,779.69,700.71,805.02
1525,778.9,700.2,805.43
1526,774.48,699.79,805.23
1527,774.28,699.51,805.37
1528,775.33,700.42,805.18
1529,774.75,700.08,805.4
1530,771.73,699.9,805.49
1531,769.47,699.52,805.37
1532,766.7,700.25,805.47
1533,767.5,700.45,805.5
1534,764.71,699.04,805.03
1535,764.04,699.51,805.64
1536,765.66,700.7,805.72
1537,765.85,699.47,805.2
1538,768.58,700.04,805.03
1539,766.25,699.78,805.51
1540,766.91,699.73,805.24
1541,767.43,700.06,805.5
1542,766.34,699.31,805.47
1543,765.91,699.6,805.48
1544,765.67,700.28,805.33
1545,763.06,699.41,805.15
1546,763.33,699.62,805.4
1547,760.34,700.19,805.78
1548,760.11,700.53,805.0
1549,756.78,699.85,805.27
1550,755.58,700.06,805.17
1551,754.87,700.66,804.8
1552,752.72,700.54,805.29
1553,751.72,700.1,805.56
1554,748.11,699.43,805.09
1555,746.82,699.79,805.16
1556,751.71,700.68,805.54
1557,751.81,699.8,805.21
1558,753.03,699.28,805.81
1559,733.75,653.96,763.38
1560,758.83,697.86,806.02
1561,759.14,699.24,805.46
1562,761.65,699.66,805.35
1563,764.02,699.86,805.59
1564,762.43,699.76,805.5
1565,761.17,700.26,805.4
1566,758.84,699.15,805.54
1567,758.78,700.69,805.35
1568,767.74,700.61,804.94
1569,766.41,700.11,805.61
1570,766.17,699.6,804.95
1571,763.85,699.85,805.36
1572,770.91,701.1,805.13
1573,771.5,700.48,805.03
1574,772.92,700.34,805.39
1575,769.74,700.07,805.23
1576,767.59,699.46,805.31
1577,772.51,700.09,805.22
1578,771.08,700.74,805.55
1579,772.89,700.56,805.34
1580,773.2,700.0,805.31
1581,770.79,699.66,805.25
1582,772.33,700.04,805.19
1583,777.4,700.49,805.12
1584,774.71,699.84,805.4
1585,772.17,699.52,805.29
1586,774.19,699.98,805.5
1587,780.94,700.29,805.24
1588,778.41,700.08,805.43
1589,775.38,699.65,805.26
1590,778.83,700.16,805.32
1591,782.53,700.56,805.62
1592,780.86,699.98,805.49
1593,779.92,700.24,805.15
1594,780.76,699.91,805.5
1595,782.78,700.37,805.54
1596,782.01,699.83,805.49
1597,781.72,700.21,805.36
1598,779.29,700.09,805.54
1599,779.73,699.04,805.22
1600,780.46,700.2,805.07
1601,777.05,700.0,805.26
1602,778.06,700.01,805.27
1603,778.42,700.01,805.2
1604,776.59,699.75,805.22
1605,778.1,699.25,805.27
1606,776.84,698.91,805.47
1607,776.67,699.18,805.64
1608,778.16,699.82,805.42
1609,777.22,699.98,805.22
1610,774.72,699.56,805.27
1611,776.26,699.51,805.55
1612,775.01,699.69,805.38
1613,774.99,700.02,805.45
1614,771.21,699.47,805.29
1615,774.0,699.6,805.21
1616,778.73,700.04,805.33
1617,778.1,699.86,805.41
1618,779.37,699.94,805.47
1619,778.3,699.78,805.26
1620,776.31,699.23,804.99
1621,777.77,700.31,805.35
1622,780.02,700.11,805.49
1623,780.08,699.58,805.45
1624,780.24,699.9,805.17
1625,777.82,699.72,805.62
1626,781.14,700.52,805.33
1627,778.67,700.03,805.25
1628,778.83,700.14,805.09
1629,779.1,700.28,805.26
1630,779.82,699.85,805.34
1631,778.06,699.86,805.28
1632,774.2,700.06,805.01
1633,769.69,700.29,805.4
1634,774.72,701.24,805.46
1635,773.43,700.03,805.2
1636,773.8,700.7,805.5
1637,771.08,700.44,805.01
1638,769.48,700.1,805.11
1639,768.76,699.87,805.28
1640,768.33,700.14,805.38
1641,766.06,699.22,805.13
1642,761.79,699.78,805.3
1643,763.78,700.22,805.63
1644,767.76,700.51,805.19
1645,766.24,700.23,805.01
1646,764.77,700.15,805.34
1647,766.17,700.08,805.36
1648,768.0,699.58,805.47
1649,762.69,699.48,805.02
1650,766.19,700.47,805.5
1651,769.85,700.86,805.52
1652,769.24,699.42,805.45
1653,770.76,700.65,804.86
1654,770.2,699.45,805.66
1655,768.76,700.0,805.59
1656,764.65,699.89,805.26
1657,769.12,700.22,805.62
1658,773.9,700.59,805.44
1659,770.87,698.88,805.22
1660,769.06,699.43,805.46
1661,771.1,699.53,805.42
1662,768.3,699.79,805.17
1663,768.55,700.06,805.46
1664,772.29,699.83,805.73
1665,772.88,700.52,805.36
1666,774.0,700.41,805.11
1667,772.98,699.91,805.43
1668,775.86,700.18,805.01
1669,774.72,700.76,805.0
1670,771.92,700.62,804.97
1671,773.35,699.32,805.81
1672,775.18,700.15,805.23
1673,711.63,699.97,671.89
1674,804.88,699.97,805.37
1675,804.88,699.97,805.37
1676,804.88,699.97,805.37
1677,804.88,699.97,805.37
1678,804.88,699.97,805.37
1679,804.88,699.97,805.37
1680,804.88,699.97,805.37
1681,804.88,699.97,805.37
1682,804.88,699.97,805.37
1683,804.88,699.97,805.37
1684,747.08,699.97,465.32
1685,802.84,699.97,818.03
1686,804.36,697.84,806.01
1687,806.02,700.56,805.64
1688,807.73,699.79,805.16
1689,802.56,699.96,805.09
1690,805.57,700.43,805.21
1691,804.99,699.31,805.23
1692,803.19,699.81,805.77
1693,806.67,700.67,805.51
1694,805.07,698.57,804.93
1695,805.69,701.17,805.58
1696,806.55,700.58,805.39
1697,804.12,699.39,805.27
1698,807.29,698.89,805.5
1699,805.37,698.6,805.48
1700,804.83,698.55,805.58
1701,805.87,700.03,805.55
1702,807.67,700.11,805.3
1703,804.54,699.43,805.12
1704,807.92,700.06,805.62
1705,804.99,699.75,805.22
1706,804.95,700.12,805.42
1707,805.98,700.09,805.24
1708,805.28,699.63,805.41
1709,805.09,700.02,805.6
1710,804.1,700.42,805.1
1711,807.16,700.61,805.39
1712,805.65,590.43,791.71
1713,538.92,699.97,517.57
1714,804.88,699.97,805.37
1715,804.88,699.97,805.37
1716,804.88,699.97,805.37
1717,804.88,699.97,805.37
1718,804.88,699.97,805.37
1719,804.88,699.97,805.37
1720,804.88,699.97,805.37
1721,804.88,699.97,805.37
1722,804.88,699.97,805.37
1723,804.88,699.97,805.37
1724,804.88,699.97,805.37
1725,804.88,699.97,805.37
1726,804.88,699.97,805.37
1727,804.88,699.97,805.37
1728,804.88,699.97,805.37
1729,804.88,699.97,805.37
1730,804.88,699.97,805.37
1731,804.88,699.97,805.37
1732,804.88,699.97,805.37
1733,804.88,699.97,805.37
1734,804.88,699.97,805.37
1735,804.88,699.97,805.37
1736,804.88,699.97,805.37
1737,804.88,699.97,805.37
1738,804.88,699.97,805.37
1739,804.88,699.97,805.37
1740,804.88,699.97,805.37
1741,804.88,699.97,805.37
1742,804.88,699.97,805.37
1743,804.88,699.97,805.37
1744,804.88,699.97,805.37
1745,804.88,699.97,805.37
1746,804.88,699.97,805.37
1747,804.88,699.97,805.37
1748,804.88,699.97,805.37
1749,804.88,699.97,805.37
1750,804.88,699.97,805.37
1751,804.88,699.97,805.37
1752,804.88,699.97,805.37
1753,804.88,699.97,805.37
1754,804.88,699.97,805.37
1755,804.88,699.97,805.37
1756,804.88,699.97,805.37
1757,804.88,699.97,805.37
1758,804.88,699.97,805.37
1759,804.88,699.97,805.37
1760,804.88,699.97,805.37
1761,804.88,699.97,805.37
1762,804.88,699.97,805.37
1763,804.88,699.97,805.37
1764,804.88,699.97,805.37
1765,804.88,699.97,805.37
1766,804.88,699.97,805.37
1767,804.88,699.97,805.37
1768,804.88,699.97,805.37
1769,804.88,699.97,805.37
1770,804.88,699.97,805.37
1771,804.88,699.97,805.37
1772,804.88,699.97,805.37
1773,804.88,699.97,805.37
1774,804.88,699.97,805.37
1775,804.88,699.97,805.37
1776,804.88,699.97,805.37
1777,804.88,699.97,805.37
1778,804.88,699.97,805.37
1779,804.88,699.97,805.37
1780,804.88,699.97,805.37
1781,804.88,699.97,805.37
1782,804.88,699.97,805.37
1783,804.88,699.97,805.37
1784,804.88,699.97,805.37
1785,804.88,699.97,805.37
1786,804.88,699.97,805.37
1787,804.88,699.97,805.37
1788,804.88,699.97,805.37
1789,804.88,699.97,805.37
1790,804.88,699.97,805.37
1791,804.88,699.97,805.37
1792,804.88,699.97,805.37
1793,804.88,699.97,805.37
1794,804.88,699.97,805.37
1795,804.88,699.97,805.37
1796,804.88,699.97,805.37
1797,804.88,699.97,805.37
1798,804.88,699.97,805.37
1799,804.88,699.97,805.37
1800,804.88,699.97,805.37
1801,804.88,699.97,805.37
1802,804.88,699.97,805.37
1803,804.88,699.97,805.37
1804,804.88,699.97,805.37
1805,804.88,699.97,805.37
1806,804.88,699.97,805.37
1807,804.88,699.97,805.37
1808,804.88,699.97,805.37
1809,804.88,699.97,805.37
1810,804.88,699.97,805.37
1811,804.88,699.97,805.37
1812,804.88,699.97,805.37
1813,804.88,699.97,805.37
1814,804.88,699.97,805.37
1815,804.88,699.97,805.37
1816,804.88,699.97,805.37
1817,804.88,699.97,805.37
1818,804.88,699.97,805.37
1819,804.88,699.97,805.37
1820,804.88,699.97,805.37
1821,804.88,699.97,805.37
1822,804.88,699.97,805.37
1823,804.88,699.97,805.37
1824,804.88,699.97,805.37
1825,804.88,699.97,805.37
1826,804.88,699.97,805.37
1827,804.88,699.97,805.37
1828,804.88,699.97,805.37
1829,804.88,699.97,805.37
1830,804.88,699.97,805.37
1831,804.88,699.97,805.37
1832,804.88,699.97,805.37
1833,804.88,699.97,805.37
1834,804.88,699.97,805.37
1835,804.88,699.97,805.37
1836,804.88,699.97,805.37
1837,804.88,699.97,805.37
1838,804.88,699.97,805.37
1839,804.88,699.97,805.37
1840,804.88,699.97,805.37
1841,804.88,699.97,805.37
1842,804.88,699.97,805.37
1843,804.88,699.97,805.37
1844,804.88,699.97,805.37
1845,804.88,699.97,805.37
1846,804.88,699.97,805.37
1847,804.88,699.97,805.37
1848,804.88,699.97,805.37
1849,804.88,699.97,805.37
1850,804.88,699.97,805.37
1851,804.88,699.97,805.37
1852,804.88,699.97,805.37
1853,804.88,699.97,805.37
1854,804.88,699.97,805.37
1855,804.88,699.97,805.37
1856,804.88,699.97,805.37
1857,804.88,699.97,805.37
1858,804.88,699.97,805.37
1859,804.88,699.97,805.37
1860,804.88,699.97,805.37
1861,804.88,699.97,805.37
1862,804.88,699.97,805.37
1863,647.59,699.97,367.77
1864,800.05,699.97,814.23
1865,806.45,675.46,808.7
1866,804.36,700.08,805.92
1867,801.72,698.79,805.1
1868,810.37,700.34,805.51
1869,780.71,685.1,783.56
1870,782.37,672.8,786.6
1871,804.29,699.11,805.11
1872,804.07,700.06,805.18
1873,807.24,700.52,805.56
1874,802.81,699.45,805.28
1875,808.14,675.1,790.13
1876,633.34,699.97,610.52
1877,804.88,699.97,805.37
1878,804.88,699.97,805.37
1879,804.75,699.97,633.06
1880,801.35,308.94,816.68
1881,802.13,699.05,805.14
1882,806.66,700.39,805.51
1883,804.22,700.12,805.67
1884,806.0,699.31,805.59
1885,804.95,700.7,805.59
1886,803.67,700.09,805.45
1887,806.57,699.82,805.58
1888,806.57,699.59,805.54
1889,806.45,700.62,805.76
1890,806.92,699.23,805.31
1891,802.78,699.51,805.3
1892,808.43,700.19,805.23
1893,807.0,700.65,805.59
1894,802.39,699.57,805.3
1895,807.9,700.32,805.45
1896,805.09,699.53,805.64
1897,804.7,699.99,805.29
1898,808.51,700.21,805.42
1899,805.53,699.68,805.17
1900,806.71,699.69,805.22
1901,802.94,699.85,805.32
1902,807.23,700.18,805.32
1903,804.88,700.31,805.38
1904,805.57,700.18,805.19
1905,804.49,699.8,805.34
1906,805.41,700.07,805.46
1907,804.61,699.82,805.3
1908,808.51,701.01,804.99
1909,806.53,700.28,805.54
1910,805.79,699.68,805.3
1911,804.11,699.47,805.62
1912,807.41,700.38,805.39
1913,806.33,699.72,805.57
1914,803.83,699.71,805.14
1915,806.56,700.57,805.63
1916,805.42,699.81,805.41
1917,805.51,700.67,805.18
1918,804.3,699.44,805.06
1919,806.92,700.19,805.32
1920,804.6,700.31,805.17
1921,806.33,700.51,805.34
1922,808.67,699.81,805.35
1923,805.36,699.77,805.39
