,FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV,"SUM(A, B, C)"
602,4181.67,1392.81,2541.39,1591.74
603,4218.91,1384.83,2816.68,1597.73
604,3730.32,1389.71,2425.08,1596.77
605,4039.08,1387.6,2596.94,1600.8
606,3915.22,1387.15,2562.93,1607.31
607,3766.62,1393.72,2392.03,1605.72
608,3970.75,1388.21,2550.84,1600.71
609,3834.36,1392.3,2441.44,1602.31
610,3820.26,1399.01,2508.19,1601.78
611,4004.15,1400.07,2667.5,1596.73
612,3949.28,1395.15,2476.06,1595.47
613,3829.7,1404.26,2442.07,1601.94
614,3933.53,1383.79,2679.92,1598.77
615,3771.49,1369.57,2338.0,1599.9499999999998
616,3895.55,1384.4,2375.87,1596.29
617,4033.12,1379.95,2654.59,1588.21
618,3891.88,1375.52,2679.72,1589.78
619,3880.74,1396.48,2306.32,1583.21
620,3833.84,1403.23,2537.16,1593.2800000000002
621,3892.32,1392.96,2532.08,1595.85
622,3937.24,1362.64,2420.75,1596.3000000000002
623,3868.93,1363.33,2594.09,1595.0700000000002
624,3777.83,1389.41,2443.57,1593.8899999999999
625,3939.53,1397.72,2408.95,1595.1
626,3937.75,1381.77,2691.3,1593.22
627,3812.5,1389.43,2426.96,1590.84
628,3962.79,1390.82,2424.17,1596.1599999999999
629,3887.67,1386.01,2772.35,1589.78
630,3812.57,1388.48,2475.08,1592.08
631,3964.71,1391.27,2461.13,1592.55
632,3855.6,1386.68,2694.89,1593.8899999999999
633,3781.65,1393.73,2440.66,1592.61
634,4018.95,1394.55,2525.67,1592.67
635,3802.01,1388.04,2616.79,1591.32
636,3921.47,1398.92,2488.22,1589.56
637,3969.31,1401.13,2489.17,1589.46
638,3847.77,1393.47,2727.42,1586.0
639,3931.19,1397.96,2596.4,1586.3400000000001
640,3958.72,1402.4,2447.04,1587.0700000000002
641,3818.6,1394.46,2682.53,1586.44
642,3939.85,1401.89,2512.43,1589.1599999999999
643,3929.88,1402.29,2404.89,1583.6399999999999
644,3741.26,1400.82,2515.35,1586.55
645,3933.48,1400.66,2476.02,1584.1399999999999
646,3917.82,1402.51,2433.73,1585.1100000000001
647,3754.11,1398.41,2438.09,1581.08
648,3936.14,1401.79,2597.19,1578.8600000000001
649,3871.33,1391.8,2548.93,1582.81
650,3801.26,1391.94,2580.41,1574.6999999999998
651,4125.02,1390.45,2732.7,1576.46
652,3976.5,1388.12,2515.29,1571.4099999999999
653,3892.7,1395.41,2627.32,1579.17
654,3741.57,1387.17,2539.8,1580.15
655,4091.39,1389.16,2613.58,1579.87
656,3715.53,1391.95,2428.51,1585.72
657,3980.58,1384.28,2587.12,1574.5
658,4052.08,1387.12,2711.93,1576.94
659,3967.85,1390.99,2473.97,1572.31
660,3763.07,1390.69,2454.41,1575.71
661,3846.81,1392.85,2444.27,1575.3600000000001
662,3903.83,1396.56,2578.85,1578.81
663,4143.3,1398.41,2414.22,1569.07
664,3753.49,1396.8,2527.45,1577.12
665,3866.45,1399.38,2593.15,1580.23
666,4021.73,1404.59,2463.4,1575.24
667,4065.52,1400.47,2620.48,1570.23
668,3953.09,1400.77,2541.07,1567.13
669,3851.75,1406.49,2484.88,1577.83
670,4033.71,1395.97,2696.85,1578.52
671,3740.07,1401.39,2414.2,1573.3400000000001
672,3899.05,1390.2,2547.81,1581.1
673,4044.39,1361.97,2566.56,1582.1100000000001
674,3863.73,1352.71,2597.64,1586.0
675,3790.38,1348.83,2579.02,1587.06
676,3930.65,1346.19,2486.23,1583.69
677,4104.99,1342.97,2729.4,1586.3
678,3785.56,1340.39,2620.06,1584.49
679,3891.55,1341.46,2361.57,1582.12
680,3881.91,1341.92,2698.06,1585.49
681,3777.68,1339.18,2486.87,1584.45
682,4097.27,1338.81,2519.67,1586.98
683,3731.98,1339.84,2560.28,1586.6
684,3875.69,1338.51,2548.91,1580.52
685,4065.92,1338.97,2740.99,1580.21
686,3827.78,1336.51,2535.98,1576.58
687,3877.74,1336.36,2656.09,1586.1
688,3943.08,1340.0,2521.75,1587.83
689,3891.62,1339.29,2724.06,1586.9299999999998
690,3892.08,1338.8,2665.37,1585.3899999999999
691,3962.28,1340.79,2581.23,1587.29
692,3876.93,1347.17,2755.67,1584.58
693,3866.33,1352.12,2621.39,1580.1599999999999
694,3966.07,1354.37,2562.18,1580.77
695,3802.97,1371.75,2617.58,1582.03
696,3860.45,1429.57,2635.13,1578.15
697,3972.36,1263.17,2620.23,1582.91
698,3848.54,1294.21,2598.22,1578.17
699,3884.65,1322.08,2596.17,1581.08
700,3976.89,1353.05,2501.68,1578.7
701,3786.64,1380.82,2472.24,1575.27
702,3853.42,1399.8,2480.86,1572.3
703,4116.47,1388.74,2633.71,1565.6
704,3931.75,1387.51,2696.0,1569.44
705,3683.71,1396.33,2424.87,1568.12
706,4018.33,1384.07,2573.59,1574.23
707,3909.4,1387.98,2564.73,1575.04
708,3812.75,1391.85,2507.13,1572.6599999999999
709,3975.1,1385.28,2503.56,1570.94
710,3855.32,1391.94,2448.76,1574.26
711,3818.64,1393.74,2425.55,1567.08
712,4020.34,1385.78,2502.2,1566.54
713,3753.89,1391.55,2413.07,1568.51
714,4005.51,1398.4,2535.64,1568.3400000000001
715,3922.38,1400.03,2463.47,1573.23
716,3814.63,1396.2,2586.78,1574.0900000000001
717,3991.58,1403.16,2558.67,1561.8600000000001
718,4095.99,1399.0,2622.96,1566.67
719,3803.84,1397.49,2525.18,1566.62
720,3760.48,1400.54,2262.87,1566.26
721,3954.97,1402.4,2650.32,1569.37
722,3809.03,1297.61,2523.22,1491.81
723,3884.77,1272.37,2430.97,1478.6599999999999
724,3794.14,1401.97,2612.55,1556.5900000000001
725,4195.94,1400.46,2769.45,1569.13
726,3759.03,1390.55,2531.41,1567.67
727,3675.92,1395.73,2327.38,1562.0
728,4180.41,1387.16,2542.98,1559.21
729,4111.92,1387.4,2871.2,1568.17
730,3803.55,1391.36,2402.6,1563.83
731,3798.38,1389.49,2502.35,1563.4299999999998
732,4084.7,1385.16,2551.13,1565.25
733,4040.77,1391.77,2681.08,1570.53
734,3840.39,1386.32,2556.99,1565.75
735,3812.63,1382.53,2493.36,1569.04
736,4188.37,1394.18,2774.08,1572.83
737,3793.98,1390.69,2480.21,1570.43
738,3744.0,1388.64,2518.76,1571.07
739,3934.58,1389.29,2482.17,1574.25
740,3960.81,1395.44,2538.65,1570.19
741,3764.29,1399.86,2541.82,1568.8899999999999
742,4204.08,1397.08,2825.78,1573.49
743,3745.8,1397.04,2518.61,1566.85
744,3727.69,1404.11,2428.57,1570.38
745,3973.79,1402.01,2610.81,1573.09
746,3791.06,1401.37,2476.15,1573.51
747,3831.48,1402.57,2509.18,1575.33
748,3919.84,1399.55,2520.6,1566.0500000000002
749,3954.63,1401.61,2598.01,1569.01
750,3900.99,1402.2,2547.18,1571.58
751,3796.57,1394.34,2415.5,1570.83
752,3860.91,1394.15,2392.39,1567.38
753,4037.24,1394.48,2799.44,1568.77
754,3801.52,1389.95,2400.05,1570.12
755,4005.1,1394.34,2582.21,1572.56
756,3807.29,1388.95,2598.78,1564.76
757,4162.48,1389.5,2522.08,1558.21
758,3920.77,1385.96,2593.91,1562.03
759,3714.98,1388.62,2383.16,1556.69
760,4029.88,1389.91,2659.26,1567.6399999999999
761,3843.11,1387.51,2482.48,1567.76
762,3929.98,1393.21,2518.91,1558.25
763,3836.1,1392.69,2510.24,1567.51
764,3830.61,1387.31,2422.27,1566.1799999999998
765,3816.59,1393.57,2508.44,1564.05
766,3983.52,1398.55,2502.79,1566.02
767,3839.52,1398.03,2399.11,1566.62
768,3800.45,1400.05,2466.93,1562.93
769,4033.18,1400.19,2550.83,1559.85
770,3914.94,1399.04,2445.4,1551.12
771,3987.82,1396.58,2679.93,1559.4299999999998
772,3879.53,1380.95,2368.52,1548.6100000000001
773,3824.37,1367.05,2467.6,1552.92
774,3771.42,1352.42,2443.59,1558.13
775,3944.01,1347.08,2510.92,1557.6999999999998
776,3835.66,1350.79,2870.04,1557.75
777,3989.68,1349.01,2521.25,1553.53
778,3754.5,1347.7,2466.65,1558.21
779,3797.57,1347.57,2537.93,1561.24
780,3990.64,1349.88,2587.1,1562.0700000000002
781,3761.41,1348.64,2505.84,1563.4
782,3821.5,1349.87,2507.01,1563.6
783,3987.18,1348.28,2561.05,1563.45
784,3879.63,1350.54,2586.09,1558.48
785,3907.06,1351.47,2576.89,1553.8899999999999
786,4015.91,1356.63,2544.21,1550.1399999999999
787,3990.29,1388.65,2800.03,1555.4
788,4007.02,1387.07,2591.8,1552.4699999999998
789,3681.15,1321.79,2493.66,1558.15
790,3946.16,1333.98,2612.09,1563.92
791,3779.03,1347.47,2523.76,1566.99
792,3939.05,1359.04,2561.86,1562.75
793,3934.31,1373.47,2551.9,1555.3400000000001
794,4071.43,1385.75,2820.78,1558.3899999999999
795,3996.74,1393.35,2510.07,1557.58
796,3779.82,1399.19,2581.48,1557.8400000000001
797,3939.09,1402.54,2641.17,1557.94
798,4150.1,1401.93,2698.4,1563.83
799,3786.35,1401.35,2518.13,1557.96
800,3793.28,1401.61,2389.5,1554.83
801,4043.57,1401.35,2580.96,1562.94
802,3904.89,1397.22,2563.03,1561.7199999999998
803,3775.07,1396.63,2489.41,1564.63
804,3976.75,1400.73,2517.67,1556.11
805,3773.46,1386.5,2379.0,1556.6100000000001
806,3769.76,1391.35,2401.1,1555.9299999999998
807,4011.48,1397.07,2525.7,1556.78
808,3792.96,1390.5,2331.28,1553.46
809,3900.69,1390.34,2480.54,1558.9
810,3923.39,1387.6,2428.71,1558.8400000000001
811,3790.73,1386.51,2452.17,1558.77
812,4014.64,1390.64,2646.64,1559.3
813,3883.58,1390.11,2440.77,1557.1799999999998
814,3821.35,1391.31,2478.3,1547.76
815,4084.11,1394.4,2853.2,1554.79
816,3968.41,1390.35,2420.25,1545.44
817,3768.59,1390.64,2426.25,1555.78
818,3951.1,1394.39,2638.71,1555.67
819,3834.03,1393.05,2420.26,1547.13
820,4050.23,1397.77,2830.52,1553.21
821,3680.23,532.74,2853.95,1599.8200000000002
822,3382.51,1393.4650000000001,3358.98,1591.78
823,3766.78,1393.4650000000001,3582.89,1592.38
824,4012.82,1393.4650000000001,4101.04,1589.94
825,3773.91,1393.4650000000001,3661.76,1592.1799999999998
826,3861.97,1393.4650000000001,3882.8,1587.48
827,3821.93,1393.4650000000001,3757.72,1587.55
828,3849.68,1393.4650000000001,3733.21,1593.3200000000002
829,3825.82,1393.4650000000001,3773.33,1592.54
830,3753.04,1393.4650000000001,3829.59,1593.06
831,3919.63,1393.4650000000001,3798.84,1592.4299999999998
832,3512.09,1393.4650000000001,3829.89,1336.79
833,3870.58,1393.4650000000001,3665.59,1603.56
834,3840.87,1393.4650000000001,3869.88,1605.0700000000002
835,3829.61,1393.4650000000001,3889.78,1613.03
836,3830.14,1393.4650000000001,3766.54,1609.72
837,3827.72,1393.4650000000001,3833.75,1610.17
838,3878.27,1393.4650000000001,3970.89,1608.19
839,3741.57,1393.4650000000001,3624.51,1608.98
840,3963.33,1393.4650000000001,4085.25,1442.6799999999998
841,3791.96,1393.4650000000001,3764.63,1609.88
842,4043.88,1393.4650000000001,3828.21,1607.12
843,3966.2,1393.4650000000001,3957.7,1616.8600000000001
844,3880.21,1393.4650000000001,3955.13,1609.15
845,3802.49,1393.4650000000001,3763.25,1611.67
846,3978.27,1393.4650000000001,3761.45,1608.9
847,3880.78,561.02,3484.79,1616.3600000000001
848,3984.72,1363.45,2846.7,1613.94
849,3989.51,1374.19,2362.77,1599.79
850,3794.62,1383.32,2554.99,1612.02
851,3763.19,1391.3,2385.33,1612.06
852,4125.73,1393.62,2635.0,1609.5700000000002
853,3782.59,1395.38,2496.61,1613.63
854,3820.74,1400.8,2301.12,1609.47
855,3897.14,1401.81,2525.17,1609.3
856,3791.16,1398.12,2382.03,1606.75
857,3868.26,1405.06,2422.83,1614.54
858,4027.42,1403.89,2777.01,1614.9099999999999
859,4064.86,1402.01,2720.59,1613.02
860,3872.85,1404.19,2381.49,1607.42
861,3840.06,1405.76,2588.29,1608.3400000000001
862,3859.74,1399.81,2392.79,1607.24
863,3875.3,1403.01,2413.45,1618.9099999999999
864,3891.42,1396.68,2613.19,1614.53
865,3908.73,1374.32,2467.45,1610.73
866,3907.11,1361.63,2497.7,1606.67
867,3956.48,1349.8,2737.84,1607.8600000000001
868,3867.09,1346.17,2542.66,1610.0700000000002
869,3754.76,1342.58,2357.05,1612.1
870,3711.95,1339.71,2452.65,1616.03
871,4220.53,1339.48,2796.51,1611.87
872,3768.14,1342.82,2552.73,1604.58
873,3884.33,1343.16,2458.35,1605.17
874,4017.7,1343.95,2571.32,1610.8000000000002
875,3981.68,1342.64,2910.35,1608.58
876,3895.68,1342.94,2438.47,1606.8
877,3900.78,1346.06,2596.91,1614.23
878,3879.75,1342.6,2603.28,1616.8899999999999
879,3868.75,1342.94,2398.63,1610.4
880,3910.63,1339.67,2775.37,1611.56
881,3897.17,1338.26,2583.81,1609.17
882,3910.95,1340.86,2514.01,1607.49
883,3924.14,1341.94,2647.59,1608.74
884,4026.64,1344.11,2586.99,1610.75
885,3832.12,1344.95,2451.82,1616.12
886,3899.31,1342.88,2644.62,1614.96
887,3901.71,1346.67,2685.47,1607.93
888,3963.84,1352.19,2446.58,1611.0900000000001
889,3820.82,1373.64,2508.75,1610.3000000000002
890,4095.02,1428.79,2591.11,1614.04
891,4306.77,1332.83,2958.0,1612.8899999999999
892,3752.5,1342.5,2523.4,1611.8400000000001
893,3888.45,1354.04,2509.98,1609.4299999999998
894,3892.67,1363.72,2528.69,1609.99
895,3755.07,1374.71,2557.97,1612.82
896,3938.68,1384.45,2643.89,1615.7199999999998
897,4188.65,1389.53,2710.47,1615.47
898,4035.49,1388.38,2749.54,1613.6799999999998
899,3775.1,1387.67,2606.7,1610.52
900,3887.01,1388.4,2616.68,1610.38
901,4004.91,1385.87,2469.72,1610.58
902,3745.03,1390.11,2515.41,1611.15
903,3874.45,1391.39,2530.54,1610.37
904,4007.64,1389.64,2521.9,1612.15
905,3734.24,1395.6,2521.6,1614.5
906,3789.32,1400.95,2562.88,1611.88
907,4356.21,1397.1,2804.68,1610.9099999999999
908,3955.13,1397.61,2640.86,1612.51
909,3878.64,1402.31,2717.24,1610.4099999999999
910,3795.64,1400.29,2475.73,1607.85
911,3944.53,1399.82,2408.94,1609.0700000000002
912,3888.66,1402.32,2572.34,1610.01
913,3814.12,1400.78,2416.27,1615.0
914,3945.22,1399.04,2449.54,1616.21
915,4009.36,1403.01,2606.71,1611.5
916,4178.17,1397.88,2791.93,1609.12
917,3847.25,1396.56,2497.57,1612.6
918,3694.95,1392.18,2273.84,1607.1399999999999
919,3885.02,1225.19,2601.34,1612.94
920,3883.49,1393.4650000000001,3770.08,1611.51
921,4103.68,418.9,3862.79,1616.83
922,3890.76,1374.94,2494.06,1604.53
923,3711.29,1378.92,2399.6,1602.87
924,4013.11,1384.96,2605.21,1610.04
925,3786.24,1392.55,2396.69,1607.34
926,3942.31,1397.81,2441.97,1609.29
927,3924.49,1398.72,2604.84,1610.96
928,3813.93,1399.45,2374.17,1611.3200000000002
929,3851.24,1402.26,2428.42,1617.85
930,3994.8,1403.26,2636.12,1612.01
931,3847.33,1400.38,2560.91,1613.44
932,3881.79,1404.71,2423.94,1607.4499999999998
933,3897.32,1401.79,2535.17,1614.1399999999999
934,3782.25,1400.1,2429.06,1609.39
935,3918.95,1402.38,2419.06,1608.58
936,3880.47,1404.68,2720.97,1611.12
937,3778.9,1397.76,2424.23,1611.5
938,4146.38,1396.27,2521.96,1609.5
939,3818.83,1394.05,2664.8,1615.53
940,4059.26,1393.09,2476.94,1610.19
941,3758.21,1390.91,2493.98,1609.93
942,3795.16,1388.5,2417.27,1611.5
943,4135.89,1388.85,2866.24,1613.49
944,3749.19,1389.74,2432.35,1610.65
945,3728.86,1387.6,2484.95,1612.5
946,4138.71,1390.83,2554.59,1614.1999999999998
947,3816.57,1386.37,2507.44,1611.8899999999999
948,3787.66,1389.27,2486.01,1612.54
949,3913.89,1391.43,2412.68,1609.84
950,3863.46,1392.28,2408.68,1607.62
951,3836.37,1391.02,2709.37,1612.0500000000002
952,4012.08,1395.51,2433.56,1610.91
953,4077.29,1399.04,2735.26,1611.13
954,3829.48,1397.66,2418.08,1604.06
955,3924.59,1401.5,2470.07,1612.63
956,3791.78,1398.88,2413.72,1608.12
957,3867.32,1400.84,2397.68,1607.72
958,3807.43,1405.07,2488.53,1619.08
959,3960.16,1401.36,2487.26,1611.37
960,3891.01,1381.6,2420.96,1608.2199999999998
961,3794.9,1359.15,2708.01,1610.2
962,4124.46,1349.13,2744.95,1616.5700000000002
963,3881.86,1345.53,2467.71,1615.9299999999998
964,3712.16,1343.1,2405.17,1605.9099999999999
965,3864.79,1340.45,2482.49,1608.88
966,3818.88,1338.49,2445.65,1608.9499999999998
967,4037.99,1338.49,2884.95,1611.55
968,3935.73,1338.01,2508.91,1614.29
969,3731.8,1337.25,2471.25,1612.65
970,3884.55,1334.81,2521.5,1610.98
971,3760.2,1333.49,2415.26,1608.1399999999999
972,3769.54,1333.71,2517.55,1614.01
973,3967.18,1331.92,2622.88,1609.2800000000002
974,3815.37,1332.32,2439.32,1607.42
975,3795.57,1330.26,2552.92,1613.95
976,4172.05,1329.64,2848.6,1616.1599999999999
977,3944.97,1327.97,2747.99,1611.2
978,3742.63,1330.13,2405.05,1607.76
979,3970.63,1330.63,2548.42,1608.72
980,3872.23,1332.1,2524.97,1608.1999999999998
981,3908.62,1332.49,2705.87,1611.6
982,3707.47,1333.66,2499.25,1612.4499999999998
983,3970.92,1333.38,2657.12,1613.78
984,3762.4,1335.52,2531.15,1610.21
985,3960.62,1337.87,2630.76,1607.59
986,4384.16,1340.35,2867.39,1613.96
987,3930.15,1343.2,2675.59,1614.76
988,3881.11,1351.0,2597.62,1609.53
989,3792.39,1357.27,2495.62,1606.02
990,3884.79,1367.88,2434.71,1607.05
991,4007.61,1404.2,2782.63,1610.22
992,3886.44,1352.24,2513.0,1613.25
993,3905.14,1281.26,2446.15,1607.13
994,3951.57,1293.2,2717.81,1611.73
995,3864.32,1308.66,2452.12,1610.68
996,3973.66,1320.18,2494.93,1608.6799999999998
997,3849.95,1334.99,2772.42,1609.01
998,3806.49,1346.58,2598.9,1614.41
999,3974.58,1355.97,2431.72,1613.0300000000002
1000,4129.21,1365.76,2628.8,1612.51
1001,4055.35,1373.57,2814.79,1611.07
1002,3710.35,1381.21,2416.07,1611.09
1003,3726.88,1389.71,2501.54,1608.7199999999998
1004,4000.11,1393.83,2497.12,1611.3000000000002
1005,3772.84,1389.81,2480.84,1610.03
1006,4070.8,1395.94,2590.15,1608.33
1007,4243.99,1399.69,2832.41,1613.6599999999999
1008,3732.65,1399.62,2545.79,1610.1
1009,3955.2,1402.19,2515.02,1609.67
1010,3986.47,1398.65,2498.0,1612.1
1011,3755.55,1400.64,2534.74,1608.5
1012,3878.23,1405.1,2463.42,1609.93
1013,3942.75,1401.22,2401.95,1616.1399999999999
1014,3778.51,1399.18,2505.27,1613.8899999999999
1015,3925.55,1399.73,2484.37,1611.13
1016,3926.05,1400.41,2447.46,1607.91
1017,3776.38,1398.96,2504.93,1615.9299999999998
1018,3958.79,1388.43,2593.26,1611.6100000000001
1019,4166.65,1391.66,2497.1,1603.87
1020,4198.89,1393.91,2987.24,1614.4099999999999
1021,3752.11,1388.67,2517.76,1610.35
1022,3950.28,1390.58,2600.08,1614.95
1023,3909.48,1388.52,2416.5,1612.24
1024,3782.62,1391.8,2475.81,1609.6100000000001
1025,4290.01,1390.6,2570.39,1612.21
1026,4127.3,1382.71,2790.93,1615.3899999999999
1027,3751.43,1387.74,2571.28,1605.33
1028,4131.75,1391.46,2479.96,1613.67
1029,4149.01,1388.37,2833.07,1611.96
1030,3805.38,1392.22,2590.98,1608.76
1031,3728.2,1395.75,2440.39,1608.79
1032,3962.01,1398.44,2607.74,1610.8000000000002
1033,3810.13,1396.97,2419.42,1613.73
1034,3932.49,1402.38,2665.59,1606.17
1035,3931.83,1399.83,2589.96,1609.46
1036,3815.83,1402.86,2353.61,1614.6
1037,3842.58,1399.65,2474.28,1612.29
1038,3978.44,1399.81,2509.54,1609.51
1039,4015.69,1406.59,2667.8,1609.8
1040,3916.11,1397.06,2433.88,1610.54
1041,3796.12,1398.21,2521.03,1608.5
1042,4035.63,1398.86,2520.41,1612.16
1043,3906.6,1399.31,2431.21,1609.39
1044,3910.33,1392.91,2695.57,1610.75
1045,3962.45,1391.67,2673.57,1614.35
1046,3924.33,1392.88,2451.77,1607.69
1047,3794.57,1389.76,2489.46,1610.9499999999998
1048,3843.59,1387.92,2358.47,1606.85
1049,3820.11,1389.83,2562.62,1614.83
1050,4124.39,1386.6,2604.87,1611.77
1051,3997.29,1388.48,2732.87,1610.89
1052,3721.24,1391.52,2387.35,1607.67
1053,3973.39,1389.43,2544.79,1609.21
1054,3859.73,1390.32,2454.77,1610.56
1055,3794.47,1389.88,2576.58,1610.4
1056,4000.52,1387.88,2518.47,1614.5
1057,3827.51,1374.3,2473.23,1613.79
1058,3864.09,1358.36,2497.5,1607.4299999999998
1059,3957.91,1350.55,2607.09,1608.83
1060,3807.98,1350.5,2559.66,1606.1799999999998
1061,3980.23,1348.08,2563.85,1613.9899999999998
1062,3975.04,1347.17,2891.44,1615.62
1063,3829.55,1344.53,2377.74,1612.38
1064,3768.09,1344.48,2406.45,1606.99
1065,3900.32,1344.28,2542.64,1606.5
1066,3753.99,1343.99,2378.27,1609.77
1067,3856.14,1343.57,2635.08,1614.92
1068,3878.67,1344.54,2551.75,1618.69
1069,3884.64,1344.97,2508.86,1614.5
1070,3806.41,1345.25,2512.25,1612.21
1071,3885.11,1345.31,2556.33,1607.6599999999999
1072,3843.16,1344.44,2396.9,1603.92
1073,3774.1,1345.2,2436.37,1612.35
1074,3837.97,1347.89,2595.63,1618.8600000000001
1075,3911.09,1355.54,2488.54,1609.23
1076,3853.99,1415.73,2441.37,1611.48
1077,3837.71,1255.52,2604.18,1609.3899999999999
1078,3873.41,1269.58,2625.12,1609.62
1079,3782.63,1285.05,2611.18,1610.67
1080,3860.66,1299.07,2753.04,1613.1100000000001
1081,3938.8,1315.61,2588.57,1608.9
1082,3850.55,1330.96,2631.04,1613.5
1083,3777.23,1342.91,2735.48,1611.3200000000002
1084,3905.87,1357.91,2584.08,1612.26
1085,3990.04,1372.61,2516.02,1608.67
1086,4188.76,1384.21,2972.07,1610.51
1087,3912.43,1393.38,2538.7,1617.62
1088,3903.05,1401.94,2744.39,1617.7800000000002
1089,3780.7,1402.16,2480.78,1612.81
1090,3912.17,1400.33,2346.24,1610.58
1091,3907.4,1402.31,2699.14,1609.87
1092,3884.87,1398.14,2658.45,1607.85
1093,4197.99,1398.16,2650.15,1621.75
1094,3898.91,1401.62,2473.15,1608.35
1095,3730.25,1396.61,2483.24,1609.98
1096,3980.07,1394.57,2501.06,1608.83
1097,3911.55,1393.6,2419.04,1610.17
1098,3777.75,1389.83,2545.06,1611.93
1099,4041.9,1391.63,2508.21,1612.4299999999998
1100,4016.07,1386.49,2489.76,1606.4
1101,4003.2,1389.12,2897.37,1610.25
1102,4123.76,1389.88,2558.42,1610.52
1103,3667.3,1383.69,2505.72,1612.8899999999999
1104,4100.06,1388.7,2522.41,1611.95
1105,3842.39,1389.21,2633.21,1610.0500000000002
1106,3763.98,1392.37,2358.17,1608.94
1107,3900.71,1392.35,2496.12,1620.6399999999999
1108,3772.02,1392.14,2299.91,1610.53
1109,3910.77,1397.3,2469.48,1606.27
1110,4121.71,1396.7,2692.11,1610.8
1111,4029.03,1398.93,2644.54,1609.0900000000001
1112,3871.37,1400.59,2690.82,1615.94
1113,3961.15,1398.95,2453.0,1613.5900000000001
1114,4066.12,1402.43,2876.13,1613.4099999999999
1115,3792.67,1403.25,2416.89,1609.47
1116,3826.63,1398.99,2379.69,1610.34
1117,3898.31,1402.51,2542.53,1610.79
1118,3731.6,1399.53,2315.34,1606.33
1119,3684.95,1394.97,2316.9,1606.87
1120,4042.89,1401.5,2521.83,1613.75
1121,3983.31,1398.06,2816.1,1618.47
1122,3872.39,1389.75,2392.83,1609.1100000000001
1123,3813.33,1391.56,2469.65,1611.8899999999999
1124,3971.64,1391.22,2541.8,1615.72
1125,3974.84,1391.33,2607.52,1610.21
1126,3748.81,1387.67,2485.17,1607.1100000000001
1127,3933.21,1388.09,2526.45,1613.27
1128,3910.44,1391.43,2439.06,1611.63
1129,3797.5,1386.61,2616.9,1610.87
1130,3917.07,1389.1,2425.65,1608.1100000000001
1131,3858.05,1391.06,2426.78,1606.6599999999999
1132,3770.18,1388.28,2615.39,1610.19
1133,4123.97,1391.2,2588.59,1613.85
1134,4006.3,1391.3,2715.23,1616.25
1135,3735.46,1395.82,2411.66,1608.37
1136,3970.57,1400.17,2642.51,1615.4099999999999
1137,3833.77,1397.68,2432.86,1610.8400000000001
1138,3948.4,1404.64,2584.96,1609.19
1139,3755.15,1402.61,2539.8,1604.6599999999999
1140,4165.39,1400.02,2731.14,1615.8899999999999
1141,3812.31,1403.1,2629.48,1613.21
1142,3725.31,1400.87,2424.59,1610.04
1143,3950.51,1403.28,2606.12,1613.01
1144,3794.69,1402.04,2416.39,1608.15
1145,3864.95,1396.96,2502.74,1611.19
1146,3920.67,1401.09,2588.05,1612.1
1147,3863.64,1396.09,2456.34,1610.6
1148,3799.12,1389.57,2447.87,1610.2199999999998
1149,3956.55,1395.39,2571.05,1611.24
1150,3804.58,1388.62,2395.16,1612.58
1151,3788.59,1385.92,2395.83,1613.1399999999999
1152,3989.57,1390.99,2616.41,1613.8899999999999
1153,3855.57,1387.99,2453.59,1612.75
1154,3819.76,1387.46,2462.46,1605.98
1155,3936.29,1392.35,2629.2,1607.06
1156,3796.57,1385.26,2403.0,1608.24
1157,3744.75,419.83,3068.09,1612.6599999999999
1158,3523.02,1393.4650000000001,3635.19,1617.81
1159,2975.58,1393.4650000000001,4135.98,1173.87
1160,3620.82,1393.4650000000001,3342.85,1608.24
1161,3756.87,1393.4650000000001,3722.69,1608.24
1162,3585.15,1393.4650000000001,3571.08,1608.24
1163,3063.66,1393.4650000000001,3222.77,1608.24
1164,2473.93,1393.4650000000001,2509.08,1608.24
1165,2392.21,1393.4650000000001,2269.98,1608.24
1166,2298.14,1393.4650000000001,2102.27,1608.24
1167,2303.11,1393.4650000000001,2277.94,1608.24
1168,2295.33,1393.4650000000001,2299.78,1608.24
1169,2293.77,1393.4650000000001,2181.68,1608.24
1170,2292.3,1393.4650000000001,2251.08,1608.24
1171,2320.27,1393.4650000000001,2221.69,1608.24
1172,2372.98,1393.4650000000001,2270.09,1608.24
1173,2289.83,1393.4650000000001,2464.45,1608.24
1174,2301.96,1393.4650000000001,2326.74,1608.24
1175,3793.9,1393.4650000000001,3612.96,1608.24
1176,4410.55,1393.4650000000001,5707.34,1608.24
1177,4420.33,1393.4650000000001,17805.17,1608.24
1178,4414.47,1393.4650000000001,9834.97,1608.24
1179,4371.81,1393.4650000000001,6500.0,1608.24
1180,4376.17,1393.4650000000001,6500.0,1608.24
1181,4374.66,1393.4650000000001,6500.0,1608.24
1182,4373.15,1393.4650000000001,6500.0,1608.24
1183,4371.29,1393.4650000000001,6500.0,1608.24
1184,4367.4,1393.4650000000001,6500.0,1608.24
1185,4366.99,1393.4650000000001,6500.0,1608.24
1186,4370.54,1393.4650000000001,6500.0,1608.24
1187,4364.93,1393.4650000000001,6500.0,1608.24
1188,4367.85,1393.4650000000001,6500.0,1608.24
1189,4367.18,1393.4650000000001,6500.0,1608.24
1190,4487.06,1393.4650000000001,6500.0,694.22
1191,4684.1,1393.4650000000001,6500.0,1612.08
