,"SUM(900, 1000)",FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
695,1504.88,792.85,699.7,805.18
696,1504.63,792.43,699.58,805.05
697,1505.26,792.83,699.75,805.51
698,1504.6399999999999,791.44,699.66,804.98
699,1505.0,790.73,699.48,805.52
700,1504.92,791.34,699.62,805.3
701,1505.21,788.76,699.81,805.4
702,1505.4499999999998,788.31,699.91,805.54
703,1504.85,789.63,700.02,804.83
704,1505.44,787.76,699.78,805.66
705,1505.27,788.36,700.14,805.13
706,1505.2399999999998,786.85,699.68,805.56
707,1505.23,787.62,699.98,805.25
708,1505.56,785.66,700.14,805.42
709,1505.32,785.46,700.06,805.26
710,1505.25,785.02,699.73,805.52
711,1504.88,785.26,700.06,804.82
712,1505.15,781.78,699.67,805.48
713,1505.5500000000002,782.36,700.07,805.48
714,1505.6,782.74,699.9,805.7
715,1505.65,787.27,700.18,805.47
716,1504.81,787.86,699.42,805.39
717,1505.52,786.91,700.27,805.25
718,1505.38,787.1,700.1,805.28
719,1505.37,789.0,700.08,805.29
720,1505.71,786.31,700.09,805.62
721,1505.12,785.27,699.71,805.41
722,1351.47,713.24,632.96,718.51
723,1334.6599999999999,717.62,619.43,715.23
724,1499.03,783.15,692.16,806.87
725,1505.5300000000002,787.46,700.21,805.32
726,1505.23,789.04,700.01,805.22
727,1505.12,784.89,699.87,805.25
728,1505.35,783.89,699.99,805.36
729,1505.97,787.4,700.71,805.26
730,1505.58,785.85,700.1,805.48
731,1505.3600000000001,786.0,700.08,805.28
732,1505.2199999999998,788.03,699.81,805.41
733,1505.4299999999998,790.9,700.0,805.43
734,1504.67,789.93,699.66,805.01
735,1505.05,790.67,699.64,805.41
736,1506.24,790.15,700.69,805.55
737,1504.8200000000002,792.11,699.59,805.23
738,1505.27,789.03,699.83,805.44
739,1505.07,789.21,699.93,805.14
740,1505.13,786.69,699.94,805.19
741,1505.53,789.3,700.11,805.42
742,1505.06,788.87,699.53,805.53
743,1504.99,789.99,699.53,805.46
744,1505.18,789.28,699.82,805.36
745,1505.2,787.92,699.75,805.45
746,1504.82,786.23,699.76,805.06
747,1505.1,789.43,699.67,805.43
748,1504.73,785.45,699.73,805.0
749,1505.53,782.79,700.04,805.49
750,1505.4,786.17,700.2,805.2
751,1505.21,785.96,699.98,805.23
752,1504.97,784.08,699.32,805.65
753,1504.99,783.11,699.45,805.54
754,1504.6999999999998,785.98,699.42,805.28
755,1505.42,784.6,699.81,805.61
756,1504.99,785.05,699.91,805.08
757,1504.8,783.93,699.76,805.04
758,1504.67,784.04,699.43,805.24
759,1504.6100000000001,782.62,699.32,805.29
760,1505.49,782.3,700.28,805.21
761,1505.35,779.22,699.62,805.73
762,1505.41,776.17,699.97,805.44
763,1506.1,782.11,700.52,805.58
764,1506.1100000000001,782.5,700.38,805.73
765,1505.6,781.51,700.25,805.35
766,1504.98,782.37,699.56,805.42
767,1505.01,781.83,699.24,805.77
768,1505.45,782.1,700.21,805.24
769,1504.6,781.0,699.54,805.06
770,1505.15,780.47,699.93,805.22
771,1504.9699999999998,782.37,699.8,805.17
772,1505.1,776.46,699.72,805.38
773,1505.55,778.2,700.3,805.25
774,1505.85,780.1,700.3,805.55
775,1505.75,782.16,699.95,805.8
776,1505.47,782.34,700.09,805.38
777,1505.27,783.1,700.01,805.26
778,1505.02,781.29,700.07,804.95
779,1505.03,781.86,699.8,805.23
780,1505.79,780.87,700.23,805.56
781,1505.33,779.76,699.76,805.57
782,1505.3000000000002,781.98,699.82,805.48
783,1505.19,781.87,699.94,805.25
784,1504.98,778.19,699.82,805.16
785,1505.78,776.71,700.47,805.31
786,1506.3400000000001,779.24,700.76,805.58
787,1505.52,780.5,700.14,805.38
788,1505.58,780.93,700.29,805.29
789,1505.7600000000002,783.33,700.69,805.07
790,1505.67,783.42,700.45,805.22
791,1505.41,784.59,699.71,805.7
792,1505.62,784.47,700.41,805.21
793,1504.9499999999998,780.2,699.52,805.43
794,1505.6399999999999,779.22,700.36,805.28
795,1505.61,784.46,700.06,805.55
796,1504.65,782.48,699.79,804.86
797,1504.7199999999998,781.22,699.68,805.04
798,1505.29,783.58,699.76,805.53
799,1505.21,783.28,700.0,805.21
800,1505.02,780.85,699.72,805.3
801,1505.98,781.13,700.24,805.74
802,1505.74,779.66,700.26,805.48
803,1505.6,779.89,699.75,805.85
804,1505.1100000000001,778.8,699.84,805.27
805,1505.02,776.67,700.02,805.0
806,1505.38,776.27,700.05,805.33
807,1505.24,776.26,699.52,805.72
808,1505.55,773.56,700.24,805.31
809,1506.0500000000002,778.51,700.83,805.22
810,1505.51,780.9,700.41,805.1
811,1505.33,780.99,699.76,805.57
812,1505.47,780.02,699.96,805.51
813,1505.75,779.05,700.13,805.62
814,1505.08,780.43,699.76,805.32
815,1504.79,779.41,699.65,805.14
816,1505.3899999999999,777.3,699.93,805.46
817,1505.2,779.62,699.58,805.62
818,1505.29,778.54,699.69,805.6
819,1505.67,778.83,700.38,805.29
820,1505.98,777.99,700.28,805.7
821,1505.71,779.94,700.55,805.16
822,1506.09,788.15,700.3,805.79
823,1505.2,788.75,699.71,805.49
824,1504.87,786.31,699.24,805.63
825,1505.6599999999999,788.55,700.06,805.6
826,1505.37,783.85,699.92,805.45
827,1505.4,783.92,699.81,805.59
828,1506.53,789.69,700.98,805.55
829,1505.0900000000001,788.91,699.74,805.35
830,1505.76,789.43,700.18,805.58
831,1505.71,788.8,700.1,805.61
832,1365.83,730.7,699.96,665.87
833,1505.33,804.61,699.96,805.37
834,1505.33,804.61,699.96,805.37
835,1505.33,804.61,699.96,805.37
836,1505.33,804.61,699.96,805.37
837,1505.33,804.61,699.96,805.37
838,1505.33,804.61,699.96,805.37
839,1505.33,804.61,699.96,805.37
840,1071.26,633.39,699.96,371.3
841,1506.5,806.55,699.96,806.54
842,1367.96,803.71,554.63,813.33
843,1505.71,808.28,700.47,805.24
844,1504.8,801.71,698.9,805.9
845,1505.29,808.41,700.07,805.22
846,1505.3,806.24,700.01,805.29
847,1505.55,807.65,700.31,805.24
848,1504.5,804.53,699.1,805.4
849,1505.13,801.73,699.81,805.32
850,1505.13,810.24,700.28,804.85
851,1505.24,802.44,699.78,805.46
852,1505.74,806.59,700.49,805.25
853,1505.73,807.88,699.88,805.85
854,1504.76,805.83,699.56,805.2
855,1505.9099999999999,804.63,700.28,805.63
856,1504.48,805.34,699.25,805.23
857,1505.33,804.96,700.29,805.04
858,1505.3200000000002,805.55,699.88,805.44
859,1505.75,805.65,700.15,805.6
860,1505.6399999999999,804.91,700.48,805.16
861,1505.53,805.39,700.26,805.27
862,1505.76,805.15,700.27,805.49
863,1506.63,808.61,700.94,805.69
864,1505.6399999999999,805.98,700.38,805.26
865,1506.15,808.17,700.4,805.75
866,1505.1100000000001,803.85,699.91,805.2
867,1505.22,805.09,699.94,805.28
868,1505.48,806.63,700.29,805.19
869,1505.81,804.22,700.26,805.55
870,1506.16,805.6,700.69,805.47
871,1505.31,805.32,699.87,805.44
872,1504.91,801.54,699.58,805.33
873,1505.99,804.29,700.73,805.26
874,1505.45,808.19,700.38,805.07
875,1505.47,804.52,700.26,805.21
876,1505.12,803.4,700.12,805.0
877,1505.58,803.83,699.91,805.67
878,1505.95,807.12,700.47,805.48
879,1504.99,805.98,700.0,804.99
880,1505.21,806.71,699.95,805.26
881,1505.3400000000001,805.38,700.07,805.27
882,1505.6100000000001,804.64,700.2,805.41
883,1505.25,805.05,699.72,805.53
884,1505.32,806.54,700.04,805.28
885,1505.8000000000002,806.35,700.45,805.35
886,1505.78,805.81,700.15,805.63
887,1505.63,804.61,700.36,805.27
888,1504.99,805.45,699.07,805.92
889,1506.05,805.82,700.62,805.43
890,1505.26,806.94,699.65,805.61
891,1505.02,808.26,699.58,805.44
892,1505.42,805.23,699.93,805.49
893,1505.5,804.53,700.2,805.3
894,1504.88,805.09,699.49,805.39
895,1505.22,804.93,699.89,805.33
896,1505.29,806.17,699.97,805.32
897,1505.75,806.08,699.88,805.87
898,1505.9299999999998,806.42,700.14,805.79
899,1505.62,804.18,700.18,805.44
900,1505.75,805.56,700.14,805.61
901,1505.44,805.76,699.84,805.6
902,1505.49,804.76,699.98,805.51
903,1505.36,805.56,699.81,805.55
904,1504.96,806.57,699.91,805.05
905,1505.79,806.4,700.14,805.65
906,1505.6100000000001,805.79,700.09,805.52
907,1505.28,805.68,699.9,805.38
908,1505.47,805.77,699.78,805.69
909,1505.9,805.36,700.7,805.2
910,1505.38,804.51,700.08,805.3
911,1505.47,804.82,699.9,805.57
912,1504.96,805.31,699.46,805.5
913,1505.28,805.51,699.98,805.3
914,1505.33,804.73,699.7,805.63
915,1505.08,806.06,699.7,805.38
916,1505.1799999999998,805.95,700.25,804.93
917,1505.06,804.62,699.71,805.35
918,1505.6,803.48,699.95,805.65
919,1505.85,810.57,700.58,805.27
920,1505.47,802.25,699.72,805.75
921,1504.96,808.19,700.15,804.81
922,1505.06,800.28,699.74,805.32
923,1504.96,804.39,699.63,805.33
924,1505.5700000000002,805.94,700.24,805.33
925,1505.0700000000002,804.05,699.72,805.35
926,1505.53,807.21,700.26,805.27
927,1504.4699999999998,806.62,699.43,805.04
928,1505.21,803.13,699.98,805.23
929,1505.17,808.2,700.19,804.98
930,1505.0900000000001,806.64,699.59,805.5
931,1505.29,805.4,699.4,805.89
932,1504.88,802.66,699.47,805.41
933,1505.76,805.65,699.97,805.79
934,1505.01,805.44,699.81,805.2
935,1505.37,804.67,699.94,805.43
936,1505.96,805.34,700.33,805.63
937,1505.6,805.61,700.04,805.56
938,1505.08,804.85,699.84,805.24
939,1505.73,806.43,700.15,805.58
940,1505.53,804.68,700.03,805.5
941,1506.1100000000001,805.73,700.76,805.35
942,1505.58,805.55,700.01,805.57
943,1505.51,806.85,700.14,805.37
944,1505.0500000000002,805.11,699.7,805.35
945,1504.85,804.33,699.26,805.59
946,1505.06,806.15,699.9,805.16
947,1505.3000000000002,806.03,699.94,805.36
948,1505.4099999999999,809.07,700.29,805.12
949,1505.19,806.53,699.99,805.2
950,1505.06,803.77,699.6,805.46
951,1505.1,805.96,699.74,805.36
952,1504.98,805.08,699.63,805.35
953,1504.92,806.5,699.77,805.15
954,1504.05,799.06,699.17,804.88
955,1505.98,807.36,700.68,805.3
956,1504.44,804.14,699.41,805.03
957,1505.69,803.09,700.36,805.33
958,1505.52,806.72,699.91,805.61
959,1505.6100000000001,805.69,700.24,805.37
960,1505.62,805.92,700.35,805.27
961,1505.33,806.24,699.95,805.38
962,1505.4699999999998,807.34,699.92,805.55
963,1504.56,806.14,699.22,805.34
964,1505.79,804.05,700.55,805.24
965,1505.74,804.5,700.4,805.34
966,1505.75,805.52,700.27,805.48
967,1505.44,807.43,700.17,805.27
968,1505.51,805.12,700.29,805.22
969,1505.33,804.69,700.05,805.28
970,1505.81,804.18,700.17,805.64
971,1505.56,805.25,700.4,805.16
972,1505.6399999999999,807.97,700.14,805.5
973,1505.48,803.94,699.73,805.75
974,1505.41,804.45,700.32,805.09
975,1506.21,806.01,700.38,805.83
976,1505.4299999999998,807.73,700.0,805.43
977,1505.42,806.44,699.99,805.43
978,1504.99,806.45,700.0,804.99
979,1505.1599999999999,805.87,700.05,805.11
980,1505.4099999999999,805.29,700.14,805.27
981,1506.23,806.51,700.56,805.67
982,1504.75,802.79,699.65,805.1
983,1505.06,803.66,699.63,805.43
984,1505.6100000000001,804.28,700.0,805.61
985,1505.01,806.67,699.92,805.09
986,1504.91,805.43,699.46,805.45
987,1505.06,809.01,699.74,805.32
988,1505.23,805.41,699.77,805.46
989,1504.97,803.5,699.99,804.98
990,1505.1399999999999,804.25,699.65,805.49
991,1505.6399999999999,805.02,700.12,805.52
992,1505.0900000000001,804.36,699.34,805.75
993,1504.8,803.88,699.53,805.27
994,1505.04,804.8,699.88,805.16
995,1505.46,807.2,700.0,805.46
996,1505.59,805.16,700.43,805.16
997,1505.18,805.29,699.98,805.2
998,1505.79,809.21,700.26,805.53
999,1504.99,807.96,699.46,805.53
1000,1504.83,804.43,699.84,804.99
1001,1505.3200000000002,803.64,700.11,805.21
1002,1505.8600000000001,803.8,700.41,805.45
1003,1506.1799999999998,804.56,700.56,805.62
1004,1505.59,807.07,700.55,805.04
1005,1505.04,807.18,699.86,805.18
1006,1505.44,803.69,699.78,805.66
1007,1505.51,806.48,699.79,805.72
1008,1505.25,805.34,700.06,805.19
1009,1505.13,804.3,699.7,805.43
1010,1505.31,805.38,700.02,805.29
1011,1505.37,804.0,699.86,805.51
1012,1505.04,805.73,699.69,805.35
1013,1506.42,810.39,700.93,805.49
1014,1504.6399999999999,806.77,699.31,805.33
1015,1504.52,803.02,699.28,805.24
1016,1505.77,801.94,700.02,805.75
1017,1505.6100000000001,809.77,700.22,805.39
1018,1505.3000000000002,807.25,699.73,805.57
1019,1504.76,800.51,699.41,805.35
1020,1505.8400000000001,807.87,700.23,805.61
1021,1504.98,806.65,699.48,805.5
1022,1505.46,807.23,700.2,805.26
1023,1505.08,805.27,699.6,805.48
1024,1505.81,804.15,700.24,805.57
1025,1505.25,804.79,700.05,805.2
1026,1504.85,806.81,699.96,804.89
1027,1505.67,806.0,700.24,805.43
1028,1505.41,804.02,699.96,805.45
1029,1505.47,805.97,700.0,805.47
1030,1505.47,807.33,700.03,805.44
1031,1505.52,804.91,699.89,805.63
1032,1505.04,803.69,699.96,805.08
1033,1504.85,803.41,699.38,805.47
1034,1505.46,804.31,699.92,805.54
1035,1505.3899999999999,806.03,699.93,805.46
1036,1505.2,804.96,699.58,805.62
1037,1505.12,803.85,699.69,805.43
1038,1505.84,804.18,700.53,805.31
1039,1505.29,804.93,699.93,805.36
1040,1504.8899999999999,805.08,699.66,805.23
1041,1505.26,803.4,700.01,805.25
1042,1505.45,807.95,700.01,805.44
1043,1505.03,806.19,699.73,805.3
1044,1505.31,806.52,700.0,805.31
1045,1505.85,806.83,700.38,805.47
1046,1505.29,804.41,700.11,805.18
1047,1505.5,805.04,699.96,805.54
1048,1504.92,804.53,700.09,804.83
1049,1505.5,805.58,700.01,805.49
1050,1505.5,805.31,699.98,805.52
1051,1505.27,804.7,700.12,805.15
1052,1505.29,803.46,699.99,805.3
1053,1505.54,806.16,700.08,805.46
1054,1505.1,805.34,699.92,805.18
1055,1505.29,806.75,700.04,805.25
1056,1505.5900000000001,805.53,700.08,805.51
1057,1505.67,803.14,699.98,805.69
1058,1504.92,804.78,699.8,805.12
1059,1505.5900000000001,805.87,700.11,805.48
1060,1505.42,803.81,700.31,805.11
1061,1505.6799999999998,804.93,699.8,805.88
1062,1505.36,806.51,700.05,805.31
1063,1505.15,805.36,700.03,805.12
1064,1505.21,805.07,699.92,805.29
1065,1505.3600000000001,805.73,700.15,805.21
1066,1505.1599999999999,804.8,699.77,805.39
1067,1505.75,808.79,700.23,805.52
1068,1505.6599999999999,805.95,699.86,805.8
1069,1505.14,806.08,699.95,805.19
1070,1505.15,805.59,699.77,805.38
1071,1505.53,804.88,700.01,805.52
1072,1505.51,804.67,699.97,805.54
1073,1505.67,803.05,699.76,805.91
1074,1506.0,806.87,700.32,805.68
1075,1505.26,805.0,699.89,805.37
1076,1505.23,805.44,699.6,805.63
1077,1506.01,805.26,700.71,805.3
1078,1505.3600000000001,806.9,699.64,805.72
1079,1504.8200000000002,805.53,699.85,804.97
1080,1505.69,807.21,700.16,805.53
1081,1505.1799999999998,804.83,700.18,805.0
1082,1505.45,807.27,699.84,805.61
1083,1505.3899999999999,807.84,700.24,805.15
1084,1505.2800000000002,806.16,699.83,805.45
1085,1505.1100000000001,805.32,699.57,805.54
1086,1505.27,805.66,699.91,805.36
1087,1504.92,807.07,699.24,805.68
1088,1506.38,806.84,700.98,805.4
1089,1505.33,805.56,699.83,805.5
1090,1505.02,804.36,699.84,805.18
1091,1505.48,807.06,700.2,805.28
1092,1505.1100000000001,807.76,699.61,805.5
1093,1505.6799999999998,806.28,700.16,805.52
1094,1505.35,805.36,700.11,805.24
1095,1505.1799999999998,803.52,699.87,805.31
1096,1505.6399999999999,803.23,700.22,805.42
1097,1505.85,808.79,700.47,805.38
1098,1505.06,808.2,699.67,805.39
1099,1504.53,805.37,699.51,805.02
1100,1505.13,801.81,699.78,805.35
1101,1506.47,803.83,700.94,805.53
1102,1505.51,805.53,700.36,805.15
1103,1505.65,804.54,700.46,805.19
1104,1506.17,806.83,700.57,805.6
1105,1504.79,807.71,699.48,805.31
1106,1505.3400000000001,802.01,699.36,805.98
1107,1505.3200000000002,809.83,699.85,805.47
1108,1505.01,805.92,699.81,805.2
1109,1505.79,804.33,700.22,805.57
1110,1506.1799999999998,806.13,700.66,805.52
1111,1505.3400000000001,805.61,700.13,805.21
1112,1504.9699999999998,805.34,699.66,805.31
1113,1505.06,805.62,699.65,805.41
1114,1504.92,806.0,699.46,805.46
1115,1505.19,806.78,699.86,805.33
1116,1505.01,804.92,699.72,805.29
1117,1505.4299999999998,804.61,700.41,805.02
1118,1505.12,803.77,700.01,805.11
1119,1505.3600000000001,803.87,699.97,805.39
1120,1505.45,806.23,700.0,805.45
1121,1505.6,806.97,700.12,805.48
1122,1505.0,805.64,699.66,805.34
1123,1505.53,805.29,700.1,805.43
1124,1505.1399999999999,806.63,699.48,805.66
1125,1504.74,806.29,699.2,805.54
1126,1506.19,804.91,700.6,805.59
1127,1505.54,804.45,700.18,805.36
1128,1505.26,805.67,699.74,805.52
1129,1505.28,805.27,699.89,805.39
1130,1505.42,805.63,700.41,805.01
1131,1504.18,805.0,699.2,804.98
1132,1506.25,805.14,700.58,805.67
1133,1504.89,806.1,699.94,804.95
1134,1504.91,807.77,699.58,805.33
1135,1506.1399999999999,805.46,700.39,805.75
1136,1505.27,805.98,699.84,805.43
1137,1505.0900000000001,804.95,699.58,805.51
1138,1504.98,806.0,699.9,805.08
1139,1504.6100000000001,805.76,699.51,805.1
1140,1505.46,804.93,699.84,805.62
1141,1505.7399999999998,805.4,700.31,805.43
1142,1505.4099999999999,803.97,700.18,805.23
1143,1505.63,805.08,699.89,805.74
1144,1504.9,804.97,699.55,805.35
1145,1505.33,806.43,699.55,805.78
1146,1505.35,806.84,699.71,805.64
1147,1505.03,804.19,699.63,805.4
1148,1505.42,803.42,699.91,805.51
1149,1505.4,804.64,700.17,805.23
1150,1505.98,809.39,700.49,805.49
1151,1504.63,807.33,699.45,805.18
1152,1505.33,804.71,699.83,805.5
1153,1504.8,804.06,699.49,805.31
1154,1505.3200000000002,804.38,699.99,805.33
1155,1505.53,804.56,700.11,805.42
1156,1505.54,803.04,700.19,805.35
1157,1491.68,806.9,699.96,791.72
1158,1505.33,804.61,699.96,805.37
1159,1505.33,804.61,699.96,805.37
1160,1505.33,804.61,699.96,805.37
1161,1505.33,804.61,699.96,805.37
1162,1505.33,804.61,699.96,805.37
1163,1505.33,804.61,699.96,805.37
1164,1505.33,804.61,699.96,805.37
1165,1505.33,804.61,699.96,805.37
1166,1505.33,804.61,699.96,805.37
1167,1505.33,804.61,699.96,805.37
1168,1505.33,804.61,699.96,805.37
1169,1505.33,804.61,699.96,805.37
1170,1505.33,804.61,699.96,805.37
1171,1505.33,804.61,699.96,805.37
1172,1505.33,804.61,699.96,805.37
1173,1505.33,804.61,699.96,805.37
1174,1505.33,804.61,699.96,805.37
1175,1505.33,804.61,699.96,805.37
1176,1505.33,804.61,699.96,805.37
1177,1505.33,804.61,699.96,805.37
1178,1505.33,804.61,699.96,805.37
1179,1505.33,804.61,699.96,805.37
1180,1505.33,804.61,699.96,805.37
1181,1505.33,804.61,699.96,805.37
1182,1505.33,804.61,699.96,805.37
1183,1505.33,804.61,699.96,805.37
1184,1505.33,804.61,699.96,805.37
1185,1505.33,804.61,699.96,805.37
1186,1505.33,804.61,699.96,805.37
1187,1505.33,804.61,699.96,805.37
1188,1505.33,804.61,699.96,805.37
1189,1505.33,804.61,699.96,805.37
1190,1505.33,335.4,699.96,805.37
1191,1506.54,803.96,699.96,806.58
1192,1505.48,802.85,699.96,805.52
1193,1505.8200000000002,805.07,699.96,805.86
1194,1505.41,809.68,699.96,805.45
1195,1187.0700000000002,806.51,373.97,813.1
1196,1504.38,803.83,699.16,805.22
1197,1505.29,807.34,700.01,805.28
1198,1504.28,800.39,699.16,805.12
1199,1506.6399999999999,808.27,701.23,805.41
1200,1504.55,802.98,699.42,805.13
1201,1505.6100000000001,807.71,700.28,805.33
1202,1505.08,801.52,699.92,805.16
1203,1506.35,810.47,700.97,805.38
1204,1505.21,800.5,699.55,805.66
1205,1505.6,806.84,700.38,805.22
1206,1505.13,806.14,699.92,805.21
1207,1505.6100000000001,806.56,700.02,805.59
1208,1504.94,804.39,699.51,805.43
1209,1505.69,803.65,700.3,805.39
1210,1505.79,806.92,700.28,805.51
1211,1504.95,806.64,699.5,805.45
1212,1504.93,805.75,699.7,805.23
1213,1505.5,805.55,700.02,805.48
1214,1505.19,805.62,700.09,805.1
1215,1505.03,808.87,699.56,805.47
1216,1505.08,806.53,699.33,805.75
1217,1504.8400000000001,804.91,699.39,805.45
1218,1505.0,803.22,699.49,805.51
1219,1505.32,802.6,700.01,805.31
1220,1505.46,803.48,700.05,805.41
1221,1506.0500000000002,812.02,700.85,805.2
1222,1504.5,803.85,699.2,805.3
1223,1504.62,804.16,699.21,805.41
1224,1505.69,803.31,699.84,805.85
1225,1505.47,803.1,700.19,805.28
1226,1505.31,802.79,700.0,805.31
1227,1157.33,808.03,362.87,794.46
1228,1505.33,804.61,699.96,805.37
1229,1505.33,804.61,699.96,805.37
1230,1505.33,804.61,699.96,805.37
1231,1505.33,804.61,699.96,805.37
1232,1505.33,804.61,699.96,805.37
1233,1505.33,804.61,699.96,805.37
1234,1505.33,804.61,699.96,805.37
1235,1505.33,804.61,699.96,805.37
1236,1505.33,804.61,699.96,805.37
1237,1505.33,804.61,699.96,805.37
1238,1505.33,804.61,699.96,805.37
1239,1505.33,804.61,699.96,805.37
1240,1505.33,804.61,699.96,805.37
1241,1505.33,804.61,699.96,805.37
1242,1505.33,804.61,699.96,805.37
1243,1505.33,804.61,699.96,805.37
1244,1505.33,804.61,699.96,805.37
1245,1505.33,804.61,699.96,805.37
1246,1505.33,804.61,699.96,805.37
1247,1505.33,804.61,699.96,805.37
1248,1505.33,804.61,699.96,805.37
1249,1505.33,804.61,699.96,805.37
1250,1505.33,324.43,699.96,805.37
1251,1485.3200000000002,779.5,699.96,785.36
1252,1258.73,782.31,465.65,793.08
1253,1506.3,803.19,701.37,804.93
1254,1505.15,808.77,699.67,805.48
1255,1505.63,803.79,699.94,805.69
1256,1505.35,807.9,700.09,805.26
1257,1504.69,802.7,699.36,805.33
1258,1505.81,807.93,700.55,805.26
1259,1505.12,802.52,699.82,805.3
1260,1505.1799999999998,807.4,699.91,805.27
1261,1504.79,805.94,699.74,805.05
1262,1505.3600000000001,803.64,700.04,805.32
1263,1506.24,809.25,700.74,805.5
1264,1504.7199999999998,799.87,699.66,805.06
1265,1506.31,810.73,701.03,805.28
1266,1504.33,800.73,699.08,805.25
1267,1506.59,809.36,701.05,805.54
1268,1505.9,806.51,700.54,805.36
1269,1504.73,804.91,699.62,805.11
1270,1505.87,805.76,700.45,805.42
1271,1505.1100000000001,805.63,699.74,805.37
1272,1505.71,804.77,700.39,805.32
1273,1505.65,803.39,700.34,805.31
1274,1504.6999999999998,802.28,699.28,805.42
1275,1505.17,803.72,699.65,805.52
1276,1504.8899999999999,805.5,699.66,805.23
1277,1506.51,811.45,701.1,805.41
1278,1504.96,802.73,699.51,805.45
1279,1505.9,808.81,700.39,805.51
1280,1504.24,804.76,699.19,805.05
1281,1505.6100000000001,806.9,700.12,805.49
1282,1505.43,805.65,699.72,805.71
1283,1504.6799999999998,803.4,699.66,805.02
1284,1505.73,802.98,700.6,805.13
1285,1506.4099999999999,809.4,701.04,805.37
1286,1504.96,807.22,699.4,805.56
1287,1505.4,801.94,700.08,805.32
1288,1505.0900000000001,804.23,700.12,804.97
1289,1505.87,811.21,700.34,805.53
1290,1504.92,805.98,699.65,805.27
1291,1505.12,798.65,699.6,805.52
1292,1505.96,810.9,700.46,805.5
1293,1505.14,806.13,699.57,805.57
1294,1505.3899999999999,802.26,699.68,805.71
1295,1505.17,802.42,699.79,805.38
1296,1505.48,811.71,700.25,805.23
1297,1505.03,806.83,700.06,804.97
1298,1505.6399999999999,802.34,699.91,805.73
1299,1505.17,800.74,699.84,805.33
1300,1506.58,808.63,701.12,805.46
1301,1505.52,806.84,700.24,805.28
1302,1505.41,807.45,700.21,805.2
1303,1505.45,803.22,700.32,805.13
1304,1505.53,799.97,700.01,805.52
1305,1505.8400000000001,812.64,700.74,805.1
1306,1505.07,800.59,699.66,805.41
1307,1505.75,808.81,700.57,805.18
1308,1505.54,808.77,700.08,805.46
1309,1504.3899999999999,802.54,699.08,805.31
1310,1504.37,804.96,699.24,805.13
1311,1506.8000000000002,811.71,701.09,805.71
1312,1504.5,802.77,699.34,805.16
1313,1505.9,808.11,700.32,805.58
1314,1505.25,807.56,699.8,805.45
1315,1505.24,802.56,699.59,805.65
1316,1504.99,800.55,699.62,805.37
1317,1505.9,805.02,700.26,805.64
1318,1505.23,807.69,699.88,805.35
1319,1505.03,803.04,699.63,805.4
1320,1022.85,326.12,699.96,322.89
1321,1505.33,804.61,699.96,805.37
1322,1505.33,804.61,699.96,805.37
1323,1505.33,804.61,699.96,805.37
1324,1505.33,804.61,699.96,805.37
1325,1505.33,804.61,699.96,805.37
1326,1505.33,804.61,699.96,805.37
1327,1505.33,804.61,699.96,805.37
1328,1505.33,804.61,699.96,805.37
1329,1505.33,804.61,699.96,805.37
1330,1505.33,804.61,699.96,805.37
1331,1505.33,804.61,699.96,805.37
1332,1505.33,804.61,699.96,805.37
1333,1505.33,804.61,699.96,805.37
1334,1505.33,804.61,699.96,805.37
1335,1505.33,804.61,699.96,805.37
1336,1505.33,804.61,699.96,805.37
1337,1505.33,804.61,699.96,805.37
1338,1505.33,804.61,699.96,805.37
1339,1505.33,804.61,699.96,805.37
1340,1505.33,804.61,699.96,805.37
1341,1505.33,804.61,699.96,805.37
1342,1505.33,804.61,699.96,805.37
1343,1505.33,804.61,699.96,805.37
1344,1505.33,804.61,699.96,805.37
1345,1505.33,804.61,699.96,805.37
1346,1505.33,804.61,699.96,805.37
1347,1505.33,804.61,699.96,805.37
1348,1505.33,441.52,699.96,805.37
1349,1415.43,806.26,699.96,715.47
1350,1194.99,800.52,380.75,814.24
1351,1503.1100000000001,801.94,697.67,805.44
1352,1507.15,809.39,701.16,805.99
1353,1505.26,801.36,699.61,805.65
1354,1505.17,807.54,700.11,805.06
1355,1505.6799999999998,805.56,700.05,805.63
1356,1504.15,801.93,699.27,804.88
1357,1505.78,809.85,700.37,805.41
1358,1504.6100000000001,798.68,699.17,805.44
1359,1505.88,808.36,700.52,805.36
1360,1505.26,801.21,699.78,805.48
1361,1505.96,804.6,700.14,805.82
1362,1505.99,805.47,700.74,805.25
1363,1505.69,806.65,700.17,805.52
1364,1505.6999999999998,804.96,700.27,805.43
1365,1505.5,805.18,700.11,805.39
1366,1505.51,806.96,700.12,805.39
1367,1506.5,804.98,700.77,805.73
1368,1504.75,803.88,699.6,805.15
1369,1505.75,802.04,700.41,805.34
1370,1505.41,808.93,700.33,805.08
1371,1504.81,803.99,699.57,805.24
1372,1506.15,803.0,700.21,805.94
1373,1505.03,806.25,699.55,805.48
1374,1504.9499999999998,806.95,699.42,805.53
1375,1505.23,805.42,700.02,805.21
1376,1504.87,803.22,699.5,805.37
1377,1505.15,810.29,699.74,805.41
1378,1505.0900000000001,805.87,699.76,805.33
1379,1505.1100000000001,801.42,699.74,805.37
1380,1505.49,805.04,699.9,805.59
1381,1505.83,808.79,700.3,805.53
