,FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV,"SUM(A, B, C)"
1148,4833.92,2113.76,2818.12,2415.3900000000003
1149,4766.16,2110.99,2535.46,2415.28
1150,4432.92,2115.9,2555.93,2415.63
1151,4725.97,2111.99,2513.03,2414.2799999999997
1152,4742.37,2108.81,2501.42,2416.19
1153,4542.17,2118.79,2534.96,2415.25
1154,5219.25,2113.07,3033.22,2411.3999999999996
1155,4965.99,2112.39,2693.07,2412.79
1156,4470.23,2113.05,2664.6,2414.7599999999998
1157,4620.05,2103.07,2542.47,2412.7999999999997
1158,4890.33,2104.81,2694.67,2414.42
1159,5227.6,2107.62,3124.83,2414.5699999999997
1160,4747.04,2101.05,2706.39,2421.8
1161,4941.38,2104.98,2547.95,2424.15
1162,4356.63,2100.93,2587.76,2411.12
1163,4766.26,2101.65,2448.29,2415.04
1164,4716.65,2104.61,2499.34,2414.66
1165,4613.07,2100.78,2511.56,2410.6800000000003
1166,4971.58,2100.08,2676.2,2409.6400000000003
1167,5048.95,2102.04,2804.7,2415.31
1168,4612.0,2104.01,2627.38,2416.96
1169,5257.46,2111.23,3014.73,2412.9
1170,4875.14,2101.26,2668.94,2413.8799999999997
1171,4390.18,2110.36,2505.4,2415.72
1172,4822.68,2120.12,2565.05,2418.88
1173,4669.47,2110.52,2656.3,2417.5699999999997
1174,4547.39,2113.21,2541.98,2416.9
1175,4578.2,2116.39,2567.62,2415.9500000000003
1176,4915.93,2111.04,2558.81,2417.3
1177,4359.96,2115.72,2558.79,2412.85
1178,4825.1,2118.72,2576.5,2415.71
1179,5090.18,2111.37,2588.22,2407.67
1180,4980.25,2115.78,3133.81,2413.5
1181,4856.79,2109.77,2503.11,2413.2799999999997
1182,4590.12,2109.32,2546.86,2416.96
1183,4626.71,2110.21,2542.22,2416.63
1184,4732.05,2103.19,2525.1,2413.8599999999997
1185,4633.32,2108.14,2531.91,2417.86
1186,4576.73,2102.15,2426.81,2412.71
1187,4703.83,2098.98,2534.49,2416.43
1188,5116.52,2096.59,2602.64,2413.71
1189,4873.01,2099.68,3038.1,2416.22
1190,4777.57,2108.58,2533.49,2417.45
1191,4656.97,2097.33,2596.07,2410.18
1192,5100.97,2098.85,2862.66,2417.45
1193,4975.23,2108.64,2778.4,2419.29
1194,4596.39,2103.97,2635.25,2418.27
1195,4615.98,2102.59,2655.29,2417.27
1196,4638.31,2113.57,2560.58,2417.74
1197,4835.7,2114.0,2426.69,2415.4
1198,4482.06,2109.08,2601.76,2411.13
1199,5166.27,2117.29,2728.75,2410.35
1200,4666.36,2112.47,2633.58,2413.95
1201,4607.22,2114.28,2555.06,2411.77
1202,5175.59,2119.83,2942.8,2413.54
1203,5072.44,2116.74,2696.37,2420.25
1204,4546.66,2113.27,2669.73,2417.32
1205,5110.33,2115.97,2758.44,2418.08
1206,4620.8,2111.97,2578.58,2417.2200000000003
1207,4753.64,2114.08,2658.84,2417.6400000000003
1208,4452.34,2109.37,2522.31,2409.9300000000003
1209,5070.78,2105.92,2697.64,2412.04
1210,4821.55,2109.66,2968.49,2410.0499999999997
1211,4728.08,2101.34,2548.87,2416.7799999999997
1212,4538.8,2099.15,2637.84,2421.15
1213,4738.2,2107.55,2672.56,2418.67
1214,4654.27,2097.66,2532.4,2416.9300000000003
1215,4553.86,2103.5,2507.79,2408.3199999999997
1216,4780.09,2108.58,2509.85,2414.55
1217,4590.52,2096.85,2613.6,2410.43
1218,5074.64,2106.33,2673.8,2406.46
1219,4937.6,2106.03,2977.48,2421.8199999999997
1220,4638.65,2104.8,2601.34,2418.8
1221,4812.5,2113.8,2507.8,2419.63
1222,4365.84,2109.26,2635.67,2416.27
1223,5003.61,2107.83,2596.69,2411.12
1224,5015.7,2115.48,2918.66,2414.17
1225,4483.06,2113.56,2491.53,2412.81
1226,4730.86,2111.37,2551.65,2417.7
1227,4800.19,2118.9,2531.44,2412.6
1228,4956.04,2116.2,2774.74,2413.61
1229,5045.38,2110.06,2829.76,2417.67
1230,4829.8,2113.84,2649.42,2409.98
1231,4869.93,2115.47,2873.87,2416.0
1232,4816.23,2110.52,2513.92,2410.67
1233,4526.17,2109.67,2700.41,2415.79
1234,4622.83,2112.06,2543.04,2416.2200000000003
1235,4789.73,2103.14,2575.09,2417.62
1236,4597.99,2106.94,2428.33,2417.67
1237,4864.48,2100.84,2650.94,2416.5099999999998
1238,5186.99,2107.25,2895.95,2411.6899999999996
1239,4401.1,2101.53,2551.13,2414.9300000000003
1240,5059.22,2098.41,2803.55,2411.09
1241,4891.94,2106.61,2728.56,2408.1800000000003
1242,4732.34,2097.72,2583.18,2412.72
1243,4790.11,2099.06,2714.97,2414.54
1244,4730.24,2107.05,2553.98,2418.93
1245,4570.13,2098.98,2526.19,2417.7200000000003
1246,4532.36,2102.84,2526.31,2416.6
1247,4774.56,2110.83,2492.76,2416.4
1248,4681.5,2111.21,2444.07,2416.7999999999997
1249,4489.28,2109.49,2623.12,2409.91
1250,5338.38,2116.97,2804.47,2407.88
1251,4914.94,2117.12,2924.44,2410.93
1252,4608.54,2111.13,2549.45,2411.66
1253,4677.49,2115.37,2496.96,2416.7599999999998
1254,4826.51,2114.69,2674.48,2409.14
1255,4680.84,2114.27,2605.48,2414.77
1256,4531.78,2115.08,2539.51,2413.1600000000003
1257,4774.6,2112.64,2416.68,2421.0099999999998
1258,4585.85,2111.54,2562.27,2415.2200000000003
1259,4675.16,2115.63,2541.4,2415.01
1260,4887.75,2101.63,2649.34,2405.2400000000002
1261,4795.83,2107.22,2816.11,2410.88
1262,4879.53,2109.56,2696.43,2407.06
1263,5179.6,2104.1,2936.63,2410.96
1264,4612.82,2099.82,2505.63,2416.0600000000004
1265,4576.63,2104.97,2539.86,2422.0299999999997
1266,4659.22,2099.21,2643.39,2418.36
1267,4840.82,2098.76,2570.94,2411.37
1268,4400.84,2102.63,2566.31,2411.89
1269,5051.2,2101.34,2663.52,2408.55
1270,4816.62,2104.57,2835.91,2411.35
1271,4569.5,2104.71,2563.51,2411.7200000000003
1272,5229.79,2102.44,2935.0,2407.84
1273,4904.76,2106.93,2681.11,2415.82
1274,4526.71,2115.0,2507.43,2423.71
1275,4583.8,2111.55,2719.6,2423.24
1276,4948.21,2113.34,2447.14,2415.71
1277,4334.09,2119.6,2604.81,2415.68
1278,4723.34,2113.06,2464.56,2412.83
1279,4794.38,2108.34,2589.65,2415.52
1280,5097.55,2122.03,2876.42,2406.89
1281,4925.95,2111.33,2817.57,2409.81
1282,4863.48,2111.59,2681.77,2414.0299999999997
1283,4801.18,2118.77,2579.06,2420.04
1284,4482.06,2111.1,2672.41,2418.35
1285,4844.81,2109.65,2546.87,2418.46
1286,4500.58,2104.94,2555.04,2408.01
1287,4659.02,2106.8,2527.04,2410.6099999999997
1288,4710.78,2106.47,2511.47,2416.44
1289,4952.76,2098.34,2620.03,2412.76
1290,5086.8,2106.67,3029.0,2406.8900000000003
1291,4758.35,2100.99,2685.3,2414.01
1292,4683.18,2101.17,2569.39,2423.14
1293,4584.25,2106.26,2677.93,2421.15
1294,4691.94,2099.5,2513.36,2413.16
1295,4768.94,2099.91,2518.64,2407.11
1296,4863.16,2105.21,2725.38,2401.82
1297,5305.0,2102.6,2884.66,2413.77
1298,4882.91,2103.68,2887.29,2421.79
1299,4510.11,2108.19,2612.0,2414.76
1300,4801.2,2109.26,2593.71,2410.81
1301,4559.9,2113.46,2604.52,2407.9700000000003
1302,4808.89,2112.15,2510.71,2409.15
1303,5055.15,2110.82,2974.58,2407.0699999999997
1304,4780.15,2119.49,2663.05,2407.69
1305,4976.72,2114.71,2909.4,2410.28
1306,4768.63,2113.96,2680.86,2410.9700000000003
1307,4639.77,2119.37,2544.06,2417.53
1308,4821.02,2113.78,2707.2,2419.23
1309,4823.6,2160.99,2489.62,2417.99
1310,4519.8,2080.98,2656.68,2414.0099999999998
1311,5020.1,2104.615,4432.96,2392.74
1312,4603.14,2104.615,4852.52,2406.75
1313,4773.42,2022.81,2981.38,2425.31
1314,4887.01,1302.84,3346.3,2410.21
1315,4876.14,2104.615,4723.13,2407.4799999999996
1316,4471.59,2104.615,4689.37,2417.59
1317,4805.57,886.62,3963.69,2422.54
1318,4607.63,2135.68,2484.57,2403.52
1319,4599.52,1581.51,2980.15,2411.56
1320,4576.2,1908.25,2699.71,2421.74
1321,4850.14,1426.45,2943.12,2413.84
1322,4402.98,1916.31,3028.15,2420.2000000000003
1323,4700.9,1906.83,2728.21,2420.69
1324,4733.64,1908.27,2665.04,2415.96
1325,4560.17,1905.39,2784.2,2410.24
1326,4612.6,1898.52,2779.68,2409.8999999999996
1327,5204.6,1888.65,2894.47,2411.44
1328,4878.97,1894.44,3158.28,2411.23
1329,4571.16,1931.24,2735.19,2409.64
1330,4769.55,1933.59,2756.99,2418.54
1331,4674.63,1928.19,2799.26,2414.39
1332,4615.54,1925.2,2849.93,2409.51
1333,5175.53,1921.45,3100.12,2418.29
1334,4682.76,1898.24,2882.85,2417.45
1335,4792.46,1885.18,2903.62,2424.83
1336,4645.91,1877.32,2823.93,2413.46
1337,4806.8,1869.05,2881.09,2410.32
1338,4611.87,1854.5,2916.33,2402.62
1339,5083.03,1842.13,3082.42,2408.59
1340,4553.28,1869.11,2827.8,2413.24
1341,4632.47,1901.99,2713.12,2413.9700000000003
1342,4657.83,1895.65,2809.14,2414.91
1343,4755.47,1948.5,2692.65,2414.39
1344,4371.24,1948.25,2635.07,2412.6099999999997
1345,4835.22,1948.73,2632.84,2406.02
1346,5157.27,1945.02,3024.32,2404.54
1347,4750.33,1938.29,2927.37,2409.29
1348,4515.37,1936.33,2638.24,2406.19
1349,4862.4,1932.61,2764.85,2417.95
1350,4580.51,1937.73,2674.58,2414.2
1351,4575.34,1931.08,2713.73,2414.96
1352,4985.89,1932.57,3010.91,2405.75
1353,5047.95,1929.39,3083.07,2407.6
1354,4851.9,1926.16,2932.44,2409.46
1355,4606.25,1927.2,2676.76,2409.9
1356,4857.87,1925.03,2906.08,2409.8599999999997
1357,4769.49,1923.16,2781.84,2415.2
1358,4586.92,1919.14,2662.62,2415.77
1359,4926.66,1919.77,2794.79,2410.79
1360,5270.16,1922.36,3334.07,2403.5699999999997
1361,4520.32,1918.24,2788.1,2406.2599999999998
1362,4732.03,1916.61,2751.82,2419.43
1363,4700.93,1916.98,2669.05,2413.0299999999997
1364,4646.87,1918.29,2765.04,2414.7200000000003
1365,4750.98,1918.18,2917.24,2411.65
1366,4815.57,1917.58,2677.98,2415.45
1367,4813.81,1919.84,2818.31,2409.95
1368,5124.15,1918.93,3256.24,2403.07
1369,4916.62,1918.66,2759.66,2410.76
1370,4514.77,1922.75,2726.65,2416.37
1371,4682.95,1924.81,2824.49,2416.95
1372,4740.74,1924.33,2741.24,2413.56
1373,4452.02,1929.67,2658.53,2419.07
1374,4787.5,1929.6,2651.89,2417.91
1375,4601.6,1930.74,2650.38,2415.9700000000003
1376,4658.98,1937.93,2633.2,2413.36
1377,4700.7,1940.43,2796.68,2407.54
1378,5271.48,1943.99,3125.24,2402.76
1379,4649.1,1949.32,2878.45,2415.14
1380,4665.44,1951.66,2723.97,2412.44
1381,5137.52,1959.52,2929.25,2415.2200000000003
1382,4816.53,1965.5,2830.69,2409.5
1383,4829.6,1969.21,2932.4,2421.24
1384,4699.42,1972.22,2625.89,2424.62
1385,4625.76,1975.77,2774.38,2411.92
1386,4562.67,1976.49,2740.74,2411.8500000000004
1387,5117.49,1981.38,2815.84,2406.71
1388,5125.11,1983.89,3193.14,2405.45
1389,4537.4,1818.87,2833.24,2411.45
1390,5129.73,973.9,3924.84,2411.8999999999996
1391,4690.75,1989.05,2707.73,2427.75
1392,4806.75,2045.26,2794.17,2412.25
1393,4850.57,2083.15,2699.77,2415.75
1394,4649.04,2087.86,2601.2,2408.05
1395,5049.98,2086.58,2946.95,2406.13
1396,4977.81,2090.39,2928.04,2413.65
1397,4528.58,2089.82,2625.49,2412.64
1398,4839.2,2087.5,2581.91,2417.33
1399,4536.72,2086.03,2636.03,2417.92
1400,4631.23,2085.25,2717.64,2418.5
1401,4727.03,2087.17,2630.02,2416.0
1402,4837.93,2085.49,2700.5,2415.81
1403,4803.3,2078.91,2680.21,2415.82
1404,4624.36,2079.39,2531.48,2415.63
1405,4674.64,2080.24,2625.34,2417.27
1406,4599.21,2075.04,2519.69,2412.16
1407,5046.59,2071.44,2834.41,2414.75
1408,4802.76,2065.34,2749.14,2413.6
1409,4557.78,2069.47,2634.15,2417.1800000000003
1410,4698.05,2065.32,2543.35,2413.52
1411,4724.36,2065.91,2556.34,2417.62
1412,4470.65,2071.89,2546.13,2417.2
1413,4723.34,2068.94,2546.79,2414.13
1414,4723.52,2064.54,2528.54,2419.4799999999996
1415,4544.4,2064.58,2559.17,2409.74
1416,4589.78,2066.43,2466.96,2405.57
1417,4776.24,2068.71,2513.69,2408.3199999999997
1418,4572.76,2070.49,2586.26,2418.86
1419,4536.59,2061.38,2643.62,2417.89
1420,4802.68,2056.3,2562.91,2419.21
1421,4736.54,2054.74,2634.95,2340.52
1422,4934.66,2052.56,2784.51,2416.49
1423,4735.28,2054.81,2858.46,2418.52
1424,4807.73,2042.04,2646.73,2414.76
1425,5014.86,2042.55,2961.12,2412.7799999999997
1426,4639.21,2036.78,2649.87,2414.38
1427,4604.83,2021.16,2536.78,2419.58
1428,4920.4,2012.35,2724.44,2421.39
1429,4831.97,1999.94,2808.03,2419.26
1430,4614.57,1992.1,2670.41,2414.2
1431,4935.84,1981.94,3065.67,2420.36
1432,4885.36,1970.5,2637.88,2415.12
1433,4627.49,1963.25,2850.63,2408.98
1434,5025.52,1961.19,2962.14,2415.76
1435,4676.96,1959.74,2697.76,2402.44
1436,4836.19,1956.16,2975.76,2409.5
1437,4656.56,1952.63,2750.32,2416.25
1438,4798.82,1950.71,2604.93,2417.74
1439,4466.83,1946.07,2692.84,2415.8
1440,4668.21,1944.91,2666.09,2410.31
1441,4732.3,1948.09,2620.97,2415.02
1442,4943.3,1948.54,2810.19,2405.3999999999996
1443,4963.65,1944.54,3121.46,2404.25
1444,4927.36,1945.56,2804.5,2418.88
1445,4561.4,1943.52,2689.11,2418.49
1446,4628.37,1941.49,2668.6,2418.24
1447,4645.93,1938.18,2674.63,2411.95
1448,4860.73,1931.65,2727.35,2407.75
1449,4784.02,1929.9,2989.24,2413.43
1450,4940.0,1928.19,2810.93,2414.7
1451,4801.84,1927.18,2969.83,2408.27
1452,4883.14,1928.44,3004.26,2403.8999999999996
1453,4979.41,1928.56,2872.05,2414.42
1454,4363.72,1926.23,2762.87,2411.69
1455,4747.68,1926.14,2687.34,2414.45
1456,4965.08,1928.98,2709.16,2414.44
1457,4627.75,1925.88,3063.57,2410.38
1458,4618.66,1924.02,2873.49,2421.62
1459,4919.68,1925.31,2754.93,2414.0
1460,4414.49,1926.57,2721.49,2411.42
1461,5231.31,1924.61,3002.24,2407.63
1462,4988.85,1926.64,3161.88,2415.32
1463,4751.73,1926.82,2884.89,2413.76
1464,4686.01,1930.8,2768.22,2413.63
1465,4893.97,1930.45,2957.94,2416.29
1466,4583.08,1933.02,2684.37,2414.13
1467,4621.24,1935.27,2775.42,2409.56
1468,4839.88,1939.01,2817.36,2410.83
1469,4849.28,1942.4,2964.39,2410.9900000000002
1470,4709.73,1943.65,2736.65,2412.54
1471,4559.25,1944.68,2726.92,2412.24
1472,4789.13,1950.94,2661.25,2403.6
1473,4972.43,1951.98,3095.03,2402.09
1474,5128.24,1956.99,2958.29,2409.98
1475,4421.78,1578.01,2808.83,2423.92
1476,4002.35,771.4,2719.57,2418.42
1477,1311.33,2104.615,2250.71,2415.1800000000003
1478,3434.11,2104.615,3583.68,2352.37
1479,3890.79,2104.615,3758.65,2397.7599999999998
1480,4052.7,2104.615,4142.9,2422.74
1481,4081.84,2104.615,3994.21,2370.47
1482,4230.69,2104.615,3714.73,2417.53
1483,4311.33,389.34,4009.41,2416.04
1484,4815.4,968.73,3358.9,2410.85
1485,4885.53,2104.615,4748.06,2410.72
1486,4488.98,517.47,4303.71,2424.86
1487,4723.32,2068.03,2683.08,2416.12
1488,4857.86,1009.89,3566.21,2402.84
1489,4388.58,1147.06,3873.89,2422.4100000000003
1490,4651.3,2039.8,2571.36,2420.54
1491,5230.86,1766.17,3116.62,2413.54
1492,4593.8,2029.75,2796.02,2410.89
1493,4608.27,2025.65,2653.95,2412.59
1494,4740.08,2023.4,2712.4,2418.98
1495,4753.55,2026.02,2626.69,2412.35
1496,4404.93,2028.14,2669.06,2418.54
1497,4863.28,2022.77,2691.76,2414.44
1498,4639.46,2023.95,2610.54,2412.64
1499,4557.73,2018.11,2561.19,2418.89
1500,4596.18,2018.11,2558.9,2415.51
1501,4942.95,2023.2,2658.91,2411.23
1502,4913.04,2018.29,2902.69,2414.87
1503,4780.27,2019.0,2676.03,2417.05
1504,4652.18,2020.53,2683.32,2412.41
1505,4961.27,2023.47,2844.06,2408.27
1506,4741.25,2025.65,2889.63,2411.7200000000003
1507,4925.06,2022.49,2651.84,2420.09
1508,5096.21,2029.36,3195.03,2421.26
1509,4791.77,2034.26,2631.14,2414.8500000000004
1510,4659.02,2037.12,2645.96,2409.86
1511,4601.24,2037.77,2657.22,2400.89
1512,5137.02,2034.04,3070.59,2414.14
1513,4663.4,2035.33,2602.13,2413.76
1514,4656.82,2030.42,2674.12,2429.66
1515,4975.78,2030.91,2890.91,2419.85
1516,4546.9,2029.4,2535.78,2410.6099999999997
1517,4626.74,2025.49,2619.96,2410.0299999999997
1518,4913.13,2019.14,2699.43,2406.23
1519,5252.29,2017.22,3324.73,2414.11
1520,4759.54,2017.56,2720.55,2418.62
1521,4610.95,2014.35,2657.4,2421.55
1522,4676.07,2011.97,2662.23,2416.6499999999996
1523,4756.38,2000.65,2503.5,2414.78
1524,4640.72,2006.11,2626.9,2408.88
1525,5285.58,1993.02,3266.84,2402.41
1526,4580.33,1984.02,2717.96,2418.6800000000003
1527,4723.22,1970.48,2670.3,2413.5
1528,5011.4,1949.43,3121.91,2414.6400000000003
1529,4786.35,1930.38,2741.35,2415.85
1530,4467.6,1909.58,2784.53,2414.98
1531,4727.04,1894.67,2700.12,2423.01
1532,4780.13,1889.92,2672.09,2418.1600000000003
1533,4449.88,1884.75,2781.64,2410.9
1534,4648.91,1882.36,2713.28,2409.67
1535,4785.35,1878.75,2632.86,2402.63
1536,4358.49,1874.69,2780.29,2375.83
1537,4731.48,1876.22,2741.77,2407.98
1538,5276.07,1870.37,3087.6,2405.98
1539,4634.14,1867.58,3190.75,2419.2700000000004
1540,4637.55,1867.71,2819.25,2415.49
1541,5187.28,1862.57,2877.18,2414.24
1542,4852.77,1862.14,3181.77,2419.17
1543,4659.08,1861.61,2765.9,2415.63
1544,4882.34,1863.53,2863.42,2427.11
1545,4383.94,1859.85,2879.48,2418.23
1546,4765.91,1856.1,2826.78,2411.92
1547,4849.43,1854.53,2850.1,2409.26
1548,5242.17,1855.55,3423.53,2408.23
1549,4855.59,1851.82,2945.65,2413.3
1550,4935.16,1850.65,3019.87,2421.73
1551,5037.96,1853.19,3075.22,2419.4399999999996
1552,4736.79,1851.29,3012.06,2423.8199999999997
1553,4709.76,1852.14,2861.2,2419.1800000000003
1554,4560.14,1852.14,2832.92,2408.94
1555,4741.7,1854.64,2834.99,2414.34
1556,4560.94,1855.34,2687.98,2418.21
1557,4709.73,1854.16,2838.48,2412.71
1558,4521.03,1856.18,2738.28,2406.4
1559,4760.88,1859.09,2775.4,2420.04
1560,4558.84,1862.1,2687.16,2412.88
1561,4643.9,1865.59,2779.36,2416.59
1562,4643.75,1947.13,2646.29,2416.26
1563,4686.2,2002.23,2670.6,2417.92
1564,4521.65,2012.32,2536.57,2417.74
1565,4779.45,2019.7,2709.5,2420.5699999999997
1566,4558.28,2028.6,2496.6,2418.76
1567,4583.71,2023.78,2604.83,2413.3
1568,4938.83,2022.11,2734.08,2406.59
1569,4895.09,2023.44,2972.9,2403.32
1570,4680.76,2025.69,2656.47,2419.2599999999998
1571,4600.82,2020.63,2570.64,2423.3799999999997
1572,4691.01,1699.17,2752.98,2416.0299999999997
1573,4879.32,2019.68,2890.7,2417.5299999999997
1574,4767.28,2025.67,2796.38,2412.25
1575,4826.09,2028.36,2728.85,2408.07
1576,4828.46,2028.46,2837.67,2415.59
1577,4664.8,2028.84,2528.81,2415.05
1578,4721.51,2038.92,2576.93,2411.4900000000002
1579,5100.41,2088.45,2887.04,2419.7599999999998
1580,4896.47,2116.17,2754.13,2413.68
1581,4566.89,2118.62,2566.85,2421.15
1582,4734.79,2094.49,2423.85,2421.98
1583,4623.02,2097.56,2495.76,2413.08
1584,4718.25,2096.17,2500.31,2416.08
1585,4692.99,2092.82,2471.78,2407.83
1586,5115.6,2087.8,2698.26,2420.42
1587,4483.57,2091.39,2661.54,2412.15
1588,4585.68,2091.92,2529.65,2414.2299999999996
1589,4917.78,2089.66,2658.24,2421.0899999999997
1590,4421.68,2092.07,2616.32,2411.5299999999997
1591,4809.78,2093.27,2575.53,2409.89
1592,5243.5,2145.31,2995.25,2415.37
1593,5016.2,2034.46,2907.8,2415.67
1594,4686.36,2031.33,2719.94,2427.27
1595,4789.82,2042.24,2620.03,2416.23
1596,4602.86,2054.63,2588.33,2415.6800000000003
1597,4731.56,2067.49,2603.37,2410.86
1598,5049.96,2081.92,2839.39,2408.9799999999996
1599,4751.06,2094.02,2684.4,2414.7
1600,5063.43,2108.6,2800.15,2421.11
1601,4941.12,2107.26,2734.27,2419.68
1602,4530.09,2104.35,2599.97,2417.17
1603,4560.5,2104.82,2550.3,2411.45
1604,4880.68,2105.73,2546.36,2405.52
1605,4737.15,2102.08,2723.18,2416.31
1606,4924.1,2105.14,2718.44,2416.62
1607,4712.45,2097.77,2564.24,2417.48
1608,4570.05,2102.71,2546.36,2420.8199999999997
1609,4592.29,2107.59,2521.61,2418.0
1610,4908.8,2099.58,2542.56,2414.2799999999997
1611,4802.76,2105.12,2705.09,2413.88
1612,5006.4,2104.73,2749.53,2416.86
1613,4548.07,2103.43,2566.86,2412.82
1614,4576.02,2109.79,2668.6,2416.5600000000004
1615,4826.43,2112.86,2523.65,2407.15
1616,5107.36,2115.46,2911.5,2411.48
1617,4817.55,2109.39,2737.31,2418.74
1618,4640.55,2114.24,2516.73,2424.25
1619,4615.12,2112.02,2558.55,2418.69
1620,5121.29,2114.74,2701.85,2411.77
1621,5174.23,2114.63,3165.55,2411.45
1622,4710.67,2110.69,2532.67,2414.92
1623,5045.76,2112.27,2807.06,2417.2200000000003
1624,4869.5,2113.06,2771.73,2422.81
1625,4721.81,2109.51,2575.81,2420.04
1626,4471.49,2109.52,2595.96,2413.3700000000003
1627,4881.48,2103.09,2566.98,2412.43
1628,4508.52,2106.92,2613.73,2409.45
1629,4588.26,2107.18,2445.16,2409.7
1630,4676.08,2102.54,2474.56,2419.83
1631,4800.84,2106.06,2517.69,2420.41
1632,4373.43,2102.28,2481.46,2418.34
1633,4815.7,2105.04,2456.67,2416.03
1634,4687.5,2105.61,2535.14,2414.0699999999997
1635,4508.51,2102.67,2441.35,2415.2
1636,4562.04,2102.19,2500.43,2412.38
1637,4936.06,2098.57,2490.55,2412.26
1638,4357.81,2097.17,2588.15,2417.35
1639,4716.26,2094.65,2409.44,2416.17
1640,4744.14,2096.38,2516.98,2410.7400000000002
1641,4528.54,2094.43,2545.38,2408.37
1642,4996.66,2090.55,2768.93,2418.03
1643,5097.1,2088.79,2892.11,2412.31
1644,4539.3,2090.43,2584.63,2419.99
1645,4638.21,2089.98,2561.39,2422.79
1646,4694.71,2089.79,2540.92,2411.14
1647,4869.93,2085.19,2585.07,2405.27
1648,5110.26,2092.12,3036.14,2412.06
1649,4924.16,2091.84,2658.95,2416.87
1650,4481.04,2089.43,2536.68,2424.48
1651,4718.66,2089.07,2681.81,2421.06
1652,4788.92,2093.12,2451.31,2412.17
1653,4645.79,2092.65,2749.34,2408.43
1654,4709.84,2095.52,2535.19,2413.51
1655,4752.53,2097.26,2475.47,2413.74
1656,4482.06,2097.3,2475.69,2415.56
1657,4602.94,2101.66,2489.7,2410.16
1658,4814.2,2106.11,2526.57,2415.6099999999997
1659,4587.6,2107.23,2522.03,2415.54
1660,4498.65,2113.25,2526.28,2411.63
1661,4885.77,2102.63,2476.38,2421.2
1662,4482.78,2093.79,2519.97,2423.3500000000004
1663,4583.36,2115.35,2496.25,2418.99
1664,4799.83,2116.03,2492.34,2415.39
1665,4580.41,2098.24,2471.67,2413.76
1666,4582.42,2115.54,2509.08,2414.76
1667,4632.29,2113.51,2545.25,2417.7
1668,4867.4,2106.03,2496.1,2407.34
1669,5230.15,1741.13,3091.24,2409.47
1670,5172.92,2039.92,3367.81,2415.34
1671,4492.14,2122.98,2585.1,2423.14
1672,5137.01,2111.96,2615.23,2415.6099999999997
1673,5334.78,2107.3,3312.91,2419.07
1674,4790.5,2115.44,2599.95,2416.37
1675,4581.8,2106.5,2601.53,2418.89
1676,5074.73,2110.32,2691.11,2417.19
1677,4659.86,2106.92,2850.8,2404.29
1678,4882.22,2102.04,2718.72,2408.63
1679,5053.13,2106.5,2826.41,2412.5099999999998
1680,4472.15,2101.1,2598.71,2413.42
1681,4711.59,2104.24,2550.78,2423.67
1682,4685.3,2104.16,2624.49,2419.42
1683,4706.3,2104.56,2488.92,2417.07
1684,4877.03,2102.67,2671.39,2409.23
1685,5052.98,2100.38,2907.35,2408.63
1686,4549.41,2111.18,2500.31,2418.48
1687,4715.47,2102.85,2554.43,2407.9300000000003
1688,4594.68,2105.26,2499.52,2412.87
1689,5270.97,2108.37,2917.69,2422.08
1690,4897.95,2109.2,2872.6,2414.31
1691,4587.26,1872.76,2611.79,2420.61
1692,4624.06,1477.36,3344.51,2416.76
1693,5066.07,2117.25,2607.54,2410.34
1694,5139.92,2119.76,3084.0,2413.83
1695,4786.98,2107.85,2638.47,2410.67
1696,5065.99,2118.94,2792.49,2425.98
1697,4846.83,2112.71,2804.11,2423.2799999999997
1698,4629.76,2112.0,2562.1,2421.74
1699,4721.16,2112.16,2642.09,2409.9
1700,4621.45,2104.09,2539.64,2416.15
1701,4638.01,2107.69,2534.41,2418.27
1702,4540.47,2106.31,2576.68,2414.25
1703,4868.42,2104.9,2391.79,2413.59
1704,4468.33,2106.0,2567.72,2417.1800000000003
1705,4652.62,2101.44,2464.18,2411.31
1706,4654.92,2104.73,2435.14,2415.0699999999997
1707,4726.99,2105.8,2522.42,2411.02
1708,4416.33,2106.14,2404.42,2413.96
1709,4813.79,2104.76,2515.21,2414.79
1710,4654.52,2101.28,2545.36,2410.7
1711,5203.73,2103.73,3035.19,2420.69
1712,4868.55,2108.23,2585.61,2414.5299999999997
1713,4537.64,2104.67,2609.29,2419.25
1714,4562.76,2107.97,2560.95,2425.5
1715,4945.71,2114.0,2480.84,2415.55
1716,4343.39,2111.69,2494.34,2414.56
1717,4748.33,2110.43,2511.54,2408.62
1718,5184.42,2115.72,2762.14,2411.46
1719,4978.85,2109.66,3080.99,2414.13
1720,4770.67,2115.83,2587.39,2416.1000000000004
1721,4547.16,2111.79,2538.75,2426.27
1722,4620.71,2108.87,2512.43,2417.94
1723,4860.39,2115.31,2401.68,2414.54
1724,4435.66,2109.59,2518.81,2413.63
1725,4753.31,2112.32,2663.47,2407.8199999999997
1726,4977.67,2110.82,2576.64,2411.79
1727,4393.45,2103.85,2588.52,2414.71
1728,4706.35,2104.97,2470.46,2415.2799999999997
1729,4686.81,2105.23,2519.87,2414.45
1730,4623.2,2101.03,2491.88,2416.7200000000003
1731,4476.49,2100.79,2725.04,2418.5099999999998
1732,4851.42,2098.66,2449.39,2417.16
1733,4545.95,2096.54,2505.78,2417.68
1734,4615.38,2094.38,2508.04,2417.69
