,"SUM(900, 1000)",FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
698,1505.9,804.79,700.25,805.65
699,1505.9499999999998,803.59,700.02,805.93
700,1504.7,802.13,699.61,805.09
701,1504.8600000000001,805.7,699.74,805.12
702,1505.91,805.32,700.09,805.82
703,1505.25,806.42,700.22,805.03
704,1505.02,802.57,699.8,805.22
705,1505.5,805.07,700.16,805.34
706,1505.29,805.27,700.12,805.17
707,1505.57,808.05,700.02,805.55
708,1505.58,802.88,700.1,805.48
709,1505.3899999999999,805.49,699.86,805.53
710,1504.6100000000001,804.28,699.54,805.07
711,1505.3600000000001,806.03,700.1,805.26
712,1505.38,805.16,699.77,805.61
713,1506.05,804.97,700.54,805.51
714,1505.48,804.12,700.33,805.15
715,1505.8000000000002,804.65,700.21,805.59
716,1505.37,805.59,700.01,805.36
717,1505.35,804.8,699.91,805.44
718,1505.1399999999999,804.86,700.0,805.14
719,1505.75,806.07,700.47,805.28
720,1505.25,804.63,700.08,805.17
721,1505.1399999999999,803.05,699.68,805.46
722,1506.06,806.67,700.49,805.57
723,1505.31,803.25,699.84,805.47
724,1505.45,804.98,700.09,805.36
725,1505.6599999999999,807.3,700.38,805.28
726,1504.85,801.67,699.92,804.93
727,1505.53,807.61,700.18,805.35
728,1505.88,804.93,700.0,805.88
729,1505.02,803.43,699.75,805.27
730,1504.8600000000001,805.81,699.73,805.13
731,1505.38,805.94,699.75,805.63
732,1505.06,805.98,699.87,805.19
733,1505.03,806.23,700.11,804.92
734,1505.6399999999999,804.21,700.13,805.51
735,1504.75,804.27,699.92,804.83
736,1505.21,806.05,700.01,805.2
737,1505.59,805.44,700.16,805.43
738,1504.0,807.91,698.81,805.19
739,1506.4,804.49,701.09,805.31
740,1505.6799999999998,804.88,700.43,805.25
741,1505.87,805.25,700.39,805.48
742,1506.33,806.71,700.4,805.93
743,1504.96,803.14,699.46,805.5
744,1505.52,805.73,700.08,805.44
745,1505.58,803.46,700.1,805.48
746,1504.9099999999999,805.59,699.39,805.52
747,1504.37,805.85,699.49,804.88
748,1505.34,806.11,699.93,805.41
749,1505.02,803.4,699.56,805.46
750,1505.1799999999998,807.69,700.02,805.16
751,1505.53,806.7,700.06,805.47
752,1505.6,805.91,700.11,805.49
753,1505.5900000000001,804.81,700.0,805.59
754,1505.0900000000001,805.33,699.98,805.11
755,1504.38,805.04,700.01,804.37
756,1505.2199999999998,802.89,699.43,805.79
757,1505.57,807.44,700.18,805.39
758,1505.44,803.73,699.98,805.46
759,1505.9099999999999,807.62,700.56,805.35
760,1504.77,802.31,699.68,805.09
761,1505.1799999999998,805.46,699.78,805.4
762,1505.31,806.45,700.15,805.16
763,1505.03,804.89,699.72,805.31
764,1505.31,806.14,699.81,805.5
765,1505.1999999999998,804.63,699.67,805.53
766,1505.79,807.89,700.19,805.6
767,1505.1,802.33,700.26,804.84
768,1505.1100000000001,805.8,700.15,804.96
769,1506.1100000000001,806.62,700.66,805.45
770,1505.02,801.75,699.53,805.49
771,1505.6399999999999,807.49,700.14,805.5
772,1504.73,804.58,699.76,804.97
773,1504.95,804.23,699.58,805.37
774,1504.85,806.5,699.66,805.19
775,1505.85,805.79,700.0,805.85
776,1505.26,805.73,700.31,804.95
777,1505.35,804.76,700.16,805.19
778,1505.5,804.3,699.88,805.62
779,1505.72,806.43,700.51,805.21
780,1505.59,805.7,700.16,805.43
781,1504.25,805.11,699.35,804.9
782,1505.97,805.58,700.64,805.33
783,1505.82,805.53,700.26,805.56
784,1505.72,802.99,700.27,805.45
785,1505.04,805.09,699.81,805.23
786,1506.06,806.01,700.54,805.52
787,1505.6399999999999,805.77,700.25,805.39
788,1505.46,804.9,700.05,805.41
789,1504.84,805.0,699.67,805.17
790,1504.74,805.54,699.67,805.07
791,1505.05,806.39,699.8,805.25
792,1505.5,806.12,699.91,805.59
793,1505.65,805.18,700.59,805.06
794,1504.9299999999998,805.94,699.78,805.15
795,1505.09,804.91,699.53,805.56
796,1506.19,804.55,700.12,806.07
797,1504.85,803.65,699.48,805.37
798,1490.83,809.49,700.0,790.83
799,1505.37,805.04,700.0,805.37
800,1505.37,805.04,700.0,805.37
801,1505.37,805.04,700.0,805.37
802,1505.37,805.04,700.0,805.37
803,1505.37,805.04,700.0,805.37
804,1505.37,805.04,700.0,805.37
805,1505.37,805.04,700.0,805.37
806,1505.37,805.04,700.0,805.37
807,1505.37,805.04,700.0,805.37
808,1505.37,805.04,700.0,805.37
809,1505.37,805.04,700.0,805.37
810,1505.37,805.04,700.0,805.37
811,1505.37,805.04,700.0,805.37
812,1505.37,805.04,700.0,805.37
813,1505.37,805.04,700.0,805.37
814,1505.37,805.04,700.0,805.37
815,1505.37,805.04,700.0,805.37
816,1505.37,805.04,700.0,805.37
817,1505.37,805.04,700.0,805.37
818,1505.37,805.04,700.0,805.37
819,1505.37,805.04,700.0,805.37
820,1505.37,805.04,700.0,805.37
821,1505.37,805.04,700.0,805.37
822,1505.37,805.04,700.0,805.37
823,1505.37,805.04,700.0,805.37
824,1505.37,805.04,700.0,805.37
825,1505.37,805.04,700.0,805.37
826,1505.37,805.04,700.0,805.37
827,1505.37,805.04,700.0,805.37
828,1505.37,805.04,700.0,805.37
829,1505.37,805.04,700.0,805.37
830,1505.37,805.04,700.0,805.37
831,1505.37,805.04,700.0,805.37
832,1505.37,805.04,700.0,805.37
833,1505.37,805.04,700.0,805.37
834,1505.37,805.04,700.0,805.37
835,1505.37,805.04,700.0,805.37
836,1505.37,805.04,700.0,805.37
837,1505.37,805.04,700.0,805.37
838,1505.37,805.04,700.0,805.37
839,1505.37,805.04,700.0,805.37
840,1505.37,805.04,700.0,805.37
841,1505.37,805.04,700.0,805.37
842,1505.37,805.04,700.0,805.37
843,1505.37,805.04,700.0,805.37
844,1505.37,805.04,700.0,805.37
845,1505.37,805.04,700.0,805.37
846,1505.37,805.04,700.0,805.37
847,1505.37,805.04,700.0,805.37
848,1505.37,805.04,700.0,805.37
849,1505.37,805.04,700.0,805.37
850,1505.37,805.04,700.0,805.37
851,1505.37,805.04,700.0,805.37
852,1505.37,805.04,700.0,805.37
853,1505.37,805.04,700.0,805.37
854,1505.37,805.04,700.0,805.37
855,1505.37,805.04,700.0,805.37
856,1505.37,805.04,700.0,805.37
857,1505.37,805.04,700.0,805.37
858,1505.37,805.04,700.0,805.37
859,1505.37,805.04,700.0,805.37
860,1505.37,805.04,700.0,805.37
861,1505.37,805.04,700.0,805.37
862,1505.37,805.04,700.0,805.37
863,1505.37,805.04,700.0,805.37
864,1505.37,805.04,700.0,805.37
865,1505.37,805.04,700.0,805.37
866,1505.37,805.04,700.0,805.37
867,1505.37,805.04,700.0,805.37
868,1505.37,805.04,700.0,805.37
869,1505.37,805.04,700.0,805.37
870,1505.37,805.04,700.0,805.37
871,1505.37,805.04,700.0,805.37
872,1505.37,805.04,700.0,805.37
873,1505.37,805.04,700.0,805.37
874,1505.37,805.04,700.0,805.37
875,1505.37,805.04,700.0,805.37
876,1505.37,805.04,700.0,805.37
877,1505.37,805.04,700.0,805.37
878,1505.37,805.04,700.0,805.37
879,1505.37,805.04,700.0,805.37
880,1505.37,805.04,700.0,805.37
881,1505.37,805.04,700.0,805.37
882,1505.37,805.04,700.0,805.37
883,1505.37,805.04,700.0,805.37
884,1505.37,805.04,700.0,805.37
885,1505.37,805.04,700.0,805.37
886,1505.37,805.04,700.0,805.37
887,1505.37,805.04,700.0,805.37
888,1505.37,805.04,700.0,805.37
889,1505.37,805.04,700.0,805.37
890,1505.37,805.04,700.0,805.37
891,1505.37,805.04,700.0,805.37
892,1505.37,805.04,700.0,805.37
893,1505.37,805.04,700.0,805.37
894,1505.37,805.04,700.0,805.37
895,1505.37,805.04,700.0,805.37
896,1505.37,805.04,700.0,805.37
897,1505.37,805.04,700.0,805.37
898,1505.37,805.04,700.0,805.37
899,1505.37,805.04,700.0,805.37
900,1505.37,805.04,700.0,805.37
901,1505.37,805.04,700.0,805.37
902,1505.37,805.04,700.0,805.37
903,1505.37,805.04,700.0,805.37
904,1505.37,805.04,700.0,805.37
905,1505.37,805.04,700.0,805.37
906,1505.37,805.04,700.0,805.37
907,1505.37,805.04,700.0,805.37
908,1505.37,805.04,700.0,805.37
909,1505.37,805.04,700.0,805.37
910,1505.37,805.04,700.0,805.37
911,1505.37,805.04,700.0,805.37
912,1505.37,805.04,700.0,805.37
913,1505.37,805.04,700.0,805.37
914,1505.37,805.04,700.0,805.37
915,1505.37,805.04,700.0,805.37
916,1505.37,805.04,700.0,805.37
917,1505.37,805.04,700.0,805.37
918,1505.37,805.04,700.0,805.37
919,1505.37,805.04,700.0,805.37
920,1505.37,805.04,700.0,805.37
921,1505.37,805.04,700.0,805.37
922,1505.37,805.04,700.0,805.37
923,1505.37,805.04,700.0,805.37
924,1505.37,805.04,700.0,805.37
925,1505.37,805.04,700.0,805.37
926,1505.37,805.04,700.0,805.37
927,1505.37,805.04,700.0,805.37
928,1505.37,805.04,700.0,805.37
929,1505.37,805.04,700.0,805.37
930,1505.37,805.04,700.0,805.37
931,1505.37,805.04,700.0,805.37
932,1505.37,805.04,700.0,805.37
933,1505.37,805.04,700.0,805.37
934,1505.37,805.04,700.0,805.37
935,1505.37,805.04,700.0,805.37
936,1505.37,805.04,700.0,805.37
937,1505.37,805.04,700.0,805.37
938,1505.37,805.04,700.0,805.37
939,1505.37,805.04,700.0,805.37
940,1505.37,805.04,700.0,805.37
941,1505.37,805.04,700.0,805.37
942,1505.37,805.04,700.0,805.37
943,1505.37,805.04,700.0,805.37
944,1505.37,805.04,700.0,805.37
945,1505.37,805.04,700.0,805.37
946,1505.37,805.04,700.0,805.37
947,1505.37,805.04,700.0,805.37
948,1505.37,805.04,700.0,805.37
949,1505.37,805.04,700.0,805.37
950,1207.44,775.91,700.0,507.44
951,1519.3400000000001,806.24,700.0,819.34
952,1504.12,804.15,700.13,803.99
953,1504.52,805.08,699.04,805.48
954,1504.76,805.79,699.81,804.95
955,1504.8899999999999,804.87,699.42,805.47
956,1506.1100000000001,806.31,700.51,805.6
957,1504.8899999999999,802.2,699.77,805.12
958,1505.65,807.84,700.29,805.36
959,1505.1399999999999,804.3,699.91,805.23
960,1504.87,804.26,699.63,805.24
961,1505.5,806.05,700.0,805.5
962,1506.25,806.39,700.45,805.8
963,1504.9099999999999,806.05,699.43,805.48
964,1505.63,805.2,700.0,805.63
965,1505.04,802.79,699.8,805.24
966,1505.31,806.33,700.04,805.27
967,1505.27,806.17,699.93,805.34
968,1505.5700000000002,807.02,700.12,805.45
969,1504.85,803.11,699.51,805.34
970,1505.5900000000001,806.99,700.32,805.27
971,1505.13,803.49,699.85,805.28
972,1505.0300000000002,805.82,699.7,805.33
973,1505.53,804.37,700.38,805.15
974,1505.38,804.81,700.16,805.22
975,1505.79,806.03,700.28,805.51
976,1505.06,806.0,699.93,805.13
977,1504.8899999999999,804.42,699.77,805.12
978,1505.48,804.0,700.02,805.46
979,1505.7,806.05,700.2,805.5
980,1505.1,803.88,700.16,804.94
981,1505.04,806.37,699.58,805.46
982,1505.3200000000002,806.08,699.87,805.45
983,1505.17,804.63,699.83,805.34
984,1505.13,805.79,700.01,805.12
985,1504.8600000000001,803.91,699.86,805.0
986,1505.31,803.79,699.68,805.63
987,1504.87,806.76,699.68,805.19
988,1505.6100000000001,805.6,700.22,805.39
989,1505.25,804.05,699.5,805.75
990,1505.63,804.81,700.32,805.31
991,1506.33,807.6,700.91,805.42
992,1506.03,805.67,700.25,805.78
993,1505.23,805.04,700.16,805.07
994,1504.17,803.0,699.34,804.83
995,1505.3200000000002,805.04,700.19,805.13
996,1505.48,805.27,699.98,805.5
997,1506.03,805.88,700.61,805.42
998,1506.25,804.82,700.77,805.48
999,1505.3600000000001,805.01,700.09,805.27
1000,1505.15,804.45,700.26,804.89
1001,1505.07,804.64,699.65,805.42
1002,1505.12,806.39,700.1,805.02
1003,1504.96,805.07,699.69,805.27
1004,1505.47,806.25,700.09,805.38
1005,1505.3600000000001,804.71,699.98,805.38
1006,1505.46,804.76,699.93,805.53
1007,1505.3899999999999,803.4,700.25,805.14
1008,1505.59,808.97,699.92,805.67
1009,1504.31,801.8,699.33,804.98
1010,1506.03,807.2,700.39,805.64
1011,1505.23,804.47,699.85,805.38
1012,1505.22,805.89,700.08,805.14
1013,1505.1100000000001,802.36,700.02,805.09
1014,1505.96,806.55,700.41,805.55
1015,1505.13,804.72,699.68,805.45
1016,1505.3600000000001,806.64,700.15,805.21
1017,1504.92,805.99,699.77,805.15
1018,1505.1100000000001,805.43,700.03,805.08
1019,1505.17,805.28,699.36,805.81
1020,1505.88,803.04,700.72,805.16
1021,1505.25,805.48,700.16,805.09
1022,1505.75,805.16,700.16,805.59
1023,1507.0500000000002,804.97,701.48,805.57
1024,1505.31,806.22,699.91,805.4
1025,1504.85,805.25,699.24,805.61
1026,1503.88,805.27,698.6,805.28
1027,1505.78,805.11,700.79,804.99
1028,1505.0,806.04,699.76,805.24
1029,1505.15,806.2,699.75,805.4
1030,1505.5700000000002,805.44,699.84,805.73
1031,1505.52,805.17,700.02,805.5
1032,1505.5,805.4,700.04,805.46
1033,1505.4099999999999,803.31,699.88,805.53
1034,1504.13,805.41,698.98,805.15
1035,1505.01,805.5,700.21,804.8
1036,1505.23,805.33,699.71,805.52
1037,1504.9499999999998,804.66,699.78,805.17
1038,1505.6,804.47,700.44,805.16
1039,1505.7600000000002,806.24,700.19,805.57
1040,1505.53,804.5,699.76,805.77
1041,1505.6,803.86,700.04,805.56
1042,1506.29,806.37,700.48,805.81
1043,1504.62,803.53,699.21,805.41
1044,1505.0900000000001,807.19,699.46,805.63
1045,1505.44,805.64,700.23,805.21
1046,1504.35,802.51,699.18,805.17
1047,1505.52,806.72,700.17,805.35
1048,1505.17,805.64,700.16,805.01
1049,1504.99,804.66,699.34,805.65
1050,1505.65,803.38,700.15,805.5
1051,1505.65,804.99,700.37,805.28
1052,1505.99,805.75,700.32,805.67
1053,1504.9099999999999,806.1,699.68,805.23
1054,1506.1599999999999,804.81,700.68,805.48
1055,1505.26,804.87,699.92,805.34
1056,1504.4,806.24,699.64,804.76
1057,1505.14,803.93,700.07,805.07
1058,1506.46,806.85,700.42,806.04
1059,1504.88,803.76,699.58,805.3
1060,1504.73,805.13,699.57,805.16
1061,1505.52,804.59,700.09,805.43
1062,1505.62,805.99,700.49,805.13
1063,1506.81,804.22,700.74,806.07
1064,1505.02,803.93,699.94,805.08
1065,1505.71,805.99,700.26,805.45
1066,1505.46,803.85,700.06,805.4
1067,1505.04,805.13,699.88,805.16
1068,1505.4099999999999,804.81,700.1,805.31
1069,1506.49,806.47,700.58,805.91
1070,1504.77,804.89,699.79,804.98
1071,1505.17,803.76,699.8,805.37
1072,1504.9299999999998,802.9,699.68,805.25
1073,1505.6,805.99,700.09,805.51
1074,1506.23,809.1,700.83,805.4
1075,1505.19,801.9,699.66,805.53
1076,1505.02,804.53,699.59,805.43
1077,1505.3899999999999,804.71,700.1,805.29
1078,1505.03,806.42,700.12,804.91
1079,1506.03,804.92,700.25,805.78
1080,1504.97,805.25,699.97,805.0
1081,1505.28,804.43,699.76,805.52
1082,1505.5700000000002,803.66,700.12,805.45
1083,1505.4,803.96,700.03,805.37
1084,1505.54,806.75,700.09,805.45
1085,1504.56,804.64,699.56,805.0
1086,1505.74,806.2,700.26,805.48
1087,1504.63,802.53,699.38,805.25
1088,1505.82,808.25,700.55,805.27
1089,1504.55,804.02,698.87,805.68
1090,1506.54,806.43,701.09,805.45
1091,1505.03,803.31,699.72,805.31
1092,1505.3600000000001,804.99,699.76,805.6
1093,1505.35,805.9,700.15,805.2
1094,1505.21,801.94,699.81,805.4
1095,1505.35,804.81,700.16,805.19
1096,1505.25,805.91,699.98,805.27
1097,1505.75,803.51,700.5,805.25
1098,1505.4099999999999,805.22,699.98,805.43
1099,1505.45,804.95,699.84,805.61
1100,1505.71,804.69,700.02,805.69
1101,1505.19,804.97,699.68,805.51
1102,1505.7600000000002,804.68,699.82,805.94
1103,1505.1799999999998,803.86,699.64,805.54
1104,1505.62,805.53,700.23,805.39
1105,1505.8,806.44,700.38,805.42
1106,1505.32,806.48,700.06,805.26
1107,1504.28,803.68,699.22,805.06
1108,1505.27,805.4,699.82,805.45
1109,1505.53,804.71,700.11,805.42
1110,1505.74,806.95,700.4,805.34
1111,1505.71,805.1,700.23,805.48
1112,1506.15,803.43,700.51,805.64
1113,1505.21,804.51,699.89,805.32
1114,1504.51,803.6,699.56,804.95
1115,1506.29,807.68,700.74,805.55
1116,1505.56,804.28,700.03,805.53
1117,1505.07,804.76,700.04,805.03
1118,1505.87,806.3,700.24,805.63
1119,1505.6100000000001,804.84,700.44,805.17
1120,1504.6100000000001,802.74,698.98,805.63
1121,1504.49,805.47,699.57,804.92
1122,1504.93,805.35,699.46,805.47
1123,1505.3899999999999,805.71,699.77,805.62
1124,1505.4299999999998,805.18,699.77,805.66
1125,1505.53,806.59,700.15,805.38
1126,1505.07,803.09,700.06,805.01
1127,1505.8000000000002,805.92,700.07,805.73
1128,1506.19,803.13,700.76,805.43
1129,1505.6399999999999,804.74,700.3,805.34
1130,1505.92,805.11,700.0,805.92
1131,1506.22,805.82,700.77,805.45
1132,1506.51,807.41,700.9,805.61
1133,1504.98,804.03,699.68,805.3
1134,1505.74,803.76,700.36,805.38
1135,1505.3200000000002,802.82,700.45,804.87
1136,1506.37,806.84,700.71,805.66
1137,1505.73,802.72,699.73,806.0
1138,1505.3200000000002,804.7,700.22,805.1
1139,1506.1,805.74,700.82,805.28
1140,1505.27,805.88,700.23,805.04
1141,1506.31,805.6,700.67,805.64
1142,1504.56,805.05,699.56,805.0
1143,1505.22,805.2,700.14,805.08
1144,1505.02,803.01,699.61,805.41
1145,1505.37,806.36,699.78,805.59
1146,1504.7399999999998,805.44,699.56,805.18
1147,1504.3200000000002,801.92,699.13,805.19
1148,1504.97,805.84,699.58,805.39
1149,1503.8899999999999,805.9,699.13,804.76
1150,1504.56,805.6,699.11,805.45
1151,1505.1,802.68,699.56,805.54
1152,1505.28,807.36,699.77,805.51
1153,1505.9699999999998,806.4,700.3,805.67
1154,1505.21,804.63,700.1,805.11
1155,1504.98,803.78,699.55,805.43
1156,1505.45,806.46,700.23,805.22
1157,1505.0700000000002,803.54,699.94,805.13
1158,1505.04,806.19,699.86,805.18
1159,1505.1399999999999,804.22,699.93,805.21
1160,1505.3600000000001,805.7,699.94,805.42
1161,1505.53,808.02,700.15,805.38
1162,1504.94,802.43,699.22,805.72
1163,1505.4,805.86,700.01,805.39
1164,1505.9299999999998,806.87,700.51,805.42
1165,1505.31,803.12,699.37,805.94
1166,1504.88,803.84,699.68,805.2
1167,1505.79,805.76,700.81,804.98
1168,1505.37,805.46,700.01,805.36
1169,1504.74,803.99,699.52,805.22
1170,1505.19,804.29,699.91,805.28
1171,1505.76,804.78,700.12,805.64
1172,1504.8000000000002,806.36,699.72,805.08
1173,1504.79,807.06,699.52,805.27
1174,1504.7,804.94,699.74,804.96
1175,1504.8400000000001,803.07,699.95,804.89
1176,1504.71,806.77,699.62,805.09
1177,1505.47,803.0,699.84,805.63
1178,1506.13,806.04,700.63,805.5
1179,1505.65,803.95,700.05,805.6
1180,1505.44,805.72,700.31,805.13
1181,1504.64,802.83,699.19,805.45
1182,1504.9,806.25,699.73,805.17
1183,1505.44,806.7,700.09,805.35
1184,1504.83,803.33,699.62,805.21
1185,1505.44,806.58,699.95,805.49
1186,1505.97,803.21,700.21,805.76
1187,1504.6399999999999,804.56,699.72,804.92
1188,1503.1799999999998,805.92,697.93,805.25
1189,1505.22,806.02,700.14,805.08
1190,1508.3200000000002,806.12,703.07,805.25
1191,1505.46,802.64,700.41,805.05
1192,1505.23,804.6,699.9,805.33
1193,1506.17,807.66,700.71,805.46
1194,1505.03,804.65,699.8,805.23
1195,1505.4299999999998,804.88,699.78,805.65
1196,1505.57,804.1,699.93,805.64
1197,1505.35,805.6,699.98,805.37
1198,1505.92,804.67,700.49,805.43
1199,1504.7,803.64,699.49,805.21
1200,1505.17,805.37,699.96,805.21
1201,1505.46,805.8,700.0,805.46
1202,1505.58,803.51,700.5,805.08
1203,1505.79,806.62,700.38,805.41
1204,1505.6399999999999,803.9,700.25,805.39
1205,1506.06,805.83,700.31,805.75
1206,1505.1,803.37,699.75,805.35
1207,1506.26,806.57,700.81,805.45
1208,1505.69,802.46,700.04,805.65
1209,1506.0900000000001,805.72,700.88,805.21
1210,1505.6100000000001,806.13,700.2,805.41
1211,1505.81,803.65,700.13,805.68
1212,1505.97,805.93,700.53,805.44
1213,1506.07,805.52,700.02,806.05
1214,1505.75,803.97,700.37,805.38
1215,1504.71,803.5,699.64,805.07
1216,1506.5,807.19,700.99,805.51
1217,1505.48,803.84,700.11,805.37
1218,1505.08,803.44,699.96,805.12
1219,1504.2800000000002,807.4,699.19,805.09
1220,1506.03,804.07,700.5,805.53
1221,1505.8400000000001,804.04,700.59,805.25
1222,1505.58,806.66,700.14,805.44
1223,1505.03,802.93,699.37,805.66
1224,1505.63,805.23,700.41,805.22
1225,1505.81,806.95,700.38,805.43
1226,1505.49,805.33,700.17,805.32
1227,1504.75,803.78,699.33,805.42
1228,1504.97,804.05,699.76,805.21
1229,1505.6399999999999,806.81,700.59,805.05
1230,1505.63,802.61,700.35,805.28
1231,1505.6399999999999,806.26,699.89,805.75
1232,1504.96,803.15,699.43,805.53
1233,1505.58,806.44,700.3,805.28
1234,1505.53,804.49,700.15,805.38
1235,1505.2800000000002,804.22,699.71,805.57
1236,1504.9,804.47,699.79,805.11
1237,1505.6,805.39,699.96,805.64
1238,1504.95,803.5,699.5,805.45
1239,1505.5300000000002,806.25,700.21,805.32
1240,1505.4099999999999,803.61,700.06,805.35
1241,1505.33,802.06,700.05,805.28
1242,1504.8200000000002,802.03,699.69,805.13
1243,1505.72,802.83,700.25,805.47
1244,1505.3,805.37,700.39,804.91
1245,1505.2399999999998,805.82,699.93,805.31
1246,1505.87,805.28,700.32,805.55
1247,1505.08,804.24,699.67,805.41
1248,1505.72,805.11,699.97,805.75
1249,1505.31,802.22,699.7,805.61
1250,1505.73,800.99,700.29,805.44
1251,1505.7,803.84,700.26,805.44
1252,1505.06,805.19,699.72,805.34
1253,1504.33,801.68,699.4,804.93
1254,1504.21,798.78,699.06,805.15
1255,1506.3600000000001,803.1,700.76,805.6
1256,1505.1599999999999,802.62,699.99,805.17
1257,1504.87,805.39,699.62,805.25
1258,1504.9699999999998,803.33,699.68,805.29
1259,1505.74,804.61,700.12,805.62
1260,1505.4299999999998,801.48,700.05,805.38
1261,1506.0300000000002,802.2,700.32,805.71
1262,1505.9,798.55,700.09,805.81
1263,1505.65,800.13,700.48,805.17
1264,1505.75,805.21,700.52,805.23
1265,1505.5,803.61,700.29,805.21
1266,1505.6599999999999,803.86,700.35,805.31
1267,1506.0500000000002,804.1,700.32,805.73
1268,1505.31,804.74,699.97,805.34
1269,1505.6599999999999,803.51,699.91,805.75
1270,1505.57,802.61,700.17,805.4
1271,1506.27,803.44,700.51,805.76
1272,1505.04,797.87,699.66,805.38
1273,1505.9099999999999,806.32,700.5,805.41
1274,1504.79,805.19,699.4,805.39
1275,1505.03,803.99,699.56,805.47
1276,1505.03,804.88,700.02,805.01
1277,1504.48,805.33,699.64,804.84
1278,1505.2,804.92,699.85,805.35
1279,1504.97,805.13,700.11,804.86
1280,1504.8,803.18,699.93,804.87
1281,1505.73,801.51,700.28,805.45
1282,1505.33,801.98,700.14,805.19
1283,1505.96,804.23,700.97,804.99
1284,1505.74,804.8,699.9,805.84
1285,1505.31,805.26,700.28,805.03
1286,1505.58,804.96,699.97,805.61
1287,1505.0,804.65,700.04,804.96
1288,1505.4899999999998,804.47,700.18,805.31
1289,1505.05,805.35,699.63,805.42
1290,1506.26,801.57,700.58,805.68
1291,1504.83,804.65,699.49,805.34
1292,1505.7800000000002,804.05,700.19,805.59
1293,1504.71,804.24,699.9,804.81
1294,1504.92,803.88,699.93,804.99
1295,1505.67,801.65,700.32,805.35
1296,1505.73,800.39,700.08,805.65
1297,1505.98,800.95,700.35,805.63
1298,1505.96,801.69,700.47,805.49
1299,1505.37,801.52,699.66,805.71
1300,1505.74,801.88,700.52,805.22
1301,1505.27,800.21,700.04,805.23
1302,1505.15,798.89,699.93,805.22
1303,1505.5,797.88,699.95,805.55
1304,1505.63,804.89,700.27,805.36
1305,1505.12,801.72,699.82,805.3
1306,1506.25,803.57,700.53,805.72
1307,1505.1599999999999,802.74,699.87,805.29
1308,1505.13,801.09,699.8,805.33
1309,1505.94,807.23,700.53,805.41
1310,1505.9099999999999,805.3,700.25,805.66
1311,1504.6100000000001,794.5,699.04,805.57
1312,1505.58,795.09,699.82,805.76
1313,1506.52,805.54,701.34,805.18
1314,1504.5500000000002,803.9,699.69,804.86
1315,1505.76,800.68,700.08,805.68
1316,1505.59,801.37,700.17,805.42
1317,1506.0900000000001,805.95,700.39,805.7
1318,1505.1100000000001,802.57,699.86,805.25
1319,1505.41,805.12,699.83,805.58
1320,1505.18,804.41,699.86,805.32
1321,1505.0700000000002,805.18,699.86,805.21
1322,1504.56,804.73,699.23,805.33
1323,1505.99,806.76,700.37,805.62
1324,1504.76,804.18,699.15,805.61
1325,1504.88,802.48,699.55,805.33
1326,1504.9499999999998,804.16,699.64,805.31
1327,1505.28,806.42,699.77,805.51
1328,1505.17,805.64,699.95,805.22
1329,1505.02,802.74,699.36,805.66
1330,1505.3,804.39,700.01,805.29
1331,1505.3400000000001,806.85,700.1,805.24
1332,1504.6,803.35,699.22,805.38
1333,1505.71,806.32,700.21,805.5
1334,1505.02,802.24,699.68,805.34
1335,1505.38,803.33,699.97,805.41
1336,1505.1999999999998,804.25,700.03,805.17
1337,1505.17,802.96,700.18,804.99
1338,1504.8899999999999,801.67,699.49,805.4
1339,1504.95,801.83,699.85,805.1
1340,1505.51,802.47,700.23,805.28
1341,1505.3899999999999,802.45,700.22,805.17
1342,1505.53,802.42,700.28,805.25
1343,1505.58,803.09,699.91,805.67
1344,1504.98,801.62,699.36,805.62
1345,1504.8200000000002,799.31,699.46,805.36
1346,1504.4,795.82,699.39,805.01
1347,1505.72,802.54,700.65,805.07
1348,1504.33,801.24,699.27,805.06
1349,1505.49,802.51,700.22,805.27
1350,1505.67,800.68,700.23,805.44
1351,1505.93,802.29,700.08,805.85
1352,1505.3400000000001,798.73,699.64,805.7
1353,1505.4,800.75,700.0,805.4
1354,1506.06,801.68,700.38,805.68
1355,1504.58,800.31,699.09,805.49
1356,1505.1100000000001,797.8,699.78,805.33
1357,1505.5700000000002,802.09,700.1,805.47
1358,1505.38,801.64,699.79,805.59
1359,1505.6,801.74,699.97,805.63
1360,1504.6599999999999,797.43,699.31,805.35
1361,1506.13,802.79,700.38,805.75
1362,1505.54,803.48,700.26,805.28
1363,1505.45,801.29,700.11,805.34
1364,1505.08,800.32,699.53,805.55
1365,1505.07,799.14,699.76,805.31
1366,1505.6399999999999,804.9,700.36,805.28
1367,1505.75,801.98,700.36,805.39
1368,1505.49,800.27,700.11,805.38
1369,1505.1799999999998,805.0,699.8,805.38
1370,1505.38,803.67,700.0,805.38
1371,1505.32,804.13,700.26,805.06
1372,1505.22,803.44,699.83,805.39
1373,1505.21,804.43,699.84,805.37
1374,1505.69,803.54,700.79,804.9
1375,1505.1,804.55,699.63,805.47
1376,1505.44,804.11,700.1,805.34
1377,1504.9,800.02,699.37,805.53
1378,1505.78,800.3,700.15,805.63
1379,1505.8200000000002,805.25,700.59,805.23
1380,1505.47,805.39,699.96,805.51
1381,1505.0100000000002,803.08,700.07,804.94
1382,1505.31,801.15,699.93,805.38
1383,1505.24,803.79,700.17,805.07
1384,1505.25,805.51,699.94,805.31
