,"SUM(900, 1000)",FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
1418,1505.29,804.89,699.93,805.36
1419,1505.29,804.89,699.93,805.36
1420,1505.29,804.89,699.93,805.36
1421,1505.29,804.89,699.93,805.36
1422,1505.29,804.89,699.93,805.36
1423,1505.29,804.89,699.93,805.36
1424,1505.29,804.89,699.93,805.36
1425,1505.29,804.89,699.93,805.36
1426,1505.29,804.89,699.93,805.36
1427,1505.29,804.89,699.93,805.36
1428,1505.29,804.89,699.93,805.36
1429,1505.29,804.89,699.93,805.36
1430,1505.29,804.89,699.93,805.36
1431,1505.29,804.89,699.93,805.36
1432,1505.29,804.89,699.93,805.36
1433,1505.29,804.89,699.93,805.36
1434,1505.29,804.89,699.93,805.36
1435,1505.29,804.89,699.93,805.36
1436,1505.29,804.89,699.93,805.36
1437,1505.29,804.89,699.93,805.36
1438,1505.29,804.89,699.93,805.36
1439,1505.29,804.89,699.93,805.36
1440,1505.29,804.89,699.93,805.36
1441,1505.29,804.89,699.93,805.36
1442,1505.29,804.89,699.93,805.36
1443,1505.29,804.89,699.93,805.36
1444,1505.29,804.89,699.93,805.36
1445,1505.29,804.89,699.93,805.36
1446,1505.29,804.89,699.93,805.36
1447,1505.29,804.89,699.93,805.36
1448,1505.29,804.89,699.93,805.36
1449,1505.29,804.89,699.93,805.36
1450,1505.29,804.89,699.93,805.36
1451,1505.29,804.89,699.93,805.36
1452,1505.29,804.89,699.93,805.36
1453,1505.29,804.89,699.93,805.36
1454,1505.29,804.89,699.93,805.36
1455,1505.29,804.89,699.93,805.36
1456,1505.29,804.89,699.93,805.36
1457,1505.29,804.89,699.93,805.36
1458,1505.29,804.89,699.93,805.36
1459,1505.29,804.89,699.93,805.36
1460,1505.29,804.89,699.93,805.36
1461,1505.29,804.89,699.93,805.36
1462,1505.29,804.89,699.93,805.36
1463,1505.29,804.89,699.93,805.36
1464,1505.29,804.89,699.93,805.36
1465,1505.29,804.89,699.93,805.36
1466,1505.29,804.89,699.93,805.36
1467,1505.29,804.89,699.93,805.36
1468,1505.29,804.89,699.93,805.36
1469,1505.29,804.89,699.93,805.36
1470,1505.29,804.89,699.93,805.36
1471,1505.29,804.89,699.93,805.36
1472,1505.29,804.89,699.93,805.36
1473,1505.29,804.89,699.93,805.36
1474,1505.29,804.89,699.93,805.36
1475,1505.29,804.89,699.93,805.36
1476,1505.29,804.89,699.93,805.36
1477,1505.29,804.89,699.93,805.36
1478,1505.29,804.89,699.93,805.36
1479,1505.29,804.89,699.93,805.36
1480,1505.29,804.89,699.93,805.36
1481,1505.29,804.89,699.93,805.36
1482,1505.29,804.89,699.93,805.36
1483,1505.29,804.89,699.93,805.36
1484,1505.29,804.89,699.93,805.36
1485,1505.29,804.89,699.93,805.36
1486,1505.29,804.89,699.93,805.36
1487,1505.29,804.89,699.93,805.36
1488,1505.29,804.89,699.93,805.36
1489,1505.29,804.89,699.93,805.36
1490,1505.29,804.89,699.93,805.36
1491,1505.29,804.89,699.93,805.36
1492,1505.29,804.89,699.93,805.36
1493,1505.29,804.89,699.93,805.36
1494,1505.29,804.89,699.93,805.36
1495,1505.29,804.89,699.93,805.36
1496,1505.29,804.89,699.93,805.36
1497,1505.29,804.89,699.93,805.36
1498,1505.29,804.89,699.93,805.36
1499,1505.29,804.89,699.93,805.36
1500,1505.29,804.89,699.93,805.36
1501,1505.29,804.89,699.93,805.36
1502,1505.29,804.89,699.93,805.36
1503,1505.29,804.89,699.93,805.36
1504,1505.29,804.89,699.93,805.36
1505,1505.29,804.89,699.93,805.36
1506,1505.29,804.89,699.93,805.36
1507,1505.29,804.89,699.93,805.36
1508,1505.29,804.89,699.93,805.36
1509,1505.29,804.89,699.93,805.36
1510,1505.29,804.89,699.93,805.36
1511,1505.29,804.89,699.93,805.36
1512,1505.29,804.89,699.93,805.36
1513,1505.29,804.89,699.93,805.36
1514,1505.29,804.89,699.93,805.36
1515,1505.29,804.89,699.93,805.36
1516,1505.29,804.89,699.93,805.36
1517,1505.29,804.89,699.93,805.36
1518,1505.29,804.89,699.93,805.36
1519,1505.29,804.89,699.93,805.36
1520,1505.29,804.89,699.93,805.36
1521,1505.29,804.89,699.93,805.36
1522,1505.29,804.89,699.93,805.36
1523,1505.29,804.89,699.93,805.36
1524,1505.29,804.89,699.93,805.36
1525,1505.29,804.89,699.93,805.36
1526,1505.29,804.89,699.93,805.36
1527,1505.29,804.89,699.93,805.36
1528,1505.29,804.89,699.93,805.36
1529,1505.29,804.89,699.93,805.36
1530,1505.29,804.89,699.93,805.36
1531,1505.29,804.89,699.93,805.36
1532,1505.29,804.89,699.93,805.36
1533,1505.29,804.89,699.93,805.36
1534,1505.29,804.89,699.93,805.36
1535,1505.29,804.89,699.93,805.36
1536,1505.29,804.89,699.93,805.36
1537,1505.29,804.89,699.93,805.36
1538,1505.29,804.89,699.93,805.36
1539,1505.29,804.89,699.93,805.36
1540,1505.29,804.89,699.93,805.36
1541,1505.29,804.89,699.93,805.36
1542,1505.29,804.89,699.93,805.36
1543,1505.29,804.89,699.93,805.36
1544,1505.29,804.89,699.93,805.36
1545,1505.29,804.89,699.93,805.36
1546,1505.29,804.89,699.93,805.36
1547,1505.29,804.89,699.93,805.36
1548,1505.29,804.89,699.93,805.36
1549,1505.29,804.89,699.93,805.36
1550,1505.29,804.89,699.93,805.36
1551,1505.29,804.89,699.93,805.36
1552,1505.29,804.89,699.93,805.36
1553,1505.29,804.89,699.93,805.36
1554,1505.29,804.89,699.93,805.36
1555,1505.29,804.89,699.93,805.36
1556,1505.29,804.89,699.93,805.36
1557,1505.29,804.89,699.93,805.36
1558,1505.29,804.89,699.93,805.36
1559,1505.29,804.89,699.93,805.36
1560,1505.29,804.89,699.93,805.36
1561,1505.29,804.89,699.93,805.36
1562,1505.29,804.89,699.93,805.36
1563,1505.29,804.89,699.93,805.36
1564,1505.29,804.89,699.93,805.36
1565,1062.1799999999998,631.89,699.93,362.25
1566,1512.9099999999999,806.48,699.93,812.98
1567,1496.76,804.65,687.81,808.95
1568,1504.65,806.06,699.28,805.37
1569,1505.33,803.77,700.01,805.32
1570,1504.99,804.53,699.78,805.21
1571,1505.95,806.31,699.99,805.96
1572,1505.8400000000001,806.65,700.38,805.46
1573,1505.89,804.89,700.45,805.44
1574,1506.2,806.22,700.51,805.69
1575,1506.54,805.53,701.01,805.53
1576,1504.81,805.04,699.73,805.08
1577,1505.3,805.23,699.89,805.41
1578,1505.56,805.38,699.8,805.76
1579,1505.4,805.93,699.79,805.61
1580,1505.58,807.56,700.09,805.49
1581,1506.29,805.29,700.73,805.56
1582,1505.01,803.46,699.7,805.31
1583,1505.17,806.4,700.04,805.13
1584,1505.35,804.91,699.72,805.63
1585,1504.67,805.76,700.0,804.67
1586,1263.44,750.56,550.37,713.07
1587,1111.09,673.83,699.93,411.16
1588,1514.23,805.37,699.93,814.3
1589,1500.7,803.34,694.08,806.62
1590,1505.73,807.45,700.3,805.43
1591,1505.3600000000001,803.74,699.51,805.85
1592,1505.3200000000002,806.65,700.08,805.24
1593,1504.4699999999998,803.33,699.18,805.29
1594,1506.1,808.85,700.54,805.56
1595,1505.24,804.17,699.52,805.72
1596,1505.3200000000002,806.81,699.96,805.36
1597,1505.29,804.44,700.03,805.26
1598,1505.43,805.77,699.94,805.49
1599,1481.61,807.38,699.93,781.68
1600,1505.29,804.89,699.93,805.36
1601,1505.29,804.89,699.93,805.36
1602,1505.29,804.89,699.93,805.36
1603,1505.29,804.89,699.93,805.36
1604,1505.29,804.89,699.93,805.36
1605,1505.29,804.89,699.93,805.36
1606,1505.29,804.89,699.93,805.36
1607,1505.29,804.89,699.93,805.36
1608,1505.29,804.89,699.93,805.36
1609,1505.29,804.89,699.93,805.36
1610,1505.29,804.89,699.93,805.36
1611,1505.29,804.89,699.93,805.36
1612,1505.29,804.89,699.93,805.36
1613,1505.29,804.89,699.93,805.36
1614,1505.29,804.89,699.93,805.36
1615,1505.29,804.89,699.93,805.36
1616,1505.29,804.89,699.93,805.36
1617,1505.29,804.89,699.93,805.36
1618,1505.29,804.89,699.93,805.36
1619,1505.29,804.89,699.93,805.36
1620,1505.29,804.89,699.93,805.36
1621,1505.29,804.89,699.93,805.36
1622,1505.29,804.89,699.93,805.36
1623,1505.29,804.89,699.93,805.36
1624,1505.29,804.89,699.93,805.36
1625,1505.29,804.89,699.93,805.36
1626,1505.29,804.89,699.93,805.36
1627,1505.29,804.89,699.93,805.36
1628,1505.29,804.89,699.93,805.36
1629,1505.29,804.89,699.93,805.36
1630,1505.29,804.89,699.93,805.36
1631,1505.29,804.89,699.93,805.36
1632,1505.29,804.89,699.93,805.36
1633,1505.29,804.89,699.93,805.36
1634,1505.29,804.89,699.93,805.36
1635,1505.29,804.89,699.93,805.36
1636,1505.29,804.89,699.93,805.36
1637,1505.29,804.89,699.93,805.36
1638,1505.29,804.89,699.93,805.36
1639,1505.29,804.89,699.93,805.36
1640,1505.29,804.89,699.93,805.36
1641,1505.29,804.89,699.93,805.36
1642,1505.29,804.89,699.93,805.36
1643,1505.29,804.89,699.93,805.36
1644,1505.29,804.89,699.93,805.36
1645,1505.29,804.89,699.93,805.36
1646,1505.29,804.89,699.93,805.36
1647,1505.29,804.89,699.93,805.36
1648,1505.29,804.89,699.93,805.36
1649,1505.29,804.89,699.93,805.36
1650,1505.29,804.89,699.93,805.36
1651,1505.29,804.89,699.93,805.36
1652,1505.29,804.89,699.93,805.36
1653,1505.29,804.89,699.93,805.36
1654,1505.29,804.89,699.93,805.36
1655,1505.29,804.89,699.93,805.36
1656,1505.29,804.89,699.93,805.36
1657,1505.29,804.89,699.93,805.36
1658,1095.1299999999999,663.22,699.93,395.2
1659,1513.13,803.66,699.93,813.2
1660,1500.3400000000001,805.24,691.96,808.38
1661,1504.72,804.97,699.5,805.22
1662,1505.04,804.19,699.43,805.61
1663,1505.71,807.44,700.07,805.64
1664,1504.88,804.74,699.73,805.15
1665,1504.53,803.91,699.04,805.49
1666,1505.3600000000001,804.18,699.79,805.57
1667,1505.14,805.99,699.94,805.2
1668,1506.33,804.26,700.13,806.2
1669,1504.6100000000001,806.61,699.86,804.75
1670,1506.3400000000001,804.97,700.58,805.76
1671,1504.55,803.21,699.04,805.51
1672,1505.8000000000002,807.74,699.94,805.86
1673,1505.33,804.38,699.57,805.76
1674,1504.7600000000002,807.12,699.69,805.07
1675,1504.8400000000001,805.83,699.62,805.22
1676,1504.41,805.83,699.07,805.34
1677,1505.45,804.88,699.94,805.51
1678,1503.94,803.54,699.36,804.58
1679,1505.08,807.48,699.2,805.88
1680,1505.53,805.49,699.93,805.6
1681,1505.0700000000002,806.83,699.98,805.09
1682,1505.02,804.84,699.77,805.25
1683,1504.5,805.49,699.37,805.13
1684,1505.69,805.05,700.76,804.93
1685,1505.76,806.55,700.47,805.29
1686,1506.1599999999999,803.87,700.29,805.87
1687,1504.9099999999999,806.07,699.24,805.67
1688,1505.29,806.39,699.85,805.44
1689,1505.98,807.17,700.57,805.41
1690,1506.5700000000002,804.98,701.45,805.12
1691,1506.06,806.43,700.5,805.56
1692,1505.56,807.04,700.24,805.32
1693,1505.1599999999999,803.31,699.81,805.35
1694,1506.3200000000002,806.27,700.88,805.44
1695,1505.9,807.33,700.65,805.25
1696,1505.47,806.43,699.94,805.53
1697,1504.88,803.66,699.53,805.35
1698,1505.5900000000001,805.97,700.15,805.44
1699,1504.78,807.44,699.47,805.31
1700,1505.1799999999998,806.32,699.51,805.67
1701,1505.52,805.07,700.07,805.45
1702,1505.77,807.42,700.14,805.63
1703,1505.7,805.34,700.13,805.57
1704,1505.01,805.59,699.5,805.51
1705,1504.4299999999998,803.57,699.15,805.28
1706,1504.9299999999998,806.15,699.37,805.56
1707,1505.06,806.1,699.78,805.28
1708,1505.28,806.34,699.64,805.64
1709,1505.8600000000001,805.6,700.42,805.44
1710,1505.4499999999998,806.3,700.03,805.42
1711,1505.3200000000002,805.17,699.75,805.57
1712,1504.1799999999998,804.05,698.77,805.41
1713,1505.4499999999998,805.18,700.06,805.39
1714,1505.5300000000002,809.08,700.33,805.2
1715,1505.04,804.36,699.55,805.49
1716,1505.53,806.13,700.28,805.25
1717,1505.18,805.08,699.45,805.73
1718,1504.77,805.1,699.32,805.45
1719,1504.62,804.08,699.34,805.28
1720,1505.23,808.06,700.01,805.22
1721,1505.13,804.22,699.5,805.63
1722,1505.05,806.73,700.12,804.93
1723,1505.12,806.05,699.58,805.54
1724,1506.29,807.17,700.64,805.65
1725,1505.6799999999998,806.13,700.27,805.41
1726,1505.35,804.42,700.04,805.31
1727,1504.8899999999999,804.79,699.67,805.22
1728,1505.94,805.19,700.65,805.29
1729,1505.62,803.29,700.29,805.33
1730,1505.9,806.48,700.14,805.76
1731,1505.3899999999999,805.16,700.11,805.28
1732,1505.56,804.86,700.07,805.49
1733,1505.4,806.99,700.2,805.2
1734,1505.49,804.94,700.29,805.2
1735,1505.69,806.23,700.1,805.59
1736,1506.5,805.94,700.71,805.79
1737,1506.49,804.56,701.38,805.11
1738,1507.24,804.53,702.6,804.64
1739,1506.6,805.97,701.09,805.51
1740,1504.8899999999999,806.53,699.41,805.48
1741,1504.9499999999998,804.57,699.56,805.39
1742,1505.38,806.74,700.27,805.11
1743,1505.06,806.72,699.88,805.18
1744,1505.3200000000002,803.72,699.97,805.35
1745,1504.81,804.9,699.49,805.32
1746,1505.6,807.32,700.12,805.48
1747,1504.74,805.89,699.52,805.22
1748,1504.21,804.13,698.89,805.32
1749,1504.85,804.36,699.12,805.73
1750,1505.8000000000002,807.88,700.08,805.72
1751,1504.1100000000001,803.72,698.92,805.19
1752,1504.62,799.02,699.18,805.44
1753,1504.85,799.09,699.48,805.37
1754,1505.38,800.76,700.05,805.33
1755,1504.69,798.88,699.7,804.99
1756,1505.44,796.74,699.82,805.62
1757,1504.82,793.99,699.43,805.39
1758,1505.27,797.71,699.86,805.41
1759,1504.32,793.51,699.01,805.31
1760,1448.46,764.87,699.93,748.53
1761,1505.29,804.89,699.93,805.36
1762,1144.59,710.04,699.93,444.66
1763,1514.71,800.39,699.93,814.78
1764,1504.77,787.21,698.64,806.13
1765,1506.6100000000001,794.23,700.92,805.69
1766,1505.83,794.96,700.42,805.41
1767,1505.47,795.46,700.2,805.27
1768,1505.26,794.93,699.93,805.33
1769,1505.7,795.25,700.34,805.36
1770,1505.6399999999999,799.82,700.33,805.31
1771,1505.62,801.54,700.26,805.36
1772,1505.57,800.02,700.14,805.43
1773,1505.52,800.53,700.14,805.38
1774,1505.67,798.48,700.59,805.08
1775,1506.23,798.7,700.79,805.44
1776,1505.76,796.04,700.41,805.35
1777,1504.9,792.02,699.87,805.03
1778,1505.75,788.24,700.79,804.96
1779,1505.71,789.82,700.93,804.78
1780,1505.62,789.33,700.29,805.33
1781,1505.38,787.55,699.93,805.45
1782,1505.4099999999999,783.89,700.04,805.37
1783,1505.08,781.56,699.72,805.36
1784,1505.89,777.62,700.19,805.7
1785,1505.5,774.01,699.74,805.76
1786,1505.38,777.89,699.89,805.49
1787,1505.26,775.71,699.96,805.3
1788,1503.54,770.32,698.79,804.75
1789,1505.0500000000002,765.09,699.73,805.32
1790,1505.13,767.07,699.56,805.57
1791,1504.79,764.11,699.53,805.26
1792,1505.54,763.15,700.11,805.43
1793,1504.33,759.18,699.22,805.11
1794,1506.02,756.07,700.21,805.81
1795,1505.33,755.31,699.61,805.72
1796,1505.0700000000002,754.61,699.82,805.25
1797,1505.2,751.43,699.86,805.34
1798,1504.6100000000001,749.2,699.37,805.24
1799,1504.9,746.38,699.23,805.67
1800,1505.8600000000001,744.67,699.9,805.96
1801,1505.04,742.55,699.75,805.29
1802,1504.79,741.49,699.41,805.38
1803,1505.15,739.08,699.74,805.41
1804,1504.53,736.5,699.16,805.37
1805,1505.15,735.49,699.61,805.54
1806,1505.13,732.39,699.92,805.21
1807,1505.28,729.92,700.04,805.24
1808,1505.31,728.2,699.86,805.45
1809,1491.56,790.52,699.93,791.63
1810,1505.29,804.89,699.93,805.36
1811,1505.29,804.89,699.93,805.36
1812,1505.29,804.89,699.93,805.36
1813,1505.29,804.89,699.93,805.36
1814,1505.29,804.89,699.93,805.36
1815,1505.29,804.89,699.93,805.36
1816,1505.29,804.89,699.93,805.36
1817,1505.29,804.89,699.93,805.36
1818,1505.29,804.89,699.93,805.36
1819,1505.29,804.89,699.93,805.36
1820,1505.29,804.89,699.93,805.36
1821,1505.29,804.89,699.93,805.36
1822,1505.29,804.89,699.93,805.36
1823,1505.29,804.89,699.93,805.36
1824,1505.29,804.89,699.93,805.36
1825,1505.29,804.89,699.93,805.36
1826,1505.29,804.89,699.93,805.36
1827,1505.29,804.89,699.93,805.36
1828,1505.29,804.89,699.93,805.36
1829,1505.29,804.89,699.93,805.36
1830,1505.29,804.89,699.93,805.36
1831,1505.29,804.89,699.93,805.36
1832,1505.29,804.89,699.93,805.36
1833,1505.29,804.89,699.93,805.36
1834,1505.29,804.89,699.93,805.36
1835,1505.29,804.89,699.93,805.36
1836,1505.29,804.89,699.93,805.36
1837,1505.29,804.89,699.93,805.36
1838,1505.29,804.89,699.93,805.36
1839,1505.29,804.89,699.93,805.36
1840,1505.29,804.89,699.93,805.36
1841,1505.29,804.89,699.93,805.36
1842,1505.29,804.89,699.93,805.36
1843,1505.29,804.89,699.93,805.36
1844,1505.29,804.89,699.93,805.36
1845,1505.29,804.89,699.93,805.36
1846,1505.29,804.89,699.93,805.36
1847,1505.29,804.89,699.93,805.36
1848,1505.29,804.89,699.93,805.36
1849,1505.29,804.89,699.93,805.36
1850,1505.29,804.89,699.93,805.36
1851,1505.29,804.89,699.93,805.36
1852,1505.29,804.89,699.93,805.36
1853,1505.29,804.89,699.93,805.36
1854,1505.29,804.89,699.93,805.36
1855,1505.29,804.89,699.93,805.36
1856,1505.29,804.89,699.93,805.36
1857,1505.29,804.89,699.93,805.36
1858,1505.29,804.89,699.93,805.36
1859,1505.29,804.89,699.93,805.36
1860,1505.29,804.89,699.93,805.36
1861,1505.29,804.89,699.93,805.36
1862,1505.29,804.89,699.93,805.36
1863,1505.29,804.89,699.93,805.36
1864,1505.29,804.89,699.93,805.36
1865,1505.29,804.89,699.93,805.36
1866,1505.29,804.89,699.93,805.36
1867,1505.29,804.89,699.93,805.36
1868,1505.29,804.89,699.93,805.36
1869,1505.29,804.89,699.93,805.36
1870,1505.29,804.89,699.93,805.36
1871,1505.29,804.89,699.93,805.36
1872,1505.29,804.89,699.93,805.36
1873,1505.29,804.89,699.93,805.36
1874,1488.77,807.25,699.93,788.84
1875,1505.94,806.18,699.93,806.01
1876,1511.23,803.56,699.93,811.3
1877,1490.9,805.52,682.48,808.42
1878,1454.02,790.03,682.47,771.55
1879,1326.8000000000002,747.99,617.21,709.59
1880,1325.96,752.91,617.07,708.89
1881,1325.48,750.01,615.99,709.49
1882,1325.13,748.49,615.87,709.26
1883,1325.74,748.38,616.45,709.29
1884,1325.6100000000001,748.88,616.42,709.19
1885,1433.0700000000002,769.21,659.08,773.99
1886,1504.7199999999998,803.14,700.29,804.43
1887,1504.45,807.44,699.76,804.69
1888,1505.71,805.84,700.09,805.62
1889,1504.3200000000002,806.39,699.37,804.95
1890,1504.79,803.74,699.35,805.44
1891,1505.37,806.7,700.08,805.29
1892,1505.1799999999998,804.1,699.41,805.77
1893,1504.96,805.28,699.91,805.05
1894,1505.05,805.07,699.41,805.64
1895,1505.27,807.55,699.7,805.57
1896,1505.58,805.89,699.98,805.6
1897,1505.01,805.45,699.6,805.41
1898,1506.05,806.04,700.52,805.53
1899,1505.51,806.11,700.05,805.46
1900,1504.9,804.28,699.73,805.17
1901,1505.46,806.29,699.98,805.48
1902,1505.3200000000002,804.36,699.95,805.37
1903,1505.58,806.75,700.34,805.24
1904,1505.3899999999999,803.79,700.06,805.33
1905,1505.56,807.17,700.21,805.35
1906,1504.9099999999999,804.3,699.64,805.27
1907,1505.78,805.48,700.1,805.68
1908,1506.2,806.81,700.95,805.25
1909,1505.6100000000001,804.61,700.07,805.54
1910,1504.5500000000002,807.75,699.32,805.23
1911,1505.11,805.59,699.93,805.18
1912,1505.51,805.31,699.92,805.59
1913,1505.47,804.09,700.19,805.28
1914,1505.75,807.28,700.14,805.61
1915,1505.17,804.15,699.61,805.56
1916,1504.99,806.71,699.77,805.22
1917,1506.01,806.24,700.61,805.4
1918,1504.85,804.01,699.47,805.38
1919,1506.41,804.46,700.69,805.72
1920,1504.9,808.26,699.56,805.34
1921,1504.34,804.06,699.18,805.16
1922,1504.9499999999998,807.12,699.89,805.06
1923,1506.19,806.29,700.6,805.59
1924,1504.9,805.49,699.49,805.41
1925,1505.47,807.09,699.84,805.63
1926,1504.9,806.54,699.59,805.31
1927,1504.93,805.02,699.46,805.47
1928,1505.58,806.17,699.89,805.69
1929,1504.96,804.99,699.64,805.32
1930,1505.26,805.44,699.76,805.5
1931,1504.1399999999999,804.82,698.64,805.5
1932,1504.54,806.57,699.19,805.35
1933,1504.87,803.99,699.61,805.26
1934,1504.69,800.55,699.35,805.34
1935,1504.53,796.41,699.23,805.3
1936,1504.65,790.66,699.3,805.35
1937,1504.38,787.77,699.01,805.37
1938,1504.58,783.43,699.08,805.5
1939,1504.37,775.42,698.91,805.46
1940,1504.6100000000001,772.07,699.15,805.46
1941,1506.08,777.03,700.48,805.6
1942,1505.3899999999999,773.28,700.15,805.24
1943,1505.1100000000001,770.67,699.94,805.17
1944,1506.25,767.7,700.84,805.41
1945,1506.3000000000002,763.0,701.07,805.23
1946,1503.9,761.12,699.12,804.78
1947,1505.32,758.07,700.16,805.16
1948,1505.5900000000001,752.24,700.44,805.15
1949,1506.15,749.1,700.9,805.25
1950,1505.29,745.24,699.77,805.52
1951,1505.06,742.48,699.56,805.5
1952,1504.21,736.99,699.17,805.04
1953,1504.9299999999998,732.76,699.43,805.5
1954,1505.77,737.89,700.27,805.5
1955,1505.08,736.52,699.53,805.55
1956,1504.92,734.35,699.43,805.49
1957,1504.65,733.87,699.14,805.51
1958,1504.12,732.79,698.91,805.21
1959,1504.55,725.26,699.27,805.28
1960,1505.4299999999998,724.17,700.05,805.38
1961,1505.88,729.13,700.49,805.39
1962,1505.48,727.77,700.29,805.19
1963,1504.8899999999999,726.6,699.68,805.21
1964,1505.03,720.88,699.8,805.23
1965,1504.88,719.67,699.45,805.43
1966,1505.97,725.19,700.52,805.45
1967,1505.05,723.49,699.62,805.43
1968,1505.27,720.62,699.7,805.57
1969,1504.8,718.45,699.62,805.18
1970,1505.88,726.86,700.46,805.42
1971,1505.53,724.54,700.26,805.27
1972,1505.69,727.19,700.23,805.46
1973,1504.87,726.49,699.59,805.28
1974,1504.81,728.54,699.42,805.39
1975,1505.12,726.4,699.62,805.5
1976,1504.8400000000001,726.58,699.63,805.21
1977,1505.31,724.45,699.67,805.64
1978,1360.48,750.0,565.53,794.95
1979,1183.31,539.43,699.93,483.38
1980,1505.29,804.89,699.93,805.36
1981,1505.29,804.89,699.93,805.36
1982,1505.29,804.89,699.93,805.36
1983,1505.29,804.89,699.93,805.36
1984,1505.29,804.89,699.93,805.36
1985,1505.29,804.89,699.93,805.36
1986,1505.29,804.89,699.93,805.36
1987,1505.29,804.89,699.93,805.36
1988,1505.29,387.7,699.93,805.36
1989,1503.33,856.7,699.93,803.4
1990,1506.02,855.68,699.93,806.09
1991,1393.43,835.03,578.32,815.11
1992,1505.83,845.41,700.22,805.61
1993,1505.26,847.71,699.63,805.63
1994,1506.05,850.37,700.87,805.18
1995,1504.8600000000001,850.84,699.57,805.29
1996,1505.03,848.86,699.5,805.53
1997,1505.03,848.52,699.64,805.39
1998,1505.1599999999999,849.03,699.87,805.29
1999,1505.13,848.69,699.72,805.41
2000,1505.72,848.29,700.21,805.51
2001,1505.79,848.3,700.27,805.52
2002,1505.63,855.15,700.16,805.47
2003,1505.58,853.53,700.28,805.3
2004,1505.21,855.73,700.26,804.95
2005,1505.6399999999999,855.51,700.26,805.38
2006,1505.37,855.61,699.92,805.45
2007,1449.8200000000002,854.88,679.47,770.35
2008,1497.78,854.53,691.43,806.35
2009,1505.27,853.76,699.92,805.35
2010,1504.4,853.74,699.46,804.94
2011,1505.3200000000002,854.96,699.57,805.75
2012,1505.07,854.37,699.64,805.43
2013,1505.78,854.27,700.43,805.35
2014,1506.1799999999998,853.14,700.81,805.37
2015,1505.33,855.66,699.75,805.58
2016,1504.3000000000002,854.6,698.82,805.48
2017,1272.82,855.68,524.05,748.77
2018,1105.05,694.7,699.93,405.12
2019,1505.29,517.11,699.93,805.36
2020,1506.58,859.02,699.93,806.65
2021,1372.26,847.98,556.41,815.85
2022,1504.87,847.97,699.5,805.37
2023,1505.74,847.69,700.69,805.05
2024,1505.6799999999998,847.83,699.91,805.77
2025,1505.3600000000001,848.97,700.12,805.24
2026,1506.06,854.69,700.68,805.38
2027,1505.32,852.61,700.05,805.27
2028,1505.24,854.49,699.9,805.34
2029,1506.35,852.86,700.65,805.7
2030,1505.13,852.99,700.01,805.12
2031,1505.2199999999998,854.1,699.79,805.43
2032,1504.9099999999999,854.87,699.52,805.39
2033,1504.88,853.52,699.57,805.31
2034,1505.27,854.71,699.92,805.35
2035,1504.58,853.38,699.52,805.06
2036,1505.09,853.48,699.79,805.3
2037,1505.48,855.65,700.09,805.39
2038,1505.01,854.19,699.83,805.18
2039,1505.43,855.02,699.86,805.57
2040,1505.44,854.19,700.21,805.23
2041,1505.38,854.99,700.09,805.29
2042,1506.0,855.81,700.4,805.6
2043,1505.71,856.06,700.35,805.36
2044,1505.21,855.06,699.96,805.25
2045,1505.6,855.72,700.01,805.59
2046,1504.29,855.99,698.65,805.64
2047,1506.3899999999999,854.49,700.79,805.6
2048,1507.47,855.11,702.28,805.19
2049,1506.31,855.6,700.86,805.45
2050,1505.77,855.7,700.43,805.34
2051,1505.35,855.29,700.25,805.1
2052,1505.03,855.77,699.89,805.14
2053,1505.15,856.07,699.81,805.34
2054,1505.69,857.14,700.58,805.11
2055,1505.25,856.22,700.02,805.23
2056,1505.37,855.33,699.7,805.67
2057,1503.9,855.29,699.88,804.02
2058,1505.08,856.33,699.5,805.58
2059,1505.3600000000001,856.2,699.51,805.85
2060,1504.82,856.77,700.02,804.8
2061,1505.2,856.67,700.0,805.2
2062,1505.55,857.57,699.87,805.68
2063,1505.3200000000002,854.34,700.24,805.08
2064,1504.76,856.36,699.36,805.4
2065,1504.5,857.05,699.24,805.26
2066,1505.99,856.09,700.42,805.57
2067,1504.32,857.31,699.42,804.9
2068,1505.06,856.06,699.66,805.4
2069,1505.41,857.02,699.95,805.46
2070,1504.3200000000002,855.64,699.49,804.83
2071,1505.25,856.45,699.95,805.3
2072,1505.51,853.96,699.93,805.58
2073,1505.01,856.42,699.65,805.36
2074,1504.6399999999999,856.15,699.43,805.21
2075,1505.1399999999999,856.81,699.86,805.28
2076,1504.95,855.66,699.98,804.97
2077,1505.3400000000001,857.22,699.69,805.65
2078,1505.79,856.41,700.62,805.17
2079,1505.8200000000002,856.66,700.69,805.13
2080,1505.13,855.52,700.0,805.13
2081,1505.02,855.99,699.77,805.25
2082,1505.95,854.45,700.37,805.58
2083,1504.38,844.46,698.77,805.61
2084,1505.96,845.8,700.4,805.56
2085,1504.8899999999999,849.02,700.22,804.67
2086,1505.61,846.66,700.31,805.3
2087,1504.8899999999999,846.27,699.24,805.65
2088,1504.99,844.53,700.04,804.95
2089,1505.1,843.5,699.78,805.32
2090,1504.45,841.65,698.98,805.47
2091,1505.31,839.4,700.04,805.27
2092,1505.6100000000001,837.93,700.15,805.46
2093,1505.12,839.46,699.63,805.49
2094,1504.49,837.52,699.27,805.22
2095,1505.5500000000002,837.25,699.83,805.72
2096,1505.76,835.23,699.97,805.79
