,FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
1924,800.07,700.5,805.15
1925,804.11,701.25,805.12
1926,805.18,700.73,805.21
1927,805.0,700.07,805.05
1928,801.7,699.9,805.5
1929,800.92,699.66,805.38
1930,802.48,700.22,805.27
1931,804.59,700.24,805.19
1932,802.68,699.8,805.3
1933,806.35,699.93,805.23
1934,806.2,700.29,805.09
1935,801.27,700.63,805.23
1936,800.57,699.91,805.84
1937,803.81,700.85,805.31
1938,802.69,700.21,804.92
1939,805.22,699.84,805.55
1940,803.2,699.98,805.48
1941,804.44,699.97,805.45
1942,802.68,699.52,805.32
1943,801.07,699.99,805.12
1944,803.94,700.2,805.51
1945,804.57,700.09,805.37
1946,804.84,700.1,805.47
1947,801.92,699.75,805.84
1948,802.81,699.97,805.3
1949,800.83,699.61,805.34
1950,802.02,699.38,805.4
1951,802.15,699.94,805.77
1952,805.62,699.92,805.7
1953,804.14,699.9,805.41
1954,800.78,700.0,805.24
1955,799.86,700.76,805.74
1956,805.31,701.29,805.5
1957,805.47,700.16,805.47
1958,805.62,699.02,805.39
1959,804.33,699.14,805.56
1960,804.52,700.91,805.06
1961,802.8,701.08,804.91
1962,803.32,699.84,805.53
1963,798.72,700.17,805.53
1964,801.78,700.17,805.45
1965,802.55,700.47,804.65
1966,802.92,700.35,805.5
1967,804.52,700.1,805.15
1968,803.95,700.16,805.23
1969,804.46,700.24,804.92
1970,804.74,699.81,805.34
1971,800.96,699.31,805.65
1972,801.92,700.29,805.65
1973,805.11,699.97,805.62
1974,805.31,699.3,805.4
1975,802.79,699.57,805.99
1976,804.03,699.7,805.5
1977,805.12,700.24,804.84
1978,803.26,699.87,805.24
1979,803.73,700.07,805.17
1980,806.51,700.02,805.26
1981,802.71,699.86,805.01
1982,802.06,699.89,805.73
1983,806.13,699.16,805.76
1984,804.26,699.45,805.33
1985,803.52,699.49,805.78
1986,804.83,700.3,805.74
1987,804.0,700.28,805.1
1988,804.23,700.14,805.33
1989,799.14,700.34,804.89
1990,801.04,699.64,805.74
1991,803.31,700.62,805.0
1992,808.25,700.44,805.86
1993,803.68,700.12,805.29
1994,805.81,700.52,805.2
1995,802.57,700.22,805.06
1996,804.57,700.13,805.16
1997,801.35,699.96,805.34
1998,803.15,699.86,805.65
1999,802.11,699.93,805.14
2000,801.01,700.04,805.58
2001,801.53,699.79,805.74
2002,798.36,700.35,805.31
2003,799.68,700.22,805.25
2004,800.6,699.39,805.33
2005,799.61,700.17,805.2
2006,800.67,699.73,805.86
2007,800.98,699.91,805.44
2008,796.97,700.31,804.95
2009,796.91,699.96,805.19
2010,794.43,699.35,805.09
2011,795.56,700.26,805.39
2012,798.78,699.82,805.36
2013,796.71,699.59,806.0
2014,798.81,699.73,806.0
2015,796.62,699.3,805.52
2016,796.31,699.63,805.16
2017,794.19,698.74,805.31
2018,792.33,699.74,805.47
2019,796.5,700.48,805.41
2020,800.99,699.85,805.43
2021,803.25,700.32,805.36
2022,798.98,700.28,805.47
2023,798.71,699.41,804.67
2024,794.64,699.85,805.57
2025,795.87,700.25,805.34
2026,797.4,699.97,805.37
2027,797.13,700.34,805.14
2028,796.41,700.48,805.63
2029,796.28,700.89,805.55
2030,793.86,700.88,805.14
2031,796.15,700.96,805.7
2032,802.41,700.48,805.45
2033,800.91,700.45,805.3
2034,800.52,700.03,805.18
2035,800.04,699.33,805.18
2036,794.11,699.91,804.92
2037,797.22,700.17,805.35
2038,797.76,700.28,804.55
2039,799.51,700.15,805.44
2040,797.0,700.25,805.5
2041,801.04,700.39,804.84
2042,802.39,700.5,805.28
2043,798.22,699.57,805.67
2044,798.76,700.09,805.24
2045,800.8,699.71,805.69
2046,800.48,699.72,805.42
2047,799.47,699.69,805.21
2048,799.94,700.48,805.13
2049,798.16,699.85,804.97
2050,798.56,699.47,805.57
2051,798.04,700.12,804.88
2052,797.28,699.73,805.49
2053,796.53,699.72,806.11
2054,795.33,700.07,805.45
2055,796.32,700.62,805.23
2056,794.49,699.97,805.1
2057,793.89,699.78,805.56
2058,800.53,700.71,805.87
2059,796.69,699.37,805.63
2060,797.05,700.06,805.53
2061,796.57,700.49,805.99
2062,802.57,700.08,805.93
2063,800.01,700.03,805.9
2064,798.88,700.3,805.49
2065,800.79,699.47,804.84
2066,795.03,699.9,805.66
2067,794.74,699.28,805.54
2068,797.71,699.89,805.23
2069,798.78,700.14,805.34
2070,799.19,700.13,805.19
2071,800.2,699.94,805.39
2072,796.97,700.47,805.4
2073,799.16,699.9,805.42
2074,799.51,699.93,805.25
2075,799.22,700.05,805.17
2076,797.28,700.18,805.49
2077,796.65,700.05,805.18
2078,794.26,700.2,805.67
2079,794.2,699.61,806.03
2080,795.64,694.99,797.48
2081,796.71,699.17,805.16
2082,801.1,699.56,805.16
2083,804.04,700.72,805.71
2084,804.3,699.42,805.63
2085,799.2,700.41,805.28
2086,801.16,699.88,805.44
2087,804.73,699.99,805.21
2088,802.11,699.84,805.55
2089,805.66,700.05,805.21
2090,802.31,699.58,805.35
2091,804.27,700.21,805.49
2092,801.81,700.2,805.23
2093,803.92,699.3,805.62
2094,802.66,699.63,805.72
2095,800.98,699.8,805.27
2096,804.76,699.44,804.97
2097,801.3,699.49,805.4
2098,798.77,700.02,805.99
2099,798.86,698.71,805.71
2100,797.18,699.5,805.3
2101,801.15,699.85,805.26
2102,799.78,699.76,805.81
2103,800.79,699.75,805.46
2104,798.48,699.92,805.12
2105,798.22,699.91,805.85
2106,795.06,698.76,805.31
2107,795.71,699.63,805.53
2108,797.28,699.35,805.6
2109,796.83,699.68,805.4
2110,796.63,699.75,805.43
2111,795.41,700.05,805.46
2112,796.23,699.89,805.83
2113,790.94,699.29,804.99
2114,786.34,699.92,805.59
2115,789.84,700.26,805.17
2116,794.83,699.71,805.72
2117,791.89,699.55,805.13
2118,789.54,699.19,805.27
2119,791.16,699.84,805.22
2120,789.43,699.75,805.68
2121,791.57,700.22,805.37
2122,795.15,700.36,805.29
2123,795.01,700.21,805.52
2124,791.87,699.82,805.08
2125,793.67,699.43,805.9
2126,792.54,699.63,805.91
2127,792.31,700.21,805.49
2128,793.56,699.95,805.61
2129,792.0,699.61,805.22
2130,790.96,700.45,805.13
2131,785.91,699.81,805.22
2132,788.31,700.09,805.65
2133,791.63,700.4,805.49
2134,791.68,699.29,805.64
2135,791.57,700.05,805.29
2136,790.94,700.38,804.98
2137,789.97,699.7,805.75
2138,789.18,699.19,805.51
2139,787.78,700.44,805.27
2140,791.31,700.47,805.25
2141,791.16,700.09,805.31
2142,794.24,699.35,805.83
2143,790.93,700.6,805.43
2144,788.9,701.48,805.2
2145,789.91,701.82,804.72
2146,795.93,700.83,805.37
2147,801.04,700.61,805.15
2148,802.08,699.91,805.5
2149,802.94,700.03,805.56
2150,803.99,700.18,805.24
2151,802.07,700.37,805.4
2152,804.03,700.2,805.36
2153,782.78,422.62,718.63
2154,804.61,699.96,805.37
2155,804.61,699.96,805.37
2156,804.61,699.96,805.37
2157,804.61,699.96,805.37
2158,804.61,699.96,805.37
2159,794.95,699.96,569.25
2160,805.75,699.96,815.83
2161,807.43,698.69,805.08
2162,805.06,699.31,805.46
2163,805.92,700.68,805.11
2164,805.93,700.62,805.29
2165,806.27,700.74,805.21
2166,807.07,700.54,805.35
2167,804.75,700.05,805.31
2168,806.59,700.36,805.68
2169,800.73,700.08,804.67
2170,802.6,700.67,805.68
2171,807.51,699.6,805.22
2172,805.11,700.04,805.55
2173,803.89,700.19,805.19
2174,803.52,699.99,806.1
2175,808.99,700.2,805.13
2176,806.96,699.54,805.39
2177,806.36,700.02,805.15
2178,806.84,699.31,805.29
2179,806.89,699.47,805.72
2180,802.96,698.61,805.38
2181,806.59,698.45,805.62
2182,812.77,699.95,805.85
2183,801.3,698.31,805.6
2184,800.88,699.36,805.88
2185,805.97,700.11,805.12
2186,804.24,699.69,805.78
2187,802.69,699.79,805.76
2188,805.88,699.69,805.32
2189,805.24,700.0,805.54
2190,804.48,699.42,805.83
2191,803.49,699.54,805.33
2192,807.02,699.35,805.32
2193,803.55,700.37,805.39
2194,806.19,700.49,804.79
2195,802.86,699.96,805.73
2196,805.34,700.11,805.41
2197,804.16,699.79,805.5
2198,803.85,699.77,805.92
2199,807.46,700.4,805.14
2200,803.75,698.98,804.78
2201,806.76,700.7,805.55
2202,807.34,699.77,805.46
2203,805.27,699.98,805.56
2204,803.57,699.63,805.58
2205,809.39,700.77,805.59
2206,803.19,698.92,805.07
2207,807.3,700.93,805.42
2208,809.08,700.16,805.36
2209,806.93,700.04,805.46
2210,806.92,699.77,805.55
2211,805.04,699.7,805.43
2212,805.03,699.82,805.61
2213,804.6,699.78,805.48
2214,805.69,700.0,805.03
2215,806.06,700.45,805.09
2216,807.45,700.4,805.17
2217,806.03,700.2,805.22
2218,805.44,700.29,805.16
2219,803.8,700.39,804.98
2220,807.51,700.32,805.36
2221,807.78,700.23,805.14
2222,807.24,699.86,805.66
2223,803.81,700.28,805.34
2224,806.32,700.54,804.93
2225,804.49,700.16,805.01
2226,802.99,699.89,805.52
2227,803.43,700.57,805.21
2228,803.49,700.34,805.35
2229,807.12,699.83,805.9
2230,805.48,700.71,805.14
2231,804.88,700.02,805.33
2232,806.42,700.39,804.96
2233,806.31,701.08,805.12
2234,805.15,699.66,805.47
2235,801.6,699.47,805.58
2236,803.52,700.06,805.79
2237,808.01,699.94,805.1
2238,808.2,699.4,805.11
2239,804.29,700.1,805.16
2240,805.09,700.2,805.39
2241,807.69,698.67,805.37
2242,803.48,700.29,805.43
2243,802.95,700.49,805.23
2244,804.91,700.28,805.15
2245,803.48,700.12,805.32
2246,813.49,700.41,805.87
2247,799.19,699.07,805.2
2248,811.75,700.64,805.45
2249,803.83,699.17,804.93
2250,806.87,700.86,805.32
2251,808.09,699.93,804.89
2252,803.59,699.9,805.35
2253,805.56,700.82,805.16
2254,806.8,699.45,805.8
2255,803.66,700.05,805.12
2256,806.63,699.91,805.16
2257,805.14,700.03,804.95
2258,804.93,699.68,805.4
2259,807.33,700.28,805.49
2260,806.71,699.75,805.42
2261,806.35,700.06,805.64
2262,805.0,699.81,805.24
2263,804.85,699.66,805.56
2264,805.37,699.65,805.58
2265,804.95,699.4,805.6
2266,799.76,699.42,805.81
2267,803.18,700.43,805.6
2268,804.8,700.07,805.39
2269,808.52,699.95,805.14
2270,803.46,699.67,805.66
2271,807.95,699.32,805.84
2272,806.17,699.71,805.64
2273,802.03,699.66,805.1
2274,801.52,700.04,805.42
2275,806.14,701.25,805.3
2276,805.26,700.64,805.45
2277,802.91,699.23,805.14
2278,805.62,700.62,805.16
2279,803.98,699.13,805.46
2280,806.9,699.47,805.84
2281,804.76,699.36,805.36
2282,805.83,699.9,805.37
2283,806.65,699.59,805.81
2284,806.47,699.18,805.89
2285,803.63,700.94,804.81
2286,802.86,701.64,805.38
2287,803.11,701.19,804.77
2288,802.05,699.96,805.84
2289,804.37,700.33,805.38
2290,806.73,699.9,805.29
2291,804.53,700.01,805.03
2292,806.53,700.17,805.42
2293,803.92,699.28,805.5
2294,807.09,700.09,806.07
2295,806.68,699.7,805.36
2296,802.76,699.63,805.17
2297,805.2,700.02,805.8
2298,805.23,700.11,804.9
2299,805.44,699.44,805.83
2300,803.75,700.34,805.49
2301,806.2,700.15,805.22
2302,804.81,699.83,805.29
2303,803.09,699.97,805.56
2304,805.39,699.68,805.8
2305,802.82,699.92,805.26
2306,803.8,699.28,805.7
2307,807.8,699.73,805.75
2308,807.07,699.59,805.29
2309,806.52,699.22,805.56
2310,804.43,699.21,805.25
2311,805.22,699.4,805.88
2312,804.55,699.45,805.14
2313,804.82,699.57,805.46
2314,806.39,699.58,805.37
2315,806.24,700.56,805.29
2316,804.29,700.41,805.24
2317,805.39,700.02,805.54
2318,807.58,700.0,805.29
2319,804.98,699.66,805.41
2320,803.4,700.42,804.81
2321,806.41,699.74,805.56
2322,807.71,700.14,805.55
2323,804.78,699.36,805.23
2324,804.77,700.18,805.15
2325,805.65,700.57,804.96
2326,805.15,701.23,804.96
2327,803.86,700.56,804.91
2328,804.3,701.41,804.79
2329,779.68,676.24,785.73
2330,796.14,698.79,805.19
2331,811.95,701.44,805.11
2332,799.95,699.04,805.38
2333,804.92,700.79,805.52
2334,806.4,700.14,805.48
2335,805.84,699.96,805.32
2336,805.45,699.93,805.61
2337,803.08,699.56,805.46
2338,804.36,700.28,805.27
2339,807.71,699.78,805.12
2340,805.79,699.98,805.46
2341,803.93,699.96,805.57
2342,807.16,700.2,805.47
2343,805.1,699.0,802.62
2344,757.76,662.98,763.43
2345,811.05,699.57,806.24
2346,808.05,699.8,805.31
2347,805.61,699.76,805.72
2348,805.83,699.78,805.0
2349,805.68,700.02,805.01
2350,803.58,699.59,805.71
2351,805.59,699.32,805.54
2352,806.79,699.88,805.09
2353,808.35,699.98,805.94
2354,799.51,699.43,805.55
2355,802.62,699.73,805.34
2356,806.41,700.05,804.97
2357,806.47,699.68,805.48
2358,805.42,699.55,805.69
2359,803.94,699.58,805.57
2360,802.68,699.94,805.47
2361,805.44,700.32,805.3
2362,805.93,700.09,805.05
2363,804.12,699.81,805.2
2364,804.89,699.46,805.6
2365,806.51,699.44,805.33
2366,804.11,700.13,805.23
2367,803.31,699.38,805.62
2368,807.4,699.4,805.62
2369,804.82,699.87,805.7
2370,805.4,700.31,805.15
2371,806.85,700.38,805.38
2372,806.22,699.85,805.86
2373,807.31,700.61,805.12
2374,806.34,700.22,805.38
2375,805.64,700.06,805.37
2376,805.34,700.2,805.15
2377,804.83,700.0,805.65
2378,803.75,700.2,804.98
2379,804.38,699.88,804.96
2380,811.7,700.41,805.5
2381,800.51,698.59,805.59
2382,806.75,700.45,806.23
2383,802.27,698.61,805.52
2384,806.49,701.1,805.9
2385,802.9,699.46,804.86
2386,804.81,699.88,805.54
2387,808.35,698.92,805.23
2388,803.16,700.74,805.51
2389,806.26,699.97,805.56
2390,808.16,700.61,805.34
2391,807.52,700.09,805.02
2392,804.98,698.97,805.48
2393,804.81,700.25,805.02
2394,805.51,699.89,805.34
2395,804.41,699.86,805.66
2396,805.94,700.79,805.04
2397,805.07,700.16,805.22
2398,806.04,700.24,805.37
2399,805.62,699.68,805.39
2400,805.65,700.28,805.3
2401,804.31,700.2,805.36
2402,806.32,699.95,805.2
2403,805.74,700.07,805.64
2404,804.54,699.79,805.33
2405,804.24,699.9,805.48
2406,806.13,699.64,805.44
2407,805.91,700.07,805.22
2408,806.24,700.21,805.0
2409,805.22,700.0,804.8
2410,804.58,700.48,804.69
2411,804.87,700.07,805.26
2412,805.03,699.76,805.3
2413,805.3,700.22,805.5
2414,804.03,699.62,805.48
2415,803.44,700.02,805.35
2416,807.32,700.15,805.43
2417,762.72,665.98,765.62
2418,703.73,617.48,719.33
2419,767.48,658.43,772.64
2420,807.12,700.02,804.85
2421,805.91,700.82,805.54
2422,805.14,700.19,805.55
2423,807.21,700.23,805.14
2424,805.34,700.36,805.17
2425,803.29,700.33,805.54
2426,805.22,700.13,805.42
2427,808.33,700.22,805.07
2428,804.63,700.22,805.5
2429,805.55,700.44,805.39
2430,811.11,700.05,804.87
2431,807.05,699.8,805.5
2432,805.62,700.06,805.16
2433,805.71,699.83,805.28
2434,805.55,700.38,805.23
2435,800.4,699.42,805.59
2436,807.34,700.26,805.48
2437,803.37,700.8,805.54
2438,807.93,699.94,805.05
2439,806.07,700.1,805.46
2440,805.03,699.8,805.13
2441,806.51,699.98,805.32
2442,805.12,700.3,805.33
2443,804.85,700.29,805.02
2444,805.97,700.04,805.61
2445,804.08,699.65,805.55
2446,805.3,700.11,805.61
2447,805.24,700.2,804.98
2448,803.85,700.0,805.11
2449,805.68,699.63,805.47
2450,805.86,699.67,805.3
2451,805.41,699.98,805.66
2452,806.45,699.9,805.44
2453,806.96,699.94,805.74
2454,805.81,699.84,805.7
2455,799.79,699.65,805.18
2456,804.82,700.4,805.41
2457,806.66,699.95,805.27
2458,803.35,700.42,805.3
2459,804.59,699.77,805.44
2460,805.77,699.89,805.6
2461,805.77,699.87,805.09
2462,803.76,700.53,805.26
2463,803.46,700.15,805.25
2464,806.24,699.71,804.95
2465,805.23,699.9,805.39
2466,805.43,700.06,804.96
2467,807.44,699.86,805.34
2468,804.88,699.68,805.74
2469,804.56,699.83,805.44
2470,806.68,699.77,805.58
2471,807.69,699.82,805.23
2472,807.17,699.57,805.04
2473,803.41,697.92,799.94
2474,791.48,684.77,797.02
2475,801.24,699.95,805.63
2476,807.03,699.66,804.97
2477,799.58,699.89,805.68
2478,809.37,700.6,805.38
2479,806.89,699.4,805.09
2480,796.89,700.34,805.65
2481,806.1,700.08,805.26
2482,804.83,699.82,805.11
2483,804.03,699.8,805.61
2484,804.13,699.94,805.59
2485,803.69,700.15,805.0
2486,805.75,699.86,805.81
2487,803.23,700.13,805.24
2488,808.73,700.09,805.79
2489,806.19,699.58,805.88
2490,804.5,700.17,805.13
2491,807.42,699.82,805.26
2492,804.67,699.8,805.44
2493,803.89,700.02,805.68
2494,807.21,700.32,805.61
2495,806.93,699.59,804.92
2496,806.44,699.81,805.27
2497,806.06,699.99,805.46
2498,805.91,700.05,805.05
2499,802.71,699.41,805.51
2500,800.4,699.47,805.46
2501,804.32,699.68,805.27
2502,811.33,699.87,805.32
2503,802.23,699.31,805.29
2504,801.81,699.91,805.82
2505,802.32,699.59,805.81
2506,810.15,699.55,805.36
2507,804.92,699.02,805.23
2508,804.9,699.47,805.24
2509,803.07,699.62,805.73
2510,806.22,699.64,805.47
2511,807.61,699.9,805.51
2512,807.7,699.51,805.45
2513,805.08,699.9,805.24
2514,805.37,700.12,805.69
2515,806.43,701.09,805.25
2516,805.2,701.87,805.28
2517,789.35,690.39,790.3
2518,699.64,618.25,724.42
2519,804.56,687.68,804.22
2520,800.38,699.96,805.58
2521,809.63,700.37,805.26
2522,806.05,700.13,805.62
2523,803.99,700.54,804.94
2524,806.67,700.48,805.23
2525,805.32,700.02,805.33
2526,805.63,699.95,805.65
2527,804.66,700.14,805.1
2528,804.62,700.11,805.13
2529,805.27,700.22,805.52
2530,805.4,700.11,805.23
2531,807.05,700.13,805.53
2532,806.47,699.76,805.64
2533,806.27,700.18,805.53
2534,803.62,700.01,805.29
2535,805.75,700.39,805.12
2536,805.15,700.1,805.47
2537,804.83,699.89,805.77
2538,805.34,700.06,805.57
2539,806.05,699.46,805.17
2540,814.96,700.43,805.27
2541,806.65,700.07,805.19
2542,804.62,700.03,805.5
2543,808.92,700.12,805.62
2544,806.24,699.94,805.55
2545,804.92,699.83,805.08
2546,800.61,698.99,805.62
2547,808.4,701.21,805.8
2548,807.64,699.71,805.29
2549,808.74,700.6,805.41
2550,796.7,699.24,804.82
2551,804.19,700.63,804.99
2552,804.42,699.64,805.05
2553,806.9,699.71,805.27
2554,807.92,700.2,805.55
2555,804.89,699.86,805.62
2556,805.09,699.84,805.38
2557,805.78,699.91,805.62
2558,803.17,699.67,805.25
2559,805.01,700.13,805.52
2560,807.12,700.07,805.48
2561,802.07,700.08,805.6
2562,803.86,699.89,805.66
2563,807.26,700.02,805.9
2564,805.12,699.69,805.6
2565,804.06,697.71,801.25
2566,717.24,629.67,737.3
2567,807.38,696.18,805.94
2568,810.84,700.85,805.53
2569,805.33,699.91,805.35
2570,802.04,699.21,805.51
2571,801.82,700.24,805.23
2572,805.01,699.71,805.61
2573,809.55,699.31,805.42
2574,801.45,698.61,804.82
2575,800.28,698.2,806.14
2576,802.03,693.71,800.2
2577,698.83,618.26,739.83
2578,715.56,617.98,745.6
2579,753.36,651.31,779.97
2580,808.57,700.12,805.4
2581,805.21,699.91,805.39
2582,802.09,699.71,805.5
2583,806.92,699.91,805.58
2584,804.79,700.02,805.41
2585,804.89,699.6,805.48
2586,807.63,700.12,805.95
2587,807.31,699.3,805.14
2588,804.9,699.67,805.18
2589,802.73,699.95,805.04
2590,804.74,700.58,805.31
2591,806.35,699.42,805.25
2592,799.72,699.92,805.34
2593,808.62,700.72,804.62
2594,809.81,700.02,804.74
2595,803.83,699.07,805.49
2596,805.67,699.93,805.7
2597,804.61,700.41,805.26
2598,805.19,700.24,805.62
2599,806.14,699.79,805.67
2600,801.32,700.15,804.92
2601,803.62,700.11,804.98
2602,805.58,700.36,805.64
2603,807.62,700.03,805.66
2604,806.64,699.52,805.65
2605,806.77,700.33,805.71
2606,807.98,701.4,804.81
2607,806.15,700.49,805.13
2608,806.99,700.34,805.52
2609,797.69,699.95,805.12
2610,808.37,701.19,805.57
2611,807.74,700.95,805.07
2612,805.4,700.54,805.04
2613,801.91,700.45,805.45
2614,805.61,700.48,805.36
2615,804.67,699.9,805.78
2616,810.91,699.9,804.93
2617,800.6,700.03,805.81
2618,804.42,700.02,805.83
2619,805.66,699.93,805.48
2620,802.67,699.85,805.05
2621,803.82,700.05,805.36
2622,806.47,700.29,805.56
2623,806.78,699.81,805.61
2624,806.7,700.26,805.04
2625,804.67,699.99,805.39
2626,804.78,699.92,804.84
2627,804.21,699.91,805.04
2628,802.27,699.77,805.74
2629,810.17,700.09,805.58
2630,804.19,699.37,804.91
2631,800.43,699.99,805.17
2632,805.75,700.18,805.14
2633,809.64,700.36,805.29
2634,805.18,699.46,804.63
2635,798.28,699.64,805.9
2636,812.2,700.61,805.69
2637,804.03,699.57,804.94
2638,800.18,700.15,805.88
2639,806.53,700.46,805.28
2640,804.3,699.58,805.02
2641,805.3,699.8,805.17
2642,812.13,700.51,805.92
2643,807.34,699.95,805.51
2644,802.32,699.99,805.36
2645,801.56,700.41,804.68
2646,805.28,699.91,805.22
2647,803.44,700.21,805.17
2648,807.89,699.93,805.2
2649,809.47,699.71,805.56
2650,804.01,699.41,804.99
2651,799.29,699.97,805.73
2652,810.7,700.19,805.04
2653,807.27,699.99,805.73
2654,804.25,699.9,805.97
2655,806.88,700.03,805.67
2656,804.63,699.48,805.16
2657,802.08,700.24,805.63
2658,808.18,699.89,805.51
2659,804.38,699.94,805.75
2660,806.94,699.73,805.71
2661,798.82,699.83,804.89
2662,807.33,700.29,805.65
2663,806.17,699.52,805.27
2664,806.09,700.0,805.89
2665,803.95,700.0,805.56
2666,804.0,699.38,805.74
2667,804.27,699.64,805.38
2668,804.83,699.64,805.38
2669,795.89,698.34,805.42
2670,790.88,698.44,805.38
2671,800.38,591.51,791.47
2672,539.45,699.96,518.92
2673,804.61,699.96,805.37
2674,804.61,699.96,805.37
2675,804.61,699.96,805.37
2676,804.61,699.96,805.37
2677,804.61,699.96,805.37
2678,804.61,699.96,805.37
2679,804.61,699.96,805.37
2680,804.61,699.96,805.37
2681,782.71,699.96,515.09
2682,793.94,699.96,816.85
2683,776.82,702.47,805.21
2684,778.28,699.68,805.13
2685,782.11,700.04,805.72
2686,783.47,699.7,805.56
2687,783.31,699.86,805.56
2688,779.91,699.18,805.81
2689,777.76,699.51,805.6
2690,777.93,699.54,805.34
2691,770.78,699.61,805.18
2692,775.54,699.69,805.42
2693,775.98,699.78,805.42
2694,778.67,701.0,805.62
2695,777.83,700.01,805.67
2696,774.57,699.89,805.13
2697,771.85,699.51,805.62
2698,776.16,700.95,805.0
2699,774.11,699.87,805.34
2700,773.62,699.61,805.64
2701,774.38,700.07,805.62
2702,772.26,700.1,805.15
2703,771.39,699.76,805.09
2704,772.32,700.42,805.63
2705,767.08,699.5,805.34
2706,770.28,701.1,804.59
2707,765.87,700.6,805.0
2708,767.08,701.39,805.46
2709,772.99,700.51,805.34
2710,771.1,700.73,805.17
2711,748.89,671.67,773.37
2712,717.37,625.84,745.53
2713,770.59,698.56,805.92
2714,773.09,699.79,805.23
2715,770.96,700.67,805.8
2716,773.39,699.71,805.53
2717,771.76,700.01,805.3
2718,769.95,699.33,805.17
2719,776.37,700.73,805.3
2720,778.02,699.65,805.35
2721,776.24,699.58,805.51
2722,773.7,699.95,805.53
2723,780.57,700.38,805.04
2724,778.78,699.96,804.97
2725,778.5,700.26,805.51
2726,781.04,700.35,805.28
2727,782.63,700.16,805.64
2728,778.8,699.25,805.34
2729,784.44,700.59,805.61
2730,779.1,699.58,805.37
2731,784.87,700.28,805.33
2732,783.5,699.86,805.61
2733,783.38,700.47,805.17
2734,784.54,700.37,805.34
2735,781.36,700.12,805.11
2736,782.06,699.57,805.34
2737,779.81,699.92,805.3
2738,778.86,700.24,805.21
2739,781.04,700.12,805.39
2740,782.85,699.86,805.74
2741,776.24,699.69,805.59
2742,779.32,700.18,805.34
2743,777.31,700.05,804.87
2744,785.7,700.41,805.1
2745,785.22,699.84,805.59
2746,781.68,699.7,805.14
2747,779.75,700.33,805.33
2748,775.95,699.56,805.78
2749,778.53,699.67,805.3
2750,776.86,700.34,805.15
2751,770.74,699.21,805.67
2752,770.2,693.18,801.04
2753,781.16,700.02,805.74
2754,774.67,698.59,805.12
2755,769.69,699.46,805.5
2756,766.83,699.59,805.75
2757,761.77,699.32,804.95
2758,756.3,698.85,805.17
2759,745.07,698.86,805.4
2760,742.87,699.01,805.0
2761,740.09,699.37,805.69
2762,734.5,697.98,805.72
2763,730.32,698.76,805.99
2764,722.79,698.69,806.15
2765,720.78,698.64,806.07
2766,718.86,699.84,805.69
2767,767.03,390.1,791.35
2768,305.55,699.96,805.37
2769,804.61,699.96,805.37
2770,804.61,699.96,805.37
2771,804.61,699.96,805.37
2772,804.61,699.96,805.37
2773,804.61,699.96,805.37
2774,804.61,699.96,805.37
2775,804.61,699.96,805.37
2776,804.61,699.96,805.37
2777,804.61,699.96,805.37
2778,804.61,699.96,805.37
2779,804.61,699.96,805.37
2780,804.61,699.96,805.37
2781,804.61,699.96,805.37
2782,804.61,699.96,805.37
2783,804.61,699.96,805.37
2784,804.61,699.96,805.37
2785,804.61,699.96,805.37
2786,804.61,699.96,805.37
2787,804.61,699.96,805.37
2788,804.61,699.96,805.37
2789,804.61,699.96,805.37
2790,804.61,699.96,805.37
2791,804.61,699.96,805.37
2792,804.61,699.96,805.37
2793,804.61,699.96,805.37
2794,804.61,699.96,805.37
2795,804.61,699.96,805.37
2796,804.61,699.96,805.37
2797,804.61,699.96,805.37
2798,804.61,699.96,805.37
2799,804.61,699.96,805.37
2800,804.61,699.96,805.37
2801,804.61,699.96,805.37
2802,804.61,699.96,805.37
2803,804.61,699.96,805.37
2804,804.61,699.96,805.37
2805,804.61,699.96,805.37
2806,804.61,699.96,805.37
2807,804.61,699.96,805.37
2808,804.61,699.96,805.37
2809,804.61,699.96,805.37
2810,804.61,699.96,805.37
2811,804.61,699.96,805.37
2812,804.61,699.96,805.37
2813,804.61,699.96,805.37
2814,804.61,699.96,805.37
2815,804.61,699.96,805.37
2816,804.61,699.96,805.37
2817,804.61,699.96,805.37
2818,804.61,699.96,805.37
2819,804.61,699.96,805.37
2820,804.61,699.96,805.37
2821,804.61,699.96,805.37
2822,804.61,699.96,805.37
2823,804.61,699.96,805.37
2824,804.61,699.96,805.37
2825,804.61,699.96,805.37
2826,804.61,699.96,805.37
2827,804.61,699.96,805.37
2828,804.61,699.96,805.37
2829,804.61,699.96,805.37
2830,804.61,699.96,805.37
2831,804.61,699.96,805.37
2832,804.61,699.96,805.37
2833,804.61,699.96,805.37
2834,804.61,699.96,805.37
2835,804.61,699.96,805.37
2836,804.61,699.96,805.37
2837,804.61,699.96,805.37
2838,804.61,699.96,805.37
2839,804.61,699.96,805.37
2840,804.61,699.96,805.37
2841,804.61,699.96,805.37
2842,804.61,699.96,805.37
2843,804.61,699.96,805.37
2844,804.61,699.96,805.37
2845,804.61,699.96,805.37
2846,804.61,699.96,805.37
2847,804.61,699.96,805.37
2848,804.61,699.96,805.37
2849,804.61,699.96,805.37
2850,804.61,699.96,805.37
2851,804.61,699.96,805.37
2852,804.61,699.96,805.37
2853,804.61,699.96,805.37
