,FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
1924,805.42,699.86,804.7
1925,803.93,699.53,805.04
1926,805.11,700.74,805.62
1927,806.7,700.19,805.51
1928,803.92,699.28,805.41
1929,804.38,700.04,805.2
1930,807.9,699.99,805.38
1931,803.01,699.24,805.39
1932,806.43,700.32,805.52
1933,805.0,699.85,805.25
1934,803.62,699.88,805.52
1935,809.16,700.6,805.45
1936,804.3,700.23,805.08
1937,804.69,700.04,805.52
1938,807.15,700.44,805.38
1939,802.87,699.94,805.15
1940,805.18,700.58,805.66
1941,806.64,700.22,804.95
1942,804.07,699.38,805.19
1943,803.69,700.2,805.44
1944,804.6,700.4,805.31
1945,805.0,700.5,805.52
1946,805.94,700.08,805.63
1947,807.1,700.09,805.3
1948,803.55,699.84,805.68
1949,805.92,699.93,805.19
1950,805.79,699.63,805.34
1951,803.56,700.0,804.95
1952,807.13,700.01,805.51
1953,804.86,700.29,805.61
1954,806.83,700.33,805.17
1955,802.45,699.8,805.1
1956,804.83,699.89,804.77
1957,806.04,699.89,805.32
1958,805.59,700.44,805.11
1959,805.84,699.72,805.64
1960,805.46,699.93,805.55
1961,802.57,699.96,805.35
1962,806.96,700.11,805.29
1963,803.76,699.08,805.33
1964,807.78,700.17,805.01
1965,805.03,699.36,805.2
1966,804.79,700.27,805.3
1967,805.51,700.03,805.38
1968,805.4,700.08,805.22
1969,802.42,699.6,805.6
1970,807.47,700.24,805.49
1971,804.44,699.94,805.32
1972,805.19,699.75,805.2
1973,802.66,699.88,804.87
1974,808.17,700.52,805.63
1975,804.31,699.93,805.44
1976,803.88,699.95,805.33
1977,805.64,700.2,805.47
1978,806.45,698.92,805.48
1979,805.23,701.59,804.87
1980,803.14,699.74,805.24
1981,806.98,700.09,805.84
1982,804.81,699.91,805.27
1983,803.65,699.46,805.58
1984,807.23,700.56,805.58
1985,806.01,699.71,805.14
1986,804.61,699.49,804.83
1987,804.11,699.81,805.33
1988,804.97,700.22,805.49
1989,803.47,700.06,805.23
1990,804.25,699.85,805.63
1991,808.76,700.38,805.51
1992,807.21,700.23,805.23
1993,803.2,700.13,805.16
1994,806.0,700.15,805.5
1995,805.12,699.85,805.3
1996,805.01,700.11,805.26
1997,804.89,699.58,805.56
1998,805.52,699.9,805.28
1999,806.4,700.29,805.49
2000,804.17,699.88,805.56
2001,805.47,699.57,805.27
2002,802.97,700.32,805.57
2003,805.56,700.26,805.37
2004,805.93,700.36,805.13
2005,807.35,699.98,805.67
2006,801.4,699.7,805.44
2007,804.72,700.28,805.14
2008,806.22,700.77,804.97
2009,804.92,699.96,805.26
2010,804.61,700.02,805.28
2011,806.56,700.41,805.54
2012,803.75,700.0,805.02
2013,803.32,699.56,805.07
2014,808.23,700.21,805.54
2015,803.95,700.22,805.08
2016,804.67,699.17,805.52
2017,804.66,699.88,805.54
2018,808.25,700.72,805.48
2019,804.48,700.02,805.49
2020,802.7,699.6,804.91
2021,807.02,700.22,805.7
2022,805.76,700.12,805.39
2023,805.57,699.71,804.96
2024,802.82,700.02,805.53
2025,807.1,699.72,805.31
2026,804.4,699.84,805.23
2027,805.98,700.25,805.63
2028,806.86,700.1,805.32
2029,803.1,699.63,805.4
2030,805.03,699.94,804.99
2031,806.09,699.69,805.67
2032,806.55,700.36,805.14
2033,805.91,699.67,805.41
2034,805.94,699.65,805.36
2035,807.78,700.03,805.21
2036,801.88,699.67,805.27
2037,804.93,699.4,805.51
2038,807.51,700.37,805.24
2039,803.63,700.08,805.52
2040,804.77,700.12,805.31
2041,804.35,699.56,805.35
2042,803.5,700.06,805.02
2043,807.31,700.29,805.44
2044,805.47,700.15,805.21
2045,807.45,700.29,804.98
2046,803.28,699.4,805.6
2047,803.3,700.04,805.29
2048,807.68,700.9,805.66
2049,804.82,700.32,804.93
2050,803.33,699.91,805.26
2051,807.09,700.38,805.37
2052,803.52,699.96,805.53
2053,806.58,700.37,805.56
2054,804.64,699.79,805.55
2055,803.54,700.09,805.39
2056,805.37,700.15,805.49
2057,807.79,699.83,805.52
2058,805.63,699.97,805.34
2059,801.52,699.92,805.25
2060,806.71,699.83,805.04
2061,805.53,700.25,805.47
2062,803.82,699.98,805.04
2063,805.4,700.0,805.13
2064,804.47,699.72,805.4
2065,806.42,700.16,805.46
2066,802.77,699.99,804.97
2067,807.05,699.34,805.4
2068,804.15,700.39,805.08
2069,804.61,700.08,805.15
2070,804.71,699.9,805.22
2071,804.73,700.28,805.4
2072,805.57,699.81,805.33
2073,805.06,699.75,805.26
2074,807.68,700.32,805.63
2075,804.24,699.48,805.07
2076,803.72,699.92,805.57
2077,806.51,700.56,805.54
2078,804.09,699.54,804.85
2079,811.86,699.79,804.98
2080,805.39,700.4,805.54
2081,804.43,699.51,805.08
2082,806.97,700.23,805.67
2083,805.62,699.46,805.49
2084,806.31,699.94,804.7
2085,807.11,699.93,805.44
2086,807.19,700.11,805.33
2087,804.61,699.48,805.75
2088,805.89,700.64,805.45
2089,812.08,701.71,802.55
2090,803.15,700.06,805.25
2091,805.04,700.0,805.37
2092,805.04,700.0,805.37
2093,805.04,700.0,805.37
2094,805.04,700.0,805.37
2095,805.04,700.0,805.37
2096,805.04,700.0,805.37
2097,805.04,700.0,805.37
2098,805.04,700.0,805.37
2099,805.04,700.0,805.37
2100,805.04,700.0,805.37
2101,805.04,700.0,805.37
2102,805.04,700.0,805.37
2103,805.04,700.0,805.37
2104,309.25,700.0,805.37
2105,805.16,700.0,809.27
2106,804.79,478.57,810.96
2107,804.22,699.17,805.64
2108,808.33,699.9,805.66
2109,807.21,699.59,805.77
2110,803.18,699.48,805.24
2111,805.25,700.42,805.13
2112,805.3,699.22,805.74
2113,804.67,700.15,805.35
2114,804.27,699.81,805.27
2115,805.82,699.99,805.11
2116,805.3,699.65,805.02
2117,803.05,699.83,804.9
2118,805.68,700.61,805.56
2119,807.21,700.08,805.63
2120,803.58,700.16,805.49
2121,804.37,699.67,805.37
2122,805.9,700.1,805.68
2123,805.59,699.98,805.79
2124,805.49,700.01,805.21
2125,803.86,699.42,804.97
2126,806.36,699.62,805.33
2127,806.6,700.38,805.26
2128,803.22,699.47,805.28
2129,806.45,700.3,805.38
2130,801.78,699.35,805.27
2131,803.24,699.68,805.75
2132,805.06,700.41,805.31
2133,805.38,700.31,805.33
2134,805.17,700.17,805.69
2135,805.06,700.25,805.76
2136,803.97,699.64,805.73
2137,803.14,699.84,805.04
2138,806.18,699.96,805.68
2139,805.41,700.43,805.45
2140,807.7,700.03,805.42
2141,802.34,699.82,805.38
2142,806.65,700.29,805.85
2143,805.13,700.01,805.15
2144,804.9,699.54,805.58
2145,806.55,700.05,805.4
2146,803.46,699.91,804.93
2147,802.91,700.08,805.11
2148,805.02,699.99,805.38
2149,807.4,700.26,805.11
2150,806.6,700.48,805.0
2151,803.77,699.21,805.94
2152,804.05,699.59,805.04
2153,805.34,699.83,805.51
2154,804.34,700.11,805.31
2155,807.04,700.16,805.65
2156,804.14,700.2,805.17
2157,803.85,699.54,805.2
2158,804.42,700.71,805.52
2159,806.28,700.05,805.57
2160,804.37,699.56,804.78
2161,805.58,700.02,805.29
2162,804.45,700.25,805.29
2163,805.79,700.37,805.16
2164,804.89,700.2,805.22
2165,803.99,699.27,805.42
2166,806.25,699.84,805.34
2167,804.21,699.84,805.23
2168,804.8,700.32,805.68
2169,807.49,700.39,805.44
2170,805.64,700.19,804.99
2171,806.42,700.4,805.03
2172,802.8,699.37,805.37
2173,804.79,699.68,805.3
2174,805.38,699.36,805.15
2175,803.81,699.84,805.3
2176,805.43,699.69,805.53
2177,806.22,699.78,805.12
2178,806.04,700.78,805.31
2179,801.58,699.15,805.32
2180,806.42,700.05,805.7
2181,804.63,700.48,805.32
2182,806.2,700.05,805.35
2183,804.72,699.96,805.24
2184,804.56,699.34,805.39
2185,804.04,699.2,805.46
2186,805.28,699.78,805.6
2187,804.98,699.7,805.44
2188,803.56,700.09,805.39
2189,806.17,700.52,805.58
2190,804.7,700.19,805.47
2191,807.25,699.96,805.73
2192,804.54,700.41,805.17
2193,805.63,699.9,805.37
2194,802.36,699.6,805.52
2195,805.79,700.43,805.59
2196,803.34,699.7,805.33
2197,807.3,699.95,805.41
2198,804.78,699.81,804.86
2199,805.48,700.19,805.71
2200,806.21,700.14,805.6
2201,802.35,699.27,804.91
2202,807.06,700.43,805.25
2203,803.84,700.24,805.53
2204,806.98,700.1,805.64
2205,803.01,700.03,805.5
2206,804.14,699.53,805.37
2207,807.51,700.27,805.36
2208,802.61,699.42,804.95
2209,805.07,699.87,805.58
2210,804.07,699.95,805.31
2211,804.6,700.24,805.34
2212,803.56,698.91,805.58
2213,807.32,700.72,805.18
2214,803.92,699.88,805.54
2215,806.12,700.1,805.37
2216,804.96,699.93,805.3
2217,806.69,700.01,805.66
2218,806.28,700.06,805.17
2219,803.24,699.6,805.45
2220,806.1,700.52,804.92
2221,804.11,699.36,805.71
2222,807.81,699.91,805.32
2223,801.7,699.51,805.18
2224,805.52,700.09,805.44
2225,805.0,700.09,805.43
2226,806.35,699.85,805.47
2227,805.23,700.11,805.43
2228,808.13,700.06,805.69
2229,803.37,699.13,805.34
2230,805.33,700.24,804.95
2231,804.33,700.44,805.36
2232,805.77,700.34,804.97
2233,803.48,699.96,805.03
2234,805.89,699.92,805.59
2235,806.26,700.17,805.17
2236,803.06,699.8,805.21
2237,805.36,700.49,805.23
2238,805.89,700.43,805.43
2239,803.99,699.79,805.4
2240,804.4,699.04,805.31
2241,804.42,700.63,805.43
2242,805.47,699.9,805.28
2243,806.04,700.01,805.36
2244,806.23,700.19,805.52
2245,805.68,699.9,805.38
2246,803.46,700.09,805.13
2247,804.93,699.89,805.86
2248,806.63,699.66,805.12
2249,803.93,700.2,805.36
2250,804.78,700.23,805.66
2251,804.35,700.39,805.54
2252,806.36,700.25,805.46
2253,806.03,699.9,805.39
2254,805.26,699.92,805.4
2255,804.28,699.46,805.43
2256,802.38,699.87,805.42
2257,808.51,700.29,805.61
2258,804.24,700.1,805.53
2259,806.23,700.06,805.32
2260,803.52,700.51,805.13
2261,805.36,700.0,805.57
2262,805.62,699.72,805.33
2263,804.32,699.83,805.08
2264,805.67,699.65,805.11
2265,806.95,700.05,804.63
2266,804.79,699.53,805.47
2267,806.13,700.27,805.55
2268,806.05,700.02,805.57
2269,803.76,699.44,805.41
2270,806.73,700.24,805.3
2271,804.96,699.54,805.42
2272,806.88,700.24,805.47
2273,805.76,700.77,805.55
2274,803.63,700.02,805.64
2275,804.58,700.05,805.33
2276,808.02,700.73,805.32
2277,802.02,699.28,805.19
2278,806.62,700.31,804.84
2279,805.98,700.42,805.43
2280,805.13,700.22,805.59
2281,806.17,699.73,805.33
2282,804.1,699.94,805.13
2283,804.72,700.09,805.27
2284,805.71,700.3,805.61
2285,803.89,699.6,805.43
2286,804.46,700.1,805.23
2287,808.95,700.79,805.72
2288,801.92,700.12,805.16
2289,805.02,699.38,805.66
2290,804.22,700.04,805.64
2291,805.4,700.3,805.33
2292,804.62,700.06,805.69
2293,804.69,700.09,805.22
2294,805.59,700.0,805.97
2295,806.02,700.02,805.63
2296,805.76,700.14,805.27
2297,803.32,699.61,805.36
2298,803.78,700.15,805.58
2299,805.84,699.86,805.19
2300,805.91,700.81,805.6
2301,802.34,699.01,805.06
2302,805.61,699.94,805.62
2303,805.73,700.4,805.46
2304,803.0,699.96,804.98
2305,804.75,700.03,805.58
2306,804.99,699.8,804.86
2307,807.39,700.11,805.21
2308,804.54,700.07,805.56
2309,806.61,699.55,805.73
2310,803.0,699.93,804.82
2311,803.19,699.78,805.83
2312,806.85,700.42,805.55
2313,804.41,699.79,805.75
2314,803.3,699.63,805.3
2315,806.62,699.89,805.21
2316,806.93,700.37,806.08
2317,800.72,699.45,804.94
2318,806.41,699.64,805.3
2319,806.63,700.34,805.3
2320,806.79,700.62,805.52
2321,804.93,700.48,805.44
2322,802.25,699.99,805.57
2323,803.11,700.07,805.07
2324,805.75,700.24,805.01
2325,804.24,699.98,805.45
2326,806.41,700.01,805.34
2327,806.13,699.83,805.79
2328,803.68,700.08,805.66
2329,803.44,700.0,805.6
2330,802.73,699.73,805.2
2331,805.48,700.05,805.23
2332,807.73,700.2,805.42
2333,806.36,700.21,805.77
2334,803.23,699.88,805.25
2335,803.98,699.99,805.5
2336,803.76,699.99,805.37
2337,807.4,700.19,805.91
2338,805.95,700.13,805.64
2339,804.22,699.54,805.1
2340,807.12,699.91,805.35
2341,803.9,700.27,805.3
2342,803.1,699.72,805.38
2343,806.32,700.32,805.36
2344,806.92,700.3,805.43
2345,804.05,699.58,804.93
2346,805.45,700.46,805.81
2347,804.4,699.54,805.2
2348,807.0,699.94,805.38
2349,802.07,700.1,805.21
2350,806.89,700.1,805.36
2351,802.06,700.33,805.64
2352,805.09,700.03,805.43
2353,806.06,699.99,805.6
2354,802.22,700.04,805.06
2355,805.11,700.03,805.41
2356,804.74,699.66,805.6
2357,803.88,699.82,805.25
2358,806.39,700.11,805.58
2359,804.67,699.62,805.45
2360,805.46,700.45,805.76
2361,803.59,699.58,805.65
2362,806.75,700.61,804.95
2363,804.65,699.73,806.1
2364,805.17,700.05,805.33
2365,804.3,699.63,805.26
2366,805.65,700.49,806.0
2367,807.47,700.6,805.4
2368,804.39,699.66,805.0
2369,804.33,700.24,805.32
2370,803.83,700.16,805.39
2371,806.46,700.02,804.86
2372,807.03,699.19,805.76
2373,804.67,700.8,805.02
2374,805.77,700.06,805.64
2375,807.22,700.34,805.42
2376,803.86,699.48,805.34
2377,803.68,699.58,805.06
2378,808.38,700.45,805.81
2379,802.49,699.23,805.31
2380,805.84,700.01,805.52
2381,805.38,700.3,805.26
2382,804.19,699.69,805.48
2383,806.17,699.89,805.37
2384,806.05,700.02,805.15
2385,802.81,700.27,805.08
2386,807.0,700.44,805.35
2387,802.57,700.3,805.21
2388,807.54,700.12,805.84
2389,803.87,700.07,805.33
2390,804.22,700.05,804.9
2391,806.97,700.12,805.95
2392,804.81,700.55,805.54
2393,804.9,700.13,805.15
2394,807.14,699.72,805.0
2395,805.27,700.02,805.65
2396,801.63,699.56,805.35
2397,805.03,699.58,805.16
2398,805.48,699.6,805.47
2399,806.58,700.3,805.12
2400,808.41,700.31,806.15
2401,801.94,699.53,805.51
2402,802.56,700.07,805.59
2403,808.41,700.48,805.37
2404,804.55,699.86,805.65
2405,808.46,700.32,805.93
2406,804.72,700.11,805.4
2407,806.05,699.87,805.17
2408,802.8,699.78,805.21
2409,805.32,699.84,805.4
2410,806.47,700.11,805.24
2411,807.5,700.36,805.67
2412,803.82,699.58,805.0
2413,805.14,700.18,805.54
2414,806.47,700.06,805.04
2415,802.38,699.61,805.74
2416,808.29,699.66,805.81
2417,807.63,700.58,805.45
2418,802.64,699.91,805.77
2419,806.4,700.76,805.33
2420,803.54,699.69,805.76
2421,804.11,699.58,805.43
2422,806.92,699.95,805.38
2423,804.07,699.52,805.44
2424,804.04,699.72,805.18
2425,805.51,700.22,805.73
2426,805.81,700.34,805.93
2427,804.37,699.79,805.48
2428,567.68,328.34,518.12
2429,773.8,700.0,505.02
2430,804.86,700.0,818.01
2431,806.84,698.61,805.28
2432,752.36,490.51,734.82
2433,608.95,700.0,343.2
2434,805.93,700.0,808.16
2435,805.04,700.0,805.37
2436,805.04,700.0,805.37
2437,805.04,700.0,805.37
2438,805.04,700.0,805.37
2439,805.04,700.0,805.37
2440,805.04,700.0,805.37
2441,805.04,700.0,805.37
2442,805.04,700.0,805.37
2443,805.04,700.0,805.37
2444,805.04,700.0,805.37
2445,805.04,700.0,805.37
2446,805.04,700.0,805.37
2447,805.04,700.0,805.37
2448,805.04,700.0,805.37
2449,805.04,700.0,805.37
2450,805.04,700.0,805.37
2451,805.04,700.0,805.37
2452,805.04,700.0,805.37
2453,805.04,700.0,805.37
2454,805.04,700.0,805.37
2455,805.04,700.0,805.37
2456,805.04,700.0,805.37
2457,805.04,700.0,805.37
2458,805.04,700.0,805.37
2459,805.04,700.0,805.37
2460,805.04,700.0,805.37
2461,805.04,700.0,805.37
2462,805.04,700.0,805.37
2463,805.04,700.0,805.37
2464,805.04,700.0,805.37
2465,805.04,700.0,805.37
2466,423.09,700.0,805.37
2467,804.5,700.0,807.96
2468,807.6,587.9,813.94
2469,805.08,698.98,805.22
2470,804.38,699.6,805.12
2471,804.83,699.98,805.78
2472,803.87,699.48,805.06
2473,805.8,700.18,805.32
2474,805.56,700.3,805.2
2475,806.57,699.61,805.02
2476,805.77,700.13,805.24
2477,803.68,699.54,804.97
2478,804.99,699.66,805.03
2479,806.23,700.14,805.65
2480,805.98,699.97,805.36
2481,803.08,699.44,805.22
2482,805.5,700.17,805.46
2483,805.6,699.49,805.26
2484,805.57,699.95,805.6
2485,804.38,700.21,804.86
2486,804.05,699.89,805.11
2487,806.61,699.73,804.75
2488,807.28,700.44,804.87
2489,805.26,700.11,805.06
2490,803.9,699.86,805.38
2491,805.76,699.77,805.63
2492,803.89,699.7,805.12
2493,804.82,700.02,805.71
2494,806.75,700.08,805.05
2495,805.75,699.84,805.21
2496,805.33,699.95,805.23
2497,803.72,699.62,805.64
2498,806.89,700.07,805.3
2499,806.67,700.38,805.08
2500,803.67,699.89,804.94
2501,805.09,700.12,805.03
2502,803.74,699.7,805.15
2503,804.93,699.71,805.49
2504,805.46,700.05,805.59
2505,805.52,700.02,805.42
2506,806.47,699.76,805.3
2507,805.29,700.21,805.71
2508,805.21,699.96,805.1
2509,804.98,700.07,805.51
2510,804.24,699.75,804.92
2511,805.03,700.31,805.99
2512,807.08,700.18,805.34
2513,801.62,699.24,804.92
2514,807.28,700.65,805.73
2515,804.18,700.16,805.34
2516,807.03,700.18,805.4
2517,806.24,700.09,805.19
2518,803.84,699.94,804.85
2519,804.83,699.8,805.57
2520,805.1,699.67,805.22
2521,806.23,699.77,805.44
2522,807.11,700.44,805.54
2523,802.82,699.43,805.44
2524,805.86,699.7,805.53
2525,806.05,700.28,805.32
2526,806.77,699.82,805.43
2527,806.13,700.49,805.61
2528,804.15,699.84,805.41
2529,806.83,699.9,805.33
2530,806.78,700.65,805.51
2531,801.88,699.43,805.3
2532,806.66,700.62,805.35
2533,804.2,699.87,805.73
2534,805.77,699.95,805.54
2535,803.97,700.0,805.42
2536,804.38,699.93,805.47
2537,805.7,700.47,805.25
2538,806.47,700.26,805.24
2539,804.11,700.04,805.39
2540,805.08,700.18,805.42
2541,803.58,699.71,805.14
2542,804.02,699.84,805.05
2543,805.16,699.67,805.41
2544,804.28,699.59,805.54
2545,805.3,700.32,805.4
2546,805.13,700.19,804.92
2547,805.56,700.15,805.33
2548,801.41,699.25,805.21
2549,806.46,700.75,805.46
2550,807.57,700.22,805.66
2551,802.89,699.22,805.42
2552,808.06,700.5,805.28
2553,806.25,699.97,805.47
2554,804.91,699.35,805.59
2555,807.2,699.93,805.38
2556,804.28,699.37,805.16
2557,806.3,700.15,805.85
2558,806.25,699.8,805.49
2559,804.82,699.83,804.95
2560,803.51,699.99,805.01
2561,803.93,699.97,805.37
2562,806.74,700.75,805.25
2563,806.71,699.29,805.27
2564,802.88,699.76,805.39
2565,805.2,699.91,805.24
2566,806.23,700.21,805.07
2567,804.27,699.97,805.16
2568,802.78,700.37,805.78
2569,805.54,699.63,805.12
2570,806.47,700.44,805.25
2571,805.71,699.84,805.45
2572,802.15,699.78,804.99
2573,807.99,700.28,804.98
2574,805.0,699.56,805.27
2575,806.9,700.52,805.39
2576,803.7,699.81,805.28
2577,806.92,700.31,805.5
2578,804.05,700.12,805.5
2579,804.53,700.32,805.36
2580,803.95,700.39,805.19
2581,803.84,699.55,805.22
2582,804.98,700.31,805.5
2583,805.35,700.15,805.49
2584,806.41,699.93,805.61
2585,806.47,700.52,805.17
2586,803.93,699.39,804.76
2587,803.25,699.67,805.39
2588,806.46,504.68,791.49
2589,435.96,700.0,411.59
2590,805.04,700.0,805.37
2591,805.04,700.0,805.37
2592,376.63,700.0,805.37
2593,806.26,700.0,808.56
2594,805.81,532.82,813.49
2595,804.33,700.44,804.99
2596,805.7,700.58,805.26
2597,803.28,699.96,805.38
2598,804.57,699.84,805.36
2599,806.43,700.42,805.47
2600,805.68,700.07,805.73
2601,801.31,699.44,804.89
2602,805.37,699.89,805.39
2603,804.51,700.08,805.3
2604,806.52,700.11,805.04
2605,806.77,700.07,805.55
2606,807.52,700.24,805.36
2607,803.27,699.86,805.36
2608,806.0,699.98,805.25
2609,807.45,700.44,805.45
2610,805.98,700.13,805.01
2611,804.95,699.5,805.31
2612,804.14,699.63,805.52
2613,807.56,700.45,805.05
2614,804.67,700.11,805.35
2615,805.69,700.07,805.58
2616,807.32,700.36,805.31
2617,805.14,699.69,805.49
2618,805.06,700.02,805.53
2619,804.69,700.17,805.22
2620,804.22,700.05,805.61
2621,805.22,699.96,805.11
2622,803.34,699.94,805.08
2623,806.49,699.99,805.62
2624,805.95,700.26,805.02
2625,804.73,699.77,805.49
2626,805.08,699.98,805.62
2627,805.45,699.8,805.0
2628,804.06,699.8,805.37
2629,804.89,700.04,805.09
2630,805.01,700.02,805.59
2631,803.94,700.33,805.68
2632,805.31,700.0,805.49
2633,803.19,699.56,805.38
2634,804.79,700.22,805.25
2635,806.77,700.78,805.09
2636,803.51,700.35,805.44
2637,805.91,700.17,805.56
2638,803.66,699.92,804.92
2639,805.47,699.91,805.42
2640,804.52,699.79,805.08
2641,804.79,699.89,805.5
2642,804.03,700.26,805.14
2643,805.42,700.43,805.44
2644,804.35,699.57,805.33
2645,804.85,699.19,805.44
2646,806.72,700.46,805.62
2647,805.76,699.8,805.6
2648,804.6,699.47,805.29
2649,806.05,700.13,805.37
2650,802.47,699.66,805.18
2651,807.94,700.31,805.33
2652,805.89,700.25,805.63
2653,805.27,699.93,805.12
2654,805.15,700.09,804.93
2655,804.61,700.09,805.41
2656,806.35,700.05,805.72
2657,806.54,699.9,805.36
2658,804.36,700.2,805.2
2659,805.51,699.65,805.23
2660,803.31,699.92,804.9
2661,805.46,700.31,805.8
2662,806.44,699.92,805.34
2663,805.42,699.82,805.35
2664,805.42,699.63,805.33
2665,805.25,699.53,805.48
2666,806.75,700.45,805.56
2667,805.62,699.77,805.67
2668,806.71,699.98,805.29
2669,804.33,699.61,805.2
2670,804.1,700.08,805.13
2671,803.61,700.17,805.68
2672,804.43,700.19,805.49
2673,808.16,700.06,805.6
2674,806.33,700.18,805.52
2675,805.44,699.37,805.46
2676,805.06,699.5,805.3
2677,805.46,699.73,805.3
2678,804.57,699.72,805.72
2679,805.58,699.78,805.33
2680,805.65,699.98,805.28
2681,804.86,700.24,805.7
2682,804.99,699.9,805.31
2683,807.26,700.19,805.5
2684,804.67,700.07,805.16
2685,804.56,699.78,805.49
2686,806.74,700.4,805.84
2687,805.24,700.13,805.19
2688,804.57,699.94,805.18
2689,805.19,700.24,805.51
2690,805.06,699.92,805.38
2691,802.64,700.4,805.48
2692,805.03,699.61,805.36
2693,804.93,699.74,805.3
2694,803.68,699.93,805.56
2695,806.69,700.13,805.24
2696,807.29,699.99,805.38
2697,803.83,699.68,805.12
2698,804.71,699.89,805.49
2699,805.47,700.28,805.25
2700,806.33,700.4,805.47
2701,804.86,699.64,805.23
2702,803.52,699.77,805.32
2703,805.65,700.21,804.99
2704,803.83,699.83,805.1
2705,804.7,699.81,805.25
2706,805.51,699.95,805.33
2707,805.32,699.86,805.64
2708,803.25,699.91,804.97
2709,805.88,699.86,804.94
2710,804.67,699.38,805.06
2711,806.15,700.3,805.45
2712,806.79,700.06,805.77
2713,806.65,700.61,805.07
2714,803.6,699.92,805.41
2715,805.17,699.6,805.56
2716,805.19,699.85,805.31
2717,805.46,700.24,805.39
2718,805.01,699.88,805.69
2719,804.86,699.83,805.31
2720,806.43,699.58,805.25
2721,804.74,700.12,805.32
2722,806.22,700.08,805.47
2723,805.38,699.69,805.39
2724,807.1,700.77,805.43
2725,807.05,699.99,805.02
2726,805.58,700.09,805.13
2727,805.4,700.13,805.47
2728,803.96,699.6,805.48
2729,802.55,699.84,805.34
2730,806.12,700.51,805.07
2731,804.69,699.26,805.7
2732,806.88,700.34,805.17
2733,805.21,699.82,805.24
2734,804.13,699.58,805.33
2735,805.11,700.2,805.3
2736,805.92,699.97,805.48
2737,806.22,700.41,805.54
2738,804.24,699.83,805.24
2739,805.41,700.32,805.41
2740,804.56,700.18,805.48
2741,803.02,699.71,805.46
2742,803.69,699.81,805.31
2743,805.64,699.93,805.25
2744,805.67,700.22,804.96
2745,805.62,700.26,805.18
2746,803.95,700.3,805.12
2747,804.03,699.62,805.22
2748,805.87,700.0,805.28
2749,806.07,700.08,805.2
2750,805.58,700.23,805.67
2751,806.29,698.23,805.39
2752,806.43,701.54,805.15
2753,802.2,699.31,805.07
2754,806.09,700.28,805.55
2755,804.62,699.89,805.14
2756,803.91,699.71,805.4
2757,806.75,700.47,805.33
2758,803.51,699.89,805.13
2759,803.87,699.73,805.22
2760,806.47,700.63,805.6
2761,803.34,699.22,804.66
2762,803.83,700.23,805.65
2763,806.31,700.4,805.39
2764,802.88,699.32,805.11
2765,809.15,700.55,805.37
2766,803.95,699.68,804.84
2767,804.41,699.9,805.48
2768,805.05,700.55,805.42
2769,807.81,700.21,805.19
2770,801.8,699.58,805.44
2771,804.46,700.34,805.51
2772,806.2,700.13,805.32
2773,806.27,699.84,805.48
2774,801.66,699.99,805.34
2775,807.17,700.18,805.32
2776,803.74,699.24,805.71
2777,804.79,700.11,805.11
2778,808.13,700.01,805.89
2779,804.88,699.9,805.37
2780,804.98,699.57,805.07
2781,805.53,699.96,805.73
2782,805.12,699.73,805.31
2783,806.87,700.16,805.91
2784,801.96,699.64,805.55
2785,806.0,699.96,805.19
2786,804.41,700.23,805.17
2787,805.46,699.74,805.58
2788,805.17,699.92,805.22
2789,806.21,699.8,805.13
2790,804.13,699.75,805.41
2791,805.46,700.28,805.27
2792,804.5,699.65,805.03
2793,805.19,700.02,805.39
2794,806.16,700.4,805.56
2795,805.12,699.59,805.32
2796,804.22,700.36,805.7
2797,806.11,700.22,805.46
2798,805.2,700.03,805.38
2799,803.86,699.92,805.6
2800,803.5,699.82,805.52
2801,807.4,700.18,805.2
2802,806.02,699.93,805.38
2803,803.73,699.53,805.13
2804,806.12,699.97,805.44
2805,805.37,700.31,805.42
2806,803.92,700.04,805.24
2807,803.26,699.46,805.53
2808,805.28,700.32,805.44
2809,805.43,699.58,805.16
2810,805.01,700.26,805.53
2811,804.48,699.53,805.38
2812,804.84,699.55,805.2
2813,805.84,700.42,805.18
2814,804.35,699.62,805.53
2815,805.19,699.99,805.41
2816,807.26,700.75,805.61
2817,806.55,700.08,805.48
2818,804.77,699.73,805.01
2819,805.0,699.87,805.09
2820,804.34,699.41,805.38
2821,804.78,700.36,805.75
2822,804.0,699.71,805.12
2823,808.26,700.55,805.51
2824,803.89,700.09,805.48
2825,805.95,699.83,805.41
2826,805.6,700.0,805.02
2827,805.07,699.42,805.48
2828,806.94,700.81,805.31
2829,805.74,699.98,805.3
2830,803.53,699.25,805.23
2831,803.74,699.64,805.4
2832,804.28,700.15,805.43
2833,806.56,700.67,805.79
2834,805.74,700.83,805.22
2835,805.0,699.71,805.44
2836,804.69,699.8,805.51
2837,806.51,699.99,805.25
2838,806.05,700.4,805.27
2839,803.6,699.57,805.5
2840,804.74,699.95,805.55
2841,805.93,700.03,805.45
2842,806.35,699.94,805.03
2843,804.21,699.97,805.2
2844,805.69,699.91,805.14
2845,802.31,699.35,805.34
2846,806.82,701.22,805.43
2847,806.46,699.62,805.06
2848,803.73,700.52,805.58
2849,804.62,699.79,805.53
2850,804.87,699.64,805.17
2851,804.72,699.74,804.85
2852,807.73,700.54,805.43
2853,806.46,700.27,805.23
