From date,To date,MPDA_kW,AIT_400_001A_P.PV,FIT_200_001A_P.PV,FIT_200_002A_P.PV,FIT_200_004A_P.PV,FIT_400_001A_P.PV,FIT_400_002A_P.PV,LT_200_002A_P.PV,P_200_001A_P.RPM_MV,P_200_002A_P.RPM_MV,P_400_001A_P.RPM_MV,P_400_002A_P.RPM_MV,PDIT_200_001A_P.PV,PDIT_400_001A_P.PV,PDIT_400_002A_P.PV,PIT_400_003A_P.PV,PT_200_005A_P.PV,PT_200_006A_P.PV,PT_200A_Tags.Q_Filtrate_PV,Q_400_002A,PT_400_002A_P.PV,Q_400_001A_P.PV,RO_300A_Tags.RO.Recovery
2023-05-06 04:15:46,2023-05-06 04:30:46,0.00,478.66,982.22,0.47,87.02,0.44,0.34,3.90,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.72,0.00,1.12,0.78,0.34,3.31,0.00,0.00
2023-05-06 04:30:46,2023-05-06 04:45:46,0.00,478.73,983.95,0.47,82.60,0.46,0.32,7.13,20.00,0.00,0.00,0.00,0.00,0.07,0.28,6.91,0.00,1.21,0.78,0.32,3.40,0.00,0.00
2023-05-06 04:45:46,2023-05-06 05:00:46,0.00,478.73,980.86,0.47,79.18,0.47,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.08,0.28,6.76,0.00,1.12,0.81,0.33,3.31,0.00,0.00
2023-05-06 05:00:46,2023-05-06 05:15:46,0.00,478.73,978.56,0.46,79.83,0.45,0.36,7.88,20.00,0.00,0.00,0.00,0.00,0.07,0.28,6.88,0.70,1.18,0.81,0.36,3.38,0.00,0.00
2023-05-06 05:15:46,2023-05-06 05:30:46,0.00,478.79,978.15,147.42,85.58,0.45,0.33,4.56,20.00,6.96,0.00,0.00,0.00,0.07,0.28,6.94,0.43,1.24,0.81,0.33,3.44,0.00,0.00
2023-05-06 05:30:46,2023-05-06 05:45:46,0.00,478.89,987.58,0.47,85.03,0.46,0.31,5.26,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.74,0.00,1.09,0.77,0.31,3.28,0.00,0.00
2023-05-06 05:45:46,2023-05-06 06:00:46,0.00,478.92,973.11,0.47,79.82,0.46,0.29,7.75,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.84,0.00,1.13,0.75,0.29,3.33,0.00,0.00
2023-05-06 06:00:46,2023-05-06 06:15:46,0.00,479.16,986.12,0.47,79.97,0.45,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.96,0.00,1.20,0.78,0.32,3.40,0.00,0.00
2023-05-06 06:15:46,2023-05-06 06:30:46,0.00,479.25,970.83,0.47,79.30,0.47,0.35,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.79,0.00,1.12,0.84,0.35,3.31,0.00,0.00
2023-05-06 06:30:46,2023-05-06 06:45:46,0.00,479.38,973.70,0.47,79.41,0.44,0.35,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.76,0.00,1.13,0.79,0.35,3.32,0.00,0.00
2023-05-06 06:45:46,2023-05-06 07:00:46,0.00,479.38,975.67,0.47,79.92,0.45,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.95,0.00,1.20,0.79,0.32,3.39,0.00,0.00
2023-05-06 07:00:46,2023-05-06 07:15:46,0.00,479.38,988.90,0.47,79.36,0.44,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.89,0.00,1.13,0.75,0.31,3.32,0.00,0.00
2023-05-06 07:15:46,2023-05-06 07:30:46,0.00,479.34,972.27,0.46,79.29,0.45,0.35,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.77,0.00,1.12,0.81,0.35,3.30,0.00,0.00
2023-05-06 07:30:46,2023-05-06 07:45:46,0.00,478.79,982.21,0.47,79.91,0.45,0.34,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.86,0.00,1.19,0.79,0.33,3.39,0.00,0.00
2023-05-06 07:45:46,2023-05-06 08:00:46,0.00,478.48,977.90,0.47,79.25,0.46,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.80,0.00,1.12,0.79,0.33,3.31,0.00,0.00
2023-05-06 08:00:46,2023-05-06 08:15:46,0.00,478.08,979.67,0.47,79.26,0.48,0.42,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.74,0.00,1.11,0.89,0.42,3.31,0.00,0.00
2023-05-06 08:15:46,2023-05-06 08:30:46,0.00,478.06,981.71,0.47,79.88,0.47,0.30,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.88,0.00,1.20,0.77,0.31,3.39,0.00,0.00
2023-05-06 08:30:46,2023-05-06 08:45:46,0.00,477.86,986.61,0.47,79.20,0.47,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.66,0.00,1.12,0.79,0.32,3.30,0.00,0.00
2023-05-06 08:45:46,2023-05-06 09:00:46,0.00,477.54,980.17,0.46,79.25,0.46,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.69,0.00,1.11,0.79,0.33,3.30,0.00,0.00
2023-05-06 09:00:46,2023-05-06 09:15:46,0.00,477.52,974.72,0.44,79.90,0.46,0.34,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.85,0.00,1.20,0.79,0.34,3.39,0.00,0.00
2023-05-06 09:15:46,2023-05-06 09:30:46,0.00,477.50,985.46,0.47,79.31,0.47,0.38,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.68,0.00,1.11,0.83,0.38,3.30,0.00,0.00
2023-05-06 09:30:46,2023-05-06 09:45:46,0.00,477.50,971.52,145.04,81.83,0.45,0.38,6.50,20.00,7.14,0.00,0.00,0.00,0.06,0.28,6.72,1.06,1.13,0.83,0.39,3.32,0.00,0.00
2023-05-06 09:45:46,2023-05-06 10:00:46,0.00,477.43,990.65,0.47,87.16,0.44,0.32,3.94,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.66,0.00,1.14,0.77,0.32,3.32,0.00,0.00
2023-05-06 10:00:46,2023-05-06 10:15:46,0.00,477.36,982.93,0.47,81.99,0.47,0.35,7.15,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.65,0.61,1.12,0.83,0.35,3.31,0.00,0.00
2023-05-06 10:15:46,2023-05-06 10:30:46,0.00,477.27,967.76,151.77,84.38,0.46,0.30,4.62,20.00,7.45,0.00,0.00,0.00,0.06,0.28,6.66,0.51,1.09,0.76,0.30,3.28,0.00,0.00
2023-05-06 10:30:46,2023-05-06 10:45:46,0.00,477.41,990.41,0.47,86.18,0.47,0.36,5.20,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.62,0.00,1.11,0.83,0.37,3.30,0.00,0.00
2023-05-06 10:45:46,2023-05-06 11:00:46,0.00,477.43,986.84,0.47,80.08,0.47,0.36,7.72,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.70,0.40,1.15,0.83,0.36,3.34,0.00,0.00
2023-05-06 11:00:46,2023-05-06 11:15:46,0.00,477.50,969.84,142.90,84.29,0.45,0.32,5.04,20.00,6.98,0.00,0.00,0.00,0.06,0.28,6.74,0.76,1.17,0.75,0.34,3.36,0.00,0.00
2023-05-06 11:15:46,2023-05-06 11:30:46,0.00,477.50,937.99,0.47,86.28,0.46,0.31,4.90,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.63,0.00,1.08,0.77,0.31,3.26,0.00,0.00
2023-05-06 11:30:46,2023-05-06 11:45:46,0.00,477.50,958.22,0.47,80.79,0.46,0.31,7.63,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.71,0.42,1.19,0.76,0.32,3.38,0.00,0.00
2023-05-06 11:45:46,2023-05-06 12:00:46,0.00,477.50,992.26,152.09,84.02,0.45,0.29,4.99,20.00,6.73,0.00,0.00,0.00,0.06,0.28,6.65,0.74,1.13,0.74,0.29,3.31,0.00,0.00
2023-05-06 12:00:46,2023-05-06 12:15:46,0.00,477.50,983.74,0.47,86.79,0.48,0.30,4.98,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.65,0.00,1.16,0.76,0.30,3.34,0.00,0.00
2023-05-06 12:15:46,2023-05-06 12:30:46,0.00,477.50,978.24,0.47,80.47,0.47,0.32,7.66,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.64,0.00,1.16,0.77,0.31,3.35,0.00,0.00
2023-05-06 12:30:46,2023-05-06 12:45:46,0.00,477.54,984.31,0.47,79.21,0.46,0.35,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.57,0.00,1.10,0.80,0.35,3.29,0.00,0.00
2023-05-06 12:45:46,2023-05-06 13:00:46,0.00,477.59,983.41,102.83,81.02,0.47,0.32,7.52,20.00,4.66,0.00,0.00,0.00,0.06,0.28,6.73,1.11,1.22,0.79,0.33,3.40,0.00,0.00
2023-05-06 13:00:46,2023-05-06 13:15:46,0.00,477.52,979.64,46.75,86.96,0.46,0.34,3.37,20.00,2.32,0.00,0.00,0.00,0.05,0.28,6.59,0.00,1.11,0.82,0.35,3.29,0.00,0.00
2023-05-06 13:15:46,2023-05-06 13:30:46,0.00,477.66,977.06,0.46,83.10,0.45,0.31,6.68,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.56,0.00,1.08,0.77,0.32,3.27,0.00,0.00
2023-05-06 13:30:46,2023-05-06 13:45:46,0.00,477.92,970.76,0.47,79.78,0.45,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.59,0.00,1.18,0.78,0.32,3.36,0.00,0.00
2023-05-06 13:45:46,2023-05-06 14:00:46,0.00,477.89,993.99,0.47,79.23,0.45,0.34,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.56,0.00,1.12,0.79,0.33,3.30,0.00,0.00
2023-05-06 14:00:46,2023-05-06 14:15:46,0.00,477.90,979.43,0.47,79.25,0.46,0.36,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.54,0.00,1.11,0.83,0.34,3.29,0.00,0.00
2023-05-06 14:15:46,2023-05-06 14:30:46,0.00,477.93,980.77,0.46,79.76,0.44,0.29,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.56,0.00,1.17,0.72,0.30,3.35,0.00,0.00
2023-05-06 14:30:46,2023-05-06 14:45:46,0.00,477.98,981.41,0.46,79.07,0.45,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.53,0.00,1.09,0.75,0.31,3.27,0.00,0.00
2023-05-06 14:45:46,2023-05-06 15:00:46,0.00,478.04,981.83,0.47,79.15,0.45,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.54,0.00,1.10,0.76,0.31,3.28,0.00,0.00
2023-05-06 15:00:46,2023-05-06 15:15:46,0.00,478.08,977.55,0.47,79.68,0.45,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.54,0.00,1.16,0.77,0.32,3.34,0.00,0.00
2023-05-06 15:15:46,2023-05-06 15:30:46,0.00,478.03,980.52,0.47,78.90,0.45,0.37,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.53,0.00,1.07,0.82,0.37,3.25,0.00,0.00
2023-05-06 15:30:46,2023-05-06 15:45:46,0.00,478.07,983.08,0.47,79.19,0.45,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.52,0.00,1.10,0.77,0.32,3.28,0.00,0.00
2023-05-06 15:45:46,2023-05-06 16:00:46,0.00,478.06,980.47,0.47,79.47,0.44,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.54,0.00,1.14,0.76,0.34,3.32,0.00,0.00
2023-05-06 16:00:46,2023-05-06 16:15:46,0.00,478.08,980.27,0.44,78.68,0.46,0.28,7.88,20.00,0.00,0.00,0.00,0.00,0.03,0.28,6.49,0.00,1.05,0.74,0.27,3.23,0.00,0.00
2023-05-06 16:15:46,2023-05-06 16:30:46,0.00,478.08,975.65,0.47,79.07,0.45,0.28,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.51,0.00,1.09,0.74,0.27,3.27,0.00,0.00
2023-05-06 16:30:46,2023-05-06 16:45:46,0.00,478.08,975.99,0.47,79.36,0.46,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.54,0.00,1.13,0.77,0.32,3.31,0.00,0.00
2023-05-06 16:45:46,2023-05-06 17:00:46,0.00,478.08,985.69,0.47,78.69,0.44,0.35,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.52,0.00,1.05,0.81,0.35,3.23,0.00,0.00
2023-05-06 17:00:46,2023-05-06 17:15:46,0.00,478.08,978.33,0.47,78.85,0.46,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.49,0.00,1.06,0.79,0.33,3.24,0.00,0.00
2023-05-06 17:15:46,2023-05-06 17:30:46,0.00,478.08,980.00,0.47,79.31,0.44,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.54,0.00,1.12,0.74,0.34,3.30,0.00,0.00
2023-05-06 17:30:46,2023-05-06 17:45:46,0.00,478.08,985.38,0.46,78.54,0.44,0.29,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.47,0.00,1.03,0.76,0.29,3.21,0.00,0.00
2023-05-06 17:45:46,2023-05-06 18:00:46,0.00,478.08,975.89,0.46,78.65,0.44,0.36,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.46,0.00,1.03,0.80,0.35,3.22,0.00,0.00
2023-05-06 18:00:46,2023-05-06 18:15:46,0.00,478.08,977.91,0.46,79.19,0.46,0.28,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.53,0.00,1.10,0.75,0.27,3.28,0.00,0.00
2023-05-06 18:15:46,2023-05-06 18:30:46,0.00,478.08,985.31,0.47,78.65,0.44,0.28,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.51,0.00,1.04,0.74,0.30,3.22,0.00,0.00
2023-05-06 18:30:46,2023-05-06 18:45:46,0.00,478.08,982.32,0.47,78.35,0.45,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.44,0.00,1.00,0.74,0.32,3.19,0.00,0.00
2023-05-06 18:45:46,2023-05-06 19:00:46,0.00,478.08,976.56,0.47,78.95,0.44,0.27,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.53,0.26,1.08,0.74,0.26,3.27,0.00,0.00
2023-05-06 19:00:46,2023-05-06 19:15:46,0.00,478.08,983.42,136.04,83.55,0.45,0.34,5.10,20.00,6.44,0.00,0.00,0.00,0.05,0.28,6.52,0.81,1.10,0.79,0.34,3.28,0.00,0.00
2023-05-06 19:15:46,2023-05-06 19:30:46,0.00,478.08,958.49,0.46,83.85,0.45,0.32,4.80,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.36,0.00,0.92,0.78,0.31,3.10,0.00,0.00
2023-05-06 19:30:46,2023-05-06 19:45:46,0.00,478.10,960.46,1.13,79.98,0.44,0.30,7.58,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.54,1.07,1.07,0.75,0.31,3.25,0.00,0.00
2023-05-06 19:45:46,2023-05-06 20:00:46,0.00,478.10,974.76,149.00,85.81,0.45,0.31,3.62,20.00,6.96,0.00,0.00,0.00,0.06,0.28,6.54,0.05,1.02,0.75,0.31,3.21,0.00,0.00
2023-05-06 20:00:46,2023-05-06 20:15:46,0.00,478.38,987.54,0.47,84.06,0.43,0.35,6.04,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.54,0.00,1.00,0.79,0.36,3.19,0.00,0.00
2023-05-06 20:15:46,2023-05-06 20:30:46,0.00,478.33,978.15,0.47,78.19,0.44,0.34,7.87,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.51,0.00,0.98,0.79,0.34,3.16,0.00,0.00
2023-05-06 20:30:46,2023-05-06 20:45:46,0.00,478.58,989.15,147.21,79.70,0.45,0.33,6.39,20.00,7.07,0.00,0.00,0.00,0.04,0.28,6.47,1.12,0.88,0.76,0.33,3.06,0.00,0.00
2023-05-06 20:45:46,2023-05-06 21:00:46,0.00,478.12,975.29,0.47,83.84,0.44,0.33,3.89,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.37,0.00,0.93,0.76,0.33,3.11,0.00,0.00
2023-05-06 21:00:46,2023-05-06 21:15:46,0.00,478.08,987.52,0.47,81.75,0.46,0.31,7.10,20.00,0.00,0.00,0.00,0.00,0.06,0.27,6.55,0.63,1.08,0.78,0.31,3.27,0.00,0.00
2023-05-06 21:15:46,2023-05-06 21:30:46,0.00,478.21,991.23,145.35,83.94,0.44,0.29,4.51,20.00,7.45,0.00,0.00,0.00,0.05,0.27,6.49,0.40,1.01,0.75,0.29,3.20,0.00,0.00
2023-05-06 21:30:46,2023-05-06 21:45:46,0.00,478.23,978.64,0.46,86.15,0.44,0.36,5.24,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.64,0.00,1.10,0.78,0.36,3.29,0.00,0.00
2023-05-06 21:45:46,2023-05-06 22:00:46,0.00,478.39,978.31,0.46,80.03,0.47,0.33,7.75,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.59,0.00,1.14,0.77,0.32,3.34,0.00,0.00
2023-05-06 22:00:46,2023-05-06 22:15:46,0.00,478.60,975.40,0.46,80.17,0.46,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.67,0.00,1.22,0.77,0.33,3.42,0.00,0.00
2023-05-06 22:15:46,2023-05-06 22:30:46,0.00,478.73,987.61,150.70,83.77,0.45,0.32,5.78,20.00,7.53,0.00,0.00,0.00,0.06,0.28,6.77,1.01,1.25,0.77,0.32,3.44,0.00,0.00
2023-05-06 22:30:46,2023-05-06 22:45:46,0.00,478.73,980.94,0.47,87.18,0.47,0.30,4.38,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.65,0.00,1.14,0.78,0.30,3.34,0.00,0.00
2023-05-06 22:45:46,2023-05-06 23:00:46,0.00,478.73,977.72,0.47,81.08,0.44,0.29,7.42,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.59,0.00,1.13,0.73,0.29,3.32,0.00,0.00
2023-05-06 23:00:46,2023-05-06 23:15:46,0.00,478.82,981.31,0.47,80.37,0.46,0.30,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.87,1.11,1.25,0.79,0.31,3.44,0.00,0.00
2023-05-06 23:15:46,2023-05-06 23:30:46,0.00,478.92,982.60,151.11,86.32,0.46,0.30,3.93,20.00,6.96,0.00,0.00,0.00,0.06,0.28,6.71,0.10,1.18,0.77,0.30,3.37,0.00,0.00
2023-05-06 23:30:46,2023-05-06 23:45:46,0.00,479.08,980.01,0.47,84.96,0.46,0.35,5.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.55,0.00,1.09,0.81,0.34,3.28,0.00,0.00
2023-05-06 23:45:46,2023-05-07 00:00:46,0.00,479.20,974.55,0.47,80.15,0.47,0.31,7.86,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.79,0.00,1.20,0.78,0.31,3.40,0.00,0.00
2023-05-07 00:00:46,2023-05-07 00:15:46,0.00,479.27,993.65,43.14,80.36,0.45,0.36,7.81,20.00,1.86,0.00,0.00,0.00,0.06,0.28,6.78,1.17,1.21,0.82,0.36,3.41,0.00,0.00
2023-05-07 00:15:46,2023-05-07 00:30:46,0.00,479.33,980.51,108.12,87.00,0.46,0.33,3.36,20.00,5.19,0.00,0.00,0.00,0.06,0.28,6.66,0.02,1.11,0.77,0.33,3.31,0.00,0.00
2023-05-07 00:30:46,2023-05-07 00:45:46,0.00,479.36,976.24,0.47,84.42,0.45,0.30,6.39,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.72,0.00,1.15,0.75,0.30,3.35,0.00,0.00
2023-05-07 00:45:46,2023-05-07 01:00:46,0.00,479.38,978.85,0.46,80.03,0.46,0.29,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.76,0.00,1.20,0.76,0.29,3.40,0.00,0.00
2023-05-07 01:00:46,2023-05-07 01:15:46,0.00,479.38,981.67,0.46,79.38,0.47,0.28,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.61,0.00,1.12,0.76,0.28,3.33,0.00,0.00
2023-05-07 01:15:46,2023-05-07 01:30:46,0.00,479.36,982.04,0.47,80.04,0.46,0.34,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.78,0.00,1.20,0.81,0.35,3.40,0.00,0.00
2023-05-07 01:30:46,2023-05-07 01:45:46,0.00,479.20,979.38,0.47,79.50,0.46,0.38,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.65,0.00,1.13,0.84,0.38,3.34,0.00,0.00
2023-05-07 01:45:46,2023-05-07 02:00:46,0.00,479.10,984.14,0.46,79.68,0.46,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.70,0.00,1.15,0.79,0.33,3.36,0.00,0.00
2023-05-07 02:00:46,2023-05-07 02:15:46,0.00,479.17,976.68,0.47,79.98,0.45,0.30,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.77,0.00,1.19,0.75,0.30,3.40,0.00,0.00
2023-05-07 02:15:46,2023-05-07 02:30:46,0.00,479.29,984.42,0.47,79.43,0.45,0.35,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.61,0.00,1.11,0.79,0.35,3.31,0.00,0.00
2023-05-07 02:30:46,2023-05-07 02:45:46,0.00,479.38,976.51,0.47,79.87,0.45,0.37,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.85,0.00,1.18,0.80,0.36,3.38,0.00,0.00
2023-05-07 02:45:46,2023-05-07 03:00:46,0.00,479.42,978.97,0.47,79.62,0.46,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.80,0.00,1.15,0.76,0.31,3.36,0.00,0.00
2023-05-07 03:00:46,2023-05-07 03:15:46,0.00,479.58,981.86,0.47,79.37,0.45,0.29,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.68,0.00,1.11,0.74,0.29,3.32,0.00,0.00
2023-05-07 03:15:46,2023-05-07 03:30:46,0.00,479.92,984.26,0.46,79.96,0.45,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.92,0.00,1.19,0.74,0.31,3.40,0.00,0.00
2023-05-07 03:30:46,2023-05-07 03:45:46,0.00,479.98,976.88,0.47,79.20,0.45,0.34,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.72,0.00,1.11,0.79,0.34,3.31,0.00,0.00
2023-05-07 03:45:46,2023-05-07 04:00:46,0.00,480.03,980.78,0.46,79.57,0.44,0.30,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.75,0.00,1.13,0.73,0.30,3.34,0.00,0.00
2023-05-07 04:00:46,2023-05-07 04:15:46,0.00,480.07,979.67,0.47,80.01,0.45,0.27,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.90,0.00,1.19,0.72,0.28,3.39,0.00,0.00
2023-05-07 04:15:46,2023-05-07 04:30:46,0.00,480.09,985.22,0.46,79.21,0.46,0.29,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.68,0.00,1.10,0.74,0.29,3.30,0.00,0.00
2023-05-07 04:30:46,2023-05-07 04:45:46,0.00,480.18,980.04,0.46,79.50,0.45,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.78,0.00,1.13,0.78,0.34,3.34,0.00,0.00
2023-05-07 04:45:46,2023-05-07 05:00:46,0.00,480.29,978.39,0.47,79.95,0.45,0.30,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.86,0.00,1.18,0.73,0.30,3.39,0.00,0.00
2023-05-07 05:00:46,2023-05-07 05:15:46,0.00,480.48,978.83,0.47,79.16,0.44,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.70,0.00,1.09,0.77,0.32,3.30,0.00,0.00
2023-05-07 05:15:46,2023-05-07 05:30:46,0.00,480.65,982.59,0.47,79.52,0.46,0.32,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.81,0.00,1.14,0.77,0.31,3.35,0.00,0.00
2023-05-07 05:30:46,2023-05-07 05:45:46,0.00,480.67,978.46,0.46,79.90,0.46,0.26,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.86,0.00,1.17,0.71,0.27,3.38,0.00,0.00
2023-05-07 05:45:46,2023-05-07 06:00:46,0.00,480.22,983.04,0.46,79.16,0.44,0.36,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.71,0.00,1.09,0.80,0.35,3.30,0.00,0.00
2023-05-07 06:00:46,2023-05-07 06:15:46,0.00,480.23,980.45,0.47,79.52,0.45,0.29,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.81,0.00,1.13,0.73,0.30,3.34,0.00,0.00
2023-05-07 06:15:46,2023-05-07 06:30:46,0.00,480.37,980.64,0.47,79.90,0.46,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.90,0.00,1.18,0.76,0.31,3.38,0.00,0.00
2023-05-07 06:30:46,2023-05-07 06:45:46,0.00,480.52,980.60,0.47,79.14,0.46,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.66,0.00,1.08,0.78,0.31,3.28,0.00,0.00
2023-05-07 06:45:46,2023-05-07 07:00:46,0.00,480.61,978.98,0.47,79.49,0.45,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.76,0.00,1.12,0.76,0.32,3.33,0.00,0.00
2023-05-07 07:00:46,2023-05-07 07:15:46,0.00,480.65,982.63,0.47,79.92,0.45,0.30,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.83,0.00,1.17,0.76,0.29,3.38,0.00,0.00
2023-05-07 07:15:46,2023-05-07 07:30:46,0.00,480.59,977.72,0.47,79.16,0.45,0.30,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.67,0.00,1.08,0.74,0.31,3.29,0.00,0.00
2023-05-07 07:30:46,2023-05-07 07:45:46,0.00,480.37,984.94,0.46,79.32,0.45,0.33,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.70,0.00,1.11,0.76,0.32,3.31,0.00,0.00
2023-05-07 07:45:46,2023-05-07 08:00:46,0.00,480.20,982.07,0.47,79.82,0.46,0.31,7.88,20.00,0.00,0.00,0.00,0.00,0.06,0.28,6.81,0.00,1.17,0.77,0.31,3.37,0.00,0.00
2023-05-07 08:00:46,2023-05-07 08:15:46,0.00,480.05,979.64,0.47,79.04,0.45,0.37,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.65,0.00,1.07,0.83,0.37,3.28,0.00,0.00
2023-05-07 08:15:46,2023-05-07 08:30:46,0.00,480.03,977.05,0.47,79.23,0.45,0.38,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.67,0.00,1.09,0.86,0.37,3.30,0.00,0.00
2023-05-07 08:30:46,2023-05-07 08:45:46,0.00,479.94,985.88,0.47,79.81,0.45,0.39,7.88,20.00,0.00,0.00,0.00,0.00,0.05,0.28,6.77,0.00,1.16,0.87,0.37,3.37,0.00,0.00
2023-05-07 08:45:46,2023-05-07 09:00:46,0.00,479.77,978.45,0.47,79.02,0.46,0.34,7.88,20.00,0.00,0.00,0.00,0.00,0.04,0.28,6.60,0.00,1.07,0.82,0.33,3.27,0.00,0.00
