From date,To date,MPDC_kW,AIT_400_001C_P.PV,FIT_200_001C_P.PV,FIT_200_002C_P.PV,FIT_200_004C_P.PV,FIT_400_001C_P.PV,FIT_400_002C_P.PV,LT_200_002C_P.PV,P_200_001C_P.RPM_MV,P_200_002C_P.RPM_MV,P_400_001C_P.RPM_MV,P_400_002C_P.RPM_MV,PDIT_200_001C_P.PV,PDIT_400_001C_P.PV,PDIT_400_002C_P.PV,PIT_400_003C_P.PV,PT_200_005C_P.PV,PT_200_006C_P.PV,PT_200C_Tags.Q_Filtrate_PV,PT_200C_Tags.Q_RO_Feed_PV,PT_400_002C_P.PV,Q_400_001C_P.PV,RO_300C_Tags.RO.Recovery
2023-05-05 12:45:46,2023-05-05 13:00:46,0,0.71,0.76,0.60,0.08,0.28,0.20,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.49,0.20,0.81,0.00,0
2023-05-05 13:00:46,2023-05-05 13:15:46,0,0.71,0.72,0.57,0.08,0.32,0.23,6.40,0,0,0,0,0,0.53,0.00,1.71,0.01,1.48,0.53,0.23,0.81,0.00,0
2023-05-05 13:15:46,2023-05-05 13:30:46,0,0.71,0.66,0.60,0.06,0.30,0.22,6.40,0,0,0,0,0,0.53,0.00,1.67,0.01,1.48,0.52,0.22,0.81,0.00,0
2023-05-05 13:30:46,2023-05-05 13:45:46,0,0.71,0.69,0.65,0.10,0.25,0.23,6.40,0,0,0,0,0,0.53,0.00,1.67,0.01,1.48,0.48,0.23,0.81,0.00,0
2023-05-05 13:45:46,2023-05-05 14:00:46,0,0.71,0.78,0.65,0.09,0.31,0.22,6.40,0,0,0,0,0,0.53,0.00,1.75,0.01,1.48,0.55,0.22,0.81,0.00,0
2023-05-05 14:00:46,2023-05-05 14:15:46,0,0.71,0.78,0.58,0.08,0.29,0.23,6.40,0,0,0,0,0,0.53,0.00,1.79,0.01,1.48,0.53,0.23,0.81,0.00,0
2023-05-05 14:15:46,2023-05-05 14:30:46,0,0.71,0.74,0.60,0.06,0.25,0.23,6.40,0,0,0,0,0,0.53,0.00,1.74,0.01,1.48,0.51,0.23,0.81,0.00,0
2023-05-05 14:30:46,2023-05-05 14:45:46,0,0.71,0.73,0.62,0.08,0.31,0.19,6.40,0,0,0,0,0,0.53,0.00,1.74,0.01,1.48,0.52,0.18,0.81,0.00,0
2023-05-05 14:45:46,2023-05-05 15:00:46,0,0.71,0.70,0.57,0.06,0.28,0.27,6.40,0,0,0,0,0,0.53,0.00,1.77,0.01,1.48,0.59,0.27,0.81,0.00,0
2023-05-05 15:00:46,2023-05-05 15:15:46,0,0.71,0.76,0.61,0.08,0.34,0.19,6.40,0,0,0,0,0,0.53,0.00,1.71,0.01,1.48,0.51,0.19,0.81,0.00,0
2023-05-05 15:15:46,2023-05-05 15:30:46,0,0.71,0.71,0.64,0.08,0.28,0.26,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.55,0.26,0.81,0.00,0
2023-05-05 15:30:46,2023-05-05 15:45:46,0,0.71,0.68,0.58,0.11,0.28,0.29,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.54,0.28,0.81,0.00,0
2023-05-05 15:45:46,2023-05-05 16:00:46,0,0.71,0.74,0.62,0.07,0.25,0.24,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.48,0.51,0.24,0.81,0.00,0
2023-05-05 16:00:46,2023-05-05 16:15:46,0,0.71,0.75,0.62,0.08,0.25,0.28,6.40,0,0,0,0,0,0.53,0.00,1.67,0.01,1.48,0.48,0.27,0.81,0.00,0
2023-05-05 16:15:46,2023-05-05 16:30:46,0,0.71,0.71,0.60,0.06,0.28,0.20,6.40,0,0,0,0,0,0.53,0.00,1.63,0.01,1.48,0.47,0.20,0.81,0.00,0
2023-05-05 16:30:46,2023-05-05 16:45:46,0,0.71,0.65,0.58,0.07,0.26,0.25,6.40,0,0,0,0,0,0.53,0.00,1.69,0.01,1.48,0.51,0.25,0.81,0.00,0
2023-05-05 16:45:46,2023-05-05 17:00:46,0,0.71,0.73,0.61,0.09,0.24,0.27,6.40,0,0,0,0,0,0.53,0.00,1.74,0.01,1.48,0.49,0.27,0.81,0.00,0
2023-05-05 17:00:46,2023-05-05 17:15:46,0,0.71,0.76,0.60,0.09,0.37,0.27,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.48,0.66,0.27,0.81,0.00,0
2023-05-05 17:15:46,2023-05-05 17:30:46,0,0.71,0.71,0.58,0.08,0.22,0.25,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.44,0.25,0.81,0.00,0
2023-05-05 17:30:46,2023-05-05 17:45:46,0,0.71,0.72,0.60,0.08,0.28,0.23,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.53,0.23,0.81,0.00,0
2023-05-05 17:45:46,2023-05-05 18:00:46,0,0.71,0.73,0.58,0.08,0.29,0.22,6.40,0,0,0,0,0,0.53,0.00,1.58,0.01,1.48,0.53,0.22,0.81,0.00,0
2023-05-05 18:00:46,2023-05-05 18:15:46,0,0.71,0.70,0.60,0.07,0.30,0.26,6.40,0,0,0,0,0,0.53,0.00,1.65,0.01,1.48,0.58,0.26,0.81,0.00,0
2023-05-05 18:15:46,2023-05-05 18:30:46,0,0.71,0.70,0.58,0.05,0.32,0.20,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.48,0.54,0.20,0.81,0.00,0
2023-05-05 18:30:46,2023-05-05 18:45:46,0,0.71,0.78,0.66,0.10,0.28,0.21,6.40,0,0,0,0,0,0.53,0.00,1.69,0.01,1.48,0.47,0.21,0.81,0.00,0
2023-05-05 18:45:46,2023-05-05 19:00:46,0,0.71,0.78,0.60,0.09,0.29,0.24,6.40,0,0,0,0,0,0.53,0.00,1.77,0.01,1.48,0.53,0.23,0.81,0.00,0
2023-05-05 19:00:46,2023-05-05 19:15:46,0,0.71,0.73,0.57,0.09,0.29,0.24,6.40,0,0,0,0,0,0.53,0.00,1.73,0.01,1.48,0.52,0.24,0.81,0.00,0
2023-05-05 19:15:46,2023-05-05 19:30:46,0,0.71,0.71,0.60,0.09,0.29,0.27,6.40,0,0,0,0,0,0.53,0.00,1.67,0.01,1.48,0.54,0.27,0.81,0.00,0
2023-05-05 19:30:46,2023-05-05 19:45:46,0,0.71,0.67,0.58,0.10,0.28,0.23,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.48,0.47,0.23,0.81,0.00,0
2023-05-05 19:45:46,2023-05-05 20:00:46,0,0.71,0.69,0.58,0.06,0.28,0.16,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.48,0.46,0.16,0.81,0.00,0
2023-05-05 20:00:46,2023-05-05 20:15:46,0,0.71,0.73,0.62,0.07,0.27,0.24,6.40,0,0,0,0,0,0.53,0.00,1.71,0.01,1.48,0.52,0.24,0.81,0.00,0
2023-05-05 20:15:46,2023-05-05 20:30:46,0,0.71,0.70,0.60,0.08,0.31,0.20,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.49,0.49,0.21,0.80,0.00,0
2023-05-05 20:30:46,2023-05-05 20:45:46,0,0.71,0.64,0.62,0.06,0.27,0.23,6.40,0,0,0,0,0,0.53,0.00,1.72,0.01,1.48,0.46,0.24,0.80,0.00,0
2023-05-05 20:45:46,2023-05-05 21:00:46,0,0.71,0.71,0.58,0.09,0.30,0.24,6.41,0,0,0,0,0,0.53,0.00,1.67,0.01,1.49,0.51,0.24,0.80,0.00,0
2023-05-05 21:00:46,2023-05-05 21:15:46,0,0.71,0.74,0.62,0.08,0.27,0.19,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.49,0.43,0.19,0.81,0.00,0
2023-05-05 21:15:46,2023-05-05 21:30:46,0,0.71,0.74,0.57,0.08,0.29,0.16,6.41,0,0,0,0,0,0.53,0.00,1.60,0.01,1.49,0.45,0.16,0.81,0.00,0
2023-05-05 21:30:46,2023-05-05 21:45:46,0,0.71,0.71,0.58,0.06,0.27,0.22,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.49,0.47,0.21,0.80,0.00,0
2023-05-05 21:45:46,2023-05-05 22:00:46,0,0.71,0.68,0.60,0.05,0.29,0.21,6.40,0,0,0,0,0,0.53,0.00,1.69,0.01,1.48,0.47,0.21,0.80,0.00,0
2023-05-05 22:00:46,2023-05-05 22:15:46,0,0.71,0.73,0.57,0.08,0.29,0.20,6.40,0,0,0,0,0,0.53,0.00,1.65,0.01,1.49,0.48,0.22,0.80,0.00,0
2023-05-05 22:15:46,2023-05-05 22:30:46,0,0.71,0.66,0.60,0.05,0.23,0.21,6.40,0,0,0,0,0,0.53,0.00,1.65,0.01,1.49,0.45,0.22,0.80,0.00,0
2023-05-05 22:30:46,2023-05-05 22:45:46,0,0.71,0.74,0.58,0.06,0.30,0.19,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.49,0.48,0.19,0.80,0.00,0
2023-05-05 22:45:46,2023-05-05 23:00:46,0,0.71,0.75,0.60,0.07,0.30,0.20,6.40,0,0,0,0,0,0.53,0.00,1.56,0.01,1.48,0.55,0.20,0.80,0.00,0
2023-05-05 23:00:46,2023-05-05 23:15:46,0,0.69,0.68,0.60,0.09,0.26,0.20,6.40,0,0,0,0,0,0.53,0.00,1.58,0.01,1.48,0.49,0.20,0.80,0.00,0
2023-05-05 23:15:46,2023-05-05 23:30:46,0,0.71,0.74,0.62,0.09,0.29,0.20,6.40,0,0,0,0,0,0.53,0.00,1.56,0.01,1.48,0.49,0.18,0.80,0.00,0
2023-05-05 23:30:46,2023-05-05 23:45:46,0,0.71,0.67,0.62,0.10,0.32,0.25,6.40,0,0,0,0,0,0.53,0.00,1.59,0.01,1.48,0.52,0.24,0.80,0.00,0
2023-05-05 23:45:46,2023-05-06 00:00:46,0,0.71,0.68,0.63,0.08,0.28,0.22,6.40,0,0,0,0,0,0.53,0.00,1.59,0.01,1.48,0.54,0.21,0.80,0.00,0
2023-05-06 00:00:46,2023-05-06 00:15:46,0,0.71,0.77,0.62,0.07,0.26,0.18,6.40,0,0,0,0,0,0.53,0.00,1.60,0.01,1.48,0.42,0.19,0.80,0.00,0
2023-05-06 00:15:46,2023-05-06 00:30:46,0,0.71,0.70,0.63,0.06,0.34,0.20,6.40,0,0,0,0,0,0.53,0.00,1.58,0.01,1.48,0.53,0.20,0.80,0.00,0
2023-05-06 00:30:46,2023-05-06 00:45:46,0,0.71,0.67,0.58,0.09,0.29,0.20,6.40,0,0,0,0,0,0.53,0.00,1.64,0.01,1.48,0.49,0.21,0.80,0.00,0
2023-05-06 00:45:46,2023-05-06 01:00:46,0,0.71,0.65,0.62,0.08,0.36,0.18,6.40,0,0,0,0,0,0.53,0.00,1.60,0.01,1.48,0.57,0.18,0.80,0.00,0
2023-05-06 01:00:46,2023-05-06 01:15:46,0,0.71,0.73,0.60,0.08,0.29,0.23,6.40,0,0,0,0,0,0.53,0.00,1.56,0.01,1.48,0.54,0.23,0.80,0.00,0
2023-05-06 01:15:46,2023-05-06 01:30:46,0,0.71,0.73,0.64,0.09,0.29,0.22,6.40,0,0,0,0,0,0.53,0.00,1.59,0.01,1.48,0.49,0.21,0.80,0.00,0
2023-05-06 01:30:46,2023-05-06 01:45:46,0,0.71,0.71,0.61,0.08,0.31,0.18,6.40,0,0,0,0,0,0.53,0.00,1.54,0.01,1.48,0.47,0.19,0.80,0.00,0
2023-05-06 01:45:46,2023-05-06 02:00:46,0,0.71,0.70,0.65,0.09,0.34,0.23,6.40,0,0,0,0,0,0.53,0.00,1.55,0.01,1.48,0.58,0.24,0.80,0.00,0
2023-05-06 02:00:46,2023-05-06 02:15:46,0,0.71,0.70,0.63,0.09,0.29,0.21,6.40,0,0,0,0,0,0.53,0.00,1.54,0.01,1.48,0.56,0.21,0.80,0.00,0
2023-05-06 02:15:46,2023-05-06 02:30:46,0,0.71,0.67,0.62,0.08,0.29,0.25,6.40,0,0,0,0,0,0.53,0.00,1.54,0.01,1.48,0.51,0.25,0.80,0.00,0
2023-05-06 02:30:46,2023-05-06 02:45:46,0,0.71,0.64,0.62,0.10,0.29,0.22,6.40,0,0,0,0,0,0.53,0.00,1.55,0.01,1.48,0.51,0.22,0.80,0.00,0
2023-05-06 02:45:46,2023-05-06 03:00:46,0,0.71,0.65,0.60,0.10,0.31,0.21,6.40,0,0,0,0,0,0.52,0.00,1.54,0.01,1.48,0.51,0.21,0.80,0.00,0
2023-05-06 03:00:46,2023-05-06 03:15:46,0,0.71,0.80,0.62,0.08,0.35,0.22,6.40,0,0,0,0,0,0.53,0.00,1.51,0.01,1.48,0.46,0.21,0.80,0.00,0
2023-05-06 03:15:46,2023-05-06 03:30:46,0,0.71,0.72,0.67,0.07,0.27,0.17,6.40,0,0,0,0,0,0.53,0.00,1.51,0.01,1.48,0.41,0.17,0.80,0.00,0
2023-05-06 03:30:46,2023-05-06 03:45:46,0,0.71,0.74,0.65,0.08,0.25,0.23,6.40,0,0,0,0,0,0.53,0.00,1.49,0.01,1.48,0.49,0.24,0.80,0.00,0
2023-05-06 03:45:46,2023-05-06 04:00:46,0,0.71,0.65,0.62,0.07,0.31,0.21,6.40,0,0,0,0,0,0.53,0.00,1.52,0.01,1.48,0.58,0.19,0.80,0.00,0
2023-05-06 04:00:46,2023-05-06 04:15:46,0,0.71,0.69,0.58,0.09,0.32,0.18,6.40,0,0,0,0,0,0.53,0.00,1.49,0.01,1.48,0.51,0.17,0.80,0.00,0
2023-05-06 04:15:46,2023-05-06 04:30:46,0,0.71,0.73,0.63,0.07,0.32,0.24,6.40,0,0,0,0,0,0.52,0.00,1.49,0.01,1.48,0.54,0.24,0.80,0.00,0
2023-05-06 04:30:46,2023-05-06 04:45:46,0,0.71,0.68,0.58,0.09,0.31,0.23,6.40,0,0,0,0,0,0.53,0.00,1.53,0.01,1.48,0.51,0.23,0.79,0.00,0
2023-05-06 04:45:46,2023-05-06 05:00:46,0,0.71,0.65,0.60,0.06,0.22,0.20,6.40,0,0,0,0,0,0.53,0.00,1.51,0.01,1.48,0.44,0.20,0.80,0.00,0
2023-05-06 05:00:46,2023-05-06 05:15:46,0,0.71,0.66,0.60,0.07,0.27,0.25,6.40,0,0,0,0,0,0.53,0.00,1.50,0.01,1.48,0.49,0.27,0.80,0.00,0
2023-05-06 05:15:46,2023-05-06 05:30:46,0,0.71,0.68,0.63,0.08,0.25,0.23,6.40,0,0,0,0,0,0.53,0.00,1.49,0.01,1.48,0.45,0.22,0.80,0.00,0
2023-05-06 05:30:46,2023-05-06 05:45:46,0,0.71,0.65,0.65,0.11,0.29,0.23,6.40,0,0,0,0,0,0.53,0.00,1.47,0.01,1.48,0.55,0.23,0.80,0.00,0
2023-05-06 05:45:46,2023-05-06 06:00:46,0,0.71,0.75,0.60,0.09,0.28,0.24,6.40,0,0,0,0,0,0.53,0.00,1.48,0.01,1.48,0.52,0.24,0.80,0.00,0
2023-05-06 06:00:46,2023-05-06 06:15:46,0,0.71,0.70,0.60,0.08,0.27,0.25,6.40,0,0,0,0,0,0.53,0.00,1.47,0.01,1.48,0.50,0.27,0.80,0.00,0
2023-05-06 06:15:46,2023-05-06 06:30:46,0,0.71,0.78,0.65,0.08,0.34,0.17,6.40,0,0,0,0,0,0.53,0.00,1.47,0.01,1.48,0.55,0.17,0.79,0.00,0
2023-05-06 06:30:46,2023-05-06 06:45:46,0,0.71,0.63,0.62,0.08,0.29,0.21,6.40,0,0,0,0,0,0.53,0.00,1.48,0.01,1.48,0.48,0.21,0.80,0.00,0
2023-05-06 06:45:46,2023-05-06 07:00:46,0,0.71,0.79,0.63,0.08,0.27,0.17,6.40,0,0,0,0,0,0.53,0.00,1.47,0.01,1.48,0.46,0.17,0.79,0.00,0
2023-05-06 07:00:46,2023-05-06 07:15:46,0,0.71,0.69,0.58,0.09,0.34,0.22,6.40,0,0,0,0,0,0.53,0.00,1.47,0.01,1.48,0.56,0.23,0.80,0.00,0
2023-05-06 07:15:46,2023-05-06 07:30:46,0,0.71,0.67,0.58,0.08,0.30,0.18,6.40,0,0,0,0,0,0.53,0.00,1.49,0.01,1.48,0.49,0.18,0.80,0.00,0
2023-05-06 07:30:46,2023-05-06 07:45:46,0,0.71,0.64,0.58,0.08,0.27,0.25,6.40,0,0,0,0,0,0.53,0.00,1.50,0.01,1.48,0.47,0.25,0.80,0.00,0
2023-05-06 07:45:46,2023-05-06 08:00:46,0,0.71,0.68,0.57,0.09,0.31,0.25,6.40,0,0,0,0,0,0.53,0.00,1.53,0.01,1.48,0.60,0.24,0.80,0.00,0
2023-05-06 08:00:46,2023-05-06 08:15:46,0,0.71,0.73,0.63,0.08,0.25,0.26,6.40,0,0,0,0,0,0.53,0.00,1.51,0.01,1.48,0.54,0.25,0.79,0.00,0
2023-05-06 08:15:46,2023-05-06 08:30:46,0,0.71,0.70,0.58,0.09,0.30,0.30,6.40,0,0,0,0,0,0.53,0.00,1.57,0.01,1.48,0.59,0.30,0.80,0.00,0
2023-05-06 08:30:46,2023-05-06 08:45:46,0,0.71,0.72,0.60,0.08,0.28,0.28,6.40,0,0,0,0,0,0.53,0.00,1.66,0.01,1.48,0.60,0.28,0.80,0.00,0
2023-05-06 08:45:46,2023-05-06 09:00:46,0,0.71,0.67,0.58,0.06,0.28,0.30,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.48,0.61,0.30,0.80,0.00,0
2023-05-06 09:00:46,2023-05-06 09:15:46,0,0.71,0.73,0.60,0.07,0.27,0.27,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.48,0.58,0.27,0.80,0.00,0
2023-05-06 09:15:46,2023-05-06 09:30:46,0,0.71,0.62,0.65,0.08,0.32,0.26,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.48,0.52,0.25,0.80,0.00,0
2023-05-06 09:30:46,2023-05-06 09:45:46,0,0.71,0.69,0.57,0.08,0.29,0.20,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.48,0.49,0.20,0.80,0.00,0
2023-05-06 09:45:46,2023-05-06 10:00:46,0,0.71,0.73,0.63,0.08,0.32,0.27,6.40,0,0,0,0,0,0.53,0.00,1.61,0.01,1.48,0.57,0.28,0.80,0.00,0
2023-05-06 10:00:46,2023-05-06 10:15:46,0,0.71,0.75,0.61,0.07,0.26,0.26,6.40,0,0,0,0,0,0.53,0.00,1.65,0.01,1.48,0.52,0.27,0.80,0.00,0
2023-05-06 10:15:46,2023-05-06 10:30:46,0,0.71,0.69,0.65,0.09,0.30,0.29,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.54,0.30,0.80,0.00,0
2023-05-06 10:30:46,2023-05-06 10:45:46,0,0.71,0.62,0.63,0.07,0.27,0.25,6.40,0,0,0,0,0,0.53,0.00,1.64,0.01,1.48,0.51,0.25,0.80,0.00,0
2023-05-06 10:45:46,2023-05-06 11:00:46,0,0.71,0.68,0.58,0.07,0.35,0.21,6.40,0,0,0,0,0,0.53,0.00,1.64,0.01,1.48,0.59,0.21,0.80,0.00,0
2023-05-06 11:00:46,2023-05-06 11:15:46,0,0.71,0.69,0.63,0.09,0.28,0.23,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.49,0.23,0.81,0.00,0
2023-05-06 11:15:46,2023-05-06 11:30:46,0,0.71,0.65,0.60,0.07,0.25,0.28,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.48,0.54,0.29,0.80,0.00,0
2023-05-06 11:30:46,2023-05-06 11:45:46,0,0.71,0.65,0.58,0.07,0.23,0.23,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.48,0.22,0.80,0.00,0
2023-05-06 11:45:46,2023-05-06 12:00:46,0,0.71,0.76,0.63,0.07,0.26,0.24,6.40,0,0,0,0,0,0.53,0.00,1.60,0.01,1.48,0.51,0.23,0.80,0.00,0
2023-05-06 12:00:46,2023-05-06 12:15:46,0,0.71,0.71,0.58,0.06,0.33,0.24,6.40,0,0,0,0,0,0.53,0.00,1.66,0.01,1.48,0.56,0.23,0.80,0.00,0
2023-05-06 12:15:46,2023-05-06 12:30:46,0,0.71,0.64,0.58,0.08,0.27,0.26,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.48,0.55,0.26,0.80,0.00,0
2023-05-06 12:30:46,2023-05-06 12:45:46,0,0.71,0.74,0.58,0.09,0.30,0.23,6.40,0,0,0,0,0,0.53,0.00,1.66,0.01,1.48,0.49,0.23,0.80,0.00,0
2023-05-06 12:45:46,2023-05-06 13:00:46,0,0.71,0.76,0.62,0.07,0.31,0.24,6.40,0,0,0,0,0,0.53,0.00,1.61,0.01,1.48,0.54,0.24,0.81,0.00,0
2023-05-06 13:00:46,2023-05-06 13:15:46,0,0.71,0.72,0.57,0.07,0.23,0.24,6.40,0,0,0,0,0,0.53,0.00,1.63,0.01,1.48,0.47,0.23,0.80,0.00,0
2023-05-06 13:15:46,2023-05-06 13:30:46,0,0.71,0.71,0.63,0.08,0.27,0.27,6.40,0,0,0,0,0,0.53,0.00,1.66,0.01,1.48,0.52,0.26,0.80,0.00,0
2023-05-06 13:30:46,2023-05-06 13:45:46,0,0.71,0.80,0.58,0.06,0.26,0.23,6.40,0,0,0,0,0,0.53,0.00,1.68,0.01,1.48,0.48,0.23,0.80,0.00,0
2023-05-06 13:45:46,2023-05-06 14:00:46,0,0.71,0.65,0.58,0.06,0.24,0.25,6.40,0,0,0,0,0,0.53,0.00,1.71,0.01,1.48,0.51,0.25,0.80,0.00,0
2023-05-06 14:00:46,2023-05-06 14:15:46,0,0.71,0.77,0.58,0.05,0.32,0.18,6.40,0,0,0,0,0,0.53,0.00,1.69,0.01,1.48,0.53,0.19,0.80,0.00,0
2023-05-06 14:15:46,2023-05-06 14:30:46,0,0.71,0.68,0.62,0.08,0.30,0.26,6.40,0,0,0,0,0,0.53,0.00,1.72,0.01,1.48,0.52,0.26,0.80,0.00,0
2023-05-06 14:30:46,2023-05-06 14:45:46,0,0.71,0.81,0.58,0.07,0.31,0.25,6.40,0,0,0,0,0,0.53,0.00,1.78,0.01,1.48,0.53,0.26,0.81,0.00,0
2023-05-06 14:45:46,2023-05-06 15:00:46,0,0.71,0.69,0.58,0.10,0.22,0.25,6.40,0,0,0,0,0,0.53,0.00,1.73,0.01,1.48,0.48,0.24,0.80,0.00,0
2023-05-06 15:00:46,2023-05-06 15:15:46,0,0.71,0.80,0.58,0.07,0.30,0.22,6.40,0,0,0,0,0,0.53,0.00,1.75,0.01,1.48,0.57,0.21,0.80,0.00,0
2023-05-06 15:15:46,2023-05-06 15:30:46,0,0.71,0.73,0.57,0.09,0.21,0.26,6.40,0,0,0,0,0,0.53,0.00,1.75,0.01,1.48,0.49,0.25,0.81,0.00,0
2023-05-06 15:30:46,2023-05-06 15:45:46,0,0.71,0.68,0.58,0.08,0.27,0.25,6.40,0,0,0,0,0,0.53,0.00,1.76,0.01,1.48,0.52,0.26,0.80,0.00,0
2023-05-06 15:45:46,2023-05-06 16:00:46,0,0.71,0.73,0.65,0.08,0.22,0.24,6.40,0,0,0,0,0,0.53,0.00,1.73,0.01,1.48,0.48,0.23,0.80,0.00,0
2023-05-06 16:00:46,2023-05-06 16:15:46,0,0.71,0.74,0.58,0.06,0.23,0.24,6.40,0,0,0,0,0,0.53,0.00,1.73,0.01,1.49,0.40,0.23,0.80,0.00,0
2023-05-06 16:15:46,2023-05-06 16:30:46,0,0.71,0.71,0.58,0.08,0.22,0.26,6.40,0,0,0,0,0,0.53,0.00,1.72,0.01,1.49,0.50,0.25,0.80,0.00,0
2023-05-06 16:30:46,2023-05-06 16:45:46,0,0.71,0.71,0.60,0.06,0.26,0.25,6.40,0,0,0,0,0,0.53,0.00,1.76,0.01,1.49,0.52,0.25,0.81,0.00,0
2023-05-06 16:45:46,2023-05-06 17:00:46,0,0.71,0.70,0.57,0.09,0.26,0.25,6.40,0,0,0,0,0,0.53,0.00,1.75,0.01,1.49,0.56,0.25,0.81,0.00,0
2023-05-06 17:00:46,2023-05-06 17:15:46,0,0.71,0.72,0.57,0.09,0.29,0.22,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.49,0.53,0.23,0.80,0.00,0
2023-05-06 17:15:46,2023-05-06 17:30:46,0,0.71,0.75,0.57,0.08,0.29,0.19,6.40,0,0,0,0,0,0.53,0.00,1.71,0.01,1.49,0.44,0.21,0.80,0.00,0
2023-05-06 17:30:46,2023-05-06 17:45:46,0,0.71,0.79,0.62,0.07,0.31,0.24,6.40,0,0,0,0,0,0.53,0.00,1.73,0.01,1.49,0.46,0.24,0.80,0.00,0
2023-05-06 17:45:46,2023-05-06 18:00:46,0,0.71,0.79,0.60,0.08,0.28,0.27,6.40,0,0,0,0,0,0.53,0.00,1.75,0.00,1.49,0.61,0.27,0.80,0.00,0
2023-05-06 18:00:46,2023-05-06 18:15:46,0,0.71,0.74,0.57,0.09,0.34,0.24,6.40,0,0,0,0,0,0.53,0.00,1.71,0.00,1.49,0.52,0.23,0.80,0.00,0
2023-05-06 18:15:46,2023-05-06 18:30:46,0,0.71,0.82,0.62,0.07,0.29,0.19,6.40,0,0,0,0,0,0.53,0.00,1.65,0.00,1.49,0.54,0.19,0.80,0.00,0
2023-05-06 18:30:46,2023-05-06 18:45:46,0,0.71,0.70,0.62,0.09,0.28,0.26,6.40,0,0,0,0,0,0.53,0.00,1.73,0.01,1.49,0.53,0.25,0.80,0.00,0
2023-05-06 18:45:46,2023-05-06 19:00:46,0,0.71,0.73,0.60,0.07,0.29,0.21,6.40,0,0,0,0,0,0.53,0.00,1.73,0.01,1.49,0.48,0.21,0.80,0.00,0
2023-05-06 19:00:46,2023-05-06 19:15:46,0,0.71,0.69,0.63,0.10,0.31,0.25,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.49,0.54,0.25,0.80,0.00,0
2023-05-06 19:15:46,2023-05-06 19:30:46,0,0.71,0.72,0.62,0.08,0.24,0.21,6.40,0,0,0,0,0,0.53,0.00,1.70,0.01,1.49,0.44,0.21,0.80,0.00,0
2023-05-06 19:30:46,2023-05-06 19:45:46,0,0.71,0.72,0.57,0.08,0.37,0.23,6.40,0,0,0,0,0,0.53,0.00,1.61,0.01,1.49,0.57,0.23,0.80,0.00,0
2023-05-06 19:45:46,2023-05-06 20:00:46,0,0.71,0.65,0.60,0.08,0.20,0.21,6.40,0,0,0,0,0,0.53,0.00,1.61,0.01,1.49,0.44,0.21,0.80,0.00,0
2023-05-06 20:00:46,2023-05-06 20:15:46,0,0.71,0.74,0.58,0.07,0.32,0.17,6.40,0,0,0,0,0,0.53,0.00,1.62,0.01,1.49,0.48,0.17,0.80,0.00,0
2023-05-06 20:15:46,2023-05-06 20:30:46,0,0.71,0.66,0.63,0.06,0.30,0.26,6.40,0,0,0,0,0,0.53,0.00,1.63,0.01,1.49,0.54,0.26,0.80,0.00,0
2023-05-06 20:30:46,2023-05-06 20:45:46,0,0.71,0.76,0.62,0.08,0.28,0.21,6.40,0,0,0,0,0,0.53,0.00,1.66,0.01,1.49,0.48,0.21,0.79,0.00,0
2023-05-06 20:45:46,2023-05-06 21:00:46,0,0.71,0.72,0.67,0.06,0.29,0.15,6.40,0,0,0,0,0,0.53,0.00,1.66,0.01,1.49,0.43,0.15,0.80,0.00,0
2023-05-06 21:00:46,2023-05-06 21:15:46,0,0.71,0.70,0.57,0.07,0.30,0.23,6.40,0,0,0,0,0,0.53,0.00,1.64,0.01,1.49,0.53,0.23,0.80,0.00,0
2023-05-06 21:15:46,2023-05-06 21:30:46,0,0.71,0.71,0.62,0.09,0.22,0.22,6.40,0,0,0,0,0,0.53,0.00,1.60,0.01,1.49,0.44,0.22,0.79,0.00,0
