From date,To date,FIT_900_002_P.PV,PIT_900_003_P.PV,Added by Frits for calc Power,Added by Frits for calc Power,AIT_100_003_P.PV,AIT_900_006_P.PV,PIT_100_001_P.PV,PT_100_002_P.PV,TIT_100_002_P.PV,AIT_100_001_P.PV,AIT_100_002_P.PV,FIT_100_001_P.PV,P_100_001_1_P.HOURS,P_100_001_2_P.HOURS,CV_900_004_P.CV,FIT_1000_001_P.PV,FIT_900_004_P.PV,FIT_900_005_P.PV,FIT_900_006_P.PV,PIT_900_002_1_P.PV,PIT_900_002_2_P.PV,PDIT_700_001_P.PV,Q_Brine_Pumps,PSCA_kW,PowerDesal_pf,PowerDesal_kVA
2023-05-07 18:00:46,2023-05-07 18:15:46,0.00,126.29,0.00,0,564.84,6829.65,33.12,34.63,60.05,48.63,8.02,3907.83,31114.61,8231.93,0,3886.98,,0.06,,1.21,0.77,0.19,1.20,48.54,0.90,126.75
2023-05-07 18:15:46,2023-05-07 18:30:46,0.00,126.25,0.00,0,563.42,6822.68,33.01,34.52,59.92,48.61,8.01,3952.11,31114.61,8232.18,0,3984.83,,0.07,,1.21,0.77,0.19,1.10,47.93,0.89,239.18
2023-05-07 18:30:46,2023-05-07 18:45:46,0.00,126.46,0.00,0,564.34,6819.51,34.66,36.18,59.78,48.60,8.01,3665.47,31114.61,8232.43,0,3641.86,,0.11,,1.21,0.77,0.19,1.20,48.70,0.89,271.98
2023-05-07 18:45:46,2023-05-07 19:00:46,0.00,126.16,0.00,0,564.91,6817.99,34.85,36.35,59.64,48.59,8.00,3493.58,31114.61,8232.68,0,3380.92,,0.11,,1.21,0.77,0.19,1.10,48.77,0.87,243.60
2023-05-07 19:00:46,2023-05-07 19:15:46,0.00,125.72,0.00,0,565.36,6816.91,35.60,37.15,59.53,48.58,8.00,3369.86,31114.61,8232.93,0,3426.56,,0.09,,1.21,0.77,0.19,1.13,48.43,0.86,163.67
2023-05-07 19:15:46,2023-05-07 19:30:46,0.00,125.58,0.00,0,565.37,6819.57,33.81,35.32,59.38,48.56,7.99,3676.79,31114.61,8233.18,0,3865.27,,0.12,,1.21,0.77,0.19,112.93,48.73,0.93,103.92
2023-05-07 19:30:46,2023-05-07 19:45:46,0.00,125.43,0.00,0,565.40,6822.20,34.49,36.03,59.26,48.57,7.98,3665.30,31114.61,8233.43,0,3750.22,,0.10,,1.21,0.77,0.19,1.07,48.84,0.94,134.05
2023-05-07 19:45:46,2023-05-07 20:00:46,0.00,125.21,0.00,0,565.08,6825.49,35.26,36.77,59.18,48.60,7.97,3610.37,31114.61,8233.67,0,3606.53,,0.07,,1.21,0.77,0.18,1.13,48.80,0.91,248.95
2023-05-07 20:00:46,2023-05-07 20:15:46,0.00,125.26,0.00,0,564.89,6828.13,34.84,36.35,59.11,48.62,7.96,3699.35,31114.61,8233.92,0,3541.15,,0.09,,1.21,0.77,0.19,1.13,49.37,0.89,239.73
2023-05-07 20:15:46,2023-05-07 20:30:46,0.00,125.49,0.00,0,565.00,6831.09,36.91,38.42,59.06,48.62,7.96,3206.72,31114.61,8234.17,0,3146.37,,0.09,,1.21,0.77,0.18,1.13,49.63,0.89,126.75
2023-05-07 20:30:46,2023-05-07 20:45:46,0.00,125.93,0.00,0,565.13,6835.47,36.18,37.73,59.04,48.62,7.96,3396.71,31114.61,8234.42,0,3454.85,,0.09,,1.21,0.77,0.19,1.16,49.50,0.90,98.96
2023-05-07 20:45:46,2023-05-07 21:00:46,0.00,126.09,0.00,0,565.19,6840.10,36.37,37.91,58.97,48.62,7.95,3358.72,31114.61,8234.67,0,3382.90,,0.09,,1.21,0.77,0.19,1.24,49.60,0.87,171.74
2023-05-07 21:00:46,2023-05-07 21:15:46,0.00,126.16,0.00,0,565.22,6846.18,35.13,36.65,58.95,48.64,7.94,3621.97,31114.61,8234.92,0,3794.35,,0.12,,1.19,0.75,0.18,177.36,49.14,0.91,277.14
2023-05-07 21:15:46,2023-05-07 21:30:46,0.00,126.43,0.00,0,564.83,6850.49,32.92,34.42,58.94,48.63,7.95,4156.58,31114.61,8235.17,0,4088.61,,0.08,,1.18,0.74,0.18,222.17,49.30,0.92,243.34
2023-05-07 21:30:46,2023-05-07 21:45:46,0.00,127.01,0.00,0,564.76,6853.93,34.31,35.81,58.97,48.64,7.96,3911.44,31114.61,8235.42,0,3811.06,,0.10,,1.18,0.73,0.19,1.09,49.27,0.89,175.43
2023-05-07 21:45:46,2023-05-07 22:00:46,0.00,127.21,0.00,0,564.75,6858.49,35.20,36.71,58.99,48.64,7.97,3682.32,31114.61,8235.67,0,3801.79,,0.09,,1.18,0.73,0.18,72.51,48.77,0.94,104.50
2023-05-07 22:00:46,2023-05-07 22:15:46,0.00,127.66,0.00,0,564.75,6864.10,33.93,35.49,58.98,48.64,7.99,3884.41,31114.61,8235.92,0,4107.23,,0.09,,1.17,0.73,0.19,230.27,48.73,0.96,101.84
2023-05-07 22:15:46,2023-05-07 22:30:46,0.00,128.11,0.00,0,564.74,6869.91,34.46,36.02,58.94,48.63,8.00,3900.39,31114.61,8236.17,0,3822.16,,0.07,,1.17,0.72,0.18,1.13,49.27,0.95,99.90
2023-05-07 22:30:46,2023-05-07 22:45:46,0.00,128.82,0.00,0,563.96,6875.58,34.68,36.26,58.93,48.61,8.00,3702.28,31114.61,8236.41,0,3879.12,,0.10,,1.16,0.72,0.18,1.20,48.93,0.91,269.07
2023-05-07 22:45:46,2023-05-07 23:00:46,0.00,129.15,0.00,0,563.83,6881.03,34.56,36.12,58.93,48.60,8.00,3956.95,31114.61,8236.66,0,3828.70,,0.08,,1.16,0.72,0.18,1.13,49.13,0.92,249.23
2023-05-07 23:00:46,2023-05-07 23:15:46,0.00,129.32,0.00,0,563.69,6886.32,35.67,37.17,58.93,48.58,8.02,3654.48,31114.61,8236.91,0,3793.20,,0.07,,1.16,0.71,0.18,1.07,49.50,0.87,223.59
2023-05-07 23:15:46,2023-05-07 23:30:46,0.00,129.55,0.00,0,563.63,6892.19,35.26,36.82,58.94,48.57,8.06,3641.77,31114.61,8237.16,0,3489.76,,0.11,,1.15,0.71,0.18,16.53,49.20,0.86,178.94
2023-05-07 23:30:46,2023-05-07 23:45:46,0.00,129.80,0.00,0,563.54,6897.68,33.58,35.10,58.94,48.55,8.07,4105.60,31114.61,8237.41,0,4099.60,,0.08,,1.14,0.70,0.18,84.73,49.14,0.89,254.62
2023-05-07 23:45:46,2023-05-08 00:00:46,0.00,129.89,0.00,0,563.66,6903.87,34.54,36.06,58.97,48.54,8.07,3885.41,31114.61,8237.66,0,3907.35,,0.10,,1.14,0.70,0.19,1.13,48.97,0.91,274.67
2023-05-08 00:00:46,2023-05-08 00:15:46,0.00,129.97,0.00,0,563.70,6909.36,34.45,35.95,61.04,48.53,8.16,3879.48,31114.61,8237.91,0,3879.91,,0.06,,1.13,0.69,0.18,23.80,49.00,0.87,212.01
2023-05-08 00:15:46,2023-05-08 00:30:46,0.00,129.98,0.00,0,563.66,6916.73,34.41,35.92,59.01,48.52,8.09,3869.17,31114.61,8238.16,0,3850.10,,0.07,,1.13,0.69,0.19,48.87,48.93,0.89,145.20
2023-05-08 00:30:46,2023-05-08 00:45:46,0.00,130.16,0.00,0,563.54,6922.18,34.35,35.91,59.05,48.51,8.08,3774.12,31114.61,8238.41,0,3698.90,,0.09,,1.12,0.68,0.19,1.00,49.00,0.95,82.47
2023-05-08 00:45:46,2023-05-08 01:00:46,0.00,130.07,0.00,0,563.49,6927.84,34.86,36.48,59.08,48.49,8.08,3605.49,31114.61,8238.66,0,3565.66,,0.07,,1.12,0.67,0.19,14.77,49.73,0.93,103.37
2023-05-08 01:00:46,2023-05-08 01:15:46,0.00,130.06,0.00,0,563.47,6933.17,34.89,36.42,59.10,48.48,8.08,3710.53,31114.61,8238.90,0,3636.66,,0.05,,1.11,0.67,0.18,101.03,49.13,0.88,152.60
2023-05-08 01:15:46,2023-05-08 01:30:46,0.00,130.37,0.00,0,563.90,6939.73,35.69,37.24,59.11,48.51,8.07,3468.70,31114.61,8239.15,0,3558.89,,0.07,,1.11,0.66,0.18,1.33,49.27,0.91,110.37
2023-05-08 01:30:46,2023-05-08 01:45:46,0.00,130.36,0.00,0,563.87,6945.41,34.56,36.09,59.10,48.48,8.07,3715.50,31114.61,8239.40,0,3687.81,,0.08,,1.10,0.66,0.18,31.07,49.27,0.93,102.60
2023-05-08 01:45:46,2023-05-08 02:00:46,0.00,130.28,0.00,0,563.76,6951.41,36.17,37.66,59.10,48.46,8.07,3312.35,31114.61,8239.65,0,3326.14,,0.08,,1.10,0.65,0.18,1.07,49.27,0.88,170.87
2023-05-08 02:00:46,2023-05-08 02:15:46,0.00,129.93,0.00,0,563.65,6957.19,36.02,37.58,59.04,48.46,8.06,3272.77,31114.61,8239.90,0,3192.84,,0.08,,1.09,0.65,0.18,1.07,49.23,0.86,200.70
2023-05-08 02:15:46,2023-05-08 02:30:46,0.00,130.21,0.00,0,563.57,6963.47,36.19,37.75,58.95,48.46,8.04,3219.99,31114.61,8240.15,0,3274.32,,0.07,,1.09,0.64,0.18,1.13,49.00,0.86,203.67
2023-05-08 02:30:46,2023-05-08 02:45:46,0.00,130.15,0.00,0,563.50,6968.76,37.03,38.60,58.97,48.43,8.01,2916.08,31114.61,8240.40,0,2867.78,,0.08,,1.08,0.64,0.19,1.20,49.30,0.86,215.48
2023-05-08 02:45:46,2023-05-08 03:00:46,0.00,130.19,0.00,0,563.51,6972.77,37.15,38.71,59.05,48.43,8.01,2826.20,31114.61,8240.65,0,2786.94,,0.09,,1.08,0.63,0.18,1.07,49.20,0.87,203.73
2023-05-08 03:00:46,2023-05-08 03:15:46,0.00,129.85,0.00,0,563.53,6977.30,36.76,38.31,59.05,48.42,8.01,2900.19,31114.61,8240.90,0,2927.37,,0.07,,1.07,0.63,0.18,1.13,49.20,0.86,194.56
2023-05-08 03:15:46,2023-05-08 03:30:46,0.00,129.79,0.00,0,563.41,6979.42,36.57,38.15,59.05,48.40,8.00,2894.62,31114.61,8241.15,0,2860.68,,0.10,,1.06,0.62,0.19,1.13,49.53,0.85,192.64
2023-05-08 03:30:46,2023-05-08 03:45:46,0.00,129.76,0.00,0,563.31,6982.80,37.40,38.93,59.04,48.39,7.99,2602.62,31114.61,8241.40,0,2722.40,,0.05,,1.06,0.61,0.18,1.33,49.30,0.86,220.41
2023-05-08 03:45:46,2023-05-08 04:00:46,0.00,129.74,0.00,0,562.94,6987.92,37.39,38.95,59.00,48.39,7.99,2540.18,31114.61,8241.64,0,2594.44,,0.08,,1.05,0.61,0.19,1.13,48.90,0.85,190.16
2023-05-08 04:00:46,2023-05-08 04:15:46,0.00,129.61,0.00,0,562.94,6995.90,37.31,38.86,59.05,48.39,7.99,2527.57,31114.61,8241.89,0,2552.28,,0.06,,1.05,0.61,0.18,1.13,48.97,0.88,232.99
2023-05-08 04:15:46,2023-05-08 04:30:46,0.00,129.59,0.00,0,562.86,7003.30,37.21,38.76,59.02,48.37,7.98,2524.16,31114.61,8242.14,0,2509.98,,0.09,,1.04,0.60,0.19,1.20,49.10,0.91,270.58
2023-05-08 04:30:46,2023-05-08 04:45:46,0.00,129.43,0.00,0,562.81,7009.46,37.06,38.67,59.02,48.37,7.98,2529.40,31114.61,8242.39,0,2492.53,,0.07,,1.04,0.60,0.19,1.20,49.13,0.90,250.29
2023-05-08 04:45:46,2023-05-08 05:00:46,0.00,128.96,0.00,0,562.82,7014.13,35.72,37.28,59.08,48.38,7.99,2908.24,31114.61,8242.64,0,2697.45,,0.09,,1.04,0.59,0.18,1.07,49.40,0.86,199.10
2023-05-08 05:00:46,2023-05-08 05:15:46,0.00,127.78,0.00,0,562.76,7018.46,34.08,35.63,60.94,48.35,8.03,3332.99,31114.61,8242.89,0,3374.86,,0.09,,1.03,0.59,0.18,1.13,49.47,0.88,211.57
2023-05-08 05:15:46,2023-05-08 05:30:46,0.00,128.04,0.00,0,562.75,7021.29,33.92,35.47,58.84,48.34,7.95,3358.09,31114.61,8243.14,0,3378.26,,0.06,,1.03,0.58,0.18,1.07,49.13,0.86,199.12
2023-05-08 05:30:46,2023-05-08 05:45:46,0.00,127.77,0.00,0,562.80,7024.70,33.85,35.38,58.95,48.36,7.98,3376.83,31114.61,8243.39,0,3318.97,,0.05,,1.02,0.58,0.18,1.27,49.17,0.86,205.38
2023-05-08 05:45:46,2023-05-08 06:00:46,0.00,126.76,0.00,0,562.91,7026.11,33.61,35.13,59.01,48.33,7.99,3422.10,31114.61,8243.64,0,3416.21,,0.07,,1.02,0.57,0.19,1.13,49.10,0.86,207.38
2023-05-08 06:00:46,2023-05-08 06:15:46,0.00,125.39,0.00,0,562.88,7029.57,33.46,34.99,60.95,48.31,8.04,3448.70,31114.61,8243.89,0,3300.49,,0.08,,1.01,0.57,0.19,1.13,48.50,0.86,220.91
2023-05-08 06:15:46,2023-05-08 06:30:46,0.00,125.00,0.00,0,562.83,7032.98,33.07,34.56,58.73,48.33,7.97,3519.65,31114.61,8244.13,0,3645.23,,0.10,,1.01,0.57,0.18,302.07,48.70,0.92,296.87
2023-05-08 06:30:46,2023-05-08 06:45:46,0.00,125.18,0.00,0,562.56,7035.23,31.42,32.95,58.71,48.34,7.97,3906.98,31114.61,8244.38,0,3902.41,,0.09,,1.01,0.56,0.18,1105.31,48.63,0.94,350.57
2023-05-08 06:45:46,2023-05-08 07:00:46,0.00,124.61,0.00,0,562.20,7036.93,31.67,33.23,60.63,48.33,8.02,3831.26,31114.61,8244.63,0,3745.90,,0.07,,1.07,0.62,0.18,1582.44,48.73,0.97,693.12
2023-05-08 07:00:46,2023-05-08 07:15:46,0.00,125.04,0.00,0,569.83,7064.95,31.17,32.66,58.53,48.33,7.95,3981.88,31114.61,8244.88,0,3385.77,,0.91,,6.15,5.70,0.19,1609.03,48.40,0.97,1052.52
2023-05-08 07:15:46,2023-05-08 07:30:46,0.00,124.97,0.00,0,564.41,6997.02,31.01,32.51,58.49,48.34,7.95,4037.57,31114.61,8245.13,0,3758.44,,31.57,,9.33,8.87,0.18,1615.08,48.17,0.97,1112.52
2023-05-08 07:30:46,2023-05-08 07:45:46,0.00,125.10,0.00,0,573.36,6923.28,32.23,33.71,60.52,48.34,8.02,3791.95,31114.61,8245.38,0,3564.84,,32.06,,9.43,9.01,0.18,1610.06,48.20,0.97,1150.57
2023-05-08 07:45:46,2023-05-08 08:00:46,0.00,125.20,0.00,0,586.86,7070.76,32.37,33.85,58.69,48.33,7.96,3746.53,31114.61,8245.63,0,3760.33,,29.94,,9.42,8.99,0.18,1611.37,48.10,0.97,1137.33
2023-05-08 08:00:46,2023-05-08 08:15:46,0.00,125.39,0.00,0,586.90,7159.88,31.27,32.86,58.70,48.33,7.95,3985.71,31114.61,8245.88,0,3789.13,,26.71,,9.43,9.01,0.18,1609.04,47.90,0.97,1163.61
2023-05-08 08:15:46,2023-05-08 08:30:46,0.00,125.27,0.00,0,583.16,7209.53,29.73,31.24,58.62,48.43,7.94,4332.65,31114.61,8246.13,0,4101.45,,20.76,,9.43,9.00,0.18,1607.45,46.90,0.97,1196.69
2023-05-08 08:30:46,2023-05-08 08:45:46,0.00,125.53,0.00,0,579.12,7261.23,31.23,32.73,58.78,49.16,7.95,4078.34,31114.61,8246.38,0,4157.55,,20.97,,9.43,9.01,0.18,1615.69,47.43,0.97,1199.68
2023-05-08 08:45:46,2023-05-08 09:00:46,0.00,125.73,0.00,0,579.27,7317.84,33.02,34.55,58.84,49.14,7.94,3703.14,31114.61,8246.62,0,3925.37,,18.58,,9.43,9.01,0.18,1609.90,47.93,0.97,1158.29
2023-05-08 09:00:46,2023-05-08 09:15:46,0.00,125.19,0.00,0,591.28,7384.86,32.54,34.04,58.85,49.13,7.94,3837.45,31114.61,8246.87,0,3756.50,,18.80,,9.43,9.01,0.18,1610.74,47.14,0.97,1132.88
2023-05-08 09:15:46,2023-05-08 09:30:46,819.95,127.68,28.50,0,582.59,7482.81,31.89,33.45,60.95,49.12,8.00,3986.19,31114.61,8247.12,0,3050.11,,18.33,,9.04,8.80,0.18,1614.43,46.86,0.97,1203.11
2023-05-08 09:30:46,2023-05-08 09:45:46,0.00,125.36,0.00,0,574.72,7560.32,33.49,35.01,58.71,49.10,7.92,3664.54,31114.61,8247.37,0,3725.29,,15.10,,9.43,9.06,0.18,1606.16,47.47,0.97,1154.08
2023-05-08 09:45:46,2023-05-08 10:00:46,0.00,125.38,0.00,0,570.57,7698.95,32.70,34.24,58.78,49.08,8.20,3870.04,31114.61,8247.62,0,3875.26,,33.62,,9.43,9.04,0.19,1611.87,46.77,0.97,1136.85
2023-05-08 10:00:46,2023-05-08 10:15:46,0.00,125.43,0.00,0,572.56,7722.73,32.30,33.88,60.68,49.06,8.15,3951.02,31114.61,8247.87,0,3793.46,,29.59,,9.43,9.03,0.19,1612.67,47.03,0.97,1142.21
2023-05-08 10:15:46,2023-05-08 10:30:46,0.00,125.01,0.00,0,569.87,7756.09,33.67,35.15,58.34,49.05,7.95,3693.74,31114.61,8248.12,0,3807.89,,25.50,,9.43,9.03,0.19,1607.11,47.09,0.97,1160.56
2023-05-08 10:30:46,2023-05-08 10:45:46,0.00,125.41,0.00,0,572.87,7816.69,32.79,34.26,58.17,49.07,7.90,3932.69,31114.61,8248.37,0,3791.61,,23.15,,9.43,9.03,0.19,1621.07,46.77,0.97,1147.46
2023-05-08 10:45:46,2023-05-08 11:00:46,0.00,125.59,0.00,0,577.68,7886.80,32.95,34.48,58.15,49.06,7.88,3918.00,31114.61,8248.62,0,3764.85,,21.23,,9.43,9.03,0.19,1612.82,47.10,0.97,1145.62
2023-05-08 11:00:46,2023-05-08 11:15:46,827.37,128.00,28.48,0,570.59,7909.61,33.60,35.09,58.31,49.07,7.88,3804.28,31114.61,8248.86,0,3201.75,,21.12,,9.08,8.84,0.19,1615.62,46.94,0.97,1241.18
2023-05-08 11:15:46,2023-05-08 11:30:46,1393.62,130.11,47.55,0,565.50,7718.12,33.20,34.70,58.70,49.07,7.90,3886.98,31114.61,8249.11,0,2509.39,,22.89,,9.02,8.88,0.19,1596.22,47.19,0.98,1288.77
2023-05-08 11:30:46,2023-05-08 11:45:46,1418.01,130.08,47.67,0,563.25,7474.47,30.28,31.88,61.19,49.12,7.98,4452.64,31114.61,8249.36,0,2728.93,,23.28,,8.97,8.83,0.19,1604.69,46.85,0.98,1322.57
2023-05-08 11:45:46,2023-05-08 12:00:46,1071.70,129.03,35.62,0,568.28,7408.07,32.18,33.64,59.48,49.07,7.92,4150.11,31114.61,8249.61,0,3061.33,,18.85,,9.05,8.84,0.19,1613.18,46.80,0.98,1299.46
2023-05-08 12:00:46,2023-05-08 12:15:46,748.21,128.26,26.73,0,554.09,7479.37,32.76,34.36,59.79,49.07,7.93,3994.80,31114.61,8249.86,0,3377.69,,24.26,,9.07,8.83,0.19,1616.22,47.24,0.97,1273.58
2023-05-08 12:15:46,2023-05-08 12:30:46,1267.40,130.01,43.02,0,543.11,7422.00,29.80,31.31,60.04,49.09,7.94,4621.39,31114.61,8250.11,0,3057.72,,33.91,,8.97,8.80,0.19,1609.70,47.13,0.98,1305.84
2023-05-08 12:30:46,2023-05-08 12:45:46,0.00,125.93,0.00,0,549.72,7357.39,32.06,33.57,60.20,49.11,7.95,4195.18,31114.61,8250.36,0,4070.47,,16.66,,9.43,9.08,0.18,1611.25,46.95,0.97,1204.17
2023-05-08 12:45:46,2023-05-08 13:00:46,0.00,125.95,0.00,0,519.37,7303.35,33.44,35.01,60.37,49.08,7.95,3896.78,31114.61,8250.61,0,4134.52,,29.60,,9.43,9.08,0.18,1608.18,46.55,0.97,1211.58
2023-05-08 13:00:46,2023-05-08 13:15:46,0.00,126.03,0.00,0,498.77,7414.52,32.21,33.76,60.54,49.09,7.96,4145.33,31114.61,8250.86,0,3944.57,,14.01,,9.43,9.07,0.18,1611.85,46.66,0.97,1197.00
2023-05-08 13:15:46,2023-05-08 13:30:46,0.00,125.96,0.00,0,510.54,7464.87,30.36,31.87,60.57,49.08,7.96,4529.67,31114.61,8251.11,0,4217.24,,14.00,,9.43,9.02,0.18,1608.96,46.94,0.97,1197.13
2023-05-08 13:30:46,2023-05-08 13:45:46,0.00,125.98,0.00,0,552.15,7500.38,32.22,33.66,60.47,49.04,7.95,4174.10,31114.61,8251.35,0,4243.82,,13.99,,9.43,9.03,0.18,1617.69,46.48,0.97,1199.82
2023-05-08 13:45:46,2023-05-08 14:00:46,0.00,126.13,0.00,0,570.05,7544.11,33.06,34.66,60.43,49.04,7.95,3962.67,31114.61,8251.60,0,4159.73,,14.04,,9.43,9.04,0.18,1606.05,47.28,0.97,1176.18
2023-05-08 14:00:46,2023-05-08 14:15:46,1197.27,129.73,41.60,0,570.44,7568.92,32.85,34.36,60.33,49.02,7.94,4027.68,31114.61,8251.85,0,3078.27,,14.10,,8.99,8.82,0.18,1616.75,46.48,0.97,1236.17
2023-05-08 14:15:46,2023-05-08 14:30:46,1420.29,130.60,47.77,0,568.87,7393.41,31.98,33.51,60.21,48.98,7.93,4206.68,31114.61,8252.10,0,2647.13,,16.50,,9.08,8.95,0.18,1610.66,46.77,0.98,1231.92
2023-05-08 14:30:46,2023-05-08 14:45:46,183.29,126.59,5.45,0,567.90,7133.89,33.44,34.98,60.08,48.97,7.92,3892.00,31114.61,8252.35,0,3696.52,,15.81,,9.38,9.10,0.18,1606.98,46.84,0.97,1203.49
2023-05-08 14:45:46,2023-05-08 15:00:46,0.00,126.04,0.00,0,569.03,7018.20,33.07,34.56,59.82,48.94,7.91,3972.96,31114.61,8252.60,0,3960.14,,13.95,,9.43,9.12,0.19,1627.39,47.16,0.97,1158.99
2023-05-08 15:00:46,2023-05-08 15:15:46,0.00,126.22,0.00,0,566.41,7028.56,31.57,33.21,59.62,48.97,7.89,4226.22,31114.61,8252.85,0,3874.59,,13.92,,9.43,9.13,0.19,1611.19,46.57,0.97,1201.56
2023-05-08 15:15:46,2023-05-08 15:30:46,0.00,125.91,0.00,0,562.73,7070.84,32.46,33.97,59.51,49.49,7.89,4071.55,31114.61,8253.10,0,4143.73,,13.98,,9.43,9.12,0.20,1521.53,47.19,0.97,1145.25
2023-05-08 15:30:46,2023-05-08 15:45:46,398.05,126.58,15.38,0,560.85,7118.44,33.78,35.30,59.37,50.66,7.89,3794.26,31114.61,8253.35,0,3735.65,,13.87,,9.21,8.89,0.20,1536.69,46.52,0.97,1198.50
2023-05-08 15:45:46,2023-05-08 16:00:46,1261.74,129.70,46.67,0,573.23,7170.77,32.99,34.55,59.32,50.54,7.90,3948.66,31114.61,8253.60,0,2666.61,,13.93,,9.15,8.95,0.19,1467.25,47.32,0.98,1164.47
2023-05-08 16:00:46,2023-05-08 16:15:46,1302.13,130.15,46.99,0,581.25,7059.86,33.24,34.79,59.33,50.53,7.90,3888.82,31114.61,8253.85,0,2558.89,,14.35,,9.15,8.96,0.20,1455.02,46.79,0.98,1143.71
2023-05-08 16:15:46,2023-05-08 16:30:46,1358.64,130.58,47.44,0,591.43,6856.95,33.58,35.07,59.42,50.51,7.91,3817.90,31114.61,8254.09,0,2448.04,,18.85,,8.97,8.81,0.19,1537.09,47.47,0.97,1213.79
2023-05-08 16:30:46,2023-05-08 16:45:46,1396.15,130.52,47.64,0,594.52,6601.62,32.62,34.18,59.42,50.48,7.91,4026.00,31114.61,8254.34,0,2613.49,,25.95,,8.95,8.80,0.19,1607.96,46.97,0.97,1240.43
2023-05-08 16:45:46,2023-05-08 17:00:46,1406.16,130.61,47.68,0,577.95,6609.49,33.46,34.99,59.31,50.41,7.89,3830.89,31114.61,8254.59,0,2498.20,,26.85,,9.01,8.86,0.19,1613.46,47.49,0.97,1262.65
2023-05-08 17:00:46,2023-05-08 17:15:46,1402.53,130.39,47.66,0,562.02,6958.97,32.83,34.31,59.28,50.39,7.89,3974.29,31114.61,8254.84,0,2455.62,,29.47,,8.95,8.80,0.19,1613.18,47.55,0.97,1222.42
2023-05-08 17:15:46,2023-05-08 17:30:46,1391.68,130.16,47.57,0,555.15,7217.10,33.39,34.93,59.18,50.32,7.89,3848.85,31114.61,8255.09,0,2591.61,,30.67,,8.97,8.82,0.19,1607.61,47.58,0.97,1260.46
2023-05-08 17:30:46,2023-05-08 17:45:46,1394.94,130.29,47.58,0,553.25,7396.56,33.55,35.03,59.18,50.31,7.90,3813.44,31114.61,8255.34,0,2407.66,,31.85,,9.01,8.86,0.19,1603.71,48.13,0.97,1225.55
2023-05-08 17:45:46,2023-05-08 18:00:46,1398.15,130.30,47.61,0,553.13,7644.08,31.94,33.51,59.16,50.29,7.90,4137.04,31114.61,8255.59,0,2369.10,,32.91,,8.97,8.83,0.19,1612.97,47.25,0.97,1267.91
2023-05-08 18:00:46,2023-05-08 18:15:46,1389.64,130.19,47.54,0,553.70,7758.34,31.87,33.39,59.09,50.27,7.90,4175.46,31114.61,8255.84,0,3025.26,,33.54,,8.98,8.84,0.20,1611.59,48.37,0.97,1295.94
2023-05-08 18:15:46,2023-05-08 18:30:46,1395.72,130.17,47.57,0,553.22,7722.13,32.17,33.61,59.12,50.27,7.91,4117.42,31114.61,8256.09,0,2640.27,,33.61,,9.00,8.86,0.19,1615.85,48.07,0.98,1281.04
2023-05-08 18:30:46,2023-05-08 18:45:46,1398.31,130.05,47.57,0,553.79,7617.05,33.85,35.38,59.04,50.24,7.92,3757.40,31114.61,8256.34,0,2518.82,,33.60,,8.97,8.82,0.19,1612.11,48.78,0.97,1263.18
2023-05-08 18:45:46,2023-05-08 19:00:46,1388.72,130.04,47.52,0,554.58,7546.61,33.59,35.11,59.02,50.24,7.93,3840.29,31114.61,8256.58,0,2461.51,,33.51,,8.99,8.84,0.19,1607.86,47.92,0.98,1161.22
2023-05-08 19:00:46,2023-05-08 19:15:46,1396.48,130.03,47.55,0,554.85,7531.27,32.90,34.41,58.98,50.22,7.93,4013.62,31114.61,8256.83,0,2430.20,,33.24,,8.99,8.84,0.18,1611.64,48.12,0.98,1170.34
2023-05-08 19:15:46,2023-05-08 19:30:46,679.36,127.57,22.52,0,555.53,7559.24,34.45,36.00,58.90,50.21,7.93,3678.27,31114.61,8257.08,0,3106.21,,17.17,,6.31,6.02,0.19,1605.67,48.42,0.97,1080.26
2023-05-08 19:30:46,2023-05-08 19:45:46,0.00,125.47,0.00,0,555.56,7523.51,34.41,35.96,58.79,50.23,7.93,3704.67,31114.61,8257.33,0,3891.33,,0.08,,1.94,1.49,0.19,1332.29,48.92,0.98,607.78
2023-05-08 19:45:46,2023-05-08 20:00:46,0.00,125.49,0.00,0,556.10,7513.70,38.29,39.83,58.75,50.26,7.93,2652.96,31114.61,8257.58,0,2584.48,,0.10,,1.23,0.79,0.19,809.94,48.67,0.94,455.68
2023-05-08 20:00:46,2023-05-08 20:15:46,0.00,124.84,0.00,0,558.81,7512.32,37.19,38.76,58.71,50.27,7.92,3006.56,31114.61,8257.83,0,2710.72,,0.11,,1.25,0.80,0.19,374.81,48.51,0.90,246.78
2023-05-08 20:15:46,2023-05-08 20:30:46,0.00,125.28,0.00,0,560.17,7510.46,37.39,38.96,58.63,50.27,7.92,2986.45,31114.61,8258.08,0,2627.26,,0.11,,1.24,0.79,0.19,1.07,48.63,0.89,242.06
2023-05-08 20:30:46,2023-05-08 20:45:46,0.00,125.73,0.00,0,560.43,7509.55,37.25,38.76,58.62,50.30,7.91,3074.96,31114.61,8258.33,0,3238.86,,0.12,,1.23,0.78,0.19,1.15,49.26,0.89,256.99
2023-05-08 20:45:46,2023-05-08 21:00:46,0.00,125.72,0.00,0,561.52,7510.55,38.27,39.79,58.58,50.32,7.90,2806.94,31114.61,8258.58,0,3190.31,,0.13,,1.23,0.78,0.19,1.05,49.43,0.90,260.66
